Key_1_3,entropy_ElectronAffinity,wtd_range_Valence,entropy_Density,wtd_range_ThermalConductivity,range_atomic_mass,Key_2_10
13183,1.13042757181707,1.07384615384615,1.32221306724433,91.6779953846154,121.3276,18342
11661,1.13042757181707,1.07230769230769,1.32221306724433,91.3703030769231,121.3276,18968
8440,1.36610197927011,1.13714285714286,1.30026419005146,56.55624,122.90607,19718
5669,1.36610197927011,1.13142857142857,1.30026419005146,55.9848114285714,122.90607,13518
8782,1.09667176877521,1.1,0.995982779568411,57.1276685714286,122.90607,2807
16735,1.38443341960821,1.14142857142857,1.30020285201444,56.8419542857143,122.90607,17201
712,1.38443341960821,1.14,1.30020285201444,56.55624,122.90607,15878
5371,1.38443341960821,1.13857142857143,1.30020285201444,56.2705257142857,122.90607,6596
4947,1.38443341960821,1.13571428571429,1.30020285201444,55.6990971428571,122.90607,1365
18114,1.38443341960821,1.13285714285714,1.30020285201444,55.1276685714286,122.90607,4897
21210,1.12135037382873,1.14142857142857,1.30957873721684,56.8419542857143,122.90607,14498
10930,1.12135037382873,1.14,1.30957873721684,56.55624,122.90607,4675
3372,1.12135037382873,1.13714285714286,1.30957873721684,55.9848114285714,122.90607,6435
18111,1.20088590631532,1.12987012987013,1.16177435651007,103.892651948052,192.981,7080
19388,1.20088590631532,1.02666666666667,1.16177435651007,106.663122666667,192.981,7646
19779,1.3964750196119,1.23076923076923,1.41211873118102,102.560694871795,192.981,14510
19919,1.3964750196119,1.06493506493506,1.41211873118102,103.892651948052,192.981,7563
16488,1.3964750196119,0.831168831168831,1.41211873118102,103.892651948052,192.981,3270
1403,1.20088590631532,1.12987012987013,1.16177435651007,103.892651948052,192.981,8246
11708,1.3964750196119,0.831168831168831,1.41211873118102,103.892651948052,192.981,15388
20713,1.15968659338134,1.11571428571429,1.03312880053102,57.1276685714286,122.90607,6544
13651,1.13042757181707,0.850285714285714,1.32221306724433,170.73906,121.3276,6046
11502,1.13042757181707,0.846857142857143,1.32221306724433,170.396202857143,121.3276,8716
19634,1.39018429137881,0.84,1.30954321277507,169.710488571429,121.3276,1414
6132,1.43966419631132,1.15,1.24405206915611,59.9966775,202.0394,15360
20112,1.43966419631132,1.32432432432432,1.24405206915611,64.861272972973,202.0394,11914
12547,1.43966419631132,1.15,1.24405206915611,59.9966775,202.0394,4671
1305,1.43966419631132,1.15,1.24405206915611,59.9966775,202.0394,5667
15088,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,16067
8532,1.43966419631132,1.15,1.24405206915611,59.9966775,202.0394,4945
5336,1.20088590631532,0.9501312335958,1.16177435651007,52.4790669816273,192.981,15590
14130,1.20088590631532,0.945286750164799,1.16177435651007,52.7213474884641,192.981,10644
8091,1.20088590631532,0.933333333333333,1.16177435651007,53.3191573333333,192.981,5376
10763,1.20088590631532,0.943196829590489,1.16177435651007,52.8258678203435,192.981,6438
17806,1.20088590631532,0.944591029023747,1.16177435651007,52.7561416358839,192.981,1152
17006,1.10518217403612,0.571428571428571,1.01540712310099,171.424774285714,121.3276,1070
1272,1.20088590631532,1.2,1.16177435651007,106.664894666667,192.981,14534
4542,1.33026297412142,1.22395833333333,1.43322086664143,103.12326953125,192.981,4722
11086,1.33026297412142,1.30933333333333,1.43322086664143,103.464894666667,192.981,20715
10135,1.33026297412142,1.25333333333333,1.43322086664143,95.998228,192.981,1053
19953,1.10518217403612,0.846153846153846,1.01540712310099,92.29338,121.3276,9188
13055,1.1640132003214,0.846153846153846,1.01899345593772,92.29338,158.9674,15032
1696,1.1640132003214,0.846153846153846,1.01899345593772,92.29338,158.9674,7029
2132,1.1640132003214,0.846153846153846,1.01899345593772,92.29338,158.9674,9001
16670,1.28520320008435,1.06285714285714,1.09060991131509,57.1276685714286,128.2426,10777
6084,1.28520320008435,1.04571428571429,1.09060991131509,57.1276685714286,128.2426,10287
9032,1.28520320008435,1.04,1.09060991131509,57.1276685714286,128.2426,7132
11243,1.0175329482683,0.862019914651494,0.676601754113298,56.883767083926,122.90607,10504
8992,1.0175329482683,0.863636363636364,0.676601754113298,56.8029285227273,122.90607,13394
7667,1.1640132003214,0.8,1.02662160472379,95.9861784,135.9646,15436
15320,1.1640132003214,0.846153846153846,1.03227077724971,92.29338,141.2506,12633
2586,1.1640132003214,0.823076923076923,1.03227077724971,92.29338,141.2506,7953
20365,1.1640132003214,0.920634920634921,1.03227077724971,95.2233285714286,141.2506,18858
4897,1.1640132003214,0.959677419354839,1.03227077724971,96.7591887096774,141.2506,21241
19741,1.1640132003214,0.991830065359477,1.03227077724971,98.0240147058824,141.2506,11018
1795,1.0175329482683,0.870056497175141,0.676601754113298,56.4818578531073,122.90607,20421
18214,1.09667176877521,1.1,0.995982779568411,57.1276685714286,122.90607,20150
11619,1.38443341960821,1.14142857142857,1.30020285201444,56.8419542857143,122.90607,5293
6318,1.38443341960821,1.14,1.30020285201444,56.55624,122.90607,19769
9545,1.38443341960821,1.13857142857143,1.30020285201444,56.2705257142857,122.90607,5
4181,1.38443341960821,1.13714285714286,1.30020285201444,55.9848114285714,122.90607,4539
14728,1.38443341960821,1.13571428571429,1.30020285201444,55.6990971428571,122.90607,14253
14947,1.38443341960821,1.13428571428571,1.30020285201444,55.4133828571429,122.90607,8344
2271,1.24264118205134,1.14157142857143,1.30681469030341,56.95624,122.90607,9814
15380,1.24264118205134,1.14071428571429,1.30681469030341,56.8419542857143,122.90607,5419
17380,1.24264118205134,1.13985714285714,1.30681469030341,56.7276685714286,122.90607,5732
131,1.24264118205134,1.13942857142857,1.30681469030341,56.6705257142857,122.90607,17348
16972,1.24264118205134,1.139,1.30681469030341,56.6133828571429,122.90607,20147
2655,1.24264118205134,1.13814285714286,1.30681469030341,56.4990971428571,122.90607,20124
12201,1.12135037382873,1.14171428571429,1.30957873721684,56.8990971428571,122.90607,16070
13862,1.12135037382873,1.14057142857143,1.30957873721684,56.6705257142857,122.90607,18141
235,1.12135037382873,1.13942857142857,1.30957873721684,56.4419542857143,122.90607,7464
16606,1.12135037382873,1.13828571428571,1.30957873721684,56.2133828571429,122.90607,13739
5935,1.12135037382873,1.13657142857143,1.30957873721684,55.8705257142857,122.90607,7747
2195,1.09667176877521,1.1,0.995982779568411,57.1276685714286,122.90607,6573
5865,1.36610197927011,1.14171428571429,1.30026419005146,57.0133828571429,122.90607,2183
4405,1.36610197927011,1.14,1.30026419005146,56.8419542857143,122.90607,2195
6986,1.36610197927011,1.13885714285714,1.30026419005146,56.7276685714286,122.90607,12122
9718,1.36610197927011,1.13714285714286,1.30026419005146,56.55624,122.90607,13036
20879,1.36610197927011,1.13526639051564,1.30026419005146,56.4338923010998,122.90607,14764
19065,1.36610197927011,1.13428571428571,1.30026419005146,56.2705257142857,122.90607,938
7732,1.36610197927011,1.13240965576346,1.30026419005146,56.148218825882,122.90607,7523
17926,1.09667176877521,1.08571428571429,0.995982779568411,57.1276685714286,122.90607,11427
8726,1.38443341960821,1.14142857142857,1.30020285201444,56.8419542857143,122.90607,11096
16374,1.38443341960821,1.14,1.30020285201444,56.55624,122.90607,14852
3646,1.38443341960821,1.13857142857143,1.30020285201444,56.2705257142857,122.90607,2759
9924,1.38443341960821,1.32666666666667,1.30020285201444,65.3156133333333,122.90607,9149
16612,1.38443341960821,1.13571428571429,1.30020285201444,55.6990971428571,122.90607,11160
5397,1.38443341960821,1.13428571428571,1.30020285201444,55.4133828571429,122.90607,11618
4401,1.38443341960821,1.13285714285714,1.30020285201444,55.1276685714286,122.90607,7184
7547,1.09667176877521,1.08571428571429,0.995982779568411,57.1276685714286,122.90607,4806
8102,1.24264118205134,1.14157142857143,1.30681469030341,56.95624,122.90607,16106
782,1.24264118205134,1.14071428571429,1.30681469030341,56.8419542857143,122.90607,10748
262,1.24264118205134,1.13985714285714,1.30681469030341,56.7276685714286,122.90607,6598
14821,1.24264118205134,1.13857142857143,1.30681469030341,56.55624,122.90607,15733
20632,1.24264118205134,1.13771428571429,1.30681469030341,56.4419542857143,122.90607,8279
15286,1.24264118205134,1.13642857142857,1.30681469030341,56.2705257142857,122.90607,8646
5071,1.24264118205134,1.13557142857143,1.30681469030341,56.15624,122.90607,13651
8497,1.36838273529969,0.91675,1.49452436424389,66.6533766666667,184.5906,4240
12076,1.41170152074443,0.933333333333333,1.60138370487136,66.6533766666667,184.5906,7559
792,1.17273748755504,0.916666666666667,1.38029346897801,66.6533766666667,184.5906,18050
12915,1.12135037382873,0.833333333333333,1.2490159123421,66.6533766666667,184.5906,2953
2131,1.17273748755504,0.916666666666667,1.38029346897801,66.6533766666667,184.5906,3060
11116,1.3717555612016,0.889,1.49829533918742,66.6533766666667,184.5906,12995
16343,1.1769643909642,0.9875,1.38647041471204,66.6533766666667,184.5906,16167
592,1.3717555612016,0.91675,1.50221674185832,66.6533766666667,184.5906,4292
18780,1.3717555612016,0.91675,1.5056432995477,66.6533766666667,184.5906,11312
8898,1.10518217403612,1.1163757273483,1.01540712310099,94.7476259351621,121.3276,12330
4756,0.923065543538567,0.926829268292683,1.29051744028443,48.7668736585366,184.5906,4139
8199,1.1877244734213,0.963855421686747,1.28725799757544,48.1790007228916,184.5906,6467
10380,0.982441595358511,0.950819672131148,1.41464166234528,65.5602626229508,184.5906,7038
8641,1.2792272566434,0.950819672131148,1.39772076673024,65.5602626229508,184.5906,7899
12079,1.23705346935546,0.98159509202454,1.41257379566565,73.6060973006135,184.5906,1477
11998,1.52653044896717,0.975,1.45732417847484,93.3200433333333,79.9606,1161
6927,1.52930019894454,0.975,1.30999331277445,93.3200433333333,167.8406,13584
12348,1.56124846359689,0.95,1.41226984805494,93.3200433333333,167.8406,692
1431,1.35742892856008,1.05384615384615,1.32225165783442,92.29338,135.9646,14759
11334,1.1640132003214,0.571428571428571,1.0273100853899,171.424774285714,148.93092,17025
2453,1.1640132003214,0.571428571428571,1.0273100853899,171.424774285714,148.93092,10079
16429,1.19179084807293,1.11267605633803,0.687540851719987,56.337638028169,128.2426,10222
12523,1.19179084807293,1.08333333333333,0.687540851719987,55.5547861111111,128.2426,6873
3641,1.19179084807293,1.05479452054795,0.687540851719987,54.7933821917808,128.2426,17173
3244,1.19179084807293,1.02702702702703,0.687540851719987,54.0525567567568,128.2426,3178
8004,1.19179084807293,1.0,0.687540851719987,53.3314866666667,128.2426,12342
1991,1.20088590631532,0.915032679738562,1.16177435651007,60.1168209150327,192.981,11392
17277,1.20088590631532,0.828258221680877,1.16177435651007,78.4279756394641,192.981,1993
10766,1.20088590631532,0.912634408602151,1.16177435651007,59.6631290322581,192.981,20301
8680,1.20088590631532,0.897986577181208,1.16177435651007,59.583044295302,192.981,6830
16548,1.3964750196119,1.03633916554509,1.41211873118102,50.0529851951548,192.981,3948
4441,1.3964750196119,1.05319865319865,1.41211873118102,53.8577346801347,192.981,15738
17386,1.38828963460482,0.833333333333333,1.32675400930311,33.3200433333333,192.981,12630
10448,1.40508779905822,1.01818181818182,1.31477754946482,36.3491381818182,192.981,2421
11011,1.47187608367464,0.981818181818182,1.30710895770562,36.3491381818182,192.981,3328
6820,1.18305212822075,0.714285714285714,1.27357359482288,171.424774285714,121.3276,8411
1331,1.18305212822075,0.714285714285714,1.27357359482288,171.424774285714,121.3276,9700
19643,1.18305212822075,0.714285714285714,1.27357359482288,171.424774285714,121.3276,5466
4322,1.18305212822075,0.714285714285714,1.27357359482288,171.424774285714,121.3276,7440
16385,1.23724044809735,0.970704671417261,1.26973066664085,94.9979235629454,141.2506,14821
16554,1.23724044809735,0.977987421383648,1.26973066664085,94.3255803773585,141.2506,14237
4291,1.23724044809735,0.994586233565352,1.26973066664085,92.7931787006961,141.2506,19878
10880,1.23724044809735,0.903680501174628,1.26973066664085,93.9561514017228,141.2506,11786
7909,1.23724044809735,0.917246713070379,1.26973066664085,92.7931787006961,141.2506,13265
20166,1.35405196166708,0.978819969742814,1.32454830505054,90.757041785174,122.90607,11752
20411,1.39869775685223,1.07505686125853,1.47611778493711,90.9635246247157,122.90607,1166
16317,1.39869775685223,1.05559786747906,1.47611778493711,91.379320990099,122.90607,2162
6886,1.39869775685223,1.01614142966949,1.47611778493711,92.2224192313605,122.90607,5611
2401,1.39869775685223,0.996913580246913,1.47611778493711,92.5783181481481,122.90607,18203
19370,1.37517097535697,1.00459418070444,1.30961869274625,84.2122775803982,121.3276,6092
20710,1.41818288229704,1.07350689127106,1.4529765295176,84.2122775803982,121.3276,18813
3408,1.41818288229704,1.06369915579432,1.4529765295176,84.4062273676132,121.3276,4860
11,1.41818288229704,1.05457340507302,1.4529765295176,84.5360241506533,121.3276,2632
2866,1.41818288229704,1.04688700999231,1.4529765295176,84.5360241506533,121.3276,16569
12244,1.41818288229704,1.03697996918336,1.4529765295176,84.7314693066256,121.3276,4410
3996,1.20088590631532,1.0,1.16177435651007,99.9966775,192.981,20934
2456,1.3964750196119,0.5875,1.41211873118102,99.9966775,192.981,2344
2944,1.3964750196119,1.0925,1.41211873118102,99.9966775,192.981,3145
143,1.3964750196119,1.025,1.41211873118102,99.9966775,192.981,17516
20452,1.3964750196119,0.47,1.41211873118102,119.997342,192.981,18401
16070,1.4264183815575,1.2125,1.43398850435693,99.9966775,192.981,1849
16253,1.4264183815575,1.175,1.43398850435693,99.9966775,192.981,18361
16410,1.4264183815575,1.1375,1.43398850435693,99.9966775,192.981,11631
15383,1.4264183815575,1.1,1.43398850435693,99.9966775,192.981,3873
20545,1.4264183815575,1.125,1.43398850435693,99.9966775,192.981,12227
11698,1.38160146504613,1.2125,1.41713512335629,99.9966775,192.981,20814
2027,1.38160146504613,1.175,1.41713512335629,99.9966775,192.981,11207
19277,1.38160146504613,1.1375,1.41713512335629,99.9966775,192.981,19334
10321,1.38160146504613,1.1,1.41713512335629,99.9966775,192.981,12217
1949,1.38160146504613,1.125,1.41713512335629,99.9966775,192.981,19526
17076,1.10518217403612,0.588235294117647,1.01540712310099,176.466679411765,121.3276,5616
5292,1.10518217403612,0.579710144927536,1.01540712310099,173.909191304348,121.3276,17613
14910,1.10518217403612,0.571428571428571,1.01540712310099,171.424774285714,121.3276,16666
6316,1.10518217403612,0.563380281690141,1.01540712310099,169.01034084507,121.3276,11300
4247,1.10518217403612,0.555555555555555,1.01540712310099,166.662975,121.3276,1375
3309,1.10518217403612,0.856209150326797,1.01540712310099,98.0252307843137,121.3276,6086
14560,1.10518217403612,0.838141025641026,1.01540712310099,96.1398320192308,121.3276,2899
11140,1.10518217403612,0.817966903073286,1.01540712310099,94.5486351300236,121.3276,6069
3115,1.10518217403612,0.804934464148034,1.01540712310099,92.5071237779491,121.3276,18706
18501,1.10518217403612,0.786039453717754,1.01540712310099,91.032964461305,121.3276,2738
21193,1.33953677415045,0.628985507246377,1.6124155183148,131.590350724638,191.2006,3516
3762,1.33953677415045,0.6,1.6124155183148,131.590350724638,191.2006,4693
13136,1.33953677415045,0.597101449275362,1.6124155183148,131.590350724638,191.2006,2264
957,1.33953677415045,0.597101449275362,1.6124155183148,131.590350724638,191.2006,7143
11453,1.33953677415045,0.698305084745763,1.6124155183148,153.8938,191.2006,5704
19575,1.33953677415045,0.597101449275362,1.6124155183148,131.590350724638,191.2006,9107
6921,1.33953677415045,0.597101449275362,1.6124155183148,131.590350724638,191.2006,1918
17385,1.31712438358136,0.597101449275362,1.39369500203704,131.590350724638,191.2006,7813
4956,1.31712438358136,0.536231884057971,1.39369500203704,131.590350724638,191.2006,20390
6348,1.33953677415045,0.597101449275362,1.6124155183148,131.590350724638,191.2006,10261
2396,1.10019441370681,0.777777777777778,0.978491550426569,44.4413666666667,184.5906,11874
15369,1.10019441370681,0.777777777777778,0.978491550426569,44.4413666666667,184.5906,21118
2883,1.10019441370681,0.777777777777778,0.978491550426569,44.4413666666667,184.5906,18998
11182,1.10019441370681,0.777777777777778,0.978491550426569,44.4413666666667,184.5906,2485
15208,1.09667176877521,1.1,0.995982779568411,57.1276685714286,122.90607,17581
16464,1.10518217403612,0.841698841698842,1.01540712310099,92.6498277220077,121.3276,20126
4862,1.35405196166708,1.06394453004622,1.32454830505054,92.4356295531587,122.90607,16829
488,1.35405196166708,1.05311778290993,1.32454830505054,92.3644500230947,122.90607,18319
13081,1.35405196166708,1.03300076745971,1.32454830505054,92.0808244512663,122.90607,2492
