oz1,oz247,oz248,oz250,oz251,oz9
0.999559,0.075913,0.72,0.169393,0.556798,0.0
0.999958,0.085623,0.571,0.179131,0.674067,0.0
0.999958,0.037736,0.375,0.242525,0.527661,0.090909
0.999958,0.079334,0.632,0.179131,0.620556,0.0
0.999958,0.085733,0.522,0.179131,0.67267,0.0
0.999958,0.043363,0.316,0.242525,0.556798,0.090909
0.999849,0.030453,0.625,0.242525,0.514102,0.090909
0.999958,0.083085,0.545,0.179131,0.692646,0.0
0.999958,0.037736,0.375,0.242525,0.542462,0.045455
0.999958,0.088161,0.5,0.179131,0.698701,0.0
0.999956,0.088271,0.636,0.285692,0.614915,0.0
0.999958,0.07481,0.571,0.179131,0.65259,0.0
0.999956,0.08132,0.56,0.314502,0.599648,0.0
0.998278,0.019309,0.3,0.13537,0.560938,0.090909
0.997948,0.035419,0.273,0.147575,0.469492,0.136364
0.998278,0.085733,0.083,0.197328,0.414014,0.045455
0.950881,0.01313,0.222,0.057619,0.440408,0.227273
0.999958,0.011806,0.5,0.038923,0.617451,0.136364
0.998278,0.101512,0.333,0.13537,0.400611,0.0
0.999577,0.096546,0.538,0.207941,0.519692,0.0
0.999582,0.017985,0.615,0.0,0.700823,0.0
0.99922,0.160433,0.765,0.188308,0.518243,0.0
0.998759,0.043363,0.0,0.234222,0.493557,0.227273
0.999424,0.014785,0.366,0.140552,0.641464,0.454545
0.998759,0.024826,0.0,0.08209,0.495368,0.136364
0.999756,0.088161,0.667,0.182252,0.629612,0.0
0.999578,0.209202,0.27,0.219708,0.432749,0.181818
0.999182,0.026702,0.679,0.340471,0.564509,0.0
0.999954,0.074037,0.731,0.208721,0.535631,0.0
0.999533,0.157122,0.391,0.176072,0.460229,0.0
0.998683,0.17268,0.136,0.269524,0.387517,0.0
0.998759,0.02935,0.0,0.08209,0.494333,0.0
0.998558,0.094119,0.857,0.236313,0.476168,0.0
0.999963,0.075803,0.533,0.089269,0.492315,0.181818
0.998278,0.033322,0.111,0.385979,0.481447,0.090909
0.999008,0.052521,0.2,0.234066,0.400921,0.0
0.999638,0.026812,0.348,0.150509,0.490762,0.272727
0.99996,0.048108,0.733,0.196298,0.332143,0.0
0.999533,0.086064,0.911,0.0,0.981525,0.0
0.999405,0.027364,0.395,0.41045,0.581224,0.045455
0.999577,0.023392,0.438,0.08209,0.572116,0.136364
0.0,0.2508,0.293,0.303889,0.463644,0.045455
0.998278,0.130751,0.098,0.32836,0.523366,0.090909
0.998524,0.021626,0.333,0.16418,0.582415,0.0
0.998759,0.040494,0.0,0.19299,0.448999,0.045455
0.99949,0.361139,0.684,0.079437,0.400404,0.0
0.99949,0.358491,0.65,0.079437,0.430006,0.0
0.999956,0.079334,0.593,0.206411,0.451379,0.0
0.999002,0.116518,0.362,0.348586,0.47917,0.090909
0.999289,0.028688,0.607,0.221799,0.494178,0.0
0.999713,0.030564,0.813,0.080467,0.556694,0.0
0.999965,0.140903,0.458,0.050346,0.552554,0.0
0.999722,0.028136,0.667,0.219365,0.506547,0.0
0.998759,0.1334,0.0,0.121013,0.542566,0.272727
0.999562,0.038288,0.75,0.21384,0.416912,0.0
0.998752,0.01964,0.6,0.126787,0.536459,0.0
0.998759,0.032771,0.0,0.020226,0.528127,0.181818
0.999966,0.072272,0.778,0.253418,0.582415,0.0
0.998759,0.127221,0.0,0.0,0.617502,0.409091
0.998759,0.047446,0.0,0.276609,0.354086,0.136364
0.998759,0.013682,0.0,0.05328,0.453449,0.0
0.999958,0.133841,0.571,0.0,0.623454,0.0
0.999419,0.071279,0.762,0.142799,0.509082,0.0
0.999301,0.035419,0.308,0.290842,0.403405,0.272727
0.999958,0.136489,0.273,0.02881,0.579724,0.227273
0.998759,0.047225,0.0,0.161121,0.461419,0.136364
0.999752,0.090698,0.565,0.106561,0.606738,0.0
0.999752,0.088271,0.591,0.106561,0.600476,0.0
0.999752,0.09434,0.444,0.207254,0.57046,0.0
0.999374,0.063445,0.143,0.332074,0.366299,0.045455
0.999958,0.013241,0.3,0.038923,0.563939,0.272727
0.999752,0.013682,0.448,0.1109,0.644879,0.136364
0.999958,0.032771,0.429,0.02881,0.591782,0.0
0.999958,0.256096,0.429,0.0,0.572168,0.0
0.998759,0.027033,0.0,0.159841,0.457486,0.181818
0.998759,0.030453,0.0,0.126787,0.445169,0.090909
0.999958,0.020523,0.5,0.132249,0.541634,0.0
0.999958,0.02935,0.5,0.08209,0.500129,0.0
0.999577,0.02935,0.583,0.106561,0.479222,0.0
0.999958,0.018868,0.462,0.010113,0.571702,0.0
0.999213,0.010151,0.917,0.05328,0.63546,0.0
0.999554,0.083085,0.682,0.074443,0.606738,0.0
0.998759,0.051859,0.0,0.126787,0.395642,0.0
0.998278,0.13682,0.065,0.24627,0.504373,0.045455
0.999958,0.020744,0.343,0.184406,0.5613,0.181818
0.999252,0.031116,0.429,0.23444,0.534337,0.227273
0.999958,0.037405,0.3,0.179474,0.38405,0.181818
0.998278,0.088381,0.1,0.235314,0.419345,0.181818
0.99938,0.044135,0.37,0.234409,0.473995,0.0
0.999482,0.031888,0.478,0.212186,0.47948,0.045455
0.998845,0.044908,0.2,0.077158,0.448481,0.0
0.999547,0.080878,0.52,0.126787,0.503131,0.090909
0.999958,0.067638,0.545,0.038923,0.55245,0.0
0.999556,0.0064,0.682,0.010113,0.654608,0.136364
0.999958,0.028136,0.286,0.132936,0.622264,0.090909
0.99966,0.075913,0.8,0.146794,0.489624,0.0
0.999966,0.171135,0.667,0.02881,0.458159,0.0
0.998759,0.018868,0.0,0.078969,0.368525,0.272727
0.999727,0.061128,0.455,0.160559,0.461005,0.0
0.999286,0.02946,0.323,0.206754,0.556125,0.0
0.999161,0.030564,0.765,0.094232,0.488847,0.0
0.002122,0.322079,0.27,0.420844,0.429902,0.0
0.999104,0.026812,0.5,0.13537,0.48833,0.0
0.998278,0.032771,0.429,0.106561,0.428298,0.0
0.999752,0.0,0.65,0.0,0.877969,0.0
0.998278,0.133731,0.08,0.08209,0.589867,0.136364
0.998606,0.011255,0.15,0.08209,0.647674,0.0
0.998606,0.015116,0.176,0.057619,0.556435,0.181818
0.99949,0.261503,0.722,0.142799,0.374735,0.0
0.999577,0.140903,0.56,0.142362,0.537701,0.0
0.998759,0.030564,0.0,0.106561,0.53413,0.0
0.998856,0.082644,0.7,0.194706,0.510894,0.0
0.999441,0.017985,0.786,0.16418,0.602701,0.0
0.999958,0.075913,0.273,0.132249,0.689748,0.0
0.999659,0.046122,0.45,0.459392,0.582881,0.045455
0.999806,0.07481,0.773,0.122323,0.527661,0.0
0.999963,0.015116,0.889,0.040233,0.595353,0.0
0.999378,0.021406,0.313,0.3052,0.615691,0.0
0.998136,0.090698,0.304,0.231225,0.404596,0.045455
0.99808,0.036853,0.179,0.323428,0.480412,0.090909
0.999958,0.108573,0.25,0.106561,0.59468,0.0
0.999563,0.179852,0.5,0.040233,0.380376,0.0
0.999958,0.274192,0.5,0.078969,0.498887,0.0
0.999722,0.040825,0.586,0.302048,0.400145,0.0
0.999759,0.028688,0.667,0.195487,0.443409,0.0
0.998278,0.039612,0.111,0.174293,0.497852,0.136364
0.999783,0.035308,0.615,0.074256,0.418569,0.0
0.998759,0.051859,0.0,0.443598,0.435957,0.0
0.999842,0.011255,0.818,0.109589,0.764943,0.0
0.999838,0.009489,0.872,0.03062,0.778244,0.0
0.999472,0.035419,0.75,0.226887,0.519019,0.0
0.999536,0.028578,0.471,0.038923,0.47622,0.181818
0.99972,0.026702,0.593,0.191772,0.590333,0.0
0.999853,0.037074,0.478,0.255166,0.504166,0.181818
0.999741,0.076244,0.622,0.231288,0.506184,0.0
0.999958,0.019309,0.316,0.127536,0.560938,0.227273
0.999507,0.127221,0.346,0.041014,0.604513,0.0
0.998606,0.057266,0.136,0.0,0.68095,0.272727
0.999405,0.025819,0.531,0.177945,0.578482,0.0
0.999286,0.031005,0.294,0.177945,0.630751,0.136364
0.999261,0.138916,0.345,0.27586,0.531025,0.0
0.999958,0.034426,0.324,0.290967,0.580293,0.0
0.999116,0.090478,0.462,0.157688,0.459866,0.045455
0.999582,0.031336,0.85,0.121481,0.541013,0.0
0.998278,0.027033,0.615,0.123104,0.470062,0.0
0.999968,0.328809,0.773,0.159436,0.602287,0.0
0.999968,0.326713,0.708,0.213184,0.534907,0.0
0.999968,0.327816,0.739,0.213184,0.521658,0.0
0.999968,0.316893,0.708,0.169549,0.574393,0.0
0.999958,0.062562,0.533,0.010113,0.705325,0.0
0.999968,0.315679,0.654,0.223297,0.508513,0.0
0.998759,0.00651,0.0,0.0,0.396212,0.0
0.99967,0.071831,0.724,0.074443,0.665476,0.0
0.999958,0.037957,0.387,0.184406,0.640843,0.0
0.999903,0.060686,0.4,0.315875,0.626093,0.0
0.999773,0.037074,0.455,0.263749,0.417119,0.0
0.999963,0.037736,0.813,0.146794,0.551571,0.0
0.999958,0.083085,0.545,0.207941,0.634788,0.0
0.999958,0.179852,0.4,0.179131,0.552761,0.0
0.999958,0.088271,0.273,0.179131,0.673084,0.227273
0.999681,0.120269,0.75,0.057619,0.561921,0.181818
0.998606,0.052301,0.176,0.208534,0.394504,0.045455
0.999213,0.049432,0.474,0.3106,0.279874,0.0
0.998759,0.140903,0.0,0.086429,0.481085,0.181818
0.998759,0.037405,0.0,0.086429,0.484863,0.0
0.999965,0.162198,0.667,0.040233,0.536304,0.0
0.999373,0.01313,0.828,0.063393,0.692957,0.0
0.999958,0.008165,0.414,0.020226,0.681623,0.0
0.999965,0.317445,0.5,0.040233,0.495886,0.0
0.999008,0.05528,0.19,0.287346,0.294261,0.0
0.998845,0.269006,0.176,0.092203,0.325157,0.0
0.999958,0.033212,0.353,0.067732,0.556435,0.0
0.999958,0.025378,0.6,0.315875,0.678052,0.0
0.999548,0.021957,0.59,0.104407,0.659887,0.090909
0.999769,0.071389,0.618,0.164274,0.624799,0.0
0.999688,0.069072,0.441,0.033991,0.64017,0.181818
0.999958,0.151936,0.462,0.235096,0.567407,0.090909
0.999751,0.029902,0.536,0.240215,0.556901,0.0
0.99932,0.129427,0.541,0.175292,0.555607,0.0
0.998759,0.059252,0.0,0.141519,0.561611,0.0
0.998068,0.055059,0.769,0.251514,0.594059,0.0
0.960118,0.039612,0.556,0.081247,0.486881,0.0
0.999449,0.033322,0.5,0.282259,0.433214,0.0
0.999958,0.07503,0.387,0.304482,0.548931,0.0
0.999537,0.129538,0.516,0.157781,0.598717,0.136364
0.999694,0.399537,0.467,0.151851,0.367904,0.0
0.999958,0.00651,0.158,0.057619,0.757802,1.0
0.999783,0.042039,0.5,0.148511,0.473529,0.0
0.999964,0.052521,0.75,0.332324,0.517156,0.0
0.999966,0.297584,0.581,0.138086,0.434146,0.045455
0.99852,0.037074,0.522,0.277514,0.476531,0.0
0.999958,0.019309,0.316,0.161059,0.622522,0.227273
0.999717,0.023723,0.438,0.181753,0.574962,0.318182
0.999627,0.045239,0.625,0.320775,0.509289,0.0
0.999556,0.070065,0.441,0.089082,0.714796,0.181818
0.999913,0.320975,0.32,0.20201,0.404337,0.0
0.999958,0.03895,0.286,0.122823,0.608394,0.090909
0.999823,0.025709,0.679,0.050346,0.584951,0.0
0.998759,0.05528,0.0,0.485985,0.363556,0.0
0.999507,0.127552,0.196,0.285193,0.572013,0.136364
0.998845,0.10107,0.176,0.169954,0.33147,0.0
0.998759,0.024826,0.0,0.0,0.619003,0.090909
0.998759,0.088271,0.0,0.067389,0.468768,0.045455
0.998568,0.045239,0.208,0.222642,0.411272,0.0
0.999958,0.025488,0.5,0.05328,0.618641,0.090909
0.999577,0.160984,0.56,0.264498,0.545102,0.0
0.999958,0.007724,0.6,0.010113,0.596129,0.136364
0.998278,0.027033,0.154,0.08209,0.505719,0.181818
0.999104,0.026812,0.611,0.092203,0.521089,0.0
0.999841,0.040384,0.435,0.231225,0.545981,0.0
0.999537,0.025709,0.286,0.267245,0.513378,0.181818
0.999291,0.398213,0.593,0.106561,0.430264,0.0
0.999577,0.402626,0.475,0.203103,0.473218,0.136364
0.999958,0.033874,0.261,0.230601,0.620194,0.0
0.999958,0.102725,0.4,0.148511,0.511463,0.0
0.999659,0.035308,0.563,0.169954,0.515034,0.0
0.999288,0.031336,0.474,0.198764,0.476686,0.045455
0.998759,0.041818,0.0,0.1109,0.460902,0.0
0.999765,0.040384,0.565,0.215837,0.496559,0.0
0.998759,0.275737,0.0,0.354454,0.415826,0.181818
0.999958,0.109456,0.333,0.132717,0.451276,0.0
0.999973,0.150392,0.458,0.166896,0.465404,0.0
0.999958,0.026812,0.333,0.092203,0.490297,0.181818
0.999927,0.028136,0.636,0.363319,0.596491,0.0
0.999236,0.080327,0.688,0.175542,0.604668,0.0
0.999958,0.028136,0.286,0.184406,0.48005,0.363636
0.999783,0.039391,0.25,0.226856,0.460798,0.045455
0.999311,0.05528,0.429,0.181659,0.500233,0.0
0.999603,0.023281,0.577,0.189868,0.562025,0.090909
0.999769,0.083526,0.56,0.179131,0.586658,0.090909
0.998759,0.291956,0.0,0.110275,0.419604,0.090909
0.999304,0.02273,0.5,0.142362,0.543135,0.0
0.999958,0.167163,0.353,0.117548,0.5037,0.045455
0.999291,0.032771,0.571,0.16418,0.457745,0.0
0.999291,0.143661,0.533,0.241931,0.459142,0.045455
0.999118,0.012027,0.774,0.073506,0.654453,0.0
0.999935,0.148957,0.24,0.281759,0.513119,0.0
0.998759,0.083747,0.0,0.02881,0.491021,0.090909
0.999958,0.141123,0.343,0.229259,0.37815,0.0
1.0,0.040384,0.152,0.27355,0.493298,0.045455
1.0,0.419949,0.2,0.139272,0.332195,0.0
0.999577,0.040494,0.467,0.106561,0.467733,0.045455
0.998759,0.203023,0.0,0.13537,0.377374,0.0
0.999378,0.254331,0.476,0.132967,0.36071,0.045455
0.999958,0.131413,0.194,0.213122,0.511308,0.181818
0.999607,0.023723,0.774,0.103627,0.629612,0.0
0.999288,0.017323,0.45,0.1109,0.583864,0.0
0.998759,0.203575,0.0,0.0839,0.442633,0.227273
0.999589,0.035419,0.708,0.122323,0.517466,0.0
0.999958,0.129427,0.643,0.132249,0.625265,0.0
0.999985,0.148737,0.522,0.160934,0.531129,0.0
0.998759,0.060135,0.0,0.306979,0.59292,0.454545
0.998278,0.297584,0.069,0.16418,0.482482,0.090909
0.999752,0.029129,0.52,0.101973,0.55126,0.090909
0.999765,0.036963,0.52,0.304919,0.561352,0.0
0.999563,0.102725,0.5,0.128379,0.50577,0.0
0.999958,0.01964,0.48,0.115238,0.578896,0.045455
0.999577,0.028136,0.636,0.214339,0.566165,0.0
0.998759,0.160433,0.0,0.138741,0.513119,0.272727
0.999958,0.015778,0.146,0.116674,0.720437,0.545455
0.999537,0.015668,0.308,0.077158,0.583346,0.272727
0.999958,0.082644,0.286,0.227698,0.50163,0.136364
0.999958,0.085402,0.316,0.255072,0.422812,0.0
0.999577,0.291956,0.583,0.05328,0.423226,0.0
0.999971,0.033212,0.353,0.204414,0.479429,0.0
0.998278,0.417742,0.08,0.13537,0.38317,0.045455
0.999965,0.025378,0.579,0.134715,0.506288,0.0
0.999561,0.021626,0.652,0.148605,0.534751,0.0
0.99972,0.029129,0.615,0.186248,0.588987,0.0
0.999735,0.02273,0.545,0.13537,0.526368,0.045455
0.999678,0.035419,0.778,0.213184,0.46499,0.0
0.999787,0.07812,0.75,0.318715,0.427159,0.0
0.999291,0.125676,0.533,0.106561,0.618952,0.0
0.998759,0.186472,0.0,0.20716,0.426849,0.0
0.998759,0.28997,0.0,0.161059,0.521555,0.227273
0.999353,0.026812,0.684,0.095012,0.535372,0.0
0.999958,0.016551,0.414,0.199357,0.677845,0.090909
0.999566,0.148737,0.667,0.275735,0.534493,0.0
0.999288,0.037736,0.563,0.120326,0.549035,0.0
0.999958,0.033874,0.5,0.132249,0.69187,0.0
0.999324,0.090698,0.44,0.105968,0.365212,0.181818
0.999961,0.0587,0.75,0.050346,0.622471,0.0
0.999717,0.020523,0.833,0.074256,0.595922,0.0
0.998845,0.111111,0.333,0.0,0.377219,0.0
0.998278,0.174887,0.105,0.226949,0.415049,0.090909
0.998455,0.051859,0.286,0.126787,0.344667,0.0
0.999564,0.036963,0.593,0.221112,0.445376,0.0
0.99937,0.035419,0.478,0.313908,0.510324,0.0
0.99937,0.035419,0.478,0.313908,0.510324,0.0
0.99937,0.028688,0.393,0.313908,0.571909,0.0
0.999892,0.023723,0.212,0.283788,0.610568,0.181818
0.99972,0.067748,0.586,0.207348,0.624178,0.0
0.99972,0.059252,0.459,0.207348,0.708327,0.0
0.999903,0.043363,0.421,0.363693,0.502976,0.0
0.999958,0.027033,0.429,0.189244,0.544636,0.0
0.999968,0.174887,0.778,0.265997,0.447032,0.0
0.998759,0.032771,0.0,0.327829,0.500699,0.181818
0.999958,0.316231,0.261,0.106561,0.446929,0.0
0.999752,0.026812,0.591,0.18553,0.592662,0.0
0.999917,0.029129,0.808,0.25295,0.526885,0.0
0.999935,0.5016,0.448,0.123041,0.385499,0.0
0.999373,0.06499,0.583,0.226887,0.40294,0.0
0.998606,0.102725,0.2,0.196017,0.441598,0.0
0.999843,0.05208,0.267,0.28822,0.449464,0.0
0.999903,0.158777,0.296,0.163556,0.550225,0.181818
0.999659,0.077568,0.714,0.122323,0.516379,0.0
0.999536,0.166391,0.4,0.128972,0.499612,0.0
0.999955,0.039612,0.444,0.159841,0.518553,0.090909
0.999698,0.075803,0.733,0.237655,0.554624,0.0
0.999772,0.039943,0.583,0.368437,0.350515,0.0
0.999414,0.024385,0.64,0.168519,0.493039,0.0
0.999955,0.043363,0.421,0.198764,0.459659,0.181818
0.999955,0.035419,0.4,0.169954,0.527558,0.181818
0.999786,0.064548,0.84,0.02881,0.613983,0.0
0.999958,0.01644,0.5,0.092203,0.611344,0.0
0.998759,0.039391,0.0,0.206505,0.438079,0.0
0.999958,0.099857,0.429,0.106561,0.481602,0.0
0.999291,0.033874,0.64,0.226887,0.5037,0.0
0.999142,0.213174,0.455,0.159841,0.396678,0.0
0.999286,0.033653,0.244,0.270148,0.606117,0.090909
0.999817,0.142778,0.576,0.1109,0.640014,0.0
0.999752,0.338519,0.722,0.05328,0.516328,0.0
0.999958,0.325058,0.3,0.0,0.537235,0.136364
0.998595,0.045239,0.5,0.267807,0.380893,0.0
0.999537,0.091802,0.471,0.211031,0.450085,0.0
0.999732,0.031336,0.75,0.176384,0.556384,0.0
0.999958,0.049321,0.188,0.198764,0.683538,0.0
0.999084,0.083526,0.52,0.312473,0.483672,0.045455
0.999065,0.03895,0.636,0.201292,0.554624,0.0
0.998278,0.238221,0.174,0.174293,0.373337,0.0
0.99808,0.069955,0.233,0.338473,0.50339,0.090909
0.99969,0.067527,0.465,0.254947,0.543342,0.090909
0.999577,0.192541,0.152,0.32836,0.508875,0.136364
0.999664,0.109897,0.267,0.149135,0.393883,0.0
0.999958,0.023723,0.4,0.178632,0.528696,0.090909
0.999899,0.087168,0.15,0.543417,0.42659,0.0
0.999284,0.139579,0.333,0.127442,0.482482,0.0
0.999958,0.029129,0.231,0.227574,0.581587,0.045455
0.999286,0.084961,0.588,0.094294,0.481395,0.0
0.999958,0.029681,0.286,0.245209,0.541272,0.181818
0.998759,0.042039,0.0,0.200449,0.417637,0.227273
0.999627,0.095553,0.5,0.106561,0.472753,0.0
0.999288,0.09136,0.5,0.185155,0.507478,0.0
0.999823,0.020633,0.633,0.097853,0.558764,0.045455
0.999596,0.039612,0.471,0.120669,0.453708,0.0
0.998759,0.093236,0.0,0.02881,0.466387,0.090909
0.999655,0.088381,0.952,0.201167,0.41034,0.0
0.999169,0.023392,0.688,0.094294,0.549242,0.0
0.999717,0.071058,0.4,0.237936,0.556177,0.0
0.999958,0.026702,0.4,0.188651,0.551312,0.0
0.999958,0.07503,0.387,0.188651,0.547482,0.0
0.998759,0.042039,0.0,0.141519,0.575428,0.090909
0.999958,0.028688,0.222,0.188651,0.561507,0.0
0.998278,0.167494,0.091,0.198764,0.387569,0.045455
0.999577,0.168598,0.412,0.159841,0.425348,0.0
0.998759,0.178859,0.0,0.106561,0.406252,0.0
0.998274,0.05539,0.222,0.327486,0.412979,0.0
0.999558,0.015999,0.742,0.116674,0.606842,0.045455
0.999958,0.031888,0.261,0.233348,0.451793,0.045455
0.999958,0.031888,0.261,0.233348,0.451793,0.045455
0.999546,0.085402,0.444,0.140396,0.466956,0.0
0.999546,0.026812,0.364,0.150509,0.490762,0.272727
0.999288,0.029681,0.45,0.264498,0.500078,0.0
0.999378,0.476884,0.742,0.13537,0.452725,0.0
0.999783,0.248704,0.4,0.233129,0.391865,0.0
0.953415,0.021406,0.525,0.203103,0.610412,0.045455
0.999537,0.018758,0.296,0.102316,0.532319,0.227273
0.999985,0.187355,0.375,0.159436,0.472753,0.0
0.950945,0.075803,0.433,0.1109,0.510946,0.090909
0.950945,0.081761,0.448,0.1109,0.513016,0.181818
0.950945,0.079885,0.433,0.139709,0.473736,0.181818
0.997853,0.332892,0.304,0.188651,0.361642,0.045455
0.999008,0.04888,0.235,0.180785,0.415049,0.0
0.999429,0.148737,0.68,0.14386,0.496144,0.090909
0.998759,0.105263,0.0,0.14514,0.364022,0.136364
0.999958,0.00971,0.4,0.010113,0.565026,0.090909
0.999915,0.271433,0.5,0.080467,0.461885,0.0
0.999717,0.027916,0.519,0.161745,0.61626,0.136364
0.999858,0.036743,0.438,0.237343,0.438907,0.0
0.998759,0.188238,0.0,0.0,0.576153,0.0
0.999948,0.194196,0.286,0.213122,0.429695,0.0
0.999958,0.108022,0.6,0.0,0.734617,0.0
0.99838,0.104711,0.154,0.040233,0.390519,0.0
0.999627,0.048108,0.533,0.161714,0.346064,0.0
0.999958,0.021626,0.261,0.132717,0.600321,0.136364
0.999278,0.020523,0.444,0.010113,0.531853,0.181818
0.998278,0.251462,0.04,0.217461,0.608291,0.045455
0.999958,0.025047,0.429,0.02881,0.631372,0.0
0.999958,0.034867,0.231,0.627442,0.502355,0.090909
0.999441,0.066314,0.786,0.180817,0.557108,0.0
0.999288,0.033212,0.5,0.213965,0.473425,0.045455
0.999752,0.029129,0.542,0.184063,0.547068,0.0
0.999297,0.032771,0.643,0.196579,0.442219,0.0
0.999349,0.035419,0.55,0.067045,0.480101,0.0
0.999958,0.043363,0.333,0.244709,0.406666,0.0
0.999566,0.082313,0.5,0.36825,0.498836,0.0
0.999965,0.022399,0.393,0.150509,0.533095,0.272727
0.999965,0.031336,0.579,0.219365,0.485691,0.0
0.999663,0.254441,0.816,0.160934,0.642809,0.0
0.999958,0.022399,0.207,0.1369,0.571288,0.045455
0.999283,0.029129,0.423,0.165709,0.510117,0.0
0.999752,0.02273,0.619,0.16418,0.587435,0.0
0.999958,0.045901,0.353,0.078969,0.656523,0.0
0.999826,0.070396,0.667,0.092203,0.554469,0.0
0.999558,0.168598,0.444,0.104345,0.388087,0.0
0.998759,0.578175,0.0,0.0,0.34653,0.0
0.997948,0.149068,0.194,0.37031,0.411996,0.045455
0.999177,0.015668,0.72,0.116674,0.593593,0.0
0.999177,0.015668,0.72,0.116674,0.593593,0.0
0.998759,0.054728,0.0,0.549223,0.633183,0.181818
0.998278,0.063776,0.14,0.299551,0.620194,0.045455
0.999556,0.072824,0.625,0.067045,0.551571,0.0
0.998617,0.045901,0.294,0.276547,0.456037,0.0
0.998759,0.052301,0.0,0.464823,0.417016,0.0
0.999801,0.013241,0.85,0.05328,0.59173,0.0
0.998759,0.05208,0.0,0.0,0.687574,0.136364
0.998759,0.117842,0.0,0.0,0.717176,0.727273
0.998759,0.035308,0.0,0.1369,0.416705,0.227273
0.999958,0.027916,0.231,0.147013,0.455933,0.181818
0.999787,0.270771,0.34,0.54401,0.335973,0.0
0.999698,0.028798,0.756,0.319683,0.658593,0.0
0.999958,0.026702,0.462,0.32065,0.681519,0.0
0.999734,0.00651,0.711,0.020226,0.724784,0.181818
0.999915,0.099857,0.467,0.080467,0.504942,0.181818
0.999737,0.043253,0.5,0.280074,0.295037,0.0
0.998759,0.181287,0.0,0.155253,0.37696,0.136364
0.999104,0.021516,0.393,0.205194,0.604461,0.0
0.999971,0.035308,0.462,0.272426,0.48036,0.0
0.999971,0.038288,0.5,0.114489,0.496041,0.0
0.999577,0.174887,0.412,0.264498,0.475392,0.0
0.998759,0.105263,0.0,0.155253,0.41624,0.181818
0.99981,0.138806,0.72,0.05328,0.578378,0.0
0.99972,0.073596,0.471,0.209595,0.49247,0.0
0.999349,0.037405,0.579,0.173731,0.420587,0.0
0.999429,0.094119,0.6,0.113927,0.442323,0.0
0.999958,0.033212,0.333,0.092203,0.456451,0.181818
0.998278,0.447644,0.054,0.05328,0.509496,0.272727
0.998989,0.135165,0.606,0.241931,0.462299,0.0
0.999577,0.135937,0.519,0.092203,0.520727,0.0
0.998759,0.034095,0.0,0.126787,0.454381,0.0
0.998759,0.088271,0.0,0.317248,0.319309,0.181818
0.999577,0.02273,0.609,0.130439,0.523211,0.045455
0.998759,0.035308,0.0,0.073506,0.422295,0.454545
0.999597,0.020523,0.667,0.13537,0.550225,0.0
0.998856,0.024937,0.424,0.221799,0.50991,0.090909
0.999752,0.067748,0.448,0.063393,0.62542,0.181818
0.999088,0.080216,0.476,0.16418,0.540496,0.0
0.999288,0.088381,0.5,0.232412,0.500078,0.0
0.999958,0.091802,0.353,0.21771,0.478031,0.0
0.999752,0.151826,0.684,0.05328,0.585002,0.0
0.998977,0.039391,0.448,0.197359,0.585365,0.0
0.999752,0.139247,0.619,0.05328,0.596646,0.0
0.999291,0.035308,0.471,0.120326,0.560834,0.0
0.998845,0.35507,0.158,0.092203,0.323138,0.0
0.997948,0.02593,0.167,0.290967,0.543601,0.545455
0.999717,0.028688,0.483,0.132936,0.689851,0.045455
0.998759,0.044025,0.0,0.367283,0.477203,0.0
0.999717,0.071831,0.35,0.223329,0.525177,0.090909
0.999537,0.028578,0.444,0.116081,0.450758,0.090909
0.998925,0.135606,0.393,0.188651,0.548776,0.0
0.999958,0.17268,0.4,0.166521,0.448585,0.0
0.998845,0.047225,0.231,0.08209,0.391709,0.090909
0.999546,0.037736,0.533,0.219365,0.448326,0.0
0.999958,0.2508,0.102,0.299551,0.512084,0.318182
0.999233,0.037074,0.591,0.223235,0.508565,0.0
0.999965,0.155578,0.524,0.122323,0.520778,0.0
0.999958,0.016551,0.375,0.077845,0.631475,0.318182
0.999958,0.015116,0.333,0.038923,0.579051,0.136364
0.999472,0.06499,0.759,0.155846,0.607566,0.0
0.999752,0.231491,0.619,0.113927,0.550846,0.0
0.999414,0.018758,0.593,0.167894,0.599389,0.0
0.999846,0.09765,0.44,0.329047,0.436164,0.0
0.999731,0.047446,0.318,0.239528,0.451948,0.0
0.999903,0.033874,0.333,0.264686,0.538581,0.0
