yprop/table4.oz246,yprop/table4.oz248,yprop/table4.oz250,yprop/table4.oz251
0.156863,0.0,0.030339,0.531232
0.470588,0.333,0.139709,0.497438
0.677961,0.516,0.263219,0.47534
0.728471,0.514,0.321368,0.488382
0.666353,0.581,0.115238,0.623506
0.597176,0.458,0.176072,0.448378
0.597176,0.5,0.120388,0.611033
0.521098,0.207,0.1369,0.571288
0.248627,0.0,0.05328,0.702789
0.791216,0.698,0.35255,0.638617
0.666353,0.81,0.122323,0.569477
0.497255,0.35,0.139709,0.547689
0.248627,0.0,0.126787,0.567924
0.542588,0.692,0.05328,0.518398
0.497255,0.32,0.126787,0.589453
0.762039,0.818,0.140396,0.666149
0.654118,0.615,0.26712,0.500388
0.641098,0.682,0.013765,0.545102
0.612863,0.824,0.041014,0.491073
0.709647,0.462,0.239622,0.568908
0.562353,0.588,0.100162,0.537028
0.248627,0.0,0.106561,0.489003
0.719216,0.786,0.05328,0.610464
0.597176,0.333,0.336819,0.342545
0.580392,0.4,0.312161,0.483621
0.666353,0.708,0.08209,0.541013
0.497255,0.333,0.106561,0.561559
0.580392,0.714,0.129971,0.299125
0.0,0.0,0.0,0.706826
0.580392,0.632,0.02881,0.542411
0.542588,0.286,0.145483,0.556798
0.248627,0.0,0.279293,0.56306
0.156863,0.0,0.0,0.47917
0.597176,0.55,0.116674,0.387776
0.440314,0.333,0.010113,0.551001
0.497255,0.273,0.13537,0.389174
0.728471,0.774,0.064111,0.64017
0.627451,0.452,0.168519,0.330539
0.641098,0.56,0.174293,0.521606
0.666353,0.552,0.26069,0.431403
0.597176,0.357,0.19018,0.499405
0.82902,0.385,0.591641,0.579103
0.562353,0.45,0.241931,0.512446
0.580392,0.611,0.05328,0.577447
0.470588,0.429,0.08209,0.474512
0.627451,0.684,0.182003,0.506133
0.470588,0.462,0.05328,0.43782
0.597176,0.462,0.139709,0.571857
0.562353,0.917,0.040233,0.54888
0.612863,0.343,0.229259,0.37815
0.470588,0.5,0.133747,0.346789
0.521098,0.533,0.159841,0.535165
0.580392,0.321,0.305918,0.593852
0.364235,0.0,0.16418,0.28448
0.677961,0.424,0.506149,0.358588
0.470588,0.222,0.08209,0.677586
0.666353,0.773,0.162557,0.541531
0.0,0.0,0.020226,0.518812
0.654118,0.667,0.063393,0.668737
0.580392,0.364,0.201667,0.493505
0.0,0.0,0.0,0.609222
0.497255,0.231,0.152943,0.495886
0.580392,0.5,0.038923,0.601304
0.612863,0.619,0.05328,0.638307
0.612863,0.357,0.213122,0.360193
0.470588,0.429,0.092203,0.509393
0.597176,0.722,0.270616,0.561921
0.699451,0.87,0.134528,0.603322
0.627451,0.7,0.013765,0.563422
0.784314,0.683,0.334728,0.636961
0.728471,0.733,0.106561,0.629198
0.470588,0.3,0.05328,0.592196
0.709647,0.487,0.266621,0.441805
0.470588,0.429,0.110275,0.552243
0.562353,0.647,0.121481,0.387414
0.641098,0.364,0.323054,0.56425
0.40549,0.5,0.094294,0.371009
0.666353,0.583,0.282852,0.31729
0.580392,0.44,0.05328,0.675154
0.885333,0.651,0.53087,0.31284
0.791216,0.636,0.522317,0.473322
0.542588,0.4,0.126787,0.516224
0.497255,0.462,0.132717,0.488537
0.719216,0.75,0.106561,0.597319
0.562353,0.563,0.222673,0.34653
0.627451,0.5,0.243617,0.517311
0.470588,0.4,0.08209,0.595611
0.497255,0.5,0.05328,0.500492
0.156863,0.0,0.05328,0.357398
0.542588,0.4,0.270741,0.412203
0.521098,0.471,0.102566,0.52052
0.612863,0.591,0.208721,0.481913
0.470588,0.286,0.082808,0.34565
0.677961,0.63,0.37031,0.47446
0.364235,0.0,0.306979,0.59292
0.580392,0.429,0.157937,0.49366
0.641098,0.571,0.020226,0.480774
0.248627,0.0,0.156346,0.504477
0.470588,0.16,0.221799,0.552036
0.156863,0.0,0.030339,0.325674
0.580392,0.588,0.13537,0.567044
0.666353,0.9,0.041014,0.632096
0.754039,0.469,0.402803,0.427625
0.248627,0.0,0.274611,0.399783
0.580392,0.324,0.077845,0.622212
0.562353,0.471,0.120326,0.533095
0.677961,0.75,0.05328,0.61124
0.497255,0.292,0.05328,0.653729
0.470588,0.4,0.1109,0.50991
0.719216,0.475,0.380017,0.533665
0.521098,0.222,0.171297,0.566527
0.666353,0.72,0.303858,0.523314
0.612863,0.364,0.260722,0.499767
0.313725,0.0,0.217461,0.430006
0.470588,0.375,0.152912,0.318015
0.364235,0.0,0.268088,0.366403
0.654118,0.538,0.321368,0.45702
0.627451,0.938,0.0,0.625731
0.612863,0.583,0.038923,0.639807
0.364235,0.1,0.145483,0.22895
0.762039,0.591,0.337037,0.407804
0.440314,0.462,0.0,0.575946
0.688941,0.655,0.067045,0.5613
0.688941,0.75,0.106561,0.473581
0.248627,0.0,0.092203,0.562801
0.470588,0.375,0.057619,0.561197
0.627451,0.65,0.079437,0.430006
0.612863,0.5,0.106561,0.490348
0.521098,0.3,0.205038,0.450034
0.364235,0.0,0.262157,0.419138
0.627451,0.833,0.02881,0.550743
0.313725,0.188,0.197297,0.311235
0.627451,0.56,0.186248,0.553537
0.688941,0.615,0.33195,0.435233
0.709647,0.677,0.270741,0.54624
0.709647,0.71,0.0,0.764322
0.597176,0.6,0.0839,0.566216
0.440314,0.6,0.02881,0.550225
0.597176,0.522,0.1109,0.555245
0.688941,0.667,0.14283,0.592248
0.542588,0.24,0.270741,0.452776
0.677961,0.75,0.08209,0.667546
0.627451,0.368,0.247487,0.447601
0.497255,0.227,0.228291,0.391295
0.248627,0.0,0.194831,0.514051
0.580392,0.786,0.159841,0.465714
0.612863,0.385,0.241931,0.45878
0.248627,0.0,0.116674,0.463179
0.497255,0.727,0.0,0.469441
0.641098,0.6,0.092203,0.55421
0.440314,0.429,0.02881,0.514154
0.666353,0.615,0.145483,0.529369
0.597176,0.545,0.161059,0.524918
0.248627,0.0,0.153443,0.355742
0.156863,0.0,0.188401,0.423899
0.440314,0.176,0.19299,0.446825
0.440314,0.375,0.038923,0.571909
0.156863,0.0,0.08209,0.422864
0.521098,0.538,0.13537,0.47948
0.641098,0.444,0.277889,0.453967
0.612863,0.333,0.491479,0.191947
0.641098,0.481,0.367657,0.37903
0.745882,0.575,0.188651,0.566837
0.654118,0.6,0.241931,0.612483
0.688941,0.5,0.19299,0.695027
0.641098,0.8,0.109276,0.383274
0.562353,0.476,0.159841,0.413238
0.521098,0.438,0.13537,0.504477
0.497255,0.583,0.05328,0.432076
0.641098,0.364,0.380673,0.525902
0.470588,0.4,0.1109,0.552192
0.688941,0.567,0.195643,0.568235
0.248627,0.0,0.132717,0.275578
0.641098,0.364,0.380673,0.525902
0.40549,0.136,0.106561,0.464835
0.654118,0.378,0.24627,0.608705
0.156863,0.0,0.038579,0.655747
0.521098,0.4,0.216555,0.395642
0.440314,0.385,0.123104,0.404182
0.497255,0.4,0.08209,0.575894
0.699451,0.704,0.196579,0.554986
0.627451,0.52,0.16418,0.465766
0.784314,0.667,0.372963,0.50665
0.521098,0.333,0.196111,0.489054
0.156863,0.0,0.05328,0.48921
0.497255,0.538,0.063393,0.571495
0.542588,0.533,0.156907,0.389898
0.156863,0.0,0.05328,0.500181
0.777098,0.75,0.057619,0.561921
0.470588,0.3,0.128972,0.572116
0.754039,0.711,0.020226,0.724784
0.440314,0.455,0.141426,0.367386
0.562353,0.421,0.19093,0.424002
0.156863,0.0,0.063393,0.379599
0.688941,0.645,0.010113,0.661491
0.313725,0.0,0.106561,0.633753
0.666353,0.696,0.13537,0.50634
0.156863,0.0,0.199357,0.4963
0.688941,0.741,0.157937,0.749677
0.728471,0.579,0.106561,0.601045
0.666353,0.438,0.351208,0.417637
0.0,0.0,0.0,0.687574
0.0,0.0,0.072757,0.626663
0.654118,0.652,0.106561,0.488589
0.313725,0.0,0.184531,0.522176
0.612863,0.538,0.221799,0.487709
0.580392,0.435,0.310132,0.401801
0.521098,0.692,0.208846,0.419138
0.521098,0.412,0.13537,0.53884
0.597176,0.303,0.413103,0.519743
0.248627,0.0,0.106561,0.462713
0.497255,0.5,0.1109,0.521503
0.156863,0.0,0.08209,0.56839
0.521098,0.391,0.163275,0.347151
0.521098,0.318,0.05328,0.644724
0.440314,0.545,0.0,0.60177
0.597176,0.522,0.1109,0.515758
0.497255,0.4,0.106561,0.491435
0.769725,0.568,0.241931,0.664804
0.497255,0.286,0.13537,0.512291
0.364235,0.176,0.094294,0.517984
0.769725,0.784,0.049285,0.630699
0.497255,0.316,0.13537,0.526885
0.580392,0.478,0.212186,0.47948
0.364235,0.0,0.252044,0.453863
0.762039,0.8,0.134465,0.613776
0.156863,0.0,0.057619,0.424831
0.470588,0.3,0.05328,0.63929
0.641098,0.48,0.250265,0.585313
0.612863,0.542,0.136088,0.574962
0.580392,0.706,0.157937,0.572427
0.612863,0.519,0.023878,0.617968
0.699451,0.465,0.254947,0.543342
0.580392,0.5,0.086429,0.519692
0.248627,0.0,0.106561,0.395021
0.364235,0.0,0.116674,0.399317
0.470588,0.4,0.1109,0.551726
0.654118,0.64,0.168519,0.535062
0.248627,0.0,0.137649,0.505201
0.597176,0.684,0.095012,0.535372
0.521098,0.316,0.264967,0.489054
0.440314,0.375,0.115238,0.452052
0.562353,0.346,0.041014,0.604513
0.364235,0.0,0.116674,0.74476
0.699451,0.741,0.05328,0.616933
0.612863,0.667,0.132717,0.563267
0.497255,0.3,0.282852,0.513999
0.521098,0.132,0.287284,0.552761
0.597176,0.423,0.165709,0.510117
0.440314,0.3,0.0,0.636858
0.521098,0.571,0.159841,0.499301
0.728471,0.786,0.106561,0.571961
0.719216,0.852,0.0,0.791181
0.156863,0.0,0.121013,0.474305
0.580392,0.545,0.038923,0.607721
0.728471,0.462,0.115238,0.188791
0.364235,0.0,0.310506,0.235885
0.612863,0.542,0.092734,0.620866
0.497255,0.7,0.187028,0.343114
0.762039,0.556,0.31703,0.544222
0.497255,0.261,0.18553,0.581794
0.627451,0.448,0.280854,0.551829
0.654118,0.682,0.132717,0.377685
0.612863,0.448,0.207254,0.548569
0.597176,0.5,0.084369,0.553951
0.248627,0.0,0.132717,0.457072
0.470588,0.278,0.380423,0.427677
0.666353,0.727,0.106561,0.594525
0.0,0.0,0.0,0.366092
0.728471,0.556,0.241931,0.59292
0.666353,0.783,0.138086,0.495575
0.0,0.0,0.057619,0.563215
0.497255,0.667,0.078095,0.487812
0.0,0.0,0.0,0.632096
0.248627,0.0,0.300768,0.508047
0.440314,0.3,0.244366,0.536149
0.719216,0.656,0.270741,0.649692
0.654118,0.708,0.335726,0.582984
0.666353,0.516,0.361134,0.537649
0.562353,0.769,0.040233,0.483103
0.597176,0.684,0.0,0.782642
0.440314,0.545,0.0,0.529938
0.440314,0.3,0.010113,0.563939
0.156863,0.0,0.100162,0.448481
0.627451,0.789,0.010113,0.563991
0.641098,0.75,0.093514,0.511515
0.688941,0.645,0.245864,0.563267
0.745882,0.647,0.241931,0.523573
0.677961,0.581,0.05328,0.489624
0.641098,0.625,0.376459,0.502562
0.562353,0.231,0.292559,0.434456
0.364235,0.074,0.040233,0.58966
0.364235,0.0,0.323054,0.406976
0.597176,0.733,0.106561,0.552399
0.248627,0.0,0.02881,1.0
0.562353,0.688,0.040233,0.503545
0.612863,0.357,0.213122,0.31817
0.521098,0.4,0.209532,0.446722
0.470588,0.333,0.0,0.476479
0.440314,0.857,0.040233,0.434508
0.521098,0.208,0.222642,0.411272
0.521098,0.333,0.19299,0.54505
0.709647,1.0,0.103377,0.591523
0.641098,0.56,0.264498,0.545102
0.754039,0.458,0.266402,0.350101
0.580392,0.31,0.208877,0.437251
0.719216,0.576,0.406705,0.495472
0.612863,0.929,0.05328,0.58433
0.521098,0.692,0.208846,0.322051
0.762039,0.824,0.134465,0.603167
0.597176,0.462,0.113241,0.63132
0.627451,0.333,0.301954,0.432852
0.0,0.0,0.0,0.589401
0.313725,0.0,0.180067,0.353517
0.641098,0.52,0.159841,0.583088
0.470588,0.333,0.08209,0.622522
0.470588,0.5,0.130782,0.378202
0.497255,0.381,0.089519,0.377012
0.641098,0.5,0.188651,0.542307
0.521098,0.444,0.159841,0.518553
0.0,0.0,0.02881,0.514982
0.580392,0.476,0.221799,0.480153
0.597176,0.55,0.156907,0.457745
0.654118,0.696,0.139709,0.529938
0.612863,0.542,0.121543,0.57636
0.641098,0.833,0.05328,0.596543
0.156863,0.0,0.096198,0.490918
0.542588,0.727,0.106561,0.446825
0.313725,0.0,0.188651,0.387621
0.719216,0.852,0.109276,0.511256
0.699451,0.486,0.359698,0.391761
0.440314,0.333,0.165397,0.515551
0.597176,0.429,0.197328,0.50577
0.542588,0.5,0.05328,0.586555
0.641098,0.682,0.074443,0.606738
0.597176,0.55,0.13537,0.563991
0.0,0.0,0.0,0.594007
0.521098,0.389,0.16418,0.531491
0.654118,0.6,0.231538,0.454433
0.313725,0.0,0.214807,0.495058
0.699451,0.69,0.117392,0.54179
0.156863,0.0,0.092203,0.483828
0.248627,0.0,0.156346,0.548207
0.313725,0.0,0.1109,0.49216
0.313725,0.0,0.227574,0.470372
0.470588,0.4,0.063393,0.259587
0.156863,0.0,0.132249,0.462661
0.597176,0.579,0.285598,0.472649
0.666353,0.81,0.159841,0.568908
0.156863,0.0,0.08209,0.636806
0.440314,0.545,0.02881,0.498887
0.497255,0.316,0.139709,0.534337
0.666353,0.485,0.332418,0.482844
0.641098,0.519,0.106561,0.572996
0.688941,0.515,0.232131,0.480205
0.521098,0.571,0.159841,0.521296
0.597176,0.522,0.110275,0.648088
0.666353,0.643,0.0,0.653677
0.762039,0.818,0.093514,0.638669
0.364235,0.0,0.159841,0.463593
0.364235,0.143,0.127536,0.530352
0.497255,0.4,0.182252,0.476324
0.641098,0.412,0.194769,0.589867
0.666353,0.667,0.088145,0.637789
0.470588,0.333,0.063393,0.490297
0.82902,0.554,0.106561,0.745536
0.688941,0.633,0.191367,0.447446
0.0,0.0,0.078969,0.430834
0.156863,0.0,0.05328,0.524763
0.542588,0.108,0.5417,0.467785
0.497255,0.375,0.14283,0.499043
0.248627,0.0,0.106561,0.451586
0.156863,0.0,0.05328,0.357087
0.521098,0.316,0.188651,0.428815
0.313725,0.0,0.184406,0.512395
0.542588,0.4,0.16418,0.597526
0.440314,0.364,0.123104,0.442426
0.728471,0.579,0.106561,0.637065
0.817098,0.756,0.226887,0.554624
0.364235,0.188,0.181659,0.46085
0.440314,0.667,0.0,0.555814
0.580392,0.667,0.187808,0.459815
0.612863,0.65,0.16702,0.497697
0.612863,0.65,0.122323,0.510583
0.688941,0.515,0.297927,0.436371
0.627451,0.5,0.142362,0.626145
0.521098,0.421,0.254854,0.424934
0.440314,0.545,0.02881,0.552399
0.248627,0.0,0.196329,0.523832
0.597176,0.323,0.276796,0.527817
0.777098,0.65,0.0,0.877969
0.699451,0.808,0.156907,0.576205
0.248627,0.0,0.08209,0.577395
0.542588,0.563,0.1109,0.45464
0.688941,0.563,0.327018,0.498991
0.641098,0.696,0.094232,0.493453
0.597176,0.393,0.205194,0.604461
0.542588,0.533,0.101973,0.410237
0.248627,0.0,0.13537,0.504477
0.248627,0.0,0.199451,0.273042
0.654118,0.615,0.092203,0.545826
0.777098,0.683,0.245989,0.661388
0.440314,0.2,0.154161,0.470579
0.612863,0.125,0.604969,0.44077
0.497255,0.227,0.295555,0.460746
0.699451,0.741,0.188651,0.652383
0.709647,0.846,0.212248,0.423744
0.699451,0.621,0.194706,0.581742
0.470588,0.462,0.08209,0.553175
0.156863,0.0,0.110275,0.419604
0.562353,0.55,0.010113,0.574652
0.521098,0.25,0.121013,0.602443
0.497255,0.7,0.122323,0.443202
0.745882,0.523,0.188651,0.592092
0.580392,0.571,0.348492,0.458417
0.654118,0.239,0.529683,0.516535
0.719216,0.528,0.452993,0.49454
0.677961,0.63,0.270741,0.577809
0.156863,0.0,0.05328,0.415101
0.470588,0.353,0.067389,0.539254
0.562353,0.5,0.069043,0.5421
0.580392,0.75,0.040233,0.552036
0.497255,0.3,0.290561,0.448792
0.719216,0.742,0.02753,0.593076
0.497255,0.5,0.172951,0.399162
0.762039,0.387,0.507397,0.570408
0.40549,0.556,0.080467,0.161155
0.542588,0.571,0.13537,0.536252
0.677961,0.615,0.275766,0.459038
0.641098,0.615,0.097853,0.517932
0.612863,0.684,0.038579,0.5938
0.754039,0.788,0.05328,0.749211
0.497255,0.636,0.08209,0.505822
0.521098,0.389,0.13537,0.498111
0.688941,0.667,0.156907,0.570305
0.654118,0.64,0.139709,0.473374
0.313725,0.0,0.169954,0.310045
0.542588,0.6,0.05328,0.574962
0.440314,0.267,0.142206,0.439269
0.784314,0.886,0.374056,0.560317
0.248627,0.0,0.165366,0.396315
0.248627,0.0,0.16418,0.416757
0.597176,0.444,0.168519,0.531905
0.313725,0.0,0.221799,0.449361
0.497255,0.259,0.063393,0.673808
0.497255,0.5,0.223953,0.325415
0.666353,0.571,0.192365,0.56218
0.521098,0.333,0.185998,0.515707
0.597176,0.444,0.168519,0.520985
0.612863,0.5,0.139709,0.593438
0.654118,0.455,0.155596,0.565233
0.641098,0.636,0.020226,0.562801
0.562353,0.75,0.129971,0.364022
0.745882,0.641,0.304638,0.497594
0.0,0.0,0.157937,0.392951
0.497255,0.217,0.145483,0.290483
0.597176,0.474,0.239278,0.417999
0.0,0.0,0.057619,0.518812
0.248627,0.0,0.057619,0.660767
0.521098,0.316,0.214807,0.449102
0.440314,0.3,0.057619,0.353775
0.542588,0.364,0.270741,0.560524
0.562353,0.563,0.116674,0.450862
0.627451,0.636,0.294962,0.581897
0.627451,0.571,0.214807,0.537701
0.688941,0.731,0.230945,0.475444
0.562353,0.526,0.067045,0.509289
0.313725,0.0,0.255759,0.461367
0.627451,0.7,0.1109,0.574911
0.40549,0.4,0.19608,0.417999
0.248627,0.0,0.106561,0.455312
0.769725,0.818,0.116674,0.662423
0.728471,0.75,0.064111,0.650934
0.580392,0.733,0.188651,0.537753
0.497255,0.438,0.094232,0.431714
0.597176,0.571,0.1109,0.572944
0.580392,0.444,0.144048,0.477152
0.0,0.0,0.0,0.43161
0.0,0.0,0.0,0.386948
0.562353,0.368,0.229696,0.373493
0.364235,0.2,0.095855,0.4328
0.521098,0.615,0.140396,0.378875
0.580392,0.545,0.038923,0.580189
0.521098,0.5,0.157781,0.428401
0.248627,0.0,0.089737,0.330746
0.248627,0.0,0.08209,0.547741
0.0,0.0,0.086429,0.546861
0.521098,0.195,0.285567,0.602184
0.562353,0.533,0.194581,0.447601
0.654118,0.8,0.08209,0.510066
0.470588,0.353,0.092203,0.594162
0.597176,0.545,0.1109,0.570719
0.612863,0.571,0.14283,0.575325
0.580392,0.5,0.19299,0.539771
0.580392,0.462,0.115238,0.601459
0.699451,0.233,0.479493,0.571702
0.641098,0.7,0.13537,0.56544
0.666353,0.818,0.0,0.729545
0.497255,0.4,0.010113,0.618279
0.580392,0.5,0.010113,0.599234
0.542588,0.563,0.159841,0.536045
0.248627,0.0,0.05328,0.460539
0.497255,0.533,0.175604,0.444134
0.542588,0.079,0.527124,0.381152
0.612863,0.48,0.183064,0.467422
0.156863,0.0,0.0,0.495575
0.542588,0.318,0.178132,0.330021
0.470588,0.7,0.080467,0.487243
0.597176,0.476,0.200075,0.444962
0.562353,0.563,0.120326,0.549035
0.699451,0.655,0.137649,0.458417
0.709647,0.677,0.324021,0.511308
0.470588,0.25,0.235002,0.381204
0.542588,0.348,0.146794,0.524711
0.654118,0.5,0.332511,0.458417
0.497255,0.533,0.106561,0.548517
0.542588,0.556,0.097853,0.485432
0.677961,0.72,0.093514,0.50991
0.709647,0.71,0.09857,0.662992
0.641098,0.625,0.139709,0.484035
0.677961,0.5,0.229852,0.551208
0.612863,0.433,0.081528,0.476324
0.597176,0.414,0.314595,0.511722
0.440314,0.25,0.288782,0.364074
0.597176,0.4,0.082808,0.507219
0.580392,0.667,0.247581,0.459866
0.542588,0.364,0.160622,0.4328
0.313725,0.0,0.188651,0.543135
0.156863,0.0,0.063393,0.449206
0.562353,0.276,0.276859,0.49718
0.497255,0.214,0.222517,0.390157
0.313725,0.0,0.198764,0.385551
0.521098,0.5,0.282976,0.392848
0.81098,0.75,0.333448,0.58138
0.597176,0.684,0.0,0.596491
0.313725,0.231,0.050346,0.375977
0.627451,0.52,0.304919,0.561352
0.597176,0.765,0.134465,0.435802
0.364235,0.167,0.16418,0.483983
0.666353,0.593,0.242525,0.517363
0.612863,0.667,0.161527,0.584278
0.440314,0.429,0.057619,0.45821
0.440314,0.3,0.0,0.629819
0.313725,0.0,0.159841,0.467215
0.654118,0.727,0.122323,0.48833
0.580392,0.333,0.206754,0.533251
0.784314,0.6,0.278201,0.617761
0.470588,0.5,0.05328,0.506857
0.641098,0.245,0.270741,0.676396
0.248627,0.0,0.186216,0.521762
0.677961,0.72,0.200075,0.55597
0.597176,0.429,0.141519,0.690162
0.666353,0.391,0.040452,0.765564
0.497255,0.571,0.106561,0.590333
0.542588,0.529,0.239528,0.403612
0.497255,0.412,0.116955,0.53087
0.612863,0.52,0.063393,0.610102
0.440314,0.6,0.0,0.510221
0.521098,0.24,0.227574,0.448843
0.677961,0.484,0.371059,0.385085
0.666353,0.581,0.060459,0.581897
0.470588,0.086,0.176384,0.533251
0.0,0.0,0.010113,0.503079
0.580392,0.611,0.129159,0.349273
0.580392,0.5,0.100693,0.479325
0.677961,0.444,0.295274,0.473477
0.597176,0.444,0.05328,0.680277
0.597176,0.647,0.213122,0.475444
0.470588,0.5,0.08209,0.551933
0.470588,0.375,0.139085,0.5746
0.364235,0.0,0.213122,0.247425
0.156863,0.0,0.121013,0.542566
0.470588,0.174,0.365035,0.469751
0.470588,0.353,0.050346,0.533095
0.612863,0.636,0.049285,0.586762
0.440314,0.353,0.067732,0.556435
0.641098,0.8,0.213122,0.643378
0.440314,0.462,0.0,0.561404
0.470588,0.286,0.063393,0.495213
0.248627,0.0,0.16418,0.472597
0.440314,0.061,0.292091,0.462609
0.641098,0.625,0.26762,0.601045
0.719216,0.286,0.57463,0.409305
0.542588,0.258,0.105968,0.55214
0.709647,0.714,0.13537,0.679087
0.364235,0.143,0.05328,0.590022
0.580392,0.45,0.216836,0.415515
0.248627,0.0,0.08209,0.495368
0.719216,0.639,0.236906,0.71107
0.804549,0.552,0.417754,0.619935
0.521098,0.438,0.16418,0.503752
0.0,0.0,0.086429,0.511618
0.612863,0.5,0.26275,0.488433
0.364235,0.214,0.11271,0.539978
0.440314,0.154,0.201792,0.279201
0.440314,0.235,0.177945,0.478083
0.156863,0.0,0.08209,0.56839
0.470588,0.25,0.092203,0.606686
0.641098,0.538,0.16418,0.535062
0.470588,0.375,0.119046,0.469337
0.440314,0.545,0.0,0.498887
0.497255,0.467,0.1109,0.507219
0.470588,0.462,0.05328,0.529266
0.654118,0.762,0.134465,0.505408
0.0,0.0,0.010113,0.482793
0.627451,0.833,0.106561,0.604047
0.313725,0.087,0.137961,0.603115
0.497255,0.438,0.092203,0.501009
0.677961,0.783,0.094294,0.601201
0.521098,0.6,0.094232,0.40946
0.521098,0.261,0.18141,0.500336
0.497255,0.7,0.093514,0.40413
0.580392,0.632,0.0,0.628991
0.497255,0.286,0.174293,0.574911
0.627451,0.765,0.106561,0.533561
0.666353,0.947,0.040233,0.618227
0.470588,0.6,0.094294,0.40413
0.440314,0.13,0.208565,0.294519
0.364235,0.0,0.276047,0.375511
0.497255,0.333,0.106561,0.439476
0.40549,0.188,0.214932,0.456037
0.627451,0.737,0.05328,0.574911
0.521098,0.643,0.088145,0.615225
0.641098,0.7,0.194706,0.510894
0.248627,0.0,0.173669,0.41655
0.313725,0.222,0.157188,0.396988
0.156863,0.0,0.197328,0.354293
0.248627,0.0,0.161527,0.38731
0.688941,0.6,0.223609,0.641464
0.666353,0.577,0.185998,0.52554
0.562353,0.667,0.206723,0.446773
0.641098,0.75,0.132249,0.576256
0.654118,0.467,0.227574,0.408063
0.470588,0.171,0.140427,0.193966
0.641098,0.667,0.063393,0.578844
0.762039,0.634,0.117548,0.597216
0.521098,0.7,0.100162,0.603995
0.627451,0.522,0.214807,0.498629
0.0,0.0,0.0,0.681002
0.440314,0.429,0.02881,0.631372
0.542588,0.529,0.094294,0.477359
0.580392,0.212,0.283788,0.610568
0.612863,0.286,0.184406,0.48005
0.248627,0.0,0.0,0.519174
0.470588,0.5,0.05328,0.479118
0.597176,0.706,0.113241,0.525074
0.470588,0.4,0.074256,0.404544
0.248627,0.0,0.226138,0.321223
0.521098,0.3,0.24627,0.494074
0.542588,0.5,0.05328,0.61595
0.627451,0.833,0.106561,0.604047
0.719216,0.594,0.327736,0.516483
0.497255,0.636,0.122323,0.460436
0.612863,0.52,0.104345,0.399472
0.654118,0.895,0.080467,0.498991
0.542588,0.667,0.132717,0.506495
0.521098,0.25,0.171297,0.541634
0.688941,0.72,0.106561,0.55923
0.156863,0.0,0.0,0.609481
0.580392,0.545,0.038923,0.570719
0.562353,0.318,0.276047,0.518346
0.597176,0.722,0.197141,0.435491
0.677961,0.72,0.134528,0.616778
0.641098,0.778,0.15491,0.338457
0.248627,0.0,0.0,0.674533
0.542588,0.5,0.13537,0.543704
0.440314,0.15,0.15569,0.386741
0.641098,0.789,0.100162,0.484604
0.542588,0.643,0.159841,0.483776
0.677961,0.63,0.13537,0.600321
0.641098,0.375,0.213122,0.595197
0.440314,0.375,0.0,0.544429
0.562353,0.6,0.106561,0.513171
0.313725,0.0,0.16418,0.483983
0.156863,0.0,0.05328,0.276355
0.654118,0.842,0.05328,0.668996
0.728471,0.435,0.351926,0.608705
0.688941,0.654,0.447843,0.438338
0.0,0.0,0.0,0.43161
0.688941,0.679,0.180629,0.52171
0.612863,0.7,0.123041,0.457693
0.497255,0.462,0.145483,0.412565
0.597176,0.6,0.08209,0.57222
0.654118,0.652,0.268837,0.521917
0.719216,0.793,0.238404,0.648605
0.248627,0.0,0.235314,0.436837
0.597176,0.4,0.063393,0.661336
0.156863,0.0,0.038579,0.503959
0.580392,0.556,0.16418,0.525229
0.666353,0.607,0.08209,0.683072
