Title Code,Title Description,Standard Hours,Assignment Level,Union Code,Bargaining Unit Short Name
94212,ATTENDANT (BOARD OF ELECTIONS),35.0,00,24,CWA
94213,TYPIST (BOARD OF ELECTIONS),35.0,00,24,CWA
94214,FINANCE OFFICER  (BOARD OF ELE,35.0,00,24,CWA
94215,ASSISTANCE FINANCE OFFICER(BOA,35.0,00,24,CWA
94216,CLERK TO THE BOARD (BOARD OF E,35.0,00,24,CWA
94218,TABULATOR OPERATOR (BOARD OF E,35.0,00,24,CWA
94219,SENIOR TABULATOR OPERATOR (BOA,35.0,00,24,CWA
94223,EXECUTIVE DIRECTOR (BOARD OF E,35.0,00,774,N/U
94224,DEPUTY EXECUTIVE DIRECTOR (BOA,35.0,00,774,N/U
94225,COMPUTER SYSTEM MANAGER (BOARD,35.0,00,774,N/U
94226,CHIEF VOTING MACHINE TECHNICIA,35.0,00,24,CWA
94227,ACCOUNTANT (BOARD OF ELECTIONS,35.0,00,24,CWA
94229,SENIOR COMPUTER PROGRAMMER (BO,35.0,00,24,CWA
94231,KEYPUNCH OPERATOR/TABULATOR OP,35.0,00,24,CWA
94232,FINANCIAL CLERK (BOARD OF ELEC,35.0,00,24,CWA
94234,SENIOR OFFICE APPLIANCE OPERAT,35.0,00,992,N/U
94310,DIRECTOR OF THE OFFICE OF COLL,35.0,00,774,N/U
94312,COMMISSIONER OF PARKS & RECREA,35.0,00,774,N/U
94313,COMMISSIONER OF CULTURAL AFFAI,35.0,00,774,N/U
94314,LEGISLATIVE ADMINISTRATIVE SEC,35.0,00,664,N/U
94315,EXECUTIVE LEGISLATIVE SECRETAR,35.0,00,664,N/U
94316,EXECUTIVE LEGISLATIVE STENOGRA,35.0,00,883,N/U
94323,COMMISSIONER OF FINANCE,35.0,00,774,N/U
94324,CHAIRMAN GENERAL WELFARE COMMI,35.0,00,883,N/U
94325,DIRECTOR OF PROBATION,35.0,00,774,N/U
94327,DIRECTOR OF THE OMBUDSMAN PROG,35.0,00,774,N/U
94350,MEMBER OF THE ENVIRONMENTAL CO,7.0,00,992,N/U
94352,ASSISTANT TO FINANCE COMMITTEE,35.0,00,774,N/U
94353,DISTRICT ATTORNEY,35.0,00,887,N/U
94354,PUBLIC ADMINISTRATOR,35.0,00,664,N/U
94355,COMMISSIONER OF BUILDINGS,35.0,00,774,N/U
94356,COMMISSIONER (BOARD OF ELECTIO,35.0,00,992,N/U
94357,COMMISSIONER OF HEALTH,35.0,00,774,N/U
94358,COMMISSIONER OF ENVIRONMENTAL,35.0,00,774,N/U
94359,COMMISSIONER OF MENTAL HEALTH,35.0,00,774,N/U
94361,COMMISSIONER OF TRANSPORTATION,35.0,00,774,N/U
94362,COMMISSIONER OF HOUSING PRESER,35.0,00,774,N/U
94363,COMMISSIONER OF SANITATION,35.0,00,774,N/U
94365,ASSISTANT DIRECTOR OF FINANCE,35.0,00,774,N/U
94367,TEMPORARY CLERK (BOARD OF ELEC,35.0,00,24,CWA
94369,TEMPORARY CLERK (CITY COUNCIL),35.0,00,664,N/U
94370,HUMAN RESOURCES ADMINISTRATOR,35.0,00,774,N/U
94372,ADMINISTRATIVE MANAGER (BOARD,35.0,00,774,N/U
94373,DEPUTY PERSONNEL ASST COUNCIL,35.0,00,664,N/U
94374,STENOGRAPHIC/SECRETARIAL ASSOC,35.0,00,24,CWA
94375,SENIOR BUYER (BOARD OF ELECTIO,35.0,00,24,CWA
94376,PRINCIPAL STOREKEEPER (BOARD O,35.0,00,47,IBT
94377,DIRECTOR OF LEGISLATIVE OVERSI,35.0,00,774,N/U
94378,LEGISLATIVE INVESTIGATOR (CITY,35.0,00,664,N/U
94379,LEGISLATIVE ADMINISTRATIVE ASS,35.0,00,774,N/U
94380,DIRECTOR OF LEGISLATIVE FINANC,35.0,00,774,N/U
94381,LEGISLATIVE POLICY ANALYST (CI,35.0,00,774,N/U
94382,MANAGER OF LEGISLATIVE POLICY,35.0,00,774,N/U
94383,LEGISLATIVE SYSTEMS MANAGER (C,35.0,00,774,N/U
94384,DIRECTOR OF LEGAL SERVICES (CI,35.0,00,774,N/U
94385,LEGISLATIVE LIAISON-ALBANY (CI,35.0,00,774,N/U
94386,DIRECTOR OF ADMINISTRATION (CI,35.0,00,774,N/U
94387,LEGISLATIVE ADMINISTRATIVE MAN,35.0,00,774,N/U
94388,SENIOR SYSTEMS ANALYSTS (BOARD,35.0,00,24,CWA
94389,COMPUTER OPERATOR (BOARD OF EL,35.0,00,24,CWA
94395,PROGRAMMER (BD OF ELECTIONS),35.0,00,24,CWA
94397,EXECUTIVE ASST TO MAJORITY LEA,35.0,00,774,N/U
94399,Director of Training (BOE),35.0,00,774,N/U
94400,SENIOR LEGISLATIVE ATTORNEY (C,35.0,00,774,N/U
94401,EXECUTIVE ASSISTANT TO THE DIR,35.0,00,774,N/U
94404,COMMISSIONER OF EMPLOYMENT,35.0,00,774,N/U
94405,"DIRECTOR, PERSONNEL AND BUDGET",35.0,00,774,N/U
94406,COUNSEL (BOARD OF ELECTIONS),35.0,00,774,N/U
94407,"COORDINATOR, VOTER REGISTRATIO",35.0,00,992,N/U
94408,"DIRECTOR, PUBLIC AFFAIRS AND C",35.0,00,774,N/U
94409,"COORDINATOR, ELECTION DAY OPER",35.0,00,992,N/U
94412,PROJECT COORDINATOR (BOARD OF,35.0,00,24,CWA
94414,ASSOCIATE STAFF ANALYST(BOARD,35.0,00,24,CWA
94415,MEMBER (CONFLICTS OF INTEREST,35.0,00,992,N/U
94416,LEGISLATIVE FISCAL OFFICER (CI,35.0,00,774,N/U
94417,LEGISLATIVE SUPPORT SERVICE CO,35.0,00,774,N/U
94418,LEGISLATIVE PLANNING COORDINAT,35.0,00,774,N/U
94419,SECRETARY TO DIRECTOR COUNCIL,35.0,00,664,N/U
94420,PERSONNEL COORDINATOR (CITY CO,35.0,00,664,N/U
94421,LEGISLATIVE ADMINISTRATIVE CLE,35.0,00,664,N/U
94422,LEGISLATIVE SUPERVISOR SECRETA,35.0,00,664,N/U
94423,LEGISLATIVE ADMINISTRATIVE TYP,35.0,00,664,N/U
94424,LEGISLATIVE MESSENGER (CITY CO,35.0,00,664,N/U
94425,LEGISLATIVE INTERN (CITY COUNC,35.0,00,664,N/U
94426,CHIEF INVESTIGATOR,35.0,00,774,N/U
94427,SENIOR LEGISLATIVE INVESTIGATO,35.0,00,774,N/U
94428,LEGISTATIVE CONFIDENTIAL SECRE,35.0,00,664,N/U
94429,DEPUTY DIRECTOR- FINANCE (CITY,35.0,00,774,N/U
94430,SUPERVISING LEGISLATIVE FINANC,35.0,00,664,N/U
94431,LEGISLATIVE FINANCE SECRETARY,35.0,00,664,N/U
94432,DIRECTOR LEGAL DIVISION/GEN CO,35.0,00,774,N/U
94433,DEPUTY DIRECTOR-LEGAL DIVISION,35.0,00,774,N/U
94434,DIRECTOR-OFFICE OF POLICY (CIT,35.0,00,774,N/U
94435,SENIOR LEGISLATIVE POLICY ANAL,35.0,00,774,N/U
94436,LEGISLATIVE POLICY SECRETARY (,35.0,00,664,N/U
94437,DIRECTOR-OFFICE OF COMMUNICATI,35.0,00,774,N/U
94438,DEPUTY DIRECTOR-OFFICE OF COMM,35.0,00,774,N/U
94439,LEGISTATIVE MANAGER-OFFICE OF,35.0,00,774,N/U
94440,COMMUNICATION ASSISTANT (CITY,35.0,00,664,N/U
94441,LEGISLATIVE COMMUNICATION SECR,35.0,00,664,N/U
94442,DIRECTOR-TECHNICAL SERVICES (C,35.0,00,774,N/U
94443,ASSISTANT TO DIRECTOR-TECHNICA,35.0,00,774,N/U
94444,SENIOR LEGISLATIVE CLERK (CITY,35.0,00,664,N/U
94445,LEGISLATIVE TECHNICAL SECRETAR,35.0,00,664,N/U
94446,DIRECTOR OF FINANCE (CITY COUN,35.0,00,774,N/U
94447,LEGISLATIVE FISCAL STUDIES COO,35.0,00,664,N/U
94448,LEGISLATIVE INTERDIVISIONAL LI,35.0,00,774,N/U
94449,SPEAKER/MAJORITY LEADER (CITY,35.0,00,887,N/U
94450,CHIEF OF STAFF (CITY COUNCIL),35.0,00,774,N/U
94451,LEGISLATIVE COUNSEL (CITY COUN,35.0,00,774,N/U
94452,UNIT CHIEF (CITY COUNCIL),35.0,00,774,N/U
94453,LEGISLATIVE PROGRAMMER/ANALYST,35.0,00,774,N/U
94454,LEGISLATIVE COMPUTER SUPPORT S,35.0,00,664,N/U
94455,DIRECTOR OF LAND USE DIVISION,35.0,00,774,N/U
94456,SPECIAL ADVISOR TO THE DIRECTO,35.0,00,774,N/U
94457,COMMISSIONER OF YOUTH SERVICES,35.0,00,774,N/U
94458,DIRECTOR (CITY COUNCIL),35.0,00,774,N/U
94459,DEPUTY DIRECTOR (CITY COUNCIL),35.0,00,774,N/U
94460,DEPUTY UNIT CHIEF (CITY COUNCI,35.0,00,774,N/U
94461,LEGISLATIVE PROJECT MANAGER (C,35.0,00,774,N/U
94462,LEGISLATIVE OFFICE MANAGER (CI,35.0,00,774,N/U
94465,EXECUTIVE DIRECTOR (CAMPAIGN F,35.0,00,774,N/U
94467,TECHNICAL SUPPORT SPECIALIST(B,35.0,00,24,CWA
94468,EXECUTIVE DIRECTOR (FISA),35.0,00,774,N/U
94470,EXECUTIVE DIRECTOR (NYC DISTRI,35.0,00,774,N/U
94472,DEPUTY EXECUTIVE DIRECTOR (NYC,35.0,00,774,N/U
94473,COUNSEL (NYCDC),35.0,00,774,N/U
94474,TECHNICAL SYSTEMS MANAGER (NYC,35.0,00,774,N/U
94475,SOCIAL SCIENCE DATA MANAGER (N,35.0,00,774,N/U
94476,SPECIAL ASSISTANT FOR RESEARCH,35.0,00,774,N/U
94477,RESEARCH ANALYST (NYCDC),35.0,00,774,N/U
94478,OPERATION MANAGEMENT OFFICER (,35.0,00,774,N/U
94479,DISTRICTING COMMISSION ADMINIS,35.0,00,992,N/U
94480,DISTRICTING COMMISSION SECRETA,35.0,00,992,N/U
94481,DISTRICTING COMMISSION OFFICE,35.0,00,992,N/U
94482,PRESS OFFICER (NYCDC),35.0,00,774,N/U
94483,COMMUNICATION FIELD MANAGER (N,35.0,00,774,N/U
94484,COMMUNITY LIAISON REPRESENTIVE,35.0,00,992,N/U
94485,CHAIR-LANDMARKS PRESERVATION C,35.0,00,774,N/U
94486,EXECUTIVE DIRECTOR (LANDMARKS,35.0,00,774,N/U
94488,CHAIR (HA),35.0,00,793,N/U
94489,EXECUTIVE DIRECTOR OF PUBLIC I,35.0,00,774,N/U
94490,"CHAIR, PROCUREMENT POLICY BOAR",35.0,00,774,N/U
94491,DEPUTY COUNSEL (NYCDC),35.0,00,774,N/U
94492,COMMISSIONER (TAX APPEALS TRIB,35.0,00,889,N/U
94493,COMMISSIONER OF HOMELESS SERVI,35.0,00,774,N/U
94494,"MEMBER, CIVILIAN COMPLAINT REV",35.0,00,992,N/U
94495,PUBLIC ADVOCATE,35.0,00,887,N/U
94496,ASSISTANT TO THE PUBLIC ADVOCA,35.0,00,188,CWG
94497,ASSISTANT TO THE PUBLIC ADVOCA,35.0,00,188,CWG
94498,COUNSEL TO THE PUBLIC ADVOCATE,35.0,00,774,N/U
94499,EXECUTIVE ASSISTANT AND COUNSE,35.0,00,774,N/U
94500,EXECUTIVE SECRETARY TO THE PUB,35.0,00,664,N/U
94501,FIRST ASSISTANT TO THE PUBLIC,35.0,00,664,N/U
94502,RESEARCH ANALYST TO THE PUBLIC,35.0,00,664,N/U
94503,COMMISSIONER OF BUSINESS SERVI,35.0,00,774,N/U
94504,ASSOCIATE ACCOUNTANT (PUBLIC A,35.0,00,664,N/U
94505,ASSOCIATE STAFF ANALYST (PUBLI,35.0,00,664,N/U
94506,DIRECTOR OF COMMUNICATIONS (PU,35.0,00,774,N/U
94507,OFFICE ASSISTANT (PUBLIC ADVOC,35.0,00,188,CWG
94508,OFFICE MANAGER (PUBLIC ADVOCAT,35.0,00,774,N/U
94509,PRINCIPAL INVESTIGATOR (PUBLIC,35.0,00,664,N/U
94510,PROGRAM RESEARCH ANALYST TO TH,35.0,00,664,N/U
94511,SENIOR INVESTIGATOR (PUBLIC AD,35.0,00,664,N/U
94512,SPECIAL ASSISTANT (PUBLIC ADVO,35.0,00,188,CWG
94513,COMMISSIONER OF DEPT OF INFO T,35.0,00,774,N/U
94515,DEPUTY CHIEF OF STAFF (CITY CO,35.0,00,774,N/U
94518,COMMISSIONER OF CHILDREN'S SER,35.0,00,774,N/U
94519,DIRECTOR OF INDEPENDENT BUDGET,35.0,00,774,N/U
94520,COMMISSIONER OF DESIGN & CONST,35.0,00,774,N/U
94522,COMMISSIONER OF CITYWIDE ADMIN,35.0,00,774,N/U
94524,TRAINER ASSISTANT (BOARD OF EL,35.0,00,24,CWA
94525,CHAIR (BIC),35.0,00,774,N/U
94526,COMPUTER SPECIALIST (SOFTWARE,35.0,01,24,CWA
94526,COMPUTER SPECIALIST (SOFTWARE,35.0,02,24,CWA
94526,COMPUTER SPECIALIST (SOFTWARE,35.0,03,24,CWA
94526,COMPUTER SPECIALIST (SOFTWARE,35.0,04,24,CWA
94527,CHIEF OF STAFF (BUILDINGS),35.0,00,773,N/U
94528,CHIEF ASSET MANAGEMENT OFFICER,35.0,00,772,N/U
94529,CHIEF STRATEGY OFFICER (BUILDI,35.0,00,772,N/U
94530,CHIEF STRUCTURAL ENGINEER (BUI,35.0,00,772,N/U
94531,BOROUGH COMMISSIONER (BUILDING,35.0,00,772,N/U
94551,CHIEF OF STAFF TO THE MAYOR,35.0,00,773,N/U
94552,DIRECTOR OF THE OFFICE OF SCHE,35.0,00,773,N/U
94553,CHIEF PENSION INVESTMENT ADVIS,35.0,00,773,N/U
94579,EXECUTIVE DIRECTOR OF GRACIE M,35.0,00,773,N/U
94580,EXECUTIVE DIRECTOR OF THE COMM,35.0,00,772,N/U
94581,"EXECUTIVE DIRECTOR, CITYWIDE E",35.0,00,772,N/U
94582,"EXECUTIVE DIRECTOR, SPECIAL PR",35.0,00,772,N/U
94583,CHIEF SERVICE OFFICER OF NYC S,35.0,00,772,N/U
94584,DIRECTOR OF THE MAYOR’S OFFICE,35.0,00,772,N/U
94585,DIRECTOR OF THE OFFICE OF CORR,35.0,00,772,N/U
94586,DIRECTOR OF THE MAYOR’S OFFICE,35.0,00,772,N/U
94587,DIRECTOR OF THE OFFICE OF IMMI,35.0,00,772,N/U
94588,DIRECTOR OF THE MAYOR’S OFFICE,35.0,00,772,N/U
95001,DEPUTY COMMISSIONER,35.0,00,773,N/U
95002,ASSISTANT TO COMMISSIONER (DEP,35.0,00,991,N/U
95003,SPECIAL ASSISTANT TO COMMISSIO,35.0,00,662,N/U
95004,*SENIOR STAFF OFFICER (LEGAL),35.0,01,772,N/U
95005,EXECUTIVE AGENCY COUNSEL,35.0,00,772,N/U
95006,COUNSEL (DEPARTMENT FOR THE AG,35.0,00,772,N/U
95007,EXECUTIVE DIRECTOR (POLICE PEN,35.0,00,773,N/U
95008,DEPUTY DIRECTOR (POLICE PENSIO,35.0,00,773,N/U
95009,SENIOR GENERAL DEPUTY MANAGER,35.0,00,792,N/U
95010,EXECUTIVE INSPECTOR (FD),35.0,00,772,N/U
95011,ASSISTANT COMMISSIONER (CULTUR,35.0,00,772,N/U
95012,SECRETARY TO THE COMMISSIONER,35.0,00,662,N/U
95013,FIRST DEPUTY COMMISSIONER (DOT,35.0,00,773,N/U
95014,DEPUTY COMMISSIONER (DOT),35.0,00,772,N/U
95015,BOROUGH COMMISSIONER (DOT),35.0,00,772,N/U
95016,DIRECTOR OF ADMINISTRATION (DE,35.0,00,772,N/U
95017,DIRECTOR OF COMMUNITY PROGRAMS,35.0,00,772,N/U
95018,DIRECTOR OF DIRECT SERVICE PRO,35.0,00,772,N/U
95019,DIRECTOR OF RESEARCH PLANNING,35.0,00,772,N/U
95020,DIRECTOR OF SENIOR CITIZEN REN,35.0,00,772,N/U
95021,CHIEF OF STAFF (DOT),35.0,00,772,N/U
95022,CHIEF OF STAFF (FDNY PENSION F,35.0,00,773,N/U
95023,FIRST DEPUTY COMMISSIONER (ACS,35.0,00,773,N/U
95024,EXECUTIVE DEPUTY COMMISSIONER,35.0,00,773,N/U
95026,EXECUTIVE DIRECTOR (OPA),35.0,00,773,N/U
95027,DEPUTY EXECUTIVE DIRECTOR (OPA,35.0,00,773,N/U
95028,EXECUTIVE DIRECTOR (FDNY PENSI,35.0,00,773,N/U
95029,DEPUTY EXECUTIVE DIRECTOR (FDN,35.0,00,773,N/U
95030,CHIEF OF STAFF (PD),35.0,00,773,N/U
95031,DEPUTY COMMISSIONER (COUNTERTE,35.0,00,773,N/U
95032,DEPUTY COMMISSIONER (INTELLIGE,35.0,00,773,N/U
95033,DIRECTOR OF INTERNAL AFFAIRS -,35.0,00,773,N/U
95034,DIRECTOR OF ORGANIZED CRIME CO,35.0,00,773,N/U
95035,SECRETARY TO THE FIRST DEPUTY,35.0,00,662,N/U
95036,SECRETARY TO THE DEPUTY COMMIS,35.0,00,662,N/U
95037,CONFIDENTIAL ASST TO THE EXECU,35.0,00,662,N/U
95039,ASSISTANT COMMISSIONER (FD),35.0,00,772,N/U
9503A,DIR ORG CRIME DETAILED AS DIRE,35.0,00,773,N/U
9503B,EXECUTIVE DIRECTOR OF FLEET,35.0,00,162,SEIU
95040,ASSOCIATE COMMISSIONER (FD),35.0,00,772,N/U
95041,ASSISTANT COMMISSIONER (DOC),35.0,00,772,N/U
95042,ASSOCIATE COMMISSIONER (DOC),35.0,00,772,N/U
95043,DEPUTY COMMISSIONER (DOC),35.0,00,772,N/U
95044,CHIEF OF STAFF (DOC),35.0,00,772,N/U
95045,FIRST DEPUTY COMMISSIONER (DDC,35.0,00,773,N/U
95046,CHIEF OF STAFF (DDC),35.0,00,773,N/U
95047,DIRECTOR FOR EQUAL EMPLOYMENT,35.0,00,772,N/U
95048,DEPUTY COMMISSIONER (DDC),35.0,00,772,N/U
95049,CHIEF OF STAFF TO FIRST DEPUTY,35.0,00,772,N/U
95050,ADMINISTRATIVE ASSISTANT TO CO,35.0,00,672,N/U
95051,SECRETARY TO THE CHANCELLOR (D,35.0,00,672,N/U
95052,SECRETARY TO THE DEPUTY CHANCE,35.0,00,672,N/U
95053,SECRETARY TO THE COUNSEL TO TH,35.0,00,672,N/U
95054,ASSOCIATE EXECUTIVE DIRECTOR (,35.0,00,772,N/U
95055,ASSISTANT EXECUTIVE DIRECTOR (,35.0,00,772,N/U
95056,DEPUTY EXECUTIVE DIRECTOR (BOA,35.0,00,772,N/U
95057,EXECUTIVE DIRECTOR (EEPC),35.0,00,773,N/U
95058,ASSOCIATE COMMISSIONER FOR DET,35.0,00,772,N/U
95059,ASSISTANT COMMISSIONER FOR SEC,35.0,00,772,N/U
95060,ASSOCIATE COMMISSIONER FOR CLO,35.0,00,772,N/U
95061,ASSOCIATE COMMISSIONER OF POLI,35.0,00,772,N/U
95062,ASSOCIATE COMMISSIONER FOR CBA,35.0,00,772,N/U
95063,ASSOCIATE COMMISSIONER FOR JUV,35.0,00,772,N/U
95064,ASSOCIATE COMMISSIONER FOR FAC,35.0,00,772,N/U
95065,ASSISTANT COMMISSIONER FOR OPE,35.0,00,772,N/U
95066,CHIEF EFFECTIVENESS OFFICER (A,35.0,00,772,N/U
95067,CHIEF OF STAFF TO THE COMMISSI,35.0,00,772,N/U
95068,DIRECTOR OF EQUAL EMPLOYMENT O,35.0,00,772,N/U
95069,CHIEF ACCOUNTABILITY OFFICER (,35.0,00,772,N/U
95070,INTERNAL MONITOR (ACS),35.0,00,772,N/U
95071,EXECUTIVE DIRECTOR OF EQUITY S,35.0,00,772,N/U
95072,DIRECTOR OF RACE EQUITY STRATE,35.0,00,772,N/U
95073,DIRECTOR OF LGBTQ AND GENDER E,35.0,00,772,N/U
95074,EXECUTIVE DIRECTOR OF PUBLIC A,35.0,00,772,N/U
95075,CHIEF OF STAFF (OFFICE OF THE,35.0,00,772,N/U
95076,SR ADVISOR FOR INVESTIGATIONS,35.0,00,772,N/U
95077,DIRECTOR OF ADMINISTRATION,35.0,00,772,N/U
95080,CHIEF OF STAFF (FINANCE),35.0,00,772,N/U
95083,PENSION INVESTMENT ADVISOR,35.0,00,772,N/U
95087,"DIRECTOR, RESEARCH DEVELOPMENT",35.0,00,772,N/U
95099,CHIEF TAX COMPLIANCE OFFICER,35.0,00,773,N/U
95143,DEPUTY COMMISSIONER (DBS),35.0,00,773,N/U
95144,EXECUTIVE DIRECTOR OF SPECIAL,35.0,00,773,N/U
95145,SECRETARY OF DEPARTMENT (DBS),35.0,00,773,N/U
95146,ASSISTANT COMMISSIONER (DBS),35.0,00,772,N/U
95147,EXECUTIVE ASSISTANT TO THE COM,35.0,00,772,N/U
95148,GENERAL COUNSEL (DBS),35.0,00,772,N/U
95149,FIRST DEPUTY COMMISSIONER (BIC,35.0,00,772,N/U
95150,DEPUTY COMMISSIONER OF INVESTI,35.0,00,772,N/U
95151,DIRECTOR OF INVESTIGATIONS (BI,35.0,00,772,N/U
95152,DIRECTOR OF INVESTIGATIVE AUDI,35.0,00,772,N/U
95201,DEPUTY ADMINISTRATOR,35.0,00,773,N/U
95202,EXECUTIVE DEPUTY COMMISSIONER,35.0,00,773,N/U
95203,DEPUTY COMMISSIONER FOR DEP PO,35.0,00,773,N/U
95204,DEPUTY COMMISSIONER COMMUNICAT,35.0,00,773,N/U
95212,EXECUTIVE CHIEF OF STAFF (DEP),35.0,00,773,N/U
95213,ASSISTANT COMMISSIONER FOR DEP,35.0,00,773,N/U
95214,SENIOR ADVISER TO THE COMMISSI,35.0,00,773,N/U
95215,EXECUTIVE ASST TO THE COMMISSI,35.0,00,991,N/U
95216,CONFIDENTIAL ASST TO THE EXECU,35.0,00,773,N/U
95217,DIRECTOR OF MOTOR EQUIPMENT (E,35.0,00,772,N/U
95221,COUNSEL (DEPT OF ENVIRONMENTAL,35.0,00,772,N/U
95226,"MANAGER, WATER AND SEWER SYSTE",35.0,00,772,N/U
95228,"MANAGER, WATER SUPPLY (JAMAICA",35.0,00,772,N/U
95230,DEPUTY ADMINSTRATOR/COMSNR-DOS,35.0,00,773,N/U
95231,DEPUTY COMMISSIONER,35.0,00,773,N/U
95236,CONFIDENTIAL ASSISTANT TO THE,35.0,00,991,N/U
95240,MEDICAL DIRECTOR (SANITATION),35.0,00,772,N/U
95251,DEPUTY DIRECTOR OF MOTOR EQUIP,40.0,00,162,SEIU
95252,DIRECTOR OF MOTOR EQUIPMENT MA,35.0,00,772,N/U
95258,SUPERVISOR OF MARINE OPERATION,35.0,00,772,N/U
9525A,DEP DIR MTR EQ MNTC(DOS)-MGRL,35.0,00,772,N/U
9525B,DIRECTOR OF MOTOR EQUIPMENT MA,35.0,00,162,SEIU
95260,SPECIAL INVESTIGATOR,35.0,00,773,N/U
95272,DIRECTOR OF NOISE ABATEMENT,35.0,00,772,N/U
95275,DEPUTY COMMISSIONER (DEP),35.0,00,772,N/U
95276,ASSOCIATE COMMISSIONER (DEP),35.0,00,772,N/U
95277,ASSISTANT COMMISSIONER (DEP),35.0,00,772,N/U
95278,DIRECTOR FOR EQUAL EMPLOYMENT,35.0,00,772,N/U
95279,ADMINISTRATOR OF SLUDGE VESSEL,35.0,00,772,N/U
95291,ASSISTANT SECRETARY TO THE COM,35.0,00,662,N/U
95292,SECRETARY TO THE EXEC DEPUTY C,35.0,00,662,N/U
95297,EXECUTIVE DIRECTOR TO THE ENVI,35.0,00,772,N/U
95300,DEPUTY COMMISSIONER (FINANCE),35.0,00,773,N/U
95302,CHIEF INVESTIGATOR (CRIMINAL I,35.0,00,772,N/U
95304,ASSISTANT COMMISSIONER (CRIMIN,35.0,00,773,N/U
95312,EXAMINER OF ACCOUNTS,35.0,00,991,N/U
95315,CITY REGISTER,35.0,00,773,N/U
95316,CHIEF OF LAW BUREAU (OPINIONS/,35.0,00,772,N/U
95317,DIRECTOR OF HEARING BUREAU (FI,35.0,00,772,N/U
95318,DIRECTOR OF LITIGATION BUREAU,35.0,00,772,N/U
95321,ASSISTANT COMMISSIONER (ADM SE,35.0,00,772,N/U
95322,ASSISTANT COMMISSIONER (AUDIT),35.0,00,772,N/U
95323,ASSISTANT COMMISSIONER (CASH M,35.0,00,772,N/U
95324,ASSIST COMMISSIONER (MANAGEMEN,35.0,00,772,N/U
95326,ASSISTANT COMMISSIONER (MANAGE,35.0,00,772,N/U
95328,ASST COMMISSIONER (REAL PROPER,35.0,00,772,N/U
95329,ASSISTANT COMMISSIONER (TAX PR,35.0,00,772,N/U
95331,CITY COLLECTOR,35.0,00,773,N/U
95332,COUNSEL (DEPARTMENT OF FINANCE,35.0,00,772,N/U
95333,ASSISTANT COUNSEL (TAX COMMISS,35.0,00,772,N/U
95335,COUNSEL (TAX COMMISSION),35.0,00,772,N/U
95336,DIRECTOR OF PUBLIC INFORMATION,35.0,00,772,N/U
95338,EXEC ASST TO THE COMMISSIONER,35.0,00,772,N/U
95339,CHIEF ASSESSOR (FINANCE),35.0,00,772,N/U
95341,CHIEF OF CITY SHERIFF OPERATIO,35.0,00,772,N/U
95342,EXECUTIVE DEPUTY SHERIFF (FINA,35.0,00,772,N/U
95350,SECRETARY TO DEPUTY COMMISSION,35.0,00,662,N/U
95385,DEPUTY COUNSEL (DCA),35.0,00,772,N/U
95386,SECRETARY TO THE DEPUTY COMMIS,35.0,00,662,N/U
95409,SPECIAL ADVISOR TO THE MAYOR,35.0,00,773,N/U
95423,DEPUTY COMMISSIONER (HEALTH),35.0,00,773,N/U
95435,DIRECTOR OF NURSING SERVICES,35.0,00,772,N/U
95436,ASSOCIATE DIRECTOR OF NURSING,35.0,00,772,N/U
95437,ALCOHOLISM COUNSELOR,35.0,00,3,DC37
95438,ASST COMMISSIONER (COMM DISEAS,35.0,00,772,N/U
95439,ASST COMMISSIONER (ENV HS)-HMH,35.0,00,772,N/U
95440,PEDIATRIC NURSE ASSOCIATE,35.0,00,130,DC37
95441,ASSISTANT COMMISSIONER (LABORA,35.0,00,772,N/U
95442,ASST COMMISSIONER (PROFESSIONA,35.0,00,772,N/U
95443,ASSISTANT COMMISSIONER (SUBSTA,35.0,00,772,N/U
95444,COUNSEL (DEPARTMENT OF HEALTH),35.0,00,772,N/U
95445,DIRECTOR OF ADMINISTRATIVE TRI,35.0,00,772,N/U
95449,ASSISTANT COMMISIONER (M&C HEA,35.0,00,772,N/U
95450,CHIEF CITY MEDICAL EXAMINER,35.0,00,772,N/U
95451,DEPUTY CHIEF CITY MEDICAL EXAM,35.0,00,772,N/U
95452,ASSOCIATE CHIEF CITY MEDICAL E,35.0,00,35,DRSC
95455,DEPUTY COMMISSIONER FOR ADMINI,35.0,00,772,N/U
95456,DIRECTOR (OCME TOXICOLOGICAL L,35.0,00,772,N/U
95477,DEPUTY COMMISSIONER (MENTAL HE,35.0,00,773,N/U
95480,Asst Comm-Prgm Dev Revw-HMH,35.0,00,772,N/U
95484,SPECIAL ASSISTANT IN MENTAL RE,35.0,00,772,N/U
95485,DIRECTOR OF PSYCHIATRY,35.0,00,772,N/U
95487,COUNSEL (DEPT OF MENTAL HEALTH,35.0,00,772,N/U
95488,REGIONAL DIRECTOR MENTAL HEALT,35.0,00,772,N/U
95489,EXECUTIVE ASSISTANT (DEPT M H,35.0,00,662,N/U
95491,DIRECTOR (BUREAU OF ALCOHOLISM,35.0,00,772,N/U
95492,DIRECTOR (OFFICE OF PLANNING A,35.0,00,772,N/U
95493,DIRECTOR (OFFICE OF REHABILITA,35.0,00,772,N/U
95494,DIRECTOR OF FORENSIC BIOLOGY (,35.0,00,772,N/U
95495,ASSISTANT DIRECTOR OF FORENSIC,35.0,00,775,N/U
95496,DIRECTOR OF MEDICOLEGAL INVEST,35.0,00,772,N/U
95497,DEPUTY DIRECTOR OF MEDICOLEGAL,35.0,00,772,N/U
