eyemove/table_0_0.label,eyemove/table_0_0.meanFixDur,eyemove/table_0_0.timePrtctg,eyemove/table_0_0.firstfixDur,Key_0_0
1,159.0,0.0312,159.0,252
1,199.0,0.0382,199.0,1418
0,129.5,0.0335,179.0,912
1,80.0,0.0094,80.0,4139
1,239.0,0.0378,99.0,5593
1,80.0,0.0144,80.0,1844
0,99.0,0.0066,99.0,4504
1,99.0,0.0195,99.0,350
1,199.0,0.0161,199.0,5088
0,139.0,0.0177,139.0,5985
1,139.0,0.0097,139.0,6945
1,119.0,0.0229,159.0,7057
1,298.0,0.0622,298.0,349
0,139.0,0.0172,159.0,4229
0,139.0,0.1167,139.0,6616
0,258.0,0.0344,258.0,5440
0,199.0,0.0191,199.0,3578
0,199.0,0.0259,199.0,6410
1,199.0,0.0292,199.0,2430
1,80.0,0.0154,80.0,1770
1,129.5,0.0268,139.0,6360
1,139.0,0.0258,298.0,1027
0,219.0,0.0135,199.0,3682
1,139.0,0.0185,139.0,857
0,159.0,0.0192,159.0,6294
0,139.0,0.0288,139.0,2866
0,279.0,0.007,179.0,6373
0,199.0,0.014,199.0,3483
0,99.0,0.0219,278.0,663
0,80.0,0.012,80.0,1672
1,119.5,0.0228,159.0,3443
0,119.0,0.0258,119.0,1646
0,129.0,0.0368,159.0,4654
1,119.0,0.0099,119.0,1156
0,99.0,0.016,99.0,916
0,119.0,0.0428,119.0,1475
0,319.0,0.0285,239.0,4997
0,109.25,0.0465,99.0,3484
1,179.0,0.0429,179.0,372
1,119.0,0.0748,99.0,2379
1,129.0,0.1312,159.0,1049
0,80.0,0.0099,99.0,5322
0,199.0,0.0113,199.0,394
0,179.0,0.0441,179.0,825
1,199.0,0.0622,199.0,5577
0,219.0,0.0249,20.0,6254
1,100.0,0.01,100.0,3446
1,219.0,0.0196,139.0,5551
0,139.0,0.025,219.0,1423
1,89.5,0.0406,99.0,6120
1,258.0,0.0392,239.0,2441
0,80.0,0.0145,80.0,3634
0,80.0,0.0067,80.0,2377
0,139.0,0.0256,99.0,293
0,120.0,0.003,120.0,439
0,99.0,0.0461,99.0,5971
0,239.0,0.0296,199.0,7192
1,159.0,0.0354,159.0,5883
0,319.0,0.027,319.0,3039
1,179.0,0.0086,159.0,1864
0,258.0,0.1089,258.0,6325
0,428.5,0.1332,458.0,1405
0,139.0,0.0301,139.0,2879
0,179.0,0.0662,179.0,6336
0,99.0,0.0192,99.0,4097
1,119.0,0.0377,119.0,5663
1,219.0,0.0199,219.0,2285
0,139.0,0.0141,139.0,7440
1,100.0,0.0127,100.0,5807
1,139.0,0.027,139.0,6907
1,149.0,0.0349,139.0,4931
0,80.0,0.0039,100.0,7396
1,139.0,0.0324,139.0,6602
1,80.0,0.0108,80.0,5053
0,139.0,0.01,139.0,2427
0,139.0,0.0362,139.0,5991
0,159.0,0.0186,159.0,4575
1,139.0,0.0276,238.0,4196
0,338.0,0.0227,338.0,6292
0,159.0,0.0307,159.0,6112
1,239.0,0.0296,239.0,5982
0,179.0,0.0184,179.0,2279
0,239.0,0.0547,239.0,2504
0,100.0,0.0163,100.0,3163
1,80.0,0.0359,80.0,5853
1,139.0,0.0221,139.0,4510
1,179.0,0.0356,179.0,7529
0,139.0,0.031,139.0,6393
1,80.0,0.0497,80.0,7
1,139.0,0.0133,139.0,1397
1,139.0,0.0234,99.0,5548
1,139.0,0.0707,139.0,755
0,168.5,0.0767,179.0,1828
1,159.0,0.0106,179.0,7561
0,100.0,0.0309,100.0,65
0,99.0,0.0174,99.0,5995
1,239.0,0.0179,239.0,2953
1,20.0,0.0012,20.0,6796
0,278.0,0.0335,278.0,4064
0,80.0,0.01,80.0,1695
0,219.0,0.0202,139.0,3865
1,219.0,0.0157,219.0,1324
0,99.0,0.0127,99.0,5990
0,99.3333,0.0769,80.0,1343
0,179.0,0.0192,179.0,5941
0,119.0,0.0196,119.0,3321
0,199.0,0.0359,199.0,4429
0,298.0,0.0466,298.0,2957
0,119.0,0.0172,119.0,2237
0,219.0,0.0501,219.0,1194
0,179.0,0.0157,258.0,577
0,109.5,0.0485,139.0,5701
0,359.0,0.1169,100.0,5312
1,80.0,0.0039,80.0,4399
1,199.0,0.0382,179.0,2300
1,139.5,0.0291,199.0,3246
1,99.0,0.0115,477.0,2226
0,159.0,0.0106,80.0,5824
0,199.0,0.0412,80.0,2376
1,80.0,0.006,80.0,3164
1,259.0,0.0307,259.0,5714
0,225.3333,0.0972,139.0,22
0,119.0,0.0402,119.0,2337
1,99.0,0.0092,99.0,1001
0,99.0,0.0102,179.0,1915
0,139.0,0.0173,139.0,7172
1,159.0,0.0112,458.0,1434
0,199.0,0.044,239.0,3947
1,298.0,0.0179,298.0,5549
1,80.0,0.008,80.0,2278
0,99.5,0.1022,119.0,5178
0,80.0,0.0494,80.0,708
0,139.0,0.0357,139.0,3647
0,80.0,0.0163,80.0,6423
0,199.0,0.0369,219.0,3475
0,139.0,0.0274,139.0,5582
1,418.0,0.0467,418.0,6397
1,114.25,0.0608,80.0,1726
1,149.0,0.0286,159.0,5124
0,219.0,0.0361,80.0,31
0,139.0,0.0198,139.0,4935
1,279.0,0.007,279.0,6221
0,119.0,0.0123,99.0,3964
0,199.0,0.0166,199.0,4587
0,139.6667,0.043,99.0,4532
0,278.0,0.0298,278.0,5508
0,397.0,0.0355,397.0,5455
0,199.0,0.0134,139.0,6742
1,199.0,0.0329,199.0,5755
1,109.0,0.0461,119.0,2013
1,179.0,0.0222,179.0,3585
0,218.5,0.0447,179.0,995
0,139.0,0.0279,139.0,6066
0,379.0,0.0499,379.0,1399
1,80.0,0.0177,80.0,5850
1,359.0,0.0408,359.0,7163
0,80.0,0.006,80.0,5827
1,119.0,0.023,99.0,3730
1,219.0,0.0401,219.0,2443
0,99.0,0.0219,99.0,983
1,219.0,0.0276,219.0,6770
1,199.0,0.0113,119.0,7323
1,159.0,0.0154,159.0,735
1,99.0,0.0066,139.0,7215
0,319.0,0.0409,199.0,5604
0,149.0,0.0441,119.0,6740
1,179.0,0.0391,179.0,3461
0,219.0,0.0281,179.0,6695
1,149.0,0.0919,119.0,3701
0,139.0,0.0173,139.0,6539
1,189.0,0.0195,199.0,5553
0,219.0,0.0368,219.0,2816
0,100.0,0.0225,100.0,1756
0,99.0,0.0144,99.0,633
1,219.0,0.0489,219.0,6313
1,119.0,0.0299,99.0,2172
1,199.0,0.0334,199.0,7075
1,179.0,0.0166,179.0,1778
0,99.0,0.0074,99.0,7082
0,219.0,0.0166,219.0,6441
0,179.0,0.0404,159.0,4515
0,199.0,0.0222,179.0,726
1,89.5,0.0238,80.0,4027
1,119.0,0.0175,119.0,3186
0,159.0,0.0159,99.0,1121
0,357.5,0.1713,99.0,7482
1,238.0,0.0419,238.0,2398
1,99.0,0.0048,199.0,920
0,119.0,0.0327,258.0,4758
1,99.0,0.011,99.0,6929
0,80.0,0.0163,80.0,2821
0,119.0,0.0126,119.0,6278
0,99.0,0.0048,80.0,4578
0,109.5,0.0457,139.0,7149
1,119.0,0.0132,119.0,73
0,139.0,0.0213,139.0,2317
0,179.0,0.0406,179.0,6544
0,100.0,0.006,100.0,4720
1,99.0,0.0145,99.0,4463
0,139.0,0.03,139.0,7588
1,179.0,0.0292,179.0,4768
0,219.0,0.0113,179.0,1336
1,239.0,0.0239,179.0,4393
0,258.0,0.0155,258.0,687
0,219.0,0.0157,219.0,214
1,139.0,0.017,139.0,4659
0,139.0,0.0112,139.0,1062
1,219.0,0.0336,219.0,1806
0,179.0,0.0543,358.0,5541
0,238.0,0.0608,238.0,4567
0,178.5,0.0239,119.0,6701
1,169.0,0.0558,99.0,5919
1,379.0,0.0401,379.0,344
1,99.0,0.0143,99.0,4986
1,139.0,0.0333,139.0,647
1,199.0,0.0206,199.0,6084
1,119.0,0.031,119.0,5653
1,139.0,0.018,139.0,4345
1,20.0,0.0012,20.0,1791
0,119.5,0.0354,119.0,4876
0,129.5,0.0809,179.0,3853
1,159.0,0.0279,159.0,4259
0,159.0,0.0964,159.0,2768
1,159.0,0.0133,159.0,3905
1,179.0,0.0134,179.0,7201
1,159.0,0.0267,159.0,1843
1,199.0,0.0231,199.0,6935
1,139.0,0.0272,139.0,4294
0,159.0,0.0414,159.0,7207
0,99.0,0.0237,99.0,6086
1,199.0,0.0212,199.0,7383
1,159.0,0.0184,159.0,6691
1,318.0,0.0491,318.0,2809
1,119.0,0.027,119.0,3517
0,199.0,0.035,199.0,2257
1,189.0,0.0394,239.0,5602
0,129.0,0.0426,139.0,223
0,139.0,0.0128,139.0,6504
0,119.0,0.0407,119.0,4591
1,248.5,0.0583,219.0,6307
0,99.0,0.0264,139.0,7221
1,159.0,0.0136,99.0,6521
1,139.0,0.028,139.0,1315
0,219.0,0.021,219.0,7401
0,259.0,0.0235,259.0,5761
1,219.0,0.0082,219.0,4115
0,99.0,0.0085,99.0,1749
0,219.0,0.0297,219.0,4274
1,278.0,0.0186,278.0,2756
0,99.0,0.0212,99.0,950
0,219.0,0.0297,219.0,2647
0,99.0,0.0309,99.0,2365
1,99.0,0.0309,99.0,1254
0,379.0,0.0379,379.0,3209
0,139.0,0.0224,139.0,4228
0,139.0,0.0133,139.0,2428
1,139.0,0.0235,139.0,4775
0,172.3333,0.0267,179.0,1987
0,99.0,0.0181,99.0,1435
0,219.0,0.0203,219.0,5506
0,139.0,0.0093,338.0,3832
1,258.0,0.0459,258.0,7199
0,438.0,0.011,379.0,616
1,99.0,0.0127,99.0,6041
0,119.0,0.0071,179.0,7093
0,139.0,0.0125,239.0,7326
1,139.0,0.0227,139.0,3604
0,99.0,0.01,139.0,2362
0,398.0,0.0681,398.0,773
1,159.0,0.0208,159.0,1880
1,199.0,0.0528,199.0,3812
1,100.0,0.0201,100.0,4725
0,139.5,0.0775,199.0,1856
0,199.0,0.0179,199.0,914
0,80.0,0.0116,80.0,4818
0,159.0,0.0672,159.0,3263
1,239.0,0.0278,239.0,2459
0,219.0,0.0336,219.0,6447
1,199.0,0.0145,99.0,6110
1,119.0,0.0083,119.0,3898
0,99.0,0.0072,99.0,673
1,99.0,0.0222,99.0,1690
1,259.0,0.0065,379.0,7110
1,99.0,0.0102,99.0,6822
0,259.0,0.0065,339.0,4966
1,298.0,0.0385,298.0,6708
1,298.0,0.0297,298.0,1243
0,99.0,0.0181,99.0,5631
0,179.0,0.028,179.0,2388
1,159.0,0.0197,159.0,6661
0,99.0,0.0306,99.0,5118
0,80.0,0.0132,80.0,6416
0,159.0,0.0202,159.0,1453
1,99.0,0.0313,99.0,284
0,219.0,0.0305,219.0,265
0,119.0,0.0176,119.0,6985
1,99.0,0.0258,99.0,2789
1,379.0,0.0321,379.0,6624
0,219.0,0.0196,397.0,4899
1,100.0,0.0514,100.0,4435
1,219.0,0.0082,219.0,1214
0,139.0,0.0235,139.0,805
0,179.0,0.019,179.0,3711
1,139.0,0.0173,179.0,6125
1,119.0,0.0161,119.0,6080
0,99.0,0.0453,99.0,1992
1,219.0,0.0178,219.0,4426
1,159.0,0.0119,159.0,7447
1,99.0,0.0309,179.0,2757
0,139.0,0.014,139.0,907
1,149.0,0.0524,139.0,7178
0,179.0,0.0208,179.0,2737
1,99.0,0.0167,99.0,3522
1,129.0,0.0427,119.0,5707
1,139.0,0.0198,139.0,1579
0,99.0,0.0186,99.0,3273
0,139.0,0.0217,99.0,6079
0,99.0,0.0157,99.0,1084
1,80.0,0.0142,80.0,6304
1,119.0,0.0212,119.0,3142
1,119.0,0.0212,119.0,7423
1,189.0,0.0431,219.0,4736
1,40.0,0.0025,140.0,5042
0,199.0,0.0235,139.0,4252
0,159.0,0.0889,159.0,2543
0,199.0,0.0223,179.0,6368
1,179.0,0.0192,179.0,2639
1,199.0,0.0161,199.0,7098
0,80.0,0.007,80.0,5996
1,119.5,0.0271,219.0,1342
0,99.0,0.0155,99.0,6743
0,119.0,0.0193,119.0,5033
0,109.0,0.0162,139.0,4799
0,159.0,0.0168,179.0,7150
1,119.0,0.0149,119.0,3077
0,99.0,0.011,99.0,1543
1,179.0,0.0212,179.0,1901
1,199.0,0.005,239.0,4892
0,219.0,0.0434,219.0,1903
1,99.0,0.0071,99.0,5716
1,99.0,0.0132,99.0,3636
1,119.0,0.0266,99.0,3894
0,199.0,0.0096,99.0,3421
1,129.0,0.0265,119.0,5518
0,179.0,0.0417,179.0,3294
1,139.0,0.018,139.0,4362
1,169.0,0.0482,199.0,4471
1,99.0,0.0131,99.0,1421
0,239.0,0.0271,239.0,5149
0,80.0,0.0092,80.0,2196
1,179.0,0.0128,179.0,6383
1,189.0,0.1062,159.0,5305
0,139.0,0.0469,139.0,1208
1,139.0,0.0149,139.0,7023
0,159.0,0.0178,159.0,6703
1,219.0,0.0192,219.0,1082
0,119.0,0.0147,119.0,1839
1,89.5,0.0315,80.0,6337
0,119.0,0.0132,119.0,2025
0,159.0,0.0191,159.0,5399
0,99.0,0.0048,99.0,427
1,139.0,0.0139,99.0,4370
1,99.0,0.0165,99.0,7242
1,338.0,0.0678,239.0,3797
1,80.0,0.0056,80.0,115
1,219.0,0.0193,219.0,5578
1,80.0,0.0072,159.0,4075
1,80.0,0.0131,80.0,208
0,199.0,0.0223,199.0,1164
1,139.0,0.0143,139.0,3569
0,199.0,0.0199,199.0,1420
0,90.0,0.0243,80.0,3642
1,258.0,0.0338,258.0,876
0,86.3333,0.0262,99.0,4184
1,139.0,0.019,139.0,209
0,219.0,0.0055,219.0,3078
0,179.0,0.0067,179.0,4958
0,139.0,0.0317,139.0,3507
0,219.0,0.0368,179.0,619
0,179.0,0.0296,179.0,7071
1,99.5,0.0302,80.0,3127
0,298.0,0.0207,298.0,6138
1,318.0,0.0467,318.0,7301
1,119.3333,0.0517,80.0,814
1,159.0,0.0422,159.0,1078
1,99.0,0.0085,99.0,3182
0,80.0,0.0166,80.0,753
1,80.0,0.0116,119.0,3111
0,279.0,0.0424,279.0,225
1,139.0,0.0083,139.0,1167
1,199.0,0.0186,199.0,636
1,497.0,0.051,497.0,6290
1,199.0,0.0186,199.0,5037
1,99.0,0.0178,99.0,3869
1,159.0,0.0132,159.0,7047
1,159.0,0.0143,159.0,4260
1,80.0,0.0347,80.0,1022
0,139.0,0.0097,298.0,1532
1,168.75,0.0579,159.0,3009
0,179.0,0.0184,179.0,6312
1,119.0,0.014,119.0,2303
0,99.0,0.0143,99.0,3226
0,100.0,0.0048,100.0,3114
1,139.0,0.0079,139.0,7574
0,99.0,0.0306,99.0,2293
1,219.0,0.0278,99.0,4035
0,219.0,0.0338,219.0,4974
1,279.0,0.1015,379.0,5998
0,159.0,0.0128,179.0,4960
0,278.0,0.0402,278.0,2294
0,159.0,0.0267,159.0,7158
1,179.0,0.016,179.0,2080
1,558.0,0.0473,558.0,3315
1,119.0,0.0359,119.0,1361
1,179.0,0.0353,179.0,5960
1,199.0,0.0212,199.0,5660
1,258.0,0.0173,139.0,6775
0,99.0,0.0327,99.0,1763
0,179.0,0.0067,179.0,2213
1,160.0,0.0632,160.0,6741
0,139.0,0.0237,119.0,1496
0,279.0,0.0367,279.0,5419
1,152.3333,0.0662,199.0,3696
0,89.5,0.0171,179.0,4022
1,99.0,0.0172,179.0,2516
0,119.0,0.0214,99.0,1853
1,139.0,0.0139,119.0,3044
0,159.0,0.0403,199.0,2053
1,179.0,0.02,179.0,2900
1,239.0,0.0253,239.0,5217
0,339.0,0.0359,339.0,543
0,219.0,0.0432,219.0,3124
0,80.0,0.008,80.0,1668
0,99.0,0.0072,159.0,4856
1,149.5,0.0075,279.0,4534
1,159.0,0.0747,159.0,141
0,159.0,0.0199,139.0,1310
1,239.0,0.0213,239.0,3748
0,129.0,0.032,99.0,424
0,179.0,0.0178,99.0,266
0,179.0,0.0919,119.0,144
0,99.0,0.0179,99.0,347
0,199.0,0.0119,159.0,2162
1,99.0,0.0254,139.0,1575
1,219.0,0.0421,219.0,1235
0,139.0,0.0312,139.0,603
0,119.0,0.0177,358.0,1865
1,159.0,0.0159,99.0,1766
0,338.0,0.0881,179.0,2599
0,80.0,0.0144,80.0,5442
1,99.5,0.0317,80.0,3431
0,278.0,0.0344,278.0,4485
1,179.0,0.0519,159.0,6789
0,119.0,0.0389,139.0,2276
0,179.0,0.0212,179.0,3144
0,119.0,0.0119,80.0,136
1,80.0,0.0039,80.0,3290
1,139.0,0.0093,179.0,5120
1,199.0,0.0787,199.0,4251
1,179.0,0.0208,179.0,5347
0,99.0,0.0205,99.0,4385
1,238.5,0.0802,239.0,6202
1,139.0,0.0245,139.0,6685
0,205.3333,0.0575,179.0,6774
1,159.0,0.0153,159.0,87
1,179.0,0.0322,179.0,429
1,139.0,0.0072,139.0,4708
1,109.5,0.0188,99.0,6665
1,279.0,0.0253,279.0,6800
0,258.0,0.0822,258.0,2040
1,119.0,0.0148,119.0,6380
0,139.0,0.0234,139.0,6829
1,179.0,0.0172,179.0,4263
0,140.0,0.0099,140.0,2102
0,119.0,0.0187,119.0,4432
0,159.0,0.0256,139.0,2207
1,179.0,0.0145,179.0,1677
1,239.0,0.0148,239.0,5794
0,99.0,0.0313,99.0,4710
0,99.0,0.0285,99.0,1034
1,139.0,0.0244,139.0,3168
0,80.0,0.0049,80.0,7338
0,80.0,0.0347,80.0,289
1,179.0,0.0198,179.0,3985
1,159.0,0.0143,159.0,5648
1,20.0,0.002,20.0,4819
1,139.0,0.0476,159.0,1029
1,179.0,0.0067,179.0,4638
1,99.0,0.0085,99.0,6669
1,119.0,0.0339,99.0,106
1,199.0,0.0297,159.0,3438
1,159.0,0.017,159.0,1479
1,139.0,0.0172,139.0,1198
0,259.0,0.0182,259.0,2047
0,259.0,0.0628,259.0,2416
0,179.0,0.0067,179.0,5603
1,179.0,0.0144,179.0,3065
0,159.0,0.024,159.0,826
1,139.0,0.0199,139.0,4290
1,139.0,0.0247,139.0,7135
1,139.0,0.0359,139.0,2251
0,219.0,0.0113,219.0,3955
0,179.0,0.0165,239.0,5785
0,99.0,0.0085,99.0,2980
1,99.0,0.0178,99.0,3459
0,219.0,0.0689,219.0,4594
0,99.5,0.1126,119.0,6903
1,199.0,0.0181,199.0,156
0,99.0,0.0385,99.0,118
1,179.0,0.0152,179.0,5036
1,129.0,0.0415,179.0,3256
1,179.0,0.0239,179.0,4279
0,99.0,0.0176,99.0,2656
0,239.0,0.0271,139.0,3534
0,119.0,0.0122,119.0,6464
1,179.0,0.0356,179.0,6310
0,338.0,0.0296,239.0,41
1,99.0,0.0186,99.0,5470
1,119.0,0.0358,119.0,2886
1,418.0,0.0156,418.0,1610
1,259.0,0.0315,259.0,2938
1,99.0,0.0145,99.0,2292
0,359.0,0.0408,359.0,7522
1,159.0,0.0204,199.0,2235
1,80.0,0.0274,80.0,4722
1,90.0,0.0464,99.0,109
0,339.0,0.0385,339.0,2832
0,119.3333,0.0688,99.0,679
0,299.0,0.0443,299.0,1452
1,258.5,0.0548,378.0,1732
1,139.0,0.0163,139.0,3328
1,218.5,0.0249,179.0,865
0,119.0,0.0122,119.0,6155
1,80.0,0.0142,80.0,4788
1,99.0,0.0958,99.0,4555
0,199.0,0.0321,199.0,3456
0,99.0,0.0202,99.0,872
0,119.0,0.012,119.0,4151
1,239.0,0.0385,239.0,1251
0,159.0,0.0326,139.0,7157
0,278.0,0.0248,278.0,2679
0,20.0,0.003,20.0,5526
1,119.0,0.0212,119.0,945
0,179.0,0.0283,179.0,6762
0,139.0,0.0187,139.0,3348
0,99.0,0.008,159.0,7282
0,139.0,0.0217,139.0,4028
0,106.3333,0.0561,159.0,5901
0,139.0,0.0122,139.0,3626
1,100.0,0.0175,100.0,7452
1,219.0,0.0113,139.0,2521
1,80.0,0.0058,258.0,6280
0,119.0,0.0139,119.0,6012
0,80.0,0.0054,80.0,6237
1,99.0,0.041,99.0,911
0,129.5,0.0589,179.0,342
1,139.0,0.0167,139.0,6358
1,119.0,0.016,139.0,5438
0,99.0,0.0124,99.0,4288
1,199.0,0.0191,199.0,1679
1,179.0,0.0067,179.0,5222
1,80.0,0.0086,80.0,5351
1,159.0,0.0132,159.0,4000
0,139.0,0.0402,219.0,3880
0,279.0,0.0295,20.0,3227
1,139.0,0.0119,258.0,1780
1,179.0,0.0092,179.0,4133
1,199.0,0.0384,199.0,6910
0,139.0,0.0172,139.0,5012
1,139.0,0.0314,139.0,3940
1,139.0,0.0233,139.0,3925
1,99.0,0.0132,139.0,346
0,258.0,0.0567,258.0,2850
0,80.0,0.0118,139.0,2435
1,119.0,0.0085,119.0,6646
1,179.0,0.0344,179.0,1897
0,80.0,0.0077,80.0,2176
0,159.0,0.0244,159.0,5679
1,159.0,0.0229,159.0,6959
0,179.0,0.0763,119.0,4214
0,219.0,0.0125,219.0,2233
0,159.0,0.026,159.0,7364
1,99.0,0.0106,99.0,3147
1,179.0,0.041,179.0,5583
0,99.0,0.0316,99.0,3540
1,199.0,0.019,199.0,3335
0,159.0,0.0272,159.0,3389
0,219.0,0.0275,219.0,1142
0,258.0,0.0241,258.0,4459
0,80.0,0.0177,80.0,3621
1,279.0,0.0196,279.0,2807
0,100.0,0.0091,219.0,2592
1,139.0,0.0288,139.0,2469
1,219.0,0.0147,219.0,3326
1,219.0,0.0106,159.0,6576
0,139.0,0.0317,139.0,3962
1,149.0,0.0144,199.0,5418
1,219.0,0.0454,219.0,6055
1,199.0,0.0211,199.0,3233
1,80.0,0.0085,80.0,3193
0,99.0,0.0085,99.0,7511
1,159.0,0.0544,159.0,1017
0,179.0,0.0301,179.0,2753
1,139.0,0.0296,139.0,450
0,229.5,0.1495,319.0,6402
1,99.0,0.013,99.0,5564
0,338.0,0.036,338.0,846
1,199.0,0.0123,199.0,5826
0,139.0,0.0052,139.0,2577
1,99.0,0.0163,99.0,3587
0,109.0,0.0157,119.0,1852
0,199.0,0.0169,199.0,3225
0,139.0,0.0139,119.0,2027
0,20.0,0.0015,259.0,4778
0,179.0,0.0192,179.0,6971
0,99.0,0.0099,99.0,6364
1,119.5,0.0198,179.0,1374
0,139.0,0.0476,139.0,6766
0,80.0,0.0081,80.0,7322
0,99.0,0.0094,139.0,7025
1,139.0,0.0165,139.0,1204
0,109.5,0.0459,100.0,6024
0,149.0,0.0368,139.0,4300
1,80.0,0.0082,80.0,5691
0,106.0,0.0597,99.0,1051
0,179.0,0.0235,179.0,89
1,179.0,0.0149,179.0,5428
0,139.0,0.0133,139.0,5389
1,80.0,0.0082,80.0,5234
0,298.0,0.0658,238.0,1541
0,119.0,0.0101,119.0,4487
0,179.0,0.0227,179.0,1070
0,119.0,0.0246,199.0,17
1,219.0,0.0317,219.0,6412
1,119.0,0.0269,119.0,4976
0,139.0,0.0202,139.0,5754
1,298.0,0.04,80.0,2904
1,99.0,0.0061,99.0,7270
0,80.0,0.008,80.0,2649
0,179.0,0.012,179.0,1019
0,99.0,0.0048,99.0,3317
0,139.0,0.0116,139.0,946
0,139.0,0.0207,139.0,6693
1,119.0,0.0499,139.0,195
1,498.0,0.1033,498.0,3393
1,159.0,0.0345,159.0,1597
1,278.0,0.0186,278.0,6595
0,119.0,0.0045,199.0,1812
1,129.0,0.022,139.0,1321
0,119.0,0.0101,119.0,5760
1,139.0,0.0067,99.0,4216
0,152.6667,0.0464,298.0,5656
1,139.0,0.0133,139.0,6331
0,179.0,0.0351,179.0,6477
1,159.0,0.0098,159.0,3943
1,139.0,0.0218,139.0,4921
0,139.0,0.0265,119.0,791
0,129.0,0.022,99.0,7277
0,139.0,0.028,139.0,5675
0,99.0,0.0069,99.0,3211
0,159.0,0.0233,159.0,4793
0,239.0,0.0394,99.0,4102
1,159.0,0.0329,159.0,4605
0,139.0,0.0124,139.0,2880
1,129.0,0.0827,139.0,2442
0,219.0,0.1032,538.0,5852
1,139.0,0.0248,139.0,3555
0,278.0,0.0307,278.0,6259
1,119.0,0.0209,119.0,7153
0,139.0,0.0122,119.0,6335
1,179.0,0.0255,179.0,1586
0,119.0,0.0175,119.0,1988
0,219.0,0.0135,219.0,4355
0,139.0,0.028,139.0,4910
0,139.0,0.0169,139.0,5170
1,139.0,0.0357,139.0,3871
1,99.0,0.0085,199.0,6574
1,99.0,0.0135,99.0,3828
0,238.0,0.0298,238.0,4029
1,278.0,0.029,278.0,7375
1,159.0,0.0201,159.0,5476
1,178.5,0.0448,238.0,2720
1,139.0,0.0446,139.0,3644
0,159.0,0.0144,159.0,3302
1,139.0,0.0163,139.0,3018
1,139.0,0.0133,139.0,3096
0,139.0,0.0203,119.0,5241
1,199.0,0.0672,199.0,5821
1,239.0,0.0431,239.0,4957
1,179.0,0.0129,179.0,6744
1,80.0,0.006,80.0,5228
1,179.0,0.0462,139.0,1387
0,109.0,0.0315,99.0,7428
1,119.0,0.0207,179.0,5895
0,159.0,0.0169,159.0,7236
1,99.0,0.0072,99.0,2457
0,139.0,0.0099,139.0,6889
0,139.0,0.0386,139.0,6505
1,199.0,0.0251,199.0,2154
1,179.0,0.0612,179.0,6482
1,80.0,0.0174,80.0,2855
1,139.0,0.0142,139.0,5776
0,239.0,0.0239,239.0,1815
1,159.0,0.0077,159.0,5624
1,139.0,0.0434,139.0,3176
0,80.0,0.0255,80.0,5370
1,109.5,0.0338,139.0,5251
0,239.0,0.0283,239.0,313
0,179.0,0.1029,219.0,3742
1,278.0,0.0666,278.0,165
0,298.0,0.0857,298.0,1537
0,80.0,0.0225,80.0,4508
1,219.0,0.021,219.0,3821
0,119.0,0.0402,119.0,5377
0,219.0,0.0336,219.0,6688
0,139.0,0.0139,139.0,5269
0,119.0,0.0244,119.0,2134
0,99.0,0.0316,99.0,5800
0,139.0,0.0247,139.0,3549
0,80.0,0.0086,80.0,5609
0,80.0,0.0089,80.0,4657
1,159.0,0.0166,159.0,3929
0,129.0,0.0188,159.0,4541
0,99.0,0.0202,99.0,6215
1,219.0,0.0258,219.0,5693
0,119.0,0.0235,139.0,4308
0,120.0,0.0107,120.0,37
0,179.0,0.0216,179.0,2929
0,80.0,0.0082,139.0,736
0,139.0,0.0274,139.0,2733
1,239.0,0.0475,239.0,5485
1,159.0,0.0158,159.0,674
1,119.0,0.0156,119.0,3817
0,139.0,0.0244,139.0,1367
1,119.0,0.0083,139.0,7451
0,80.0,0.0161,80.0,6379
0,109.0,0.0241,119.0,57
0,139.0,0.0139,139.0,6957
1,298.0,0.0351,298.0,6362
0,119.0,0.017,119.0,5918
1,199.0,0.0208,199.0,641
1,149.5,0.0696,179.0,1879
0,239.0,0.053,239.0,6183
1,99.0,0.0203,99.0,7317
0,80.0,0.0135,80.0,3608
1,109.5,0.0281,99.0,5139
1,398.0,0.0246,99.0,3677
1,119.0,0.0099,119.0,5024
1,109.0,0.0157,119.0,1857
1,259.0,0.027,259.0,962
0,239.0,0.0393,239.0,244
0,258.0,0.0424,258.0,4835
1,119.0,0.0184,119.0,2174
1,378.0,0.0623,378.0,5617
0,159.0,0.0233,159.0,138
0,179.0,0.0399,179.0,5264
0,99.0,0.013,99.0,4924
1,99.0,0.0174,99.0,1803
1,219.0,0.0106,179.0,545
0,139.0,0.0119,219.0,3877
0,139.0,0.0072,139.0,3663
0,90.0,0.0192,259.0,1357
1,179.0,0.0285,179.0,11
0,139.0,0.0163,139.0,2366
1,279.0,0.0421,279.0,1666
1,100.0,0.0122,119.0,7568
1,169.0,0.044,139.0,2946
0,219.0,0.0244,219.0,5458
0,179.0,0.0203,179.0,2761
0,139.0,0.0125,139.0,6977
1,279.0,0.0172,279.0,3194
0,139.0,0.0067,80.0,5942
0,159.0,0.0488,99.0,7550
0,199.0,0.0179,239.0,126
0,80.0,0.0123,80.0,721
0,109.5,0.0281,199.0,90
0,139.0,0.0476,139.0,3850
1,99.0,0.0118,99.0,7597
0,228.5,0.0821,139.0,7081
1,109.0,0.0105,199.0,5236
1,199.0,0.0259,199.0,4896
1,238.0,0.0204,238.0,6451
