eyemove/table_1_3.pupilDiamMax,eyemove/table_1_3.P1stFixation,eyemove/table_1_3.leavingPos,eyemove/table_1_3.Key_1_3,Key_0_0
0.3222,0,198.6133,1643,3484
0.1204,1,94.7325,191,372
0.1438,1,55.509,4028,2379
0.211,1,53.668,6111,1049
0.0761,1,32.5576,283,5322
0.0931,0,48.7571,6419,394
-0.0848,1,74.6408,7166,825
0.0268,1,24.3516,7113,5577
0.8257,1,55.491,4868,6254
0.2282,1,45.0694,124,3446
0.225,1,56.5442,3592,5551
0.2813,1,48.2105,942,1423
0.3581,1,47.5395,1902,6120
0.3453,1,88.3883,4330,2441
-0.1185,1,52.3474,5275,3634
0.2316,1,26.5424,4789,2377
-0.0176,1,27.8568,6129,293
1.4535,0,16.6208,3936,439
0.0056,1,1126.776,2680,5971
0.0096,1,16.0078,3277,7192
0.0205,1,47.9505,3846,5883
-0.8588,0,90.5124,2943,3039
0.1062,1,102.3963,4819,1864
0.2055,1,65.9735,737,6325
0.8252,0,214.2154,3743,1405
0.023,1,29.2617,5827,2879
0.2487,1,76.0345,2604,6336
0.1171,1,17.4642,7098,4097
-0.0726,1,63.5708,4703,5663
-0.0108,1,46.8882,7567,2285
0.1656,0,18.1108,3695,7440
-0.0362,1,76.1052,4131,5807
0.1452,1,38.0296,1971,6907
0.0756,1,49.3077,999,4931
0.2182,1,122.6469,2875,7396
0.1469,1,51.4198,5519,6602
0.0073,1,44.3847,5831,5053
0.0487,1,40.1995,95,2427
0.1916,1,15.2069,1491,5991
0.0376,1,41.4307,4886,4575
0.0277,1,87.0244,746,4196
0.35,1,21.5523,2177,6292
0.7921,1,28.0401,6104,6112
0.1803,1,63.8847,2849,5982
0.0179,1,136.7708,3138,2279
0.2126,1,78.9763,6707,2504
0.0714,1,63.7279,577,3163
0.3273,1,85.6767,7230,5853
0.6561,1,53.528,2154,4510
0.2162,1,40.9207,1204,7529
0.314,1,11.7154,6113,6393
0.0209,1,82.5545,6446,7
0.0221,1,54.6855,1116,1397
0.1907,1,49.2062,1335,5548
0.289,1,62.8351,3771,755
0.1443,1,93.1719,5756,1828
0.1875,1,130.7765,4263,7561
-0.0595,1,106.4202,2031,65
0.1718,1,25.3476,734,5995
0.166,1,48.8365,5653,2953
0.1097,0,59.2558,1385,6796
0.1292,1,58.3802,7366,4064
0.1472,1,45.0139,1965,1695
0.0859,1,58.6366,6382,3865
-0.0293,1,76.3692,1213,1324
0.1987,0,58.0452,3252,5990
0.245,1,60.4194,7168,1343
-0.0023,1,69.4262,6088,5941
0.0983,1,28.3593,415,3321
0.1268,1,45.0111,111,4429
0.2091,1,79.555,1905,2957
0.2886,1,14.5,4497,2237
0.0446,1,38.4708,2563,1194
0.1871,1,66.9048,5613,577
0.0165,0,74.6676,890,5701
1.598,0,60.3842,483,5312
0.4197,1,14.5774,6327,4399
0.147,1,75.2396,1852,2300
0.0585,1,47.8774,1968,3246
0.1378,1,73.1608,6481,2226
0.1525,1,80.3197,7302,5824
0.3074,1,45.6508,4859,2376
0.269,1,54.1503,3767,3164
0.1032,1,81.391,6725,5714
0.1432,1,91.5014,4984,22
-0.1466,1,41.7642,2711,2337
-0.0544,1,81.5552,1980,1001
0.1398,0,16.0078,5951,1915
0.1708,1,84.7732,6823,7172
0.9836,1,129.0446,4814,1434
0.1226,1,7.433,1800,3947
0.0581,1,38.5032,175,5549
-0.1303,1,5.5902,3705,2278
0.2086,1,115.9321,7027,5178
0.0162,1,60.407,170,708
0.3311,0,43.4626,1842,3647
0.0703,0,16.6208,2636,6423
0.0841,0,88.5268,4969,3475
0.1469,1,56.2694,5166,5582
0.4662,1,115.9526,4436,6397
0.1263,1,162.9801,2258,1726
0.1766,1,169.9559,4414,5124
0.1104,1,69.7209,2852,31
0.275,1,27.0647,6025,4935
1.0915,1,16.4469,4946,6221
0.005,0,181.0041,5017,3964
0.2806,1,83.9524,5001,4587
0.2489,1,112.6344,6152,4532
0.1016,1,50.2121,6493,5508
0.132,1,81.4448,7568,5455
-0.0445,1,38.0526,4290,6742
0.1775,1,59.0021,7110,5755
0.399,1,130.9895,4815,2013
0.1803,1,46.6154,5041,3585
0.1542,1,127.7155,1150,995
-0.0881,1,86.419,6809,6066
0.7296,1,22.2092,4792,1399
0.0645,1,43.3417,1519,5850
1.5692,1,80.4767,7215,7163
0.275,1,51.6188,3645,5827
0.2301,1,43.2897,3424,3730
-0.0343,1,56.7671,2498,2443
-0.0029,0,63.1051,4366,983
0.0895,1,96.5013,6834,6770
0.2601,1,72.624,6646,7323
0.2576,1,127.501,6574,735
0.0965,1,134.9518,6253,7215
1.5457,1,119.0599,6532,5604
0.1625,0,78.0144,3615,6740
-0.0238,1,152.6434,6751,3461
1.5457,0,69.3992,390,6695
0.2597,1,126.7843,4001,3701
0.0663,1,96.5829,5939,6539
0.2075,1,193.9826,5424,5553
-0.0778,1,49.135,6558,2816
0.0113,1,111.072,5763,1756
0.2062,1,71.007,4184,633
0.0259,1,75.5844,7229,6313
0.1147,1,172.5587,701,2172
0.1761,1,57.9871,7606,7075
0.0971,1,75.5993,656,1778
0.0081,1,38.9679,5009,7082
-0.0379,0,82.5136,1979,6441
0.0552,1,150.4635,3057,4515
0.0238,1,30.5041,3826,726
-0.0707,0,61.3861,6328,4027
0.2145,1,184.1738,75,3186
0.1821,1,95.0789,6283,1121
0.5463,0,42.1456,3373,7482
0.177,1,179.5007,2369,2398
0.0732,1,36.0902,5253,920
0.5288,1,68.6167,3308,4758
0.2677,1,31.6741,246,6929
0.1895,1,82.887,261,2821
-0.1907,0,39.538,5371,6278
0.1272,1,34.907,1336,4578
0.3528,1,52.0216,2970,7149
0.1552,1,94.9868,4049,73
0.1693,1,65.8217,6976,2317
0.5071,0,47.7938,2118,6544
0.2141,1,73.2888,1139,4720
0.2845,1,45.0139,3356,4463
0.1968,0,90.1679,3524,7588
0.3884,1,69.9893,3485,4768
0.1015,1,126.58,7240,1336
0.3655,1,122.6968,1786,4393
0.1671,0,141.0434,1741,687
-0.0068,1,83.0015,2538,214
0.6053,0,40.7185,1851,4659
0.1259,1,93.9747,1975,1062
0.0083,1,72.2305,396,1806
0.0834,1,107.9352,6024,5541
0.0309,1,49.1859,1801,4567
0.3691,1,69.5935,5365,6701
0.2758,1,101.5308,2591,5919
0.8685,1,92.8036,4297,344
0.4928,1,98.4124,3874,4986
0.2954,1,95.7079,3662,647
0.9107,0,64.7341,624,6084
0.1916,1,30.0416,40,5653
0.3803,1,59.7097,3538,4345
2.0367,0,60.6486,5804,1791
0.404,0,34.0074,2756,4876
0.1595,1,56.2694,3025,3853
0.0918,1,109.8362,1348,4259
0.1183,1,46.0679,4963,2768
0.0786,0,63.0635,3587,3905
0.2255,1,55.4707,7461,7201
0.2002,0,23.5637,3688,1843
0.1413,0,68.0074,3070,6935
0.2325,1,1117.8139,7503,4294
0.1882,1,132.7074,5353,7207
0.0015,1,78.5016,299,6086
0.0527,0,50.1224,433,7383
0.1563,1,58.1227,1735,6691
0.2245,1,61.0123,4523,2809
0.077,0,19.2419,4687,3517
0.1663,1,49.0026,4839,2257
0.077,0,52.8417,1726,5602
0.1618,1,108.5104,1783,223
0.1636,1,62.2435,1507,6504
0.2433,0,42.7376,5899,4591
0.0816,1,161.6516,4639,6307
0.0173,1,78.5875,204,7221
0.1189,1,32.249,2730,6521
0.0085,1,49.0026,4822,1315
0.098,1,57.1161,4185,7401
0.0947,1,137.0082,689,5761
0.1567,0,67.2031,6131,4115
0.2119,1,32.423,4924,1749
0.136,0,135.0926,1350,4274
0.0666,1,45.9157,2054,2756
0.0929,1,59.8206,4592,950
-0.1435,0,50.2245,6084,2647
0.2535,1,56.8727,3434,2365
0.0558,1,21.9659,3312,1254
0.194,1,83.5539,1114,3209
0.147,1,59.0529,1725,4228
-0.0039,1,47.6051,3471,2428
0.1837,1,76.0953,3182,4775
0.1015,1,188.5027,5960,1987
0.0182,1,14.2302,1241,1435
0.0601,1,15.0,2366,5506
0.114,1,88.8651,6261,3832
0.1468,1,46.4247,1941,7199
1.002,0,56.5796,7394,616
0.4172,0,14.3178,231,6041
0.0626,0,101.0792,1199,7093
0.1386,1,51.7929,3808,7326
0.2114,1,53.782,6992,3604
0.249,0,50.1124,4142,2362
0.2001,1,49.3077,3511,773
0.17,1,177.5451,3157,1880
0.0344,1,33.3242,5676,3812
0.1531,1,112.8716,7488,4725
0.3173,1,69.8516,5280,1856
0.1538,0,81.1326,5387,914
0.2407,0,64.0703,2355,4818
0.1059,1,60.2536,51,3263
0.2132,1,184.7119,5088,2459
0.0123,0,50.7174,3693,6447
0.0983,1,58.9619,3627,6110
0.1041,1,119.5847,466,3898
0.0718,1,86.1177,5658,673
0.0608,1,17.1026,776,1690
1.9765,1,40.2616,4343,7110
0.0919,1,42.9418,5329,6822
0.904,1,36.7049,7061,4966
0.2948,1,16.3783,4309,6708
0.0153,1,59.5,4158,1243
0.1367,1,42.5118,1892,5631
0.1537,1,26.5,6686,2388
0.0753,1,110.2554,1970,6661
-0.0945,1,31.8473,6468,5118
0.0892,0,90.2718,3943,6416
0.0957,1,33.1851,4461,1453
0.4174,1,46.9308,2265,284
0.35,0,89.1095,771,265
0.2036,1,1126.8762,532,6985
0.0546,1,18.7949,678,2789
0.5577,0,94.8855,2763,6624
0.1855,1,97.8174,5266,4899
-0.0232,1,20.0062,3278,4435
0.0157,1,83.5135,6163,1214
0.2192,1,78.7718,469,805
-0.5825,0,33.3654,5961,3711
0.0753,1,67.5463,132,6125
0.1568,1,131.6605,4755,6080
0.1206,1,125.6344,4548,1992
1.5159,0,29.8077,7457,4426
0.0475,1,82.9005,27,7447
0.0885,0,70.6629,1605,2757
0.2235,1,5.8523,4723,907
0.0118,1,51.0025,2210,7178
0.1087,1,20.1556,924,2737
0.0222,1,30.1869,7252,3522
0.054,1,49.7393,990,5707
0.1806,0,94.1608,6547,1579
0.1191,0,37.855,4412,3273
0.2227,0,65.8673,5645,6079
0.124,1,41.1491,4875,1084
0.0893,1,53.782,4375,6304
0.3958,1,55.0091,500,3142
0.3265,1,12.51,5407,7423
0.2226,0,116.0689,5748,4736
-0.3453,0,73.1642,3616,5042
0.3335,1,62.2013,3094,4252
0.3593,1,75.9605,2018,2543
0.0386,1,99.505,4489,6368
0.1529,1,44.4185,2565,2639
0.2929,1,91.9416,556,7098
0.0811,0,61.3209,6754,5996
-0.1013,1,116.7604,2784,1342
0.2232,0,122.173,2955,6743
0.325,1,82.0518,3042,5033
0.1006,1,56.9759,420,4799
-0.1907,1,57.4913,1930,7150
0.0815,1,19.1377,3050,3077
0.1739,0,7.9057,2657,1543
0.1032,1,69.5018,2301,1901
1.9765,0,79.8279,3245,4892
0.0857,1,64.195,5229,1903
-0.0453,1,59.7013,6775,5716
0.1338,1,42.0268,5761,3636
0.1729,0,36.5034,7474,3894
0.1522,1,32.73,7199,3421
0.2094,1,55.1453,6837,5518
0.1151,1,49.1248,834,3294
0.1883,1,61.8971,1546,4362
0.2051,1,79.0142,4701,4471
0.4466,0,144.5424,2818,1421
1.1002,1,47.6471,6174,5149
0.1285,1,52.2398,634,2196
0.2085,1,99.985,3848,6383
0.0762,1,203.3624,1359,5305
-0.0551,1,22.5,2306,1208
0.1016,1,48.1274,6150,7023
0.0701,1,39.8026,4080,6703
0.3191,1,87.0919,3710,1082
0.2712,1,103.5495,3787,1839
0.0163,1,33.2002,389,6337
0.1546,1,70.0179,5223,2025
0.1572,1,38.0033,2662,5399
0.1507,1,90.0888,645,427
0.4683,1,35.0321,4727,4370
0.0241,1,60.5186,2873,7242
0.2169,1,67.0914,20,3797
0.1271,0,75.6637,784,115
-0.924,0,64.5949,5727,5578
0.3038,1,129.2478,129,4075
0.3704,1,160.3886,985,208
0.0621,0,15.1822,708,1164
0.0784,0,110.8264,1509,3569
0.2216,1,115.0761,5355,1420
0.1053,0,87.1436,5206,3642
-0.0086,1,48.5644,3682,876
0.211,1,45.2217,6326,4184
0.2433,1,30.7002,7124,209
-0.043,1,21.6622,5264,3078
0.2442,0,44.6374,5824,4958
0.1123,1,47.5631,6748,3507
0.2519,1,81.1865,1713,619
0.2085,1,170.6055,1036,7071
0.2394,1,59.3043,4081,3127
0.0861,0,67.3832,5852,6138
-0.0105,1,87.7909,3333,7301
0.2118,1,99.6858,2250,814
0.0859,1,79.1912,4748,1078
0.2254,1,14.2302,1523,3182
0.2779,1,35.5844,5108,753
0.0828,1,64.3681,7427,3111
0.8332,1,59.8018,4265,225
0.0771,0,5.2202,5210,1167
0.092,1,107.557,2124,636
0.0954,1,133.515,7594,6290
0.1025,1,21.8002,2389,5037
0.0803,0,66.4831,3303,3869
0.0467,0,39.702,4956,7047
0.1108,1,29.0,2224,4260
-0.0591,1,94.8947,4921,1022
0.0441,1,183.4973,1218,1532
0.0229,1,162.3399,2608,3009
0.1154,0,59.877,3052,6312
0.2491,1,99.0808,4633,2303
0.1757,0,81.1311,3475,3226
0.0887,1,89.4343,28,3114
0.3586,0,44.0256,5245,7574
0.179,1,27.1017,2013,2293
0.0568,1,50.3289,71,4035
0.1296,1,74.5604,2148,4974
0.6921,1,195.1852,3604,5998
0.0769,1,43.2261,6862,4960
0.3023,1,40.783,4251,2294
0.3426,1,44.3847,2229,7158
-0.3694,1,33.0038,3871,2080
0.6042,1,63.8905,4521,3315
0.2908,1,36.9121,286,1361
0.2284,1,71.8923,5894,5960
0.2352,0,44.1022,4594,5660
0.2366,1,35.7946,2901,6775
0.2758,1,84.2882,271,1763
-0.0408,1,23.817,1303,2213
1.6574,1,39.1216,1865,6741
0.0798,1,83.0,4024,1496
1.7096,1,72.5069,2945,5419
0.3783,0,62.8013,4499,3696
0.1181,0,126.8562,5744,4022
0.0837,1,61.1658,7139,2516
0.0443,1,27.8657,3922,1853
0.1859,1,56.573,5876,3044
0.1883,1,62.502,2314,2053
-0.4653,0,23.0326,2577,2900
0.0943,1,96.8401,5106,5217
0.283,1,32.6535,4498,543
0.0464,1,79.0569,4039,3124
0.1919,0,62.6199,5362,1668
0.0798,1,67.9743,1305,4856
1.9765,0,116.1034,4052,4534
0.2523,1,96.0469,2762,141
0.033,0,62.0081,5123,1310
0.4496,1,65.3758,6559,3748
0.0263,1,59.0529,2158,424
-0.0338,1,63.3127,4530,266
0.2521,1,97.5141,3399,144
-0.072,1,47.927,4895,347
0.0696,1,30.8585,1043,2162
0.1411,1,61.3942,1630,1575
0.2168,1,86.8058,5986,1235
0.0738,1,85.0,5856,603
0.2071,1,32.7567,976,1865
0.0999,1,35.9235,3342,1766
0.0366,1,80.5559,4428,2599
0.1268,1,89.7733,4945,5442
0.1586,1,103.4843,2172,3431
0.2712,1,52.0601,3167,4485
0.3268,1,104.5048,2205,6789
0.2644,1,35.9026,421,2276
-0.0703,1,56.1471,5902,3144
-0.0493,0,51.0612,5547,136
0.1647,1,1199.7717,2601,3290
0.1875,1,2.5,1879,5120
2.9684,1,17.3277,6871,4251
0.2073,0,105.6835,3272,5347
-0.0372,1,49.0026,496,4385
0.2002,1,126.5356,1420,6202
0.05,1,74.0,1397,6685
0.0925,1,156.0969,5403,6774
0.0221,1,115.7433,3397,87
0.2813,1,30.7937,3092,429
0.03,0,32.573,6712,4708
0.2389,1,86.5592,7531,6665
-0.0108,1,100.7137,3909,6800
0.1887,1,40.4753,6598,2040
0.0713,1,25.5783,4605,6380
1.2976,0,75.1083,5963,6829
0.0446,1,52.6522,2074,4263
-0.1474,1,23.0489,3597,2102
0.2923,1,217.5178,6774,4432
-0.0086,1,29.2617,3584,2207
0.5499,1,5.831,1252,1677
0.0982,0,67.3573,3562,5794
0.3289,0,83.1039,6029,4710
0.164,1,57.0636,1746,1034
0.1428,1,26.9258,6504,3168
0.068,1,31.8159,3163,7338
-0.0706,1,138.1892,3516,289
0.1087,1,74.1367,3707,3985
0.2938,1,58.0022,2645,5648
0.3655,0,70.2638,949,4819
0.0539,1,132.5943,2143,1029
0.5092,1,61.8466,6237,4638
0.0194,1,30.6961,6987,6669
0.675,0,74.0169,3933,106
-0.0004,1,43.8092,927,3438
0.2507,1,20.1556,6323,1479
0.0687,1,82.3772,4862,1198
0.0736,1,83.0557,3555,2047
1.4612,1,26.8002,517,2416
0.3262,1,63.0099,3223,5603
0.0204,1,90.3549,4260,3065
-0.0006,1,171.4176,2081,826
0.1177,1,64.5174,7237,4290
0.1523,1,25.0799,7164,7135
0.0375,1,226.6991,3062,2251
0.0405,1,101.7079,6583,3955
0.1611,1,51.3079,812,5785
0.1874,1,121.1745,1415,2980
-0.1187,1,56.6039,3398,3459
0.2893,1,58.6046,2847,4594
0.2613,1,78.2624,5568,6903
-0.1333,1,86.1931,6028,156
0.2672,1,47.5105,6515,118
0.0772,1,33.5596,3394,5036
0.0169,1,71.5017,4156,3256
0.1473,1,46.5027,1023,4279
-0.0833,1,61.1658,5837,2656
0.2786,0,62.6598,2725,3534
0.1727,1,66.5451,4208,6464
0.1127,1,71.8001,1393,6310
0.3011,1,110.4774,7031,41
0.1366,1,58.1485,1972,5470
0.4043,1,58.8154,1099,2886
0.4907,0,78.6018,6943,1610
0.2119,1,77.3175,5411,2938
0.253,1,24.1919,1072,2292
0.5067,1,100.0012,5698,7522
0.7047,1,70.7743,7247,2235
0.1764,1,68.0074,6115,4722
0.5545,1,117.72,3049,109
-0.2613,1,66.2873,3359,2832
0.0383,1,100.0012,3269,679
2.7764,0,112.661,1380,1452
0.1478,0,83.7257,5731,1732
0.3797,1,49.4975,6667,3328
0.2776,1,161.0497,2525,865
0.0862,1,185.632,7144,6155
-0.0077,0,44.5028,5169,4788
0.2724,1,43.8463,2529,4555
0.58,0,40.0281,1904,3456
0.1428,1,52.7873,4692,872
0.068,1,76.5408,6816,4151
0.0925,0,99.2283,6947,1251
0.1309,1,64.5368,4992,7157
-0.009,0,14.151,5247,2679
0.7642,1,1002.499,1270,5526
0.1218,0,105.7462,937,945
0.0185,1,20.1556,4832,6762
0.059,1,56.1427,1754,3348
0.0144,1,113.1868,928,7282
0.2232,1,18.5,1730,4028
0.006,1,65.622,1642,5901
0.1651,1,51.9062,4666,3626
0.0918,1,63.0079,342,7452
-0.0385,0,34.0588,4219,2521
0.0918,0,18.3439,1287,6280
0.2422,1,95.0013,310,6012
0.191,0,35.6931,3169,6237
0.1569,1,74.4312,2163,911
0.3303,1,65.8976,6734,342
0.1572,1,117.0523,5429,6358
0.057,1,6.7082,6890,5438
0.1472,1,86.6444,4870,4288
0.279,1,14.9833,6850,1679
0.0237,0,60.9016,6325,5222
-0.0268,1,63.5059,4307,5351
0.0292,0,29.6015,3950,4000
0.1408,1,126.6462,6612,3880
-1.1465,1,92.8924,1446,3227
0.1359,1,63.002,6396,1780
0.0315,1,162.0008,4179,4133
0.2201,1,151.7976,6945,6910
-0.0232,1,37.8715,3304,5012
0.1726,1,47.0239,72,3940
0.1621,1,177.6014,3477,3925
0.2428,1,49.0026,5130,346
0.168,1,32.28,1248,2850
0.1625,0,78.578,6093,2435
0.108,1,69.5845,4600,6646
0.2548,1,51.2957,1490,1897
0.1256,1,25.6125,522,2176
0.1238,1,69.3271,1021,5679
0.0597,1,117.4915,6137,6959
0.2532,1,134.1576,65,4214
0.2256,1,58.7729,4470,2233
0.2369,1,49.5807,6680,7364
0.1267,0,21.095,939,3147
0.1816,0,85.1719,731,5583
0.0743,1,23.0868,3073,3540
0.1201,0,75.5414,1627,3335
0.0129,1,85.6519,6483,3389
0.1245,1,61.6644,6802,1142
0.0935,1,33.8895,2197,4459
0.1006,1,31.197,4186,3621
-0.8059,1,127.9385,366,2807
0.5822,1,12.083,6644,2592
0.0073,1,46.6476,4092,2469
0.037,1,59.1354,7406,3326
0.1167,1,97.5205,838,6576
0.1883,1,4.0311,7588,3962
0.1217,1,9.2195,2823,5418
0.0637,1,55.599,9,6055
0.762,1,101.1336,112,3233
0.0727,1,54.8293,4279,3193
0.2754,1,54.6649,3976,7511
0.1394,1,66.7533,5191,1017
0.2718,1,97.0271,1414,2753
0.1367,0,79.701,2131,450
1.5725,0,183.1427,3691,6402
0.1224,1,251.739,6544,5564
0.2992,1,61.5731,422,846
-0.0385,0,53.0024,703,5826
0.2667,0,25.5392,7347,2577
-0.0123,1,175.8195,5766,3587
0.2337,0,66.9403,1504,1852
0.1037,1,99.8499,1806,3225
0.0724,0,69.1158,4882,2027
0.0961,1,29.77,4763,4778
-0.0409,1,58.0086,7105,6971
0.3791,1,99.9212,2473,6364
0.2322,1,134.8008,3724,1374
0.2853,1,12.5399,1651,6766
0.0901,1,54.2517,3418,7322
0.0592,1,77.1038,3284,7025
0.1047,1,43.1654,5374,1204
0.0677,1,86.2235,1839,6024
0.0841,1,47.9296,2479,4300
0.3108,0,48.6261,2201,5691
0.1795,1,111.1227,4738,1051
0.0944,1,61.1882,6247,89
0.3621,1,36.0555,1953,5428
0.1526,0,38.1608,1693,5389
0.1124,1,62.9623,4606,5234
0.2163,1,78.2001,4486,1541
0.2187,1,172.888,2349,4487
0.1162,1,103.8809,970,1070
0.3229,1,53.0212,6284,17
0.2116,1,65.5687,2015,6412
0.1016,1,75.0417,3463,4976
0.0852,1,134.5335,5122,5754
0.114,1,136.1112,172,2904
0.01,1,91.0055,3409,7270
0.1837,0,67.2031,5621,2649
0.017,1,78.0256,1790,1019
0.1427,1,24.3516,667,3317
0.0451,0,38.1084,1993,946
0.0233,0,125.016,3137,6693
0.0307,1,31.4841,6963,195
-0.4403,1,71.6415,7260,3393
0.2288,1,21.4767,5666,1597
0.0141,1,60.1519,4411,6595
0.2142,1,81.6854,2256,1812
0.0005,1,69.8033,5566,1321
0.1465,1,10.0125,6808,5760
0.0857,0,42.0743,7253,4216
0.2781,1,42.8981,4708,5656
-0.0404,1,37.9012,1439,6331
0.0785,1,110.0182,1831,6477
0.091,1,53.3667,2411,3943
0.1223,1,112.7918,5769,4921
0.1602,1,64.438,6562,791
0.1315,1,35.7561,4145,7277
0.1791,1,7.6485,3715,5675
0.2636,1,12.53,7000,3211
0.0015,1,70.7407,1368,4793
0.1784,1,71.1003,7578,4102
0.0813,1,38.3275,5272,4605
0.074,0,50.7986,3087,2880
0.1444,1,87.3985,5652,2442
0.9659,1,140.6103,919,5852
0.3265,1,8.2765,7188,3555
0.1566,1,33.8711,7483,6259
-0.028,1,59.7704,2294,7153
0.1871,1,96.2601,5421,6335
0.273,1,131.0439,4422,1586
0.1845,1,75.4321,712,1988
0.208,0,71.0106,1578,4355
0.132,1,57.5087,5383,4910
0.2699,1,52.0312,3692,5170
0.1926,1,87.5014,1058,3871
0.1189,1,97.0387,410,6574
0.2298,1,46.1736,557,3828
0.1767,1,38.0789,6431,4029
0.062,1,15.8114,5782,7375
0.0373,1,35.7561,2516,5476
0.3012,1,105.9174,3565,2720
0.2614,1,46.7172,4231,3644
1.2187,0,51.5606,6526,3302
0.0307,1,171.559,1838,3018
0.3176,1,33.2641,4995,3096
-0.0097,1,33.9411,5739,5241
0.0144,1,102.5987,4494,5821
0.2373,1,11.8849,4649,4957
0.0487,1,91.4945,5446,6744
0.2561,1,84.5488,6208,5228
0.282,0,109.6688,1244,1387
-0.0332,1,118.4673,2560,7428
0.0837,1,81.6241,2478,5895
0.3152,0,105.2295,2067,7236
0.1393,0,57.5847,2087,2457
0.128,1,54.2333,7403,6889
0.1603,1,59.0529,7398,6505
0.147,0,72.2011,5341,2154
0.1394,1,42.7931,7542,6482
0.1063,1,41.1005,6395,2855
0.1342,1,98.5013,6170,5776
0.194,1,113.1205,6309,1815
0.1217,1,133.7853,2653,5624
0.1265,1,50.7568,6743,3176
0.1698,1,35.7806,2190,5370
0.0996,1,91.9307,4,5251
0.4465,1,82.1173,4482,313
0.4056,1,36.6742,5834,3742
0.4488,0,41.1096,7115,165
0.2087,1,71.353,710,1537
0.1507,1,32.9014,5059,4508
0.0461,1,66.577,6355,3821
-0.0646,1,40.942,435,5377
0.0028,0,51.0098,5158,6688
0.1113,0,163.5581,1917,5269
0.2446,1,52.1536,7529,2134
0.2083,1,51.2372,5474,5800
0.0003,1,102.6365,3610,3549
-0.0268,1,62.3258,628,5609
0.1663,0,23.4361,403,4657
0.0585,1,5.4083,1255,3929
0.1433,0,110.6097,5470,4541
0.0008,1,30.6105,1760,6215
0.1543,1,83.5015,2103,5693
0.2469,1,61.0451,5616,4308
1.1076,0,96.6294,1374,37
-0.0593,0,14.1156,3479,2929
0.2443,1,107.912,2203,736
0.1191,1,86.419,3624,2733
0.5062,1,55.9933,6851,5485
0.0447,0,114.7661,5465,674
0.1224,1,60.7166,606,3817
0.1448,1,69.916,1945,1367
0.0661,0,267.5467,1185,7451
0.2041,1,17.066,3863,6379
0.1181,1,1.5,1991,57
-0.0998,0,88.9452,354,6957
0.0688,1,84.6478,281,6362
0.268,0,12.9035,2066,5918
0.0765,0,107.7613,3247,641
0.1469,1,68.9366,5350,1879
0.4158,1,135.7148,1326,6183
0.1176,1,67.1956,2934,7317
0.1837,1,30.3191,7572,3608
0.1599,1,42.8077,4418,5139
0.2655,1,81.0015,3675,3677
0.3651,0,48.2597,4766,5024
-0.0998,0,40.5771,3120,1857
0.062,1,20.5548,5063,962
0.1717,1,102.8251,7094,244
0.1352,1,83.3607,1195,4835
0.003,0,34.7131,1501,2174
0.0168,1,24.8646,5958,5617
0.124,1,43.1567,2476,138
0.204,0,45.5988,7277,5264
0.1794,1,70.1142,3518,4924
0.0183,1,10.3078,5647,1803
0.2587,0,58.3545,3332,545
0.0929,0,70.4006,4074,3877
0.126,1,46.0027,3395,3663
0.9595,1,52.1464,3300,1357
0.7766,1,91.0494,6588,11
0.3131,1,1130.806,5294,2366
-0.0006,1,85.856,4317,1666
0.1933,1,54.1503,2845,7568
0.0356,1,40.8718,3274,2946
0.0238,1,28.7924,987,5458
1.5822,1,58.9406,6586,2761
0.0216,1,63.7358,6076,6977
0.9767,1,67.8251,1986,3194
0.1387,1,132.599,1999,5942
0.1404,1,63.561,5720,7550
0.1386,1,66.772,6106,126
0.1545,1,31.4841,2340,721
1.5777,1,237.1671,486,90
0.2099,0,107.6673,4430,3850
0.1982,1,43.546,1068,7597
0.1985,1,204.1678,1174,7081
0.0822,1,5.8523,3603,5236
0.0591,1,77.5016,6619,4896
0.2719,1,55.4301,7541,6451
0.1726,1,73.7513,3097,3870
0.1102,1,106.7825,3722,4169
0.1893,1,70.0,4115,5678
0.3512,1,57.9008,6692,4425
0.0807,1,29.1247,2183,6349
-0.0665,1,37.9012,5860,302
-0.0398,1,81.6854,5467,3116
0.2756,1,19.0263,488,727
0.1448,1,28.0713,3739,6321
0.3208,0,61.6644,4887,1456
0.1702,1,79.9531,3261,792
0.1327,1,49.3584,6792,6888
0.4627,1,37.1012,3216,393
0.085,1,96.1041,5865,2119
0.2227,1,12.51,3750,2564
-0.001,1,91.2921,632,3827
0.1775,1,91.6856,248,3648
-0.4869,1,41.8718,2874,160
0.3263,1,62.5859,4572,3864
0.1672,1,116.0905,6936,739
0.1591,0,52.3689,965,2422
0.0565,1,63.2396,1455,3915
0.0751,0,36.4005,3995,2805
0.1114,1,47.2149,5549,6913
0.0913,1,61.5731,950,1263
0.0561,1,84.4349,5084,2120
0.1533,1,36.9899,490,1197
0.2038,1,8.0623,6149,4560
0.0487,1,32.0156,7332,1967
0.0883,1,74.609,4845,3170
0.2978,1,24.5153,6745,6916
0.3877,1,119.8593,3085,948
0.0462,1,76.2529,3145,3386
0.1125,1,21.7083,3021,539
0.4483,1,106.5235,3528,2281
-1.1753,1,76.0345,608,5596
0.1296,1,7.9057,180,4319
0.065,0,161.3722,4564,3334
0.0812,1,55.0023,7085,3545
0.3965,0,39.702,5832,1431
2.0074,0,62.6139,320,5466
0.1462,1,23.2863,5879,4937
-0.3369,1,61.6847,5880,6054
0.108,1,65.0077,123,5290
