firstPassFixDur,meanFixDur,pupilDiamLag,pupilDiamMax,timePrtctg
258.0,258.0,0.1404,0.0404,0.0792
179.0,179.0,0.4009,0.2229,0.055
99.0,99.0,0.4009,0.2229,0.0304
397.0,198.5,0.2724,0.1824,0.1921
278.0,139.0,0.2724,0.2299,0.1345
198.0,99.0,0.2639,0.2724,0.0958
179.0,179.0,0.2339,0.0204,0.0144
99.0,99.0,0.2339,0.0644,0.008
219.0,109.5,0.2339,0.0759,0.0176
80.0,80.0,0.2874,0.1389,0.0064
219.0,80.0,0.2874,0.1439,0.0064
99.0,99.0,0.2874,0.1439,0.008
80.0,80.0,0.2874,0.2339,0.0064
159.0,159.0,0.2874,0.2339,0.0128
318.0,159.0,0.2874,0.2339,0.0256
139.0,139.0,0.2874,0.2584,0.0112
239.0,239.0,0.2874,0.2584,0.0192
119.0,119.0,0.0969,0.1379,0.0096
179.0,89.5,0.0969,0.1379,0.0144
179.0,179.0,0.0169,0.1319,0.0144
239.0,239.0,0.0169,0.1319,0.0192
218.0,109.0,0.1259,0.0969,0.0175
179.0,129.0,0.1259,0.0169,0.0415
99.0,179.0,0.0844,0.1259,0.0144
80.0,80.0,0.0904,0.0634,0.0384
99.0,99.0,0.0904,0.0704,0.0475
179.0,179.0,0.2334,0.0544,0.17
99.0,99.0,0.2214,0.2214,0.094
258.0,129.0,0.2449,0.1444,0.0827
139.0,139.0,0.2454,0.2614,0.0446
159.0,159.0,0.3014,0.3014,0.051
99.0,99.0,0.3014,0.3014,0.0317
139.0,139.0,0.0969,0.0894,0.0169
278.0,139.0,0.0969,0.0969,0.0338
278.0,139.0,0.1139,0.0969,0.0338
119.0,119.0,0.1609,0.0969,0.0145
179.0,179.0,0.1609,0.0969,0.0218
139.0,139.0,0.1814,0.0404,0.0169
99.0,99.0,0.2524,0.0404,0.012
139.0,99.0,0.2524,0.0959,0.012
139.0,129.0,0.2524,0.1609,0.0314
119.0,119.0,0.2524,0.1439,0.0145
159.0,159.0,0.2524,0.1814,0.0193
99.0,119.0,0.2524,0.2524,0.0145
278.0,179.0,0.2104,0.2524,0.0218
159.0,139.0,0.2104,0.2524,0.0338
100.0,100.0,0.1194,0.1879,0.0122
139.0,80.0,0.1194,0.1879,0.0097
99.0,99.0,0.1054,0.1714,0.012
159.0,199.0,0.0499,0.1194,0.0242
99.0,99.0,0.1709,0.1054,0.012
159.0,159.0,0.1709,0.0674,0.0193
119.0,119.0,0.8089,-0.0326,0.0145
139.0,139.0,0.8089,-0.0551,0.0169
139.0,139.0,0.3264,0.0729,0.0139
119.0,119.0,0.3264,0.0729,0.0119
100.0,100.0,0.3264,0.0119,0.01
258.0,258.0,0.3264,0.0529,0.0258
99.0,99.0,0.3264,0.0564,0.0099
119.0,119.0,0.3264,0.0799,0.0119
99.0,99.0,0.3214,0.0799,0.0099
258.0,139.0,0.2954,0.3264,0.0139
258.0,129.0,0.2954,0.3214,0.0258
199.0,99.5,0.1729,0.1879,0.0199
100.0,109.0,0.1339,0.2954,0.0218
258.0,179.0,0.1494,0.1859,0.0179
258.0,109.5,0.1314,0.1859,0.0219
119.0,139.0,0.1224,0.1859,0.0139
258.0,80.0,0.1649,0.1494,0.008
258.0,139.0,0.1649,0.0934,0.0278
99.0,159.0,0.1649,0.0999,0.0159
99.0,129.5,0.1819,0.1649,0.0259
119.0,129.5,0.3234,0.1649,0.0259
258.0,139.0,0.3404,0.1514,0.0139
199.0,239.0,0.3404,0.1514,0.0239
258.0,129.0,0.3404,0.1479,0.0258
100.0,139.0,0.3404,0.1819,0.0278
219.0,219.0,2.9684,1.2479,0.0866
179.0,179.0,2.9684,1.3839,0.0708
160.0,160.0,2.9684,1.6574,0.0632
458.0,229.0,2.9684,2.9684,0.181
199.0,199.0,2.9684,2.9684,0.0787
658.0,658.0,2.9684,2.9684,0.2601
219.0,219.0,0.7454,1.0519,0.0516
20.0,20.0,0.6819,1.0519,0.0047
439.0,439.0,2.3504,0.5789,0.1034
339.0,339.0,2.3504,0.6819,0.0798
219.0,219.0,2.2879,2.2879,0.0516
120.0,120.0,2.3504,2.3504,0.0283
259.0,259.0,0.6274,0.5794,0.0752
259.0,259.0,1.5359,0.5989,0.0752
120.0,120.0,1.5854,0.5989,0.0348
20.0,20.0,1.5854,0.5989,0.0058
279.0,279.0,1.5854,0.5989,0.081
219.0,219.0,2.3554,0.6274,0.0636
219.0,548.0,2.3554,2.3554,0.318
239.0,239.0,0.4999,0.0094,0.0194
120.0,120.0,0.4999,0.2829,0.0097
80.0,80.0,0.3379,0.4999,0.0065
299.0,299.0,0.3729,0.4999,0.0243
20.0,20.0,0.3729,0.4924,0.0016
279.0,279.0,0.3729,0.2899,0.0226
120.0,120.0,0.3729,0.2144,0.0097
159.0,159.0,0.3729,0.1004,0.0129
319.0,319.0,0.3729,0.1004,0.0259
239.0,239.0,0.5974,0.0494,0.0194
199.0,199.0,0.5974,0.2929,0.0161
239.0,239.0,0.7594,0.4174,0.0194
179.0,179.0,1.8894,0.5499,0.0145
120.0,120.0,1.8894,0.5974,0.0097
239.0,20.0,1.8894,0.5974,0.0016
199.0,179.0,1.8894,0.5974,0.0145
219.0,219.0,2.0074,1.4599,0.0178
279.0,279.0,2.0074,1.2459,0.0226
239.0,179.0,2.0074,1.1719,0.0145
239.0,219.0,2.0074,1.2674,0.0178
20.0,20.0,2.0074,1.5159,0.0016
219.0,219.0,2.0074,1.5159,0.0178
179.0,219.0,2.0074,2.0074,0.0178
199.0,319.0,2.0074,2.0074,0.0259
100.0,50.0,2.0074,2.0074,0.0081
1335.0,445.0,2.6859,2.6859,0.1977
478.0,478.0,1.8859,2.2479,0.0708
239.0,239.0,2.2779,2.2479,0.0354
518.0,259.0,2.2779,1.8444,0.0767
379.0,379.0,2.2779,1.8859,0.0561
518.0,259.0,2.2779,2.0914,0.0383
299.0,299.0,1.4619,2.2779,0.0443
199.0,199.0,2.7764,2.7764,0.0295
279.0,279.0,-0.0006,-0.0006,0.0421
20.0,20.0,-0.6566,-0.0006,0.003
259.0,129.5,-0.6566,-0.0006,0.039
219.0,219.0,-0.5396,-0.0006,0.033
159.0,159.0,-0.4376,-0.3586,0.024
438.0,219.0,-0.4286,-0.6566,0.066
259.0,259.0,-0.1566,-0.6566,0.039
159.0,159.0,-0.1566,-0.8116,0.024
199.0,199.0,-0.1566,-0.8116,0.03
179.0,179.0,-0.1566,-0.5396,0.027
140.0,140.0,-0.1566,-0.4376,0.0211
20.0,20.0,1.0804,0.1029,0.003
20.0,20.0,1.5602,1.0902,0.0012
239.0,239.0,1.9002,1.2617,0.0148
538.0,269.0,2.1322,1.2617,0.0332
239.0,209.0,0.6492,2.1322,0.0258
538.0,638.0,1.4382,0.6427,0.0394
239.0,279.0,0.9767,1.4382,0.0172
538.0,219.0,0.9767,1.4382,0.0135
279.0,279.0,0.2277,0.9767,0.0172
20.0,20.0,-0.3453,0.1097,0.0012
239.0,239.0,-0.3453,0.0982,0.0148
20.0,239.0,-0.3453,-0.2448,0.0148
159.0,159.0,-0.3453,-0.4198,0.0098
279.0,179.0,-0.3453,-0.4198,0.011
179.0,179.0,-0.3453,-0.4958,0.011
179.0,179.0,-0.3453,-0.3453,0.011
140.0,140.0,-0.3948,-0.3453,0.0086
20.0,20.0,-0.3948,-0.3453,0.0012
140.0,40.0,-0.0563,-0.3453,0.0025
239.0,239.0,-0.0563,-0.3453,0.0148
458.0,458.0,0.6347,-0.3453,0.0283
757.0,757.0,1.0497,-0.3948,0.0467
239.0,239.0,1.8132,1.4897,0.0148
259.0,259.0,1.8132,1.8012,0.016
20.0,20.0,4.4917,2.0367,0.0012
159.0,159.0,0.3987,0.1672,0.0135
239.0,239.0,0.5577,0.3987,0.0203
219.0,219.0,0.5577,0.5532,0.0186
159.0,20.0,0.1557,0.5577,0.0017
379.0,379.0,0.1557,0.5577,0.0321
159.0,199.0,-0.0783,0.1742,0.0169
239.0,259.0,-0.7208,0.1557,0.022
199.0,199.0,-0.8588,0.0672,0.0169
279.0,279.0,-0.8588,-0.0783,0.0237
558.0,558.0,0.6117,0.6042,0.0473
358.0,179.0,0.0597,0.6117,0.0304
558.0,558.0,0.0737,0.6117,0.0473
279.0,279.0,0.0737,-0.2613,0.0237
538.0,538.0,0.0737,0.0597,0.0456
339.0,169.5,0.2517,0.0737,0.0287
219.0,219.0,0.5427,0.0737,0.0186
239.0,239.0,0.9047,0.0737,0.0203
140.0,140.0,0.9047,0.0177,0.0119
478.0,159.3333,0.9047,-0.0398,0.0405
180.0,180.0,1.4757,0.2517,0.0153
20.0,20.0,0.8192,-0.0653,0.0021
239.0,239.0,0.8192,-0.0348,0.0247
537.0,179.0,0.8787,0.6112,0.0555
478.0,239.0,0.9107,0.6112,0.0494
299.0,149.5,0.9107,0.8192,0.0309
239.0,359.0,0.9107,0.8787,0.0371
199.0,199.0,0.7677,0.9107,0.0206
219.0,219.0,0.6472,0.9107,0.0226
299.0,129.5,0.6472,0.9107,0.0268
379.0,379.0,-0.0498,0.6407,0.0391
20.0,219.0,-0.2753,0.4302,0.0226
139.0,139.0,-0.1378,-0.0498,0.0144
379.0,219.0,0.0617,-0.2753,0.0226
20.0,109.5,0.2482,-0.5668,0.0226
139.0,129.5,0.2482,-0.9888,0.0268
239.0,239.0,0.2482,-1.2853,0.0247
199.0,99.5,0.2482,-0.4638,0.0206
100.0,100.0,0.2482,-0.1378,0.0103
20.0,20.0,1.4162,1.4162,0.0021
458.0,229.0,0.4662,0.4057,0.0512
219.0,219.0,0.8567,0.4057,0.0245
199.0,199.0,0.8567,0.4057,0.0223
418.0,418.0,0.8567,0.4662,0.0467
418.0,199.0,0.3057,0.8567,0.0223
498.0,249.0,-0.0218,0.3057,0.0557
179.0,179.0,0.7267,-0.4653,0.02
179.0,179.0,0.7267,-0.7568,0.02
498.0,209.0,0.7267,-0.3943,0.0467
219.0,219.0,0.7267,-0.3943,0.0245
219.0,219.0,0.7267,-0.0218,0.0245
179.0,179.0,0.7267,0.0977,0.02
299.0,299.0,0.3472,0.2682,0.0334
219.0,109.5,0.6497,0.1467,0.0245
120.0,120.0,1.2217,0.1707,0.0134
299.0,299.0,1.3177,0.6497,0.0334
20.0,20.0,1.196,1.196,0.0018
199.0,199.0,1.196,1.196,0.0176
239.0,239.0,1.094,1.196,0.0211
538.0,538.0,0.795,1.094,0.0475
239.0,439.0,0.6815,0.795,0.0387
179.0,179.0,0.6205,0.6915,0.0158
259.0,259.0,0.6205,0.6815,0.0228
179.0,179.0,0.6205,0.6815,0.0158
199.0,199.0,0.4105,0.6205,0.0176
239.0,279.0,0.4105,0.6205,0.0246
179.0,239.0,-1.1065,0.6205,0.0211
538.0,219.0,-0.8475,0.4105,0.0193
598.0,299.0,-0.8475,-0.244,0.0527
20.0,518.0,-0.8475,-1.132,0.0457
20.0,20.0,0.447,-1.226,0.0018
139.0,139.0,0.447,-1.226,0.0123
219.0,219.0,0.447,-0.924,0.0193
139.0,239.0,0.6295,-0.2355,0.0211
219.0,219.0,0.828,-0.157,0.0193
259.0,259.0,0.9995,0.205,0.0228
259.0,259.0,0.3635,-0.575,0.0065
418.0,209.0,0.3635,-0.528,0.0105
279.0,279.0,0.3635,-0.006,0.007
478.0,239.0,0.3635,0.3635,0.012
179.0,179.0,0.6905,0.3635,0.0045
339.0,339.0,-0.037,0.205,0.0085
179.0,179.0,0.175,-0.2745,0.0045
379.0,379.0,1.0915,1.0685,0.0096
279.0,279.0,1.0005,1.0915,0.007
339.0,339.0,0.9915,1.0915,0.0085
239.0,239.0,1.7275,0.9915,0.006
179.0,179.0,1.9765,0.5045,0.0045
119.0,119.0,1.9765,-0.061,0.003
339.0,459.0,1.9765,-0.0635,0.0116
339.0,179.0,1.9765,1.7275,0.0045
379.0,259.0,1.9765,1.9765,0.0065
299.0,149.5,1.4535,1.9765,0.0075
239.0,199.0,1.4535,1.9765,0.005
179.0,140.0,1.4375,0.8305,0.0035
259.0,259.0,1.7875,0.8305,0.0065
418.0,179.0,1.7875,1.4375,0.009
279.0,219.0,1.7875,1.4375,0.0055
179.0,179.0,1.7875,1.4375,0.0045
179.0,179.0,1.7875,1.4375,0.0045
279.0,20.0,1.63,1.192,0.0005
179.0,132.6667,1.63,1.7875,0.01
259.0,757.0,1.764,1.7875,0.0191
518.0,518.0,1.8775,1.63,0.0131
179.0,399.0,1.8775,1.764,0.0101
339.0,199.0,1.127,1.7125,0.005
20.0,20.0,1.1285,0.776,0.0005
20.0,279.0,1.4325,0.5345,0.007
20.0,259.0,1.525,1.127,0.0065
339.0,179.0,1.525,1.1285,0.0045
219.0,219.0,1.525,1.4325,0.0055
339.0,179.0,1.525,1.4325,0.0045
179.0,219.0,1.016,0.319,0.0055
279.0,179.0,1.016,0.319,0.0045
418.0,329.0,1.016,0.3335,0.0166
179.0,219.0,1.016,0.728,0.0055
418.0,458.0,0.962,1.016,0.0115
120.0,120.0,0.9425,0.9425,0.003
339.0,478.0,2.0375,0.904,0.012
279.0,399.0,2.0375,1.2395,0.0101
239.0,239.0,1.5165,0.687,0.0253
199.0,199.0,1.5165,0.762,0.0211
379.0,379.0,1.5165,0.8685,0.0401
239.0,159.5,1.5165,1.511,0.0338
199.0,518.0,1.5165,1.5165,0.0549
498.0,249.0,1.407,-0.601,0.0527
259.0,259.0,1.407,-0.7115,0.0274
219.0,109.5,1.407,-0.4115,0.0232
199.0,199.0,1.407,-0.292,0.0211
259.0,259.0,2.9875,1.7995,0.0722
557.0,185.6667,2.9875,1.7995,0.1554
179.0,179.0,2.9875,1.7475,0.0499
638.0,638.0,2.9875,2.9875,0.178
678.0,678.0,2.9875,2.9875,0.1891
20.0,20.0,0.556,0.422,0.0021
20.0,20.0,0.556,0.4335,0.0021
20.0,129.5,0.556,0.2805,0.0277
20.0,20.0,0.556,0.2995,0.0021
239.0,239.0,0.556,0.2995,0.0255
20.0,20.0,0.556,0.556,0.0021
358.0,179.0,0.556,0.556,0.0382
219.0,219.0,0.9595,0.556,0.0234
140.0,140.0,0.9595,0.556,0.015
558.0,186.0,0.9595,0.2295,0.0596
657.0,219.0,0.36,0.6945,0.0702
239.0,239.0,0.4215,0.2635,0.0255
159.0,159.0,0.4215,0.272,0.017
319.0,319.0,1.971,0.4215,0.0341
279.0,279.0,1.971,0.4215,0.0298
199.0,199.0,1.971,0.6315,0.0213
159.0,159.0,2.157,0.682,0.017
259.0,259.0,2.336,2.336,0.0277
140.0,70.0,2.451,2.733,0.015
179.0,179.0,0.3655,0.3655,0.0179
159.0,79.5,0.298,0.3655,0.0159
20.0,20.0,0.298,0.3655,0.002
239.0,239.0,0.298,0.3655,0.0239
20.0,20.0,0.194,0.3655,0.002
179.0,239.0,0.194,0.3655,0.0239
20.0,219.0,0.194,0.298,0.0219
379.0,379.0,0.194,0.298,0.0379
20.0,20.0,0.4335,0.19,0.002
140.0,140.0,0.4335,0.19,0.014
20.0,20.0,0.4335,0.0805,0.002
359.0,359.0,1.0745,0.4335,0.0359
359.0,379.0,1.3035,0.972,0.0379
319.0,159.5,1.3035,1.1075,0.0319
140.0,140.0,1.4612,1.4252,0.0339
379.0,189.5,1.8407,1.1967,0.0919
219.0,219.0,1.8407,0.0197,0.0531
140.0,239.0,1.8407,-0.2433,0.058
219.0,219.0,1.8407,0.3527,0.0531
359.0,359.0,-0.2753,-1.1753,0.0326
179.0,179.0,-0.2753,-1.0913,0.0162
219.0,219.0,-0.2753,-0.5688,0.0199
120.0,120.0,-0.0108,-0.4938,0.0109
259.0,259.0,-0.0108,-0.2753,0.0235
199.0,199.0,-0.0108,-0.1333,0.0181
179.0,179.0,-0.0108,-0.0108,0.0162
239.0,239.0,-0.0108,-0.0108,0.0217
219.0,219.0,-0.0208,-0.0108,0.0199
239.0,239.0,0.0947,-0.0108,0.0217
279.0,279.0,0.4217,-0.0108,0.0253
438.0,438.0,0.4872,-0.3773,0.0397
20.0,20.0,0.5542,-0.3508,0.0018
219.0,219.0,1.9262,1.2187,0.0199
179.0,179.0,1.9287,1.2187,0.0162
279.0,279.0,1.9287,1.1912,0.0253
159.0,159.0,1.9287,1.2332,0.0144
239.0,239.0,1.5692,0.6462,0.0271
279.0,279.0,1.5692,1.5577,0.0317
159.0,159.0,1.5692,1.5692,0.0181
438.0,219.0,1.0372,1.5692,0.0497
359.0,359.0,0.9667,1.5692,0.0408
239.0,119.5,-0.4743,-0.1013,0.0271
140.0,140.0,-0.2613,-0.8648,0.0159
20.0,20.0,-0.2613,-0.7918,0.0023
239.0,239.0,-0.2613,-0.7018,0.0271
239.0,239.0,-0.2613,-0.7018,0.0271
239.0,239.0,-0.2613,-0.5818,0.0271
199.0,199.0,-0.0278,-0.5818,0.0226
199.0,199.0,1.5177,1.7037,0.0255
20.0,20.0,1.5457,1.2502,0.0026
199.0,199.0,1.5457,1.2502,0.0255
339.0,339.0,1.5457,1.2112,0.0435
20.0,359.0,1.9487,1.5457,0.0461
199.0,438.0,1.9487,1.4937,0.0562
20.0,239.0,1.9977,1.0762,0.0307
199.0,159.0,1.9977,0.7047,0.0204
339.0,239.0,1.9977,0.6557,0.0307
259.0,259.0,0.9162,-0.0258,0.0402
439.0,146.3333,0.6347,-0.1188,0.0682
199.0,199.0,1.5762,0.0387,0.0309
399.0,199.5,1.5762,0.0692,0.062
120.0,120.0,0.9212,0.4637,0.0182
120.0,199.0,0.9212,0.9212,0.0303
259.0,259.0,0.9212,0.9212,0.0394
239.0,239.0,0.7562,0.1892,0.0363
20.0,20.0,0.9337,0.4262,0.003
498.0,498.0,0.5647,-0.4403,0.1033
219.0,219.0,0.7377,0.0637,0.0454
279.0,279.0,0.7377,0.0637,0.0579
219.0,219.0,0.7377,0.0637,0.0454
20.0,20.0,-0.3694,0.7661,0.0018
299.0,299.0,-0.3694,0.7661,0.0267
20.0,179.0,-0.1024,0.2931,0.016
259.0,259.0,0.0116,0.0316,0.0231
179.0,179.0,0.0116,-0.3694,0.016
179.0,179.0,0.0116,-0.6259,0.016
140.0,140.0,0.0116,-0.6289,0.0125
379.0,126.3333,1.4196,0.3796,0.0338
239.0,239.0,1.6806,0.4496,0.0213
20.0,20.0,2.4076,1.2751,0.0018
179.0,179.0,2.4076,1.2821,0.016
219.0,219.0,2.4076,1.4196,0.0196
219.0,159.0,2.5831,1.6806,0.0142
259.0,259.0,1.7096,0.8401,0.0341
239.0,239.0,1.7096,0.8401,0.0315
419.0,419.0,1.5351,1.7096,0.0552
419.0,20.0,0.9126,0.7296,0.0026
339.0,339.0,2.3686,0.7876,0.0446
120.0,120.0,2.5971,0.9126,0.0158
279.0,279.0,3.3196,1.1966,0.0367
239.0,239.0,3.3196,1.5841,0.0315
159.0,159.0,3.3196,2.3686,0.0209
279.0,259.0,3.3196,2.8676,0.0341
199.0,199.0,0.5216,-0.1774,0.0151
239.0,239.0,0.5216,0.5216,0.0181
179.0,179.0,1.3871,0.5216,0.0136
219.0,219.0,1.3871,0.5216,0.0166
179.0,179.0,1.3871,0.5216,0.0136
160.0,160.0,1.3871,0.5216,0.0121
139.0,139.0,0.1626,-0.1259,0.0105
259.0,259.0,0.1626,-0.1504,0.0196
139.0,179.0,0.1626,-0.1094,0.0136
259.0,259.0,0.1626,-0.2199,0.0196
438.0,219.0,0.1626,0.1626,0.0332
399.0,399.0,1.9801,0.5371,0.0672
319.0,319.0,1.9801,0.9811,0.0537
638.0,638.0,1.5631,1.9801,0.1074
319.0,319.0,1.1616,1.5631,0.0537
259.0,259.0,1.2976,0.2201,0.0436
259.0,259.0,1.2976,0.9971,0.0436
319.0,319.0,1.9266,1.1616,0.0537
20.0,20.0,1.9266,1.9266,0.0034
558.0,279.0,0.6921,0.6921,0.1015
219.0,219.0,0.4576,0.6921,0.0398
80.0,80.0,0.4576,0.5921,0.0145
219.0,20.0,0.4576,0.4866,0.0036
379.0,379.0,1.1056,-0.0924,0.0689
239.0,119.5,1.7801,-0.5169,0.0435
179.0,179.0,2.0226,-0.5169,0.0326
199.0,199.0,1.1741,0.7161,0.0256
20.0,20.0,0.8831,1.1741,0.0026
199.0,399.0,0.8831,1.1741,0.0513
20.0,259.0,-0.1409,1.1741,0.0333
219.0,219.0,-0.1409,0.8831,0.0282
239.0,239.0,1.6111,-0.3974,0.0308
279.0,279.0,1.6561,-0.0299,0.0359
120.0,120.0,1.6561,0.3751,0.0154
299.0,149.5,1.6561,0.7396,0.0385
339.0,339.0,2.2261,1.1346,0.0436
279.0,279.0,2.3196,1.6111,0.0359
199.0,199.0,0.2646,0.2201,0.0384
319.0,319.0,1.7931,-0.3409,0.0616
199.0,279.0,1.7931,-0.7339,0.0539
199.0,199.0,1.7931,-0.1684,0.0384
80.0,80.0,1.7931,0.3171,0.0154
458.0,458.0,0.9836,0.4221,0.0322
458.0,159.0,0.7796,0.9836,0.0112
438.0,438.0,0.7796,0.7796,0.0308
139.0,139.0,0.3036,0.7796,0.0098
139.0,399.0,0.3036,0.3036,0.0281
458.0,219.0,-0.3204,0.3036,0.0154
279.0,279.0,-0.3204,0.3036,0.0196
259.0,259.0,-1.1764,0.3036,0.0182
179.0,179.0,-0.8904,-0.3204,0.0126
279.0,279.0,-0.8904,-0.8059,0.0196
179.0,179.0,-0.4489,-1.1764,0.0126
179.0,179.0,-0.4219,-1.1764,0.0126
199.0,199.0,-0.4219,-1.4284,0.014
239.0,239.0,-0.4219,-1.6134,0.0168
259.0,129.5,-0.3369,-0.8904,0.0182
279.0,279.0,-0.3369,-0.8904,0.0196
80.0,80.0,-0.1939,-0.4489,0.0056
339.0,339.0,0.0736,-0.1324,0.0239
358.0,179.0,0.0771,-0.1324,0.0252
239.0,239.0,2.0166,0.8376,0.0168
339.0,339.0,2.0166,1.2396,0.0239
516.0,258.0,0.473,0.3595,0.0736
80.0,80.0,0.275,0.326,0.0114
99.0,99.0,0.275,0.3155,0.0141
99.0,99.0,0.275,0.2235,0.0141
159.0,159.0,0.273,0.2765,0.0227
80.0,219.0,0.273,0.2765,0.0312
516.0,179.0,0.273,0.2725,0.0255
258.0,258.0,0.534,0.2055,0.0368
258.0,258.0,0.534,0.2535,0.0368
219.0,219.0,0.534,0.273,0.0312
179.0,179.0,0.534,0.273,0.0255
516.0,298.0,0.675,-4.3255,0.0425
238.0,119.0,0.9305,0.675,0.0339
99.0,99.0,0.675,0.675,0.0141
219.0,219.0,0.1785,0.098,0.0297
99.0,99.0,0.1785,0.098,0.0134
179.0,179.0,0.1785,0.098,0.0243
179.0,179.0,0.4355,-0.1215,0.0243
199.0,199.0,0.4355,-0.07,0.027
80.0,80.0,0.4355,-0.07,0.0108
80.0,80.0,0.4355,-0.0755,0.0108
99.0,99.0,0.343,0.4355,0.0134
80.0,80.0,0.5545,0.114,0.0206
139.0,139.0,0.5545,0.1625,0.0359
299.0,99.6667,0.5545,0.245,0.0771
99.0,99.0,0.5545,0.3625,0.0255
159.0,159.0,0.407,0.3805,0.041
179.0,179.0,0.407,0.5545,0.0462
99.0,90.0,0.407,0.5545,0.0464
139.0,139.0,0.407,0.3425,0.0359
99.0,99.0,0.407,0.282,0.0255
159.0,159.0,0.407,0.282,0.041
139.0,179.0,0.278,0.282,0.0462
80.0,99.0,0.278,0.152,0.0255
99.0,99.0,0.085,0.278,0.0255
99.0,99.0,0.085,0.278,0.0255
139.0,139.0,0.0565,0.0375,0.0359
139.0,139.0,0.0565,0.085,0.0359
99.0,99.0,0.3265,0.1125,0.0177
99.0,99.0,0.3265,0.1125,0.0177
139.0,139.0,0.3265,0.114,0.0248
119.0,119.0,0.085,0.19,0.0212
119.0,119.0,0.068,0.3265,0.0212
139.0,139.0,0.068,0.3265,0.0248
139.0,139.0,0.068,0.3265,0.0248
318.0,318.0,-0.0835,-0.1645,0.0568
298.0,149.0,-0.0835,-0.1885,0.0532
358.0,179.0,0.1405,-0.0835,0.0639
318.0,318.0,0.237,-0.0835,0.0568
99.0,99.0,0.248,0.3835,0.0138
80.0,80.0,0.248,0.545,0.0111
80.0,80.0,0.248,0.4895,0.0111
80.0,80.0,0.3965,0.025,0.0111
100.0,100.0,0.3965,0.1335,0.0139
80.0,119.0,0.3965,0.3965,0.0332
80.0,109.0,0.361,0.3965,0.0304
139.0,139.0,0.361,0.3965,0.0194
119.0,119.0,0.361,0.3965,0.0166
179.0,179.0,0.361,0.35,0.0249
99.0,80.0,0.373,0.35,0.0111
238.0,119.0,0.373,0.361,0.0332
139.0,139.0,0.3023,0.0843,0.0307
239.0,239.0,0.3023,0.0843,0.0527
417.0,417.0,0.4803,0.1578,0.092
179.0,179.0,0.3303,-0.0602,0.0407
199.0,199.0,0.3303,-0.0327,0.0453
219.0,219.0,0.3303,-0.0257,0.0498
219.0,219.0,0.1443,0.3303,0.0498
119.0,119.0,0.1443,0.2183,0.0271
100.0,100.0,0.1958,0.1348,0.0228
159.0,159.0,0.1958,0.1348,0.0362
80.0,80.0,0.3978,0.4253,0.022
100.0,100.0,0.4483,0.5933,0.0275
99.0,99.0,0.5288,0.3528,0.0272
179.0,89.5,0.5288,0.2188,0.0492
278.0,139.0,0.3423,0.4268,0.0837
100.0,100.0,0.1743,0.4268,0.0301
159.0,159.0,0.1743,0.3513,0.0479
219.0,219.0,0.3018,0.3423,0.0659
199.0,199.0,0.3018,0.3423,0.0599
219.0,219.0,0.3018,0.1743,0.0659
219.0,119.0,0.4043,0.0883,0.0358
179.0,179.0,0.4043,0.0443,0.0539
219.0,179.0,0.4043,0.3018,0.0539
179.0,179.0,0.4043,0.3018,0.0539
100.0,100.0,0.2753,0.3018,0.0301
199.0,199.0,0.2753,0.3018,0.0599
80.0,80.0,0.2118,0.2118,0.0241
119.0,119.0,0.4043,0.4043,0.0358
99.0,99.0,0.2753,0.2753,0.0298
159.0,159.0,0.2633,0.3198,0.0305
338.0,338.0,0.2548,0.2743,0.0649
199.0,199.0,0.1708,0.2633,0.0382
179.0,179.0,0.1708,0.2548,0.0344
218.0,109.0,0.1708,0.2248,0.0419
80.0,80.0,0.1708,0.1363,0.0154
159.0,119.0,0.1708,0.1538,0.0229
99.0,99.0,0.1548,0.0583,0.019
199.0,199.0,0.1548,0.0143,0.0382
139.0,139.0,0.3008,0.0383,0.0267
179.0,179.0,0.3008,0.1548,0.0344
179.0,179.0,0.3008,0.1493,0.0344
218.0,99.0,0.3008,0.1623,0.019
159.0,159.0,0.5365,0.399,0.0398
119.0,119.0,0.5365,0.3255,0.0298
239.0,239.0,0.38,0.1495,0.0369
318.0,318.0,0.38,0.2245,0.0491
258.0,258.0,0.439,0.323,0.0398
179.0,179.0,0.439,0.38,0.0276
99.0,99.0,0.439,0.38,0.0153
239.0,397.0,0.439,0.38,0.0613
219.0,219.0,0.439,0.3765,0.0338
278.0,278.0,0.003,0.142,0.0429
258.0,129.0,0.003,0.142,0.0398
278.0,159.0,0.007,-0.0245,0.0245
139.0,139.0,0.007,0.003,0.0215
119.0,119.0,0.007,0.003,0.0184
219.0,258.0,0.71,-0.001,0.0398
239.0,239.0,0.374,0.152,0.0385
298.0,298.0,0.4625,0.8115,0.0481
80.0,80.0,0.2685,0.8115,0.0129
80.0,99.0,0.2685,0.4255,0.016
159.0,159.0,0.2685,0.222,0.0256
99.0,99.0,0.2685,0.1395,0.016
179.0,179.0,0.0925,0.1325,0.0289
239.0,139.0,0.0925,0.1325,0.0224
80.0,149.0,0.0925,0.2685,0.0481
239.0,239.0,0.0925,0.0925,0.0385
99.0,99.0,0.496,0.3665,0.0306
99.0,99.0,0.496,0.3245,0.0306
159.0,159.0,0.496,0.2495,0.0491
179.0,179.0,0.614,-0.0595,0.0553
80.0,80.0,-0.0275,-0.0275,0.0247
80.0,80.0,0.3645,0.281,0.023
99.0,99.0,0.164,0.3645,0.0285
219.0,219.0,0.164,0.09,0.063
