pupilDiamLag,pupilDiamMax,timePrtctg,totalFixDur
0.7267,-0.7568,0.02,179.0
0.7267,-0.3943,0.0467,418.0
0.7267,-0.3943,0.0245,219.0
0.7267,-0.0218,0.0245,219.0
0.7267,0.0977,0.02,179.0
0.3472,0.2682,0.0334,299.0
0.6497,0.1467,0.0245,219.0
1.2217,0.1707,0.0134,120.0
1.3177,0.6497,0.0334,299.0
1.196,1.196,0.0018,20.0
1.196,1.196,0.0176,199.0
1.094,1.196,0.0211,239.0
0.795,1.094,0.0475,538.0
0.6815,0.795,0.0387,439.0
0.6205,0.6915,0.0158,179.0
0.6205,0.6815,0.0228,259.0
0.6205,0.6815,0.0158,179.0
0.4105,0.6205,0.0176,199.0
0.4105,0.6205,0.0246,279.0
-1.1065,0.6205,0.0211,239.0
-0.8475,0.4105,0.0193,219.0
-0.8475,-0.244,0.0527,598.0
-0.8475,-1.132,0.0457,518.0
0.447,-1.226,0.0018,20.0
0.447,-1.226,0.0123,139.0
0.447,-0.924,0.0193,219.0
0.6295,-0.2355,0.0211,239.0
0.828,-0.157,0.0193,219.0
0.9995,0.205,0.0228,259.0
0.3635,-0.575,0.0065,259.0
0.3635,-0.528,0.0105,418.0
0.3635,-0.006,0.007,279.0
0.3635,0.3635,0.012,478.0
0.6905,0.3635,0.0045,179.0
-0.037,0.205,0.0085,339.0
0.175,-0.2745,0.0045,179.0
1.0915,1.0685,0.0096,379.0
1.0005,1.0915,0.007,279.0
0.9915,1.0915,0.0085,339.0
1.7275,0.9915,0.006,239.0
1.9765,0.5045,0.0045,179.0
1.9765,-0.061,0.003,119.0
1.9765,-0.0635,0.0116,459.0
1.9765,1.7275,0.0045,179.0
1.9765,1.9765,0.0065,259.0
1.4535,1.9765,0.0075,299.0
1.4535,1.9765,0.005,199.0
1.4375,0.8305,0.0035,140.0
1.7875,0.8305,0.0065,259.0
1.7875,1.4375,0.009,358.0
1.7875,1.4375,0.0055,219.0
1.7875,1.4375,0.0045,179.0
1.7875,1.4375,0.0045,179.0
1.63,1.192,0.0005,20.0
1.63,1.7875,0.01,398.0
1.764,1.7875,0.0191,757.0
1.8775,1.63,0.0131,518.0
1.8775,1.764,0.0101,399.0
1.127,1.7125,0.005,199.0
1.1285,0.776,0.0005,20.0
1.4325,0.5345,0.007,279.0
1.525,1.127,0.0065,259.0
1.525,1.1285,0.0045,179.0
1.525,1.4325,0.0055,219.0
1.525,1.4325,0.0045,179.0
1.016,0.319,0.0055,219.0
1.016,0.319,0.0045,179.0
1.016,0.3335,0.0166,658.0
1.016,0.728,0.0055,219.0
0.962,1.016,0.0115,458.0
0.9425,0.9425,0.003,120.0
2.0375,0.904,0.012,478.0
2.0375,1.2395,0.0101,399.0
1.5165,0.687,0.0253,239.0
1.5165,0.762,0.0211,199.0
1.5165,0.8685,0.0401,379.0
1.5165,1.511,0.0338,319.0
1.5165,1.5165,0.0549,518.0
1.407,-0.601,0.0527,498.0
1.407,-0.7115,0.0274,259.0
1.407,-0.4115,0.0232,219.0
1.407,-0.292,0.0211,199.0
2.9875,1.7995,0.0722,259.0
2.9875,1.7995,0.1554,557.0
2.9875,1.7475,0.0499,179.0
2.9875,2.9875,0.178,638.0
2.9875,2.9875,0.1891,678.0
0.556,0.422,0.0021,20.0
0.556,0.4335,0.0021,20.0
0.556,0.2805,0.0277,259.0
0.556,0.2995,0.0021,20.0
0.556,0.2995,0.0255,239.0
0.556,0.556,0.0021,20.0
0.556,0.556,0.0382,358.0
0.9595,0.556,0.0234,219.0
0.9595,0.556,0.015,140.0
0.9595,0.2295,0.0596,558.0
0.36,0.6945,0.0702,657.0
0.4215,0.2635,0.0255,239.0
0.4215,0.272,0.017,159.0
1.971,0.4215,0.0341,319.0
1.971,0.4215,0.0298,279.0
1.971,0.6315,0.0213,199.0
2.157,0.682,0.017,159.0
2.336,2.336,0.0277,259.0
2.451,2.733,0.015,140.0
0.3655,0.3655,0.0179,179.0
0.298,0.3655,0.0159,159.0
0.298,0.3655,0.002,20.0
0.298,0.3655,0.0239,239.0
0.194,0.3655,0.002,20.0
0.194,0.3655,0.0239,239.0
0.194,0.298,0.0219,219.0
0.194,0.298,0.0379,379.0
0.4335,0.19,0.002,20.0
0.4335,0.19,0.014,140.0
0.4335,0.0805,0.002,20.0
1.0745,0.4335,0.0359,359.0
1.3035,0.972,0.0379,379.0
1.3035,1.1075,0.0319,319.0
1.4612,1.4252,0.0339,140.0
1.8407,1.1967,0.0919,379.0
1.8407,0.0197,0.0531,219.0
1.8407,-0.2433,0.058,239.0
1.8407,0.3527,0.0531,219.0
-0.2753,-1.1753,0.0326,359.0
-0.2753,-1.0913,0.0162,179.0
-0.2753,-0.5688,0.0199,219.0
-0.0108,-0.4938,0.0109,120.0
-0.0108,-0.2753,0.0235,259.0
-0.0108,-0.1333,0.0181,199.0
-0.0108,-0.0108,0.0162,179.0
-0.0108,-0.0108,0.0217,239.0
-0.0208,-0.0108,0.0199,219.0
0.0947,-0.0108,0.0217,239.0
0.4217,-0.0108,0.0253,279.0
0.4872,-0.3773,0.0397,438.0
0.5542,-0.3508,0.0018,20.0
1.9262,1.2187,0.0199,219.0
1.9287,1.2187,0.0162,179.0
1.9287,1.1912,0.0253,279.0
1.9287,1.2332,0.0144,159.0
1.5692,0.6462,0.0271,239.0
1.5692,1.5577,0.0317,279.0
1.5692,1.5692,0.0181,159.0
1.0372,1.5692,0.0497,438.0
0.9667,1.5692,0.0408,359.0
-0.4743,-0.1013,0.0271,239.0
-0.2613,-0.8648,0.0159,140.0
-0.2613,-0.7918,0.0023,20.0
-0.2613,-0.7018,0.0271,239.0
-0.2613,-0.7018,0.0271,239.0
-0.2613,-0.5818,0.0271,239.0
-0.0278,-0.5818,0.0226,199.0
1.5177,1.7037,0.0255,199.0
1.5457,1.2502,0.0026,20.0
1.5457,1.2502,0.0255,199.0
1.5457,1.2112,0.0435,339.0
1.9487,1.5457,0.0461,359.0
1.9487,1.4937,0.0562,438.0
1.9977,1.0762,0.0307,239.0
1.9977,0.7047,0.0204,159.0
1.9977,0.6557,0.0307,239.0
0.9162,-0.0258,0.0402,259.0
0.6347,-0.1188,0.0682,439.0
1.5762,0.0387,0.0309,199.0
1.5762,0.0692,0.062,399.0
0.9212,0.4637,0.0182,120.0
0.9212,0.9212,0.0303,199.0
0.9212,0.9212,0.0394,259.0
0.7562,0.1892,0.0363,239.0
0.9337,0.4262,0.003,20.0
0.5647,-0.4403,0.1033,498.0
0.7377,0.0637,0.0454,219.0
0.7377,0.0637,0.0579,279.0
0.7377,0.0637,0.0454,219.0
-0.3694,0.7661,0.0018,20.0
-0.3694,0.7661,0.0267,299.0
-0.1024,0.2931,0.016,179.0
0.0116,0.0316,0.0231,259.0
0.0116,-0.3694,0.016,179.0
0.0116,-0.6259,0.016,179.0
0.0116,-0.6289,0.0125,140.0
1.4196,0.3796,0.0338,379.0
1.6806,0.4496,0.0213,239.0
2.4076,1.2751,0.0018,20.0
2.4076,1.2821,0.016,179.0
2.4076,1.4196,0.0196,219.0
2.5831,1.6806,0.0142,159.0
1.7096,0.8401,0.0341,259.0
1.7096,0.8401,0.0315,239.0
1.5351,1.7096,0.0552,419.0
0.9126,0.7296,0.0026,20.0
2.3686,0.7876,0.0446,339.0
2.5971,0.9126,0.0158,120.0
3.3196,1.1966,0.0367,279.0
3.3196,1.5841,0.0315,239.0
3.3196,2.3686,0.0209,159.0
3.3196,2.8676,0.0341,259.0
0.5216,-0.1774,0.0151,199.0
0.5216,0.5216,0.0181,239.0
1.3871,0.5216,0.0136,179.0
1.3871,0.5216,0.0166,219.0
1.3871,0.5216,0.0136,179.0
1.3871,0.5216,0.0121,160.0
0.1626,-0.1259,0.0105,139.0
0.1626,-0.1504,0.0196,259.0
0.1626,-0.1094,0.0136,179.0
0.1626,-0.2199,0.0196,259.0
0.1626,0.1626,0.0332,438.0
1.9801,0.5371,0.0672,399.0
1.9801,0.9811,0.0537,319.0
1.5631,1.9801,0.1074,638.0
1.1616,1.5631,0.0537,319.0
1.2976,0.2201,0.0436,259.0
1.2976,0.9971,0.0436,259.0
1.9266,1.1616,0.0537,319.0
1.9266,1.9266,0.0034,20.0
0.6921,0.6921,0.1015,558.0
0.4576,0.6921,0.0398,219.0
0.4576,0.5921,0.0145,80.0
0.4576,0.4866,0.0036,20.0
1.1056,-0.0924,0.0689,379.0
1.7801,-0.5169,0.0435,239.0
2.0226,-0.5169,0.0326,179.0
1.1741,0.7161,0.0256,199.0
0.8831,1.1741,0.0026,20.0
0.8831,1.1741,0.0513,399.0
-0.1409,1.1741,0.0333,259.0
-0.1409,0.8831,0.0282,219.0
1.6111,-0.3974,0.0308,239.0
1.6561,-0.0299,0.0359,279.0
1.6561,0.3751,0.0154,120.0
1.6561,0.7396,0.0385,299.0
2.2261,1.1346,0.0436,339.0
2.3196,1.6111,0.0359,279.0
0.2646,0.2201,0.0384,199.0
1.7931,-0.3409,0.0616,319.0
1.7931,-0.7339,0.0539,279.0
1.7931,-0.1684,0.0384,199.0
1.7931,0.3171,0.0154,80.0
0.9836,0.4221,0.0322,458.0
0.7796,0.9836,0.0112,159.0
0.7796,0.7796,0.0308,438.0
0.3036,0.7796,0.0098,139.0
0.3036,0.3036,0.0281,399.0
-0.3204,0.3036,0.0154,219.0
-0.3204,0.3036,0.0196,279.0
-1.1764,0.3036,0.0182,259.0
-0.8904,-0.3204,0.0126,179.0
-0.8904,-0.8059,0.0196,279.0
-0.4489,-1.1764,0.0126,179.0
-0.4219,-1.1764,0.0126,179.0
-0.4219,-1.4284,0.014,199.0
-0.4219,-1.6134,0.0168,239.0
-0.3369,-0.8904,0.0182,259.0
-0.3369,-0.8904,0.0196,279.0
-0.1939,-0.4489,0.0056,80.0
0.0736,-0.1324,0.0239,339.0
0.0771,-0.1324,0.0252,358.0
2.0166,0.8376,0.0168,239.0
2.0166,1.2396,0.0239,339.0
0.473,0.3595,0.0736,516.0
0.275,0.326,0.0114,80.0
0.275,0.3155,0.0141,99.0
0.275,0.2235,0.0141,99.0
0.273,0.2765,0.0227,159.0
0.273,0.2765,0.0312,219.0
0.273,0.2725,0.0255,179.0
0.534,0.2055,0.0368,258.0
0.534,0.2535,0.0368,258.0
0.534,0.273,0.0312,219.0
0.534,0.273,0.0255,179.0
0.675,-4.3255,0.0425,298.0
0.9305,0.675,0.0339,238.0
0.675,0.675,0.0141,99.0
0.1785,0.098,0.0297,219.0
0.1785,0.098,0.0134,99.0
0.1785,0.098,0.0243,179.0
0.4355,-0.1215,0.0243,179.0
0.4355,-0.07,0.027,199.0
0.4355,-0.07,0.0108,80.0
0.4355,-0.0755,0.0108,80.0
0.343,0.4355,0.0134,99.0
0.5545,0.114,0.0206,80.0
0.5545,0.1625,0.0359,139.0
0.5545,0.245,0.0771,299.0
0.5545,0.3625,0.0255,99.0
0.407,0.3805,0.041,159.0
0.407,0.5545,0.0462,179.0
0.407,0.5545,0.0464,180.0
0.407,0.3425,0.0359,139.0
0.407,0.282,0.0255,99.0
0.407,0.282,0.041,159.0
0.278,0.282,0.0462,179.0
0.278,0.152,0.0255,99.0
0.085,0.278,0.0255,99.0
0.085,0.278,0.0255,99.0
0.0565,0.0375,0.0359,139.0
0.0565,0.085,0.0359,139.0
0.3265,0.1125,0.0177,99.0
0.3265,0.1125,0.0177,99.0
0.3265,0.114,0.0248,139.0
0.085,0.19,0.0212,119.0
0.068,0.3265,0.0212,119.0
0.068,0.3265,0.0248,139.0
0.068,0.3265,0.0248,139.0
-0.0835,-0.1645,0.0568,318.0
-0.0835,-0.1885,0.0532,298.0
0.1405,-0.0835,0.0639,358.0
0.237,-0.0835,0.0568,318.0
0.248,0.3835,0.0138,99.0
0.248,0.545,0.0111,80.0
0.248,0.4895,0.0111,80.0
0.3965,0.025,0.0111,80.0
0.3965,0.1335,0.0139,100.0
0.3965,0.3965,0.0332,238.0
0.361,0.3965,0.0304,218.0
0.361,0.3965,0.0194,139.0
0.361,0.3965,0.0166,119.0
0.361,0.35,0.0249,179.0
0.373,0.35,0.0111,80.0
0.373,0.361,0.0332,238.0
0.3023,0.0843,0.0307,139.0
0.3023,0.0843,0.0527,239.0
0.4803,0.1578,0.092,417.0
0.3303,-0.0602,0.0407,179.0
0.3303,-0.0327,0.0453,199.0
0.3303,-0.0257,0.0498,219.0
0.1443,0.3303,0.0498,219.0
0.1443,0.2183,0.0271,119.0
0.1958,0.1348,0.0228,100.0
0.1958,0.1348,0.0362,159.0
0.3978,0.4253,0.022,80.0
0.4483,0.5933,0.0275,100.0
0.5288,0.3528,0.0272,99.0
0.5288,0.2188,0.0492,179.0
0.3423,0.4268,0.0837,278.0
0.1743,0.4268,0.0301,100.0
0.1743,0.3513,0.0479,159.0
0.3018,0.3423,0.0659,219.0
0.3018,0.3423,0.0599,199.0
0.3018,0.1743,0.0659,219.0
0.4043,0.0883,0.0358,119.0
0.4043,0.0443,0.0539,179.0
0.4043,0.3018,0.0539,179.0
0.4043,0.3018,0.0539,179.0
0.2753,0.3018,0.0301,100.0
0.2753,0.3018,0.0599,199.0
0.2118,0.2118,0.0241,80.0
0.4043,0.4043,0.0358,119.0
0.2753,0.2753,0.0298,99.0
0.2633,0.3198,0.0305,159.0
0.2548,0.2743,0.0649,338.0
0.1708,0.2633,0.0382,199.0
0.1708,0.2548,0.0344,179.0
0.1708,0.2248,0.0419,218.0
0.1708,0.1363,0.0154,80.0
0.1708,0.1538,0.0229,119.0
0.1548,0.0583,0.019,99.0
0.1548,0.0143,0.0382,199.0
0.3008,0.0383,0.0267,139.0
0.3008,0.1548,0.0344,179.0
0.3008,0.1493,0.0344,179.0
0.3008,0.1623,0.019,99.0
0.5365,0.399,0.0398,159.0
0.5365,0.3255,0.0298,119.0
0.38,0.1495,0.0369,239.0
0.38,0.2245,0.0491,318.0
0.439,0.323,0.0398,258.0
0.439,0.38,0.0276,179.0
0.439,0.38,0.0153,99.0
0.439,0.38,0.0613,397.0
0.439,0.3765,0.0338,219.0
0.003,0.142,0.0429,278.0
0.003,0.142,0.0398,258.0
0.007,-0.0245,0.0245,159.0
0.007,0.003,0.0215,139.0
0.007,0.003,0.0184,119.0
0.71,-0.001,0.0398,258.0
0.374,0.152,0.0385,239.0
0.4625,0.8115,0.0481,298.0
0.2685,0.8115,0.0129,80.0
0.2685,0.4255,0.016,99.0
0.2685,0.222,0.0256,159.0
0.2685,0.1395,0.016,99.0
0.0925,0.1325,0.0289,179.0
0.0925,0.1325,0.0224,139.0
0.0925,0.2685,0.0481,298.0
0.0925,0.0925,0.0385,239.0
0.496,0.3665,0.0306,99.0
0.496,0.3245,0.0306,99.0
0.496,0.2495,0.0491,159.0
0.614,-0.0595,0.0553,179.0
-0.0275,-0.0275,0.0247,80.0
0.3645,0.281,0.023,80.0
0.164,0.3645,0.0285,99.0
0.164,0.09,0.063,219.0
0.2405,0.1465,0.0799,278.0
0.29,0.1265,0.0434,139.0
0.29,0.1925,0.1118,358.0
0.29,0.2535,0.0372,119.0
0.287,0.2535,0.0621,199.0
0.5515,0.29,0.025,80.0
0.5515,0.29,0.0559,179.0
0.389,0.3805,0.0364,179.0
0.361,0.389,0.0446,219.0
0.2135,0.389,0.0242,119.0
0.2135,0.389,0.0326,160.0
0.2135,0.1895,0.0729,358.0
0.2485,0.1135,0.0163,80.0
0.3095,0.0815,0.0446,219.0
0.3095,0.3095,0.0607,298.0
0.3095,0.3095,0.0484,238.0
0.6371,0.3121,0.0587,238.0
0.6371,0.2776,0.0392,159.0
0.6371,0.2776,0.0343,139.0
0.6371,0.2071,0.0343,139.0
0.4406,0.0561,0.1752,616.0
0.2636,0.4406,0.0228,80.0
0.2196,0.4406,0.0904,318.0
0.2188,0.3768,0.105,338.0
0.2523,0.3768,0.0864,278.0
0.4338,0.2053,0.0308,99.0
0.4338,0.2188,0.0615,198.0
0.4338,0.2188,0.0308,99.0
0.3263,0.3113,0.0442,159.0
0.3603,0.3143,0.0222,80.0
0.3603,0.1603,0.0275,99.0
0.3603,0.3238,0.0497,179.0
0.3603,0.3263,0.0222,80.0
0.4858,0.2028,0.0311,99.0
0.4858,0.2093,0.0252,80.0
0.4858,0.2883,0.0252,80.0
0.4858,0.4828,0.0311,99.0
0.3023,0.1438,0.0748,238.0
0.3023,0.1228,0.0437,139.0
0.3023,0.1228,0.0563,179.0
0.2493,0.2893,0.0437,139.0
0.2923,0.2663,0.1079,358.0
0.2908,0.2923,0.0539,179.0
0.2943,0.2908,0.0359,119.0
0.2943,0.2908,0.0419,139.0
0.2943,0.2468,0.0479,159.0
0.2943,0.2878,0.0539,179.0
0.2943,0.2878,0.0419,139.0
0.2943,0.2943,0.1079,358.0
0.3958,0.3003,0.0388,218.0
0.3958,0.0893,0.0142,80.0
0.3958,0.1433,0.0389,219.0
0.3958,0.1523,0.0247,139.0
-0.0077,0.2108,0.0494,278.0
-0.0077,0.3958,0.0212,119.0
-0.0077,-0.0077,0.0142,80.0
0.2633,0.2143,0.0494,278.0
0.1218,0.2428,0.0247,139.0
0.2428,0.2428,0.0247,139.0
0.1218,0.1218,0.0212,119.0
0.2388,0.4563,0.0177,80.0
0.2388,0.3633,0.0264,119.0
0.2128,0.1698,0.0219,99.0
0.2558,0.2128,0.0177,80.0
0.2558,0.2128,0.0219,99.0
0.2558,0.1693,0.0308,139.0
0.2558,0.1693,0.0308,139.0
0.2558,0.1693,0.0222,100.0
0.2558,0.1793,0.0352,159.0
0.2558,0.1793,0.066,298.0
0.3448,0.1263,0.0608,457.0
0.4138,0.2073,0.0319,240.0
0.1163,0.2073,0.0132,99.0
0.1163,0.1338,0.0132,99.0
0.1163,0.4138,0.0185,139.0
0.1143,-0.0367,0.0397,298.0
0.1143,-0.0072,0.053,398.0
0.1143,-0.0072,0.0345,259.0
0.0933,0.1143,0.0265,199.0
0.0933,0.1143,0.0265,199.0
0.0933,0.0933,0.0345,259.0
0.2953,0.1563,0.0125,80.0
0.2953,0.2798,0.0343,219.0
0.2953,0.2953,0.0187,119.0
0.2083,0.2953,0.0187,119.0
0.1563,0.2953,0.0342,218.0
0.1563,0.2953,0.0187,119.0
0.1563,0.2953,0.0404,258.0
0.1753,0.1313,0.0218,139.0
0.1753,0.1223,0.0218,139.0
0.1753,0.1223,0.0281,179.0
0.1753,0.1563,0.031,198.0
0.1753,0.1563,0.0218,139.0
0.5303,0.1753,0.0591,377.0
0.2811,0.1356,0.0479,139.0
0.7691,0.3946,0.144,418.0
0.2141,0.1886,0.0315,238.0
0.4466,0.1781,0.0368,278.0
0.4466,0.2141,0.0184,139.0
0.4466,0.4466,0.0131,99.0
0.3086,0.4466,0.0106,80.0
0.3086,0.4466,0.0237,179.0
0.3086,0.4466,0.029,219.0
0.7386,0.4466,0.0131,99.0
0.7386,0.3086,0.0342,258.0
0.7386,0.3086,0.0158,119.0
0.7386,0.3086,0.0211,159.0
0.7386,0.2551,0.0263,199.0
0.7386,0.1916,0.0263,199.0
0.1916,0.1916,0.0184,139.0
0.6741,0.0921,0.0791,159.0
0.6741,0.0921,0.1185,238.0
0.0941,0.0681,0.0174,199.0
0.1591,0.0941,0.0384,438.0
0.1886,0.0941,0.0174,199.0
0.2571,0.1101,0.0122,139.0
0.3011,0.1591,0.0174,199.0
0.3011,0.1591,0.0209,239.0
0.3416,0.3011,0.0157,179.0
0.3416,0.3416,0.0157,179.0
0.2761,0.3416,0.0209,238.0
0.3596,0.3416,0.0157,179.0
0.3596,0.3416,0.0296,338.0
0.7216,0.3596,0.0192,219.0
0.7216,0.3191,0.0122,139.0
0.7216,0.3191,0.0192,219.0
0.7216,0.3196,0.0104,119.0
0.7216,0.3426,0.0122,139.0
0.1656,0.1081,0.0293,318.0
0.2866,0.1081,0.0311,338.0
0.2936,0.1081,0.0202,219.0
0.2936,0.1656,0.022,239.0
0.2346,0.2166,0.0311,338.0
0.2446,0.2166,0.0366,397.0
0.2446,0.1576,0.0128,139.0
0.2446,0.1456,0.0182,198.0
0.2446,0.2346,0.0293,318.0
0.4321,0.1741,0.0238,258.0
0.4321,0.1646,0.0128,139.0
0.2041,0.1916,0.06,298.0
0.5086,0.1916,0.028,139.0
0.5086,0.1916,0.036,179.0
0.5086,0.2041,0.0439,218.0
0.5086,0.2041,0.032,159.0
0.1665,0.0265,0.0212,179.0
0.263,0.276,0.0259,219.0
0.263,0.276,0.0235,199.0
0.263,0.2395,0.0235,199.0
0.4465,0.2595,0.0425,359.0
0.4465,0.2595,0.0141,119.0
0.131,0.017,0.0128,179.0
0.1385,-0.005,0.0242,338.0
0.1385,0.1385,0.017,238.0
0.1385,0.1385,0.0099,139.0
0.1385,0.1385,0.0199,278.0
0.108,0.0165,0.0185,259.0
0.1475,0.0165,0.0128,179.0
0.2085,0.0165,0.0199,278.0
0.2085,0.019,0.0071,99.0
0.2085,0.044,0.0071,99.0
0.2085,0.044,0.0057,80.0
0.2085,0.044,0.0128,179.0
0.2085,0.044,0.0114,159.0
0.2085,0.0015,0.0071,99.0
0.2085,0.108,0.0085,119.0
0.2085,0.108,0.0071,99.0
0.2085,0.108,0.0071,99.0
0.2085,0.1475,0.0071,99.0
0.204,0.2085,0.0128,179.0
0.204,0.2085,0.0157,219.0
0.1955,0.2085,0.0071,99.0
0.205,0.117,0.0199,278.0
0.069,0.1275,0.0236,457.0
0.1015,0.0705,0.0133,258.0
0.1015,0.0405,0.0144,278.0
0.1015,0.069,0.0092,179.0
0.1935,0.0755,0.0103,199.0
0.1935,0.074,0.0082,159.0
0.2075,0.046,0.0113,219.0
0.2075,0.1755,0.0082,159.0
0.2075,0.1935,0.0175,338.0
0.2075,0.1935,0.0113,219.0
0.2075,0.1935,0.0164,318.0
0.2075,0.168,0.0113,219.0
0.2075,0.2075,0.0195,378.0
0.133,0.2075,0.0092,179.0
0.1135,0.2075,0.0092,179.0
0.057,0.2075,0.0092,179.0
0.0445,0.133,0.0092,179.0
0.0135,0.1135,0.0113,219.0
0.03,-0.0385,0.0113,219.0
0.03,-0.0385,0.0072,139.0
0.0435,0.03,0.0072,139.0
0.0435,0.0435,0.0205,397.0
0.0295,0.0435,0.0092,179.0
0.0295,0.0435,0.0072,139.0
0.0295,0.0315,0.0092,179.0
0.0295,0.015,0.0175,338.0
0.0295,0.0295,0.0082,159.0
0.02,0.0295,0.0113,219.0
0.02,0.0295,0.0174,337.0
0.095,0.02,0.0164,318.0
0.2625,-0.0025,0.0195,378.0
0.2625,-0.0625,0.0072,139.0
0.2625,-0.041,0.0051,99.0
0.314,0.2625,0.0041,80.0
0.2775,-0.0635,0.0111,179.0
0.2775,0.021,0.0234,378.0
0.2775,0.2775,0.0209,338.0
0.186,0.2775,0.0135,219.0
0.211,0.214,0.0086,139.0
0.211,0.1015,0.0123,199.0
0.211,0.186,0.0221,357.0
0.2655,0.211,0.0148,239.0
0.2655,0.211,0.0061,99.0
0.27,0.2655,0.0246,398.0
0.27,0.2655,0.0172,278.0
0.27,0.2655,0.0147,238.0
0.27,0.27,0.0123,199.0
0.27,0.27,0.0135,219.0
0.208,0.27,0.0061,99.0
0.002,0.01,0.0061,99.0
0.006,0.01,0.0086,139.0
0.0335,-0.0,0.0111,179.0
0.0335,-0.0285,0.0061,99.0
0.0335,-0.0285,0.0086,139.0
0.091,0.0335,0.0172,278.0
0.091,0.0335,0.0147,238.0
0.091,0.0335,0.0184,298.0
0.091,-0.0385,0.0123,199.0
0.091,0.034,0.0111,179.0
0.091,0.0655,0.0049,80.0
0.089,0.091,0.0061,99.0
0.089,0.091,0.0098,159.0
0.089,0.091,0.0122,198.0
0.089,0.091,0.0111,179.0
0.089,0.065,0.0148,239.0
0.089,0.0735,0.0184,298.0
0.1455,0.089,0.0197,318.0
0.0047,-0.1263,0.0134,358.0
0.0182,-0.0378,0.0156,418.0
0.0942,-0.0378,0.0126,338.0
0.0942,-0.0378,0.0149,397.0
0.0942,-0.0493,0.0082,219.0
0.0942,0.0182,0.0067,179.0
0.1597,0.0287,0.0037,100.0
0.4492,0.0942,0.006,159.0
0.4907,0.4907,0.0119,318.0
0.4907,0.4907,0.0156,418.0
0.3587,0.4907,0.0082,218.0
0.3742,0.4907,0.006,159.0
0.3742,0.4627,0.0126,338.0
0.4087,0.3587,0.0186,497.0
0.4592,0.3452,0.0067,179.0
0.4992,0.3742,0.0201,537.0
0.4992,0.4992,0.0521,1392.0
0.5697,0.4992,0.0052,139.0
0.5697,0.4992,0.0089,239.0
0.5697,0.5142,0.0045,119.0
0.5697,0.5272,0.0067,179.0
0.5697,0.5272,0.0238,636.0
0.5697,0.5697,0.0104,278.0
0.5402,0.5697,0.0186,497.0
0.4552,0.5697,0.0112,298.0
0.4192,0.5092,0.0067,179.0
0.3822,0.5092,0.0067,179.0
0.3822,0.4552,0.0037,99.0
0.2442,0.1977,0.0164,437.0
0.2667,0.1762,0.0097,258.0
0.2667,0.1567,0.0052,139.0
0.2667,0.1567,0.0082,219.0
0.0487,0.0502,0.0074,199.0
0.0487,0.0487,0.0037,99.0
0.0487,0.0487,0.0164,437.0
0.0442,0.0487,0.0074,199.0
0.0997,0.0487,0.0074,199.0
0.1177,0.0237,0.0067,179.0
0.1177,0.0157,0.006,160.0
0.1177,0.0157,0.0082,219.0
0.1177,0.0442,0.0126,338.0
0.1617,0.1432,0.0248,199.0
0.1617,0.1432,0.0323,259.0
0.1617,0.0802,0.0322,258.0
0.1602,0.1272,0.062,497.0
0.1602,0.1272,0.0397,318.0
0.1602,0.1602,0.0223,179.0
0.2712,0.0687,0.0172,139.0
0.2712,0.1287,0.0296,239.0
0.2712,0.1542,0.032,258.0
0.2712,0.1542,0.032,258.0
0.4237,0.1202,0.0295,238.0
0.1662,-0.0908,0.0362,139.0
0.1882,-0.0393,0.0362,139.0
0.1882,-0.0393,0.0414,159.0
0.1052,0.1942,0.063,318.0
0.1052,0.1942,0.0472,238.0
0.1052,0.1052,0.067,338.0
0.1572,0.1052,0.0355,179.0
0.1572,0.1052,0.0474,239.0
0.2532,0.0457,0.0605,119.0
0.2532,0.1637,0.1012,199.0
0.1347,-0.0293,0.0157,219.0
0.1347,-0.0293,0.0143,199.0
0.1347,-0.0453,0.0143,199.0
0.1347,-0.0453,0.0071,99.0
0.0167,0.1347,0.01,139.0
0.0167,0.1347,0.0129,179.0
-0.0118,0.0997,0.0129,179.0
-0.0303,0.0932,0.0185,258.0
-0.0403,0.0167,0.03,418.0
0.0422,-0.0303,0.01,139.0
0.0422,-0.0403,0.01,139.0
0.0487,-0.0403,0.0129,179.0
0.0487,-0.0758,0.01,139.0
0.0487,-0.1108,0.0129,179.0
0.0552,-0.0998,0.0157,218.0
0.0552,-0.0998,0.0071,99.0
0.0552,-0.0998,0.01,139.0
0.0552,-0.0998,0.0186,259.0
0.0592,0.0422,0.0157,219.0
0.0592,0.0487,0.0129,179.0
0.3402,0.3377,0.0214,298.0
0.3402,0.3362,0.0171,238.0
0.3362,0.3402,0.0214,298.0
0.3402,0.3402,0.0129,179.0
0.2777,0.2667,0.0231,199.0
0.2312,0.2777,0.0208,179.0
0.2312,0.2777,0.0323,278.0
0.2312,0.2777,0.0439,378.0
0.2312,0.2132,0.0278,239.0
0.2312,0.2312,0.0231,199.0
0.2312,0.2312,0.0161,139.0
0.2067,0.2312,0.0254,219.0
0.1682,0.2312,0.0208,179.0
0.1682,0.2312,0.0276,238.0
0.1682,0.2067,0.0208,179.0
0.1682,0.0807,0.0208,179.0
0.1682,0.0807,0.0138,119.0
0.0752,-0.0098,0.0323,278.0
-0.0683,-0.1613,0.0174,159.0
-0.0238,-0.0238,0.0196,179.0
-0.0238,-0.0238,0.0196,179.0
-0.1093,-0.0238,0.037,338.0
-0.1043,-0.0238,0.0391,358.0
-0.0168,-0.1093,0.037,338.0
0.0647,-0.1608,0.0239,219.0
