eyemove/table3.firstPassFixDur,eyemove/table3.firstfixDur,eyemove/table3.lastSaccLen,eyemove/table3.meanFixDur
278.0,278.0,133.0883,278.0
99.0,99.0,200.0156,99.0
219.0,219.0,177.5063,219.0
99.0,99.0,113.1868,99.0
99.0,99.0,69.1809,99.0
379.0,379.0,125.036,379.0
139.0,139.0,470.1205,139.0
139.0,139.0,333.524,139.0
139.0,139.0,363.6114,139.0
179.0,179.0,98.9949,172.3333
99.0,99.0,52.0433,99.0
219.0,219.0,63.7122,219.0
338.0,338.0,367.6088,139.0
258.0,258.0,290.3812,258.0
379.0,379.0,190.983,438.0
99.0,99.0,401.4038,99.0
179.0,179.0,281.575,119.0
239.0,239.0,123.3086,139.0
139.0,139.0,89.0688,139.0
139.0,139.0,206.8846,99.0
398.0,398.0,66.3363,398.0
159.0,159.0,99.5753,159.0
199.0,199.0,352.7811,199.0
100.0,100.0,249.7649,100.0
279.0,199.0,173.1134,139.5
199.0,199.0,149.6103,199.0
80.0,80.0,172.605,80.0
159.0,159.0,77.2431,159.0
239.0,239.0,165.339,239.0
219.0,219.0,354.9412,219.0
437.0,99.0,120.5498,199.0
119.0,119.0,312.7747,119.0
99.0,99.0,140.5222,99.0
99.0,99.0,274.8568,99.0
379.0,379.0,314.4344,259.0
99.0,99.0,168.5141,99.0
339.0,339.0,129.501,259.0
298.0,298.0,75.1798,298.0
298.0,298.0,306.0261,298.0
99.0,99.0,288.6468,99.0
179.0,179.0,385.5208,179.0
159.0,159.0,283.4365,159.0
99.0,99.0,147.6906,99.0
80.0,80.0,213.8019,80.0
159.0,159.0,163.1847,159.0
99.0,99.0,274.5656,99.0
219.0,219.0,632.4043,219.0
119.0,119.0,33.6043,119.0
99.0,99.0,445.6035,99.0
379.0,379.0,69.7173,379.0
397.0,397.0,204.1378,219.0
100.0,100.0,331.7356,100.0
219.0,219.0,147.5025,219.0
139.0,139.0,326.0751,139.0
179.0,179.0,180.5249,179.0
179.0,179.0,222.2707,139.0
119.0,119.0,268.0914,119.0
198.0,99.0,112.9889,99.0
219.0,219.0,154.6165,219.0
159.0,159.0,158.5008,159.0
179.0,179.0,49.9124,99.0
139.0,139.0,92.5486,139.0
298.0,139.0,150.0008,149.0
179.0,179.0,127.2095,179.0
99.0,99.0,170.6436,99.0
258.0,119.0,167.5478,129.0
139.0,139.0,106.2309,139.0
99.0,99.0,204.3679,99.0
99.0,99.0,303.7585,139.0
99.0,99.0,169.9301,99.0
80.0,80.0,110.8558,80.0
119.0,119.0,93.4345,119.0
119.0,119.0,309.1035,119.0
378.0,219.0,584.8216,189.0
140.0,140.0,86.2047,40.0
139.0,139.0,147.5076,199.0
159.0,159.0,188.9874,159.0
179.0,179.0,109.11,199.0
179.0,179.0,307.6792,179.0
199.0,199.0,263.1511,199.0
80.0,80.0,682.9863,80.0
239.0,219.0,113.5892,119.5
99.0,99.0,68.8368,99.0
119.0,119.0,1069.5379,119.0
139.0,139.0,399.2174,109.0
179.0,179.0,92.0666,159.0
119.0,119.0,143.1127,119.0
99.0,99.0,40.05,99.0
179.0,179.0,168.6453,179.0
239.0,239.0,85.2115,199.0
219.0,219.0,331.7748,219.0
99.0,99.0,521.8058,99.0
99.0,99.0,454.303,99.0
238.0,99.0,33.2415,119.0
99.0,99.0,144.7498,199.0
258.0,119.0,101.0111,129.0
179.0,179.0,98.1122,179.0
139.0,139.0,369.041,139.0
338.0,199.0,111.6121,169.0
99.0,99.0,105.5711,99.0
239.0,239.0,158.5788,239.0
80.0,80.0,371.066,80.0
179.0,179.0,233.2349,179.0
378.0,159.0,144.4896,189.0
139.0,139.0,103.5193,139.0
139.0,139.0,78.2768,139.0
159.0,159.0,208.6295,159.0
219.0,219.0,153.1878,219.0
119.0,119.0,444.8508,119.0
179.0,80.0,575.9106,89.5
119.0,119.0,289.5622,119.0
159.0,159.0,410.1756,159.0
99.0,99.0,442.685,99.0
99.0,99.0,113.1923,139.0
198.0,99.0,235.604,99.0
239.0,239.0,83.8824,338.0
80.0,80.0,580.4655,80.0
219.0,219.0,70.5443,219.0
159.0,159.0,209.5865,80.0
80.0,80.0,469.6408,80.0
338.0,199.0,108.1157,199.0
139.0,139.0,190.5151,139.0
199.0,199.0,220.2504,199.0
180.0,80.0,145.7232,90.0
258.0,258.0,133.4541,258.0
99.0,99.0,95.1972,86.3333
139.0,139.0,238.0137,139.0
219.0,219.0,601.584,219.0
179.0,179.0,230.8533,179.0
139.0,139.0,103.5809,139.0
179.0,179.0,187.2385,219.0
179.0,179.0,390.4971,179.0
199.0,80.0,140.5436,99.5
298.0,298.0,169.0118,298.0
318.0,318.0,142.7953,318.0
358.0,80.0,104.6733,119.3333
159.0,159.0,156.3873,159.0
99.0,99.0,239.7003,99.0
80.0,80.0,119.8384,80.0
119.0,119.0,0.0,80.0
279.0,279.0,207.4729,279.0
139.0,139.0,369.0166,139.0
199.0,199.0,646.4491,199.0
497.0,497.0,246.7919,497.0
199.0,199.0,79.4292,199.0
99.0,99.0,178.6967,99.0
159.0,159.0,237.5132,159.0
159.0,159.0,142.5351,159.0
80.0,80.0,157.5508,80.0
298.0,298.0,260.1082,139.0
675.0,159.0,294.7003,168.75
179.0,179.0,440.702,179.0
119.0,119.0,276.7716,119.0
99.0,99.0,415.5193,99.0
100.0,100.0,219.2761,100.0
139.0,139.0,803.5006,139.0
99.0,99.0,305.6276,99.0
99.0,99.0,207.2661,219.0
219.0,219.0,132.417,219.0
558.0,379.0,421.4748,279.0
179.0,179.0,194.3515,159.0
278.0,278.0,291.689,278.0
159.0,159.0,231.2926,159.0
179.0,179.0,446.5087,179.0
558.0,558.0,222.797,558.0
119.0,119.0,145.1594,119.0
179.0,179.0,130.5038,179.0
199.0,199.0,52.5405,199.0
139.0,139.0,108.9036,258.0
198.0,99.0,202.0,99.0
179.0,179.0,153.018,179.0
160.0,160.0,209.457,160.0
199.0,119.0,241.6495,139.0
279.0,279.0,116.2723,279.0
457.0,199.0,121.6553,152.3333
279.0,179.0,243.4184,89.5
179.0,179.0,57.5608,99.0
99.0,99.0,152.0995,119.0
119.0,119.0,196.5204,139.0
318.0,199.0,265.0887,159.0
179.0,179.0,102.2069,179.0
239.0,239.0,194.8153,239.0
339.0,339.0,153.5985,339.0
219.0,219.0,111.2879,219.0
80.0,80.0,189.5554,80.0
159.0,159.0,106.0189,99.0
299.0,279.0,155.9848,149.5
159.0,159.0,37.2726,159.0
238.0,139.0,436.9751,159.0
239.0,239.0,204.4749,239.0
258.0,99.0,208.1952,129.0
99.0,99.0,459.0256,179.0
199.0,119.0,246.3701,179.0
99.0,99.0,641.4415,99.0
159.0,159.0,389.7749,199.0
139.0,139.0,32.1403,99.0
219.0,219.0,130.1883,219.0
139.0,139.0,353.5127,139.0
358.0,358.0,133.291,119.0
99.0,99.0,217.7918,159.0
338.0,179.0,451.2084,338.0
80.0,80.0,354.4929,80.0
199.0,80.0,114.0175,99.5
278.0,278.0,250.1125,278.0
159.0,159.0,230.7428,179.0
238.0,139.0,442.1629,119.0
179.0,179.0,128.5243,179.0
80.0,80.0,158.5008,119.0
80.0,80.0,1146.5217,80.0
179.0,179.0,101.8847,139.0
199.0,199.0,1246.5482,199.0
179.0,179.0,700.6126,179.0
99.0,99.0,272.1089,99.0
477.0,239.0,164.351,238.5
139.0,139.0,103.0437,139.0
616.0,179.0,225.0028,205.3333
159.0,159.0,801.2219,159.0
179.0,179.0,86.5231,179.0
139.0,139.0,138.0226,139.0
218.0,99.0,157.5508,109.5
279.0,279.0,144.105,279.0
258.0,258.0,50.1224,258.0
119.0,119.0,99.6519,119.0
139.0,139.0,83.1039,139.0
179.0,179.0,515.9075,179.0
140.0,140.0,109.6016,140.0
119.0,119.0,198.4263,119.0
318.0,139.0,221.0481,159.0
179.0,179.0,181.3464,179.0
239.0,239.0,126.321,239.0
99.0,99.0,177.5451,99.0
99.0,99.0,150.0408,99.0
139.0,139.0,527.8582,139.0
80.0,80.0,106.0389,80.0
80.0,80.0,359.4165,80.0
179.0,179.0,191.5529,179.0
159.0,159.0,138.5442,159.0
20.0,20.0,155.1137,20.0
278.0,159.0,458.033,139.0
179.0,179.0,114.5535,179.0
99.0,99.0,126.58,99.0
238.0,99.0,29.5169,119.0
398.0,159.0,104.7688,199.0
159.0,159.0,68.4124,159.0
139.0,139.0,219.9892,139.0
259.0,259.0,146.5486,259.0
259.0,259.0,208.4448,259.0
179.0,179.0,127.3862,179.0
179.0,179.0,101.1781,179.0
159.0,159.0,167.0067,159.0
139.0,139.0,382.0641,139.0
139.0,139.0,288.1189,139.0
139.0,139.0,883.3178,139.0
219.0,219.0,196.0542,219.0
239.0,239.0,278.2175,179.0
99.0,99.0,169.3259,99.0
99.0,99.0,78.2336,99.0
219.0,219.0,872.5173,219.0
199.0,119.0,144.7731,99.5
199.0,199.0,86.8692,199.0
198.0,99.0,128.8148,99.0
179.0,179.0,261.5808,179.0
179.0,179.0,151.0075,129.0
179.0,179.0,214.8354,179.0
99.0,99.0,89.9347,99.0
139.0,139.0,172.1424,239.0
119.0,119.0,130.7765,119.0
179.0,179.0,130.8625,179.0
239.0,239.0,122.2385,338.0
99.0,99.0,67.4166,99.0
119.0,119.0,523.7771,119.0
418.0,418.0,116.0172,418.0
259.0,259.0,153.6522,259.0
99.0,99.0,181.1353,99.0
359.0,359.0,71.1354,359.0
199.0,199.0,105.2331,159.0
80.0,80.0,143.0638,80.0
99.0,99.0,99.4208,90.0
339.0,339.0,71.2969,339.0
358.0,99.0,101.6673,119.3333
299.0,299.0,490.2499,299.0
517.0,378.0,667.1469,258.5
139.0,139.0,445.445,139.0
437.0,179.0,694.1623,218.5
119.0,119.0,243.0417,119.0
80.0,80.0,440.6007,80.0
198.0,99.0,75.6208,99.0
199.0,199.0,210.535,199.0
99.0,99.0,104.7485,99.0
119.0,119.0,667.003,119.0
239.0,239.0,66.3193,239.0
318.0,139.0,103.9639,159.0
278.0,278.0,319.8664,278.0
20.0,20.0,973.2801,20.0
119.0,119.0,679.6918,119.0
179.0,179.0,100.3457,179.0
139.0,139.0,88.459,139.0
159.0,159.0,81.9421,99.0
139.0,139.0,135.2036,139.0
319.0,159.0,250.0125,106.3333
139.0,139.0,85.5058,139.0
100.0,100.0,334.6211,100.0
278.0,139.0,112.5178,219.0
258.0,258.0,639.0618,80.0
119.0,119.0,256.0005,119.0
80.0,80.0,156.5799,80.0
198.0,99.0,208.1736,99.0
259.0,179.0,96.0833,129.5
139.0,139.0,764.3173,139.0
238.0,139.0,171.0592,119.0
99.0,99.0,92.9045,99.0
199.0,199.0,757.8709,199.0
179.0,179.0,103.0012,179.0
80.0,80.0,85.5862,80.0
159.0,159.0,111.1002,159.0
219.0,219.0,212.3682,139.0
20.0,20.0,205.5736,279.0
258.0,258.0,155.7153,139.0
179.0,179.0,76.6322,179.0
199.0,199.0,68.5584,199.0
139.0,139.0,558.9387,139.0
139.0,139.0,751.3809,139.0
139.0,139.0,361.1122,139.0
139.0,139.0,396.5593,99.0
258.0,258.0,79.267,258.0
139.0,139.0,88.7426,80.0
119.0,119.0,104.561,119.0
179.0,179.0,772.2288,179.0
80.0,80.0,349.7417,80.0
159.0,159.0,84.5237,159.0
159.0,159.0,469.5551,159.0
119.0,119.0,100.0012,179.0
219.0,219.0,107.3371,219.0
159.0,159.0,160.8112,159.0
99.0,99.0,199.29,99.0
179.0,179.0,474.0643,179.0
99.0,99.0,177.5451,99.0
199.0,199.0,548.7304,199.0
159.0,159.0,132.795,159.0
219.0,219.0,184.0,219.0
258.0,258.0,26.0048,258.0
80.0,80.0,216.2799,80.0
279.0,279.0,121.6481,279.0
219.0,219.0,217.5575,100.0
139.0,139.0,107.0187,139.0
219.0,219.0,127.1633,219.0
159.0,159.0,231.338,219.0
139.0,139.0,134.9379,139.0
358.0,199.0,265.4628,149.0
219.0,219.0,701.6566,219.0
199.0,199.0,87.5014,199.0
80.0,80.0,163.2766,80.0
99.0,99.0,395.6871,99.0
159.0,159.0,106.0389,159.0
179.0,179.0,54.9409,179.0
139.0,139.0,340.5719,139.0
598.0,319.0,326.5061,229.5
99.0,99.0,304.9004,99.0
338.0,338.0,129.9885,338.0
199.0,199.0,88.0057,199.0
139.0,139.0,84.0536,139.0
99.0,99.0,337.9778,99.0
218.0,119.0,261.3054,109.0
199.0,199.0,58.1485,199.0
119.0,119.0,379.3761,139.0
259.0,259.0,224.5089,20.0
179.0,179.0,449.3,179.0
99.0,99.0,152.0526,99.0
179.0,179.0,248.7594,119.5
139.0,139.0,445.8343,139.0
80.0,80.0,223.9866,80.0
278.0,139.0,137.4627,99.0
139.0,139.0,403.9715,139.0
219.0,100.0,87.2353,109.5
298.0,139.0,143.5871,149.0
80.0,80.0,184.4587,80.0
199.0,99.0,152.8275,106.0
179.0,179.0,374.7616,179.0
179.0,179.0,135.1758,179.0
139.0,139.0,351.3307,139.0
80.0,80.0,29.4109,80.0
238.0,238.0,126.3349,298.0
119.0,119.0,642.5553,119.0
179.0,179.0,290.0108,179.0
338.0,199.0,117.1164,119.0
219.0,219.0,62.5879,219.0
119.0,119.0,271.8055,119.0
139.0,139.0,215.0913,139.0
199.0,80.0,276.1309,298.0
357.0,99.0,114.5044,99.0
80.0,80.0,161.834,80.0
179.0,179.0,275.1404,179.0
99.0,99.0,277.2819,99.0
139.0,139.0,124.5642,139.0
139.0,139.0,200.3902,139.0
238.0,139.0,281.5004,119.0
498.0,498.0,105.0762,498.0
159.0,159.0,305.3543,159.0
278.0,278.0,289.9418,278.0
199.0,199.0,96.7497,119.0
258.0,139.0,322.0314,129.0
119.0,119.0,58.2151,119.0
99.0,99.0,204.6326,139.0
458.0,298.0,353.0287,152.6667
139.0,139.0,856.3243,139.0
179.0,179.0,201.1523,179.0
159.0,159.0,197.6259,159.0
139.0,139.0,81.8917,139.0
119.0,119.0,106.5422,139.0
258.0,99.0,177.1899,129.0
139.0,139.0,162.0378,139.0
99.0,99.0,120.9566,99.0
159.0,159.0,480.837,159.0
99.0,99.0,88.8623,239.0
159.0,159.0,294.3331,159.0
139.0,139.0,121.2642,139.0
258.0,139.0,79.0142,129.0
538.0,538.0,78.2336,219.0
139.0,139.0,597.1809,139.0
278.0,278.0,164.931,278.0
119.0,119.0,231.0438,119.0
119.0,119.0,110.0659,139.0
179.0,179.0,542.2458,179.0
119.0,119.0,138.0906,119.0
219.0,219.0,118.0858,219.0
278.0,139.0,206.8139,139.0
139.0,139.0,361.4198,139.0
139.0,139.0,703.7565,139.0
199.0,199.0,53.2259,99.0
99.0,99.0,116.0399,99.0
238.0,238.0,433.8093,238.0
278.0,278.0,191.3459,278.0
159.0,159.0,184.0679,159.0
357.0,238.0,9.1924,178.5
139.0,139.0,125.073,139.0
159.0,159.0,89.0351,159.0
139.0,139.0,298.7829,139.0
139.0,139.0,130.3812,139.0
278.0,119.0,412.9558,139.0
199.0,199.0,658.0129,199.0
239.0,239.0,152.9256,239.0
179.0,179.0,561.0893,179.0
80.0,80.0,319.9394,80.0
139.0,139.0,185.2633,179.0
218.0,99.0,314.8877,109.0
179.0,179.0,165.4728,119.0
159.0,159.0,584.7959,159.0
99.0,99.0,201.7734,99.0
139.0,139.0,153.0033,139.0
139.0,139.0,103.5917,139.0
199.0,199.0,486.1548,199.0
179.0,179.0,884.5575,179.0
80.0,80.0,605.3173,80.0
139.0,139.0,220.3838,139.0
239.0,239.0,147.8792,239.0
159.0,159.0,66.7308,159.0
139.0,139.0,72.7496,139.0
80.0,80.0,63.6965,80.0
219.0,139.0,257.3908,109.5
239.0,239.0,135.9062,239.0
358.0,219.0,146.96,179.0
278.0,278.0,214.8936,278.0
298.0,298.0,172.5007,298.0
80.0,80.0,372.5443,80.0
219.0,219.0,128.0088,219.0
119.0,119.0,226.241,119.0
219.0,219.0,117.1292,219.0
139.0,139.0,727.8958,139.0
119.0,119.0,167.6969,119.0
99.0,99.0,247.358,99.0
139.0,139.0,450.0156,139.0
80.0,80.0,131.4002,80.0
80.0,80.0,134.708,80.0
159.0,159.0,141.4655,159.0
258.0,159.0,675.7139,129.0
99.0,99.0,131.501,99.0
219.0,219.0,43.2695,219.0
139.0,139.0,442.764,119.0
120.0,120.0,503.1073,120.0
179.0,179.0,94.5,179.0
139.0,139.0,81.3895,80.0
139.0,139.0,176.1817,139.0
239.0,239.0,149.5209,239.0
159.0,159.0,366.4181,159.0
119.0,119.0,306.7544,119.0
139.0,139.0,195.9656,139.0
139.0,139.0,387.0827,119.0
80.0,80.0,66.8824,80.0
218.0,119.0,698.8664,109.0
139.0,139.0,388.3298,139.0
298.0,298.0,153.9813,298.0
119.0,119.0,421.4647,119.0
318.0,199.0,117.4266,199.0
179.0,179.0,300.0104,149.5
239.0,239.0,274.1573,239.0
99.0,99.0,193.1457,99.0
80.0,80.0,358.5056,80.0
99.0,99.0,201.446,109.5
357.0,99.0,278.4044,398.0
119.0,119.0,874.8634,119.0
218.0,119.0,246.1549,109.0
259.0,259.0,245.2494,259.0
239.0,239.0,288.4441,239.0
258.0,258.0,205.2182,258.0
119.0,119.0,219.0576,119.0
378.0,378.0,437.0309,378.0
159.0,159.0,520.3953,159.0
179.0,179.0,153.0817,179.0
99.0,99.0,384.9692,99.0
99.0,99.0,294.0718,99.0
179.0,179.0,389.1484,219.0
219.0,219.0,307.2344,139.0
139.0,139.0,383.4795,139.0
259.0,259.0,343.2739,90.0
179.0,179.0,0.0,179.0
139.0,139.0,1223.1088,139.0
279.0,279.0,133.4138,279.0
258.0,119.0,405.1114,100.0
338.0,139.0,221.382,169.0
219.0,219.0,277.6545,219.0
179.0,179.0,343.1268,179.0
139.0,139.0,179.5341,139.0
279.0,279.0,140.6983,279.0
80.0,80.0,161.3978,139.0
99.0,99.0,161.2893,159.0
239.0,239.0,166.0188,199.0
80.0,80.0,55.0,80.0
219.0,199.0,51.5,109.5
139.0,139.0,75.4934,139.0
99.0,99.0,184.1854,99.0
298.0,139.0,100.5609,228.5
358.0,199.0,407.6622,109.0
199.0,199.0,625.0588,199.0
238.0,238.0,85.6461,238.0
99.0,99.0,291.8399,99.0
100.0,100.0,96.566,139.0
139.0,139.0,225.9657,99.0
179.0,179.0,221.5203,179.0
179.0,179.0,75.738,179.0
99.0,99.0,199.6509,99.0
478.0,20.0,198.0101,159.3333
179.0,179.0,247.5611,179.0
119.0,119.0,248.0811,119.0
258.0,258.0,49.7318,258.0
99.0,99.0,500.3124,99.0
139.0,139.0,826.4581,139.0
159.0,159.0,120.7653,338.0
99.0,99.0,215.2539,99.0
338.0,159.0,229.0851,169.0
219.0,219.0,100.7137,258.0
139.0,139.0,581.9203,139.0
299.0,299.0,173.6491,478.0
80.0,80.0,79.0395,80.0
1037.0,279.0,159.5282,345.6667
199.0,199.0,550.3135,199.0
358.0,179.0,220.348,179.0
139.0,139.0,105.3233,139.0
80.0,80.0,214.5985,80.0
80.0,80.0,339.6472,80.0
616.0,179.0,534.7843,205.3333
159.0,159.0,165.0273,159.0
159.0,159.0,393.008,159.0
199.0,199.0,27.2259,139.0
139.0,139.0,149.688,139.0
99.0,99.0,193.0058,99.0
139.0,139.0,567.5731,139.0
377.0,139.0,362.5055,188.5
99.0,99.0,780.2854,99.0
278.0,159.0,190.2374,139.0
359.0,359.0,307.5,359.0
238.0,238.0,22.809,238.0
139.0,139.0,161.038,239.0
378.0,378.0,282.0869,378.0
139.0,139.0,104.9381,139.0
100.0,20.0,0.0,50.0
99.0,99.0,741.5721,219.0
259.0,259.0,283.9331,20.0
99.0,99.0,115.8123,99.0
159.0,159.0,417.3068,159.0
179.0,179.0,724.1768,179.0
99.0,99.0,196.5229,258.0
259.0,259.0,322.4008,757.0
139.0,139.0,12.3491,139.0
278.0,159.0,199.5,139.0
80.0,80.0,210.9247,80.0
119.0,119.0,280.6622,99.0
219.0,139.0,476.5315,109.5
159.0,159.0,216.1926,159.0
80.0,80.0,214.5839,80.0
139.0,139.0,487.3287,139.0
80.0,80.0,277.0451,139.0
179.0,179.0,149.541,179.0
238.0,139.0,174.5029,119.0
119.0,119.0,118.938,119.0
179.0,179.0,128.0625,179.0
179.0,179.0,148.3122,179.0
419.0,20.0,176.2874,209.5
159.0,159.0,229.8097,159.0
498.0,199.0,135.3403,249.0
100.0,100.0,622.761,100.0
258.0,159.0,317.0319,129.0
299.0,219.0,159.3895,149.5
179.0,179.0,122.5,179.0
99.0,99.0,68.6477,99.0
219.0,119.0,293.3812,109.5
99.0,99.0,381.5642,99.0
139.0,139.0,256.1528,159.0
99.0,99.0,518.0,99.0
139.0,139.0,120.6451,139.0
239.0,239.0,105.5047,100.0
219.0,199.0,147.5813,319.0
139.0,139.0,115.7411,139.0
279.0,279.0,61.3922,279.0
219.0,219.0,88.1717,219.0
179.0,179.0,753.9504,179.0
239.0,100.0,161.4845,139.0
219.0,219.0,131.344,219.0
338.0,179.0,109.6586,169.0
99.0,99.0,936.2094,238.0
159.0,159.0,105.5462,159.0
80.0,80.0,652.102,80.0
99.0,99.0,167.503,99.0
179.0,179.0,108.721,179.0
179.0,179.0,189.3621,179.0
358.0,179.0,372.5225,179.0
159.0,159.0,583.1063,159.0
199.0,199.0,110.9516,199.0
258.0,258.0,799.2723,258.0
199.0,199.0,267.2695,199.0
99.0,99.0,310.5672,99.0
318.0,318.0,332.5432,318.0
239.0,239.0,192.5104,179.0
199.0,199.0,126.3576,199.0
259.0,259.0,94.5476,259.0
537.0,318.0,621.8957,268.5
80.0,80.0,168.2149,80.0
179.0,179.0,162.2421,179.0
278.0,278.0,110.0023,278.0
199.0,199.0,125.2557,99.5
259.0,259.0,216.2556,259.0
278.0,159.0,93.6082,139.0
259.0,239.0,84.0729,129.5
298.0,298.0,223.1098,298.0
119.0,119.0,409.2007,199.0
80.0,80.0,661.159,80.0
159.0,159.0,140.5569,159.0
258.0,258.0,417.0432,258.0
179.0,179.0,243.0741,179.0
139.0,139.0,644.3456,139.0
119.0,119.0,373.9923,119.0
139.0,139.0,123.9163,139.0
139.0,139.0,124.3262,80.0
338.0,338.0,173.1416,338.0
179.0,179.0,69.615,179.0
179.0,179.0,0.0,179.0
179.0,179.0,83.5733,179.0
159.0,159.0,567.5795,159.0
80.0,80.0,521.5093,80.0
338.0,139.0,177.3083,112.6667
119.0,119.0,196.5229,119.0
219.0,219.0,41.8151,219.0
99.0,99.0,102.8251,99.0
159.0,159.0,192.7077,159.0
537.0,139.0,119.6547,179.0
99.0,99.0,431.1812,99.0
179.0,179.0,451.5377,179.0
159.0,159.0,224.3819,159.0
139.0,139.0,103.4517,139.0
99.0,99.0,93.0658,99.0
199.0,199.0,550.5908,199.0
99.0,99.0,498.2622,99.0
99.0,99.0,414.9584,99.0
219.0,219.0,100.505,219.0
318.0,159.0,240.0047,159.0
139.0,139.0,142.4649,139.0
159.0,159.0,161.1118,179.0
80.0,80.0,127.0984,80.0
199.0,199.0,209.6115,119.0
179.0,179.0,302.4111,140.0
278.0,278.0,477.3955,139.0
119.0,119.0,315.0778,119.0
179.0,179.0,574.8211,179.0
139.0,139.0,161.9359,139.0
219.0,219.0,50.3289,219.0
218.0,99.0,93.8736,109.0
179.0,179.0,137.5327,179.0
179.0,179.0,119.4247,99.0
139.0,139.0,155.6808,139.0
139.0,139.0,367.0766,139.0
159.0,159.0,130.0548,159.0
80.0,80.0,293.3586,80.0
199.0,199.0,113.2828,199.0
139.0,139.0,773.023,139.0
139.0,139.0,369.3457,99.0
238.0,238.0,129.0659,238.0
357.0,139.0,482.9319,139.0
99.0,99.0,58.2087,99.0
159.0,159.0,158.5197,159.0
238.0,139.0,213.5843,119.0
159.0,159.0,102.0306,159.0
139.0,139.0,1175.1123,139.0
139.0,139.0,151.7383,139.0
139.0,139.0,26.6177,139.0
139.0,139.0,365.381,139.0
318.0,179.0,71.1214,159.0
159.0,159.0,451.6949,219.0
398.0,259.0,185.7344,199.0
279.0,279.0,114.6571,279.0
179.0,179.0,112.3221,179.0
119.0,119.0,162.5123,119.0
239.0,239.0,64.531,239.0
139.0,139.0,95.5628,139.0
139.0,139.0,107.5174,139.0
199.0,199.0,96.3146,199.0
139.0,139.0,188.5239,139.0
179.0,80.0,658.1172,89.5
119.0,119.0,407.939,100.0
139.0,139.0,1924.1347,139.0
179.0,179.0,110.691,179.0
339.0,319.0,122.7243,169.5
219.0,199.0,135.5323,109.5
358.0,358.0,151.0828,358.0
80.0,80.0,435.4366,80.0
139.0,139.0,423.1229,139.0
556.0,298.0,230.5195,308.0
238.0,238.0,487.0657,238.0
358.0,199.0,96.2549,298.0
278.0,139.0,62.3899,139.0
219.0,219.0,127.548,219.0
199.0,199.0,181.2078,199.0
99.0,99.0,105.9068,99.0
298.0,298.0,142.0317,298.0
80.0,80.0,167.5381,80.0
199.0,199.0,115.5249,199.0
219.0,219.0,100.8179,219.0
99.0,99.0,76.2365,99.0
199.0,199.0,24.4182,80.0
99.0,99.0,172.6101,99.0
278.0,278.0,80.0765,179.0
80.0,80.0,101.9804,80.0
219.0,20.0,234.2845,109.5
278.0,278.0,200.7212,278.0
120.0,120.0,276.1386,120.0
338.0,338.0,176.5453,199.0
139.0,139.0,260.7436,139.0
298.0,298.0,272.9991,139.0
80.0,80.0,106.8,80.0
20.0,20.0,178.085,259.0
179.0,179.0,282.1099,179.0
278.0,139.0,125.6234,139.0
318.0,318.0,323.7132,318.0
239.0,239.0,121.1033,239.0
139.0,139.0,116.5386,258.0
239.0,239.0,333.0323,239.0
139.0,139.0,208.5402,139.0
199.0,199.0,87.5557,199.0
378.0,378.0,274.2358,378.0
139.0,139.0,415.1015,99.0
160.0,80.0,263.593,80.0
199.0,199.0,75.2629,199.0
80.0,80.0,256.5448,80.0
139.0,139.0,550.8223,139.0
179.0,179.0,154.0008,179.0
954.0,159.0,143.5035,159.0
99.0,99.0,715.4658,99.0
259.0,259.0,1292.0639,140.0
119.0,119.0,133.2901,119.0
179.0,179.0,227.3813,179.0
438.0,219.0,84.4423,199.0
139.0,139.0,112.6421,139.0
99.0,99.0,115.1086,99.0
298.0,298.0,266.3104,298.0
438.0,179.0,272.4133,219.0
99.0,99.0,62.1168,139.0
298.0,298.0,123.3876,298.0
100.0,100.0,167.0464,100.0
179.0,179.0,77.8155,179.0
219.0,219.0,457.7775,219.0
139.0,139.0,508.2335,159.0
258.0,258.0,88.9297,258.0
159.0,159.0,94.5423,159.0
397.0,119.0,261.8229,132.3333
179.0,179.0,138.7309,179.0
159.0,159.0,145.2902,159.0
299.0,299.0,68.6822,299.0
418.0,179.0,156.8192,179.0
258.0,258.0,132.5028,258.0
179.0,179.0,114.0537,179.0
80.0,80.0,268.8215,80.0
139.0,139.0,136.5147,139.0
239.0,239.0,274.6316,239.0
179.0,179.0,522.2511,179.0
159.0,159.0,139.5036,159.0
99.0,99.0,139.5036,99.0
179.0,179.0,172.0029,179.0
538.0,538.0,0.0,638.0
139.0,139.0,764.5826,139.0
298.0,298.0,454.5099,298.0
100.0,100.0,243.6155,100.0
80.0,80.0,783.1706,80.0
377.0,99.0,298.0822,125.6667
139.0,139.0,17.5285,139.0
439.0,439.0,180.5028,439.0
119.0,119.0,385.7191,198.5
219.0,80.0,191.5131,109.5
298.0,298.0,563.838,298.0
139.0,139.0,161.6052,139.0
99.0,99.0,284.103,99.0
139.0,139.0,172.0182,139.0
159.0,159.0,391.554,159.0
179.0,179.0,90.1998,179.0
179.0,179.0,125.5488,179.0
139.0,139.0,511.2128,139.0
80.0,80.0,48.0234,80.0
80.0,80.0,324.5385,80.0
238.0,238.0,448.5828,139.0
139.0,139.0,707.259,139.0
258.0,258.0,153.2947,179.0
139.0,139.0,357.8243,139.0
99.0,99.0,142.4254,99.0
99.0,99.0,330.4334,99.0
139.0,139.0,225.633,139.0
358.0,258.0,113.2751,179.0
99.0,99.0,120.0802,99.0
