eyemove/table1.firstPassFixDur,eyemove/table1.landingPos,eyemove/table1.lastSaccLen,eyemove/table1.leavingPos,eyemove/table1.lineNo,eyemove/table1.meanFixDur,eyemove/table1.nextFixDur,eyemove/table1.prevFixPos,eyemove/table1.pupilDiamLag,eyemove/table1.pupilDiamMax
258.0,60.9262,152.2104,55.7517,5301.0,258.0,99.0,258.366,0.0623,0.1393
278.0,73.0548,349.6159,169.0362,4096.0,139.0,179.0,45.5412,0.1665,0.0265
219.0,67.5167,245.3166,33.0606,2459.0,219.0,159.0,149.0839,-0.924,-0.8475
139.0,38.5519,142.4307,9.1924,6725.0,139.0,119.0,149.4055,0.4224,0.1579
298.0,56.0022,87.9233,63.0714,3263.0,298.0,139.0,319.5951,0.2765,0.275
100.0,55.8234,238.4602,82.9473,8879.0,100.0,159.0,202.0223,0.2297,0.1987
100.0,62.0081,125.6831,62.1289,9363.0,100.0,99.0,57.7235,0.2407,0.2062
219.0,182.3321,163.8856,168.6891,4735.0,219.0,139.0,699.3118,0.0596,-0.0629
80.0,52.469,342.2663,60.1519,4814.0,80.0,139.0,214.2825,0.2586,0.1621
159.0,88.459,606.7967,85.4181,5913.0,159.0,219.0,66.9403,0.1201,0.1051
119.0,46.8855,927.045,55.644,6443.0,199.0,139.0,125.2557,-0.0131,-0.0131
159.0,117.7975,83.1039,127.3038,7940.0,159.0,199.0,377.0676,0.1988,0.1678
377.0,56.3072,289.573,118.4789,10336.0,188.5,100.0,106.8878,0.3363,0.1548
20.0,63.1862,119.0851,71.0862,3199.0,518.0,199.0,131.5751,0.9836,0.9836
179.0,14.3962,59.7097,12.51,9961.0,179.0,179.0,269.7647,0.2,0.168
159.0,79.0728,398.9778,64.2806,4153.0,159.0,100.0,17.4929,0.006,0.0095
219.0,53.8075,97.8621,80.946,2968.0,219.0,179.0,142.0458,1.1076,1.1076
139.0,99.9562,244.2335,96.6139,7682.0,99.0,219.0,741.9677,0.2041,0.2906
99.0,32.9621,190.7367,35.0179,794.0,99.0,139.0,128.0352,0.0681,0.0356
239.0,61.0082,168.3278,63.8318,3995.0,239.0,139.0,138.1774,0.3011,0.1886
357.0,46.0027,83.0241,29.6142,10786.0,119.0,99.0,40.1123,0.1515,0.089
278.0,59.6029,98.6268,36.5308,6090.0,139.0,179.0,145.0552,0.0921,0.2126
397.0,36.0347,115.9741,42.7112,5615.0,238.0,338.0,383.2558,0.114,0.018
239.0,91.1661,311.6637,65.1556,3147.0,239.0,299.0,46.6905,-0.0299,-0.3184
378.0,45.3018,74.783,205.1298,2542.0,106.3333,199.0,76.9025,0.8315,0.948
99.0,70.9524,161.0093,73.5425,6004.0,129.0,199.0,469.3847,0.0126,0.0891
119.0,11.0114,427.3585,26.2393,924.0,119.0,239.0,157.5373,0.0954,0.0819
139.0,39.016,363.0158,40.6971,6830.0,139.0,99.0,111.7721,0.4074,0.1619
99.0,80.3197,489.5575,76.8847,3310.0,99.0,119.0,342.358,0.343,0.4355
159.0,90.068,290.5275,95.1315,9225.0,159.0,219.0,585.8063,0.2037,0.1952
198.0,140.6743,144.105,132.8401,1557.0,139.0,179.0,48.7955,0.0761,0.2081
219.0,65.6201,503.0002,61.8324,2549.0,139.0,219.0,22.1359,0.7725,0.734
139.0,118.0519,103.0886,92.6944,10058.0,139.0,99.0,711.1807,0.3547,0.1422
439.0,41.7612,197.851,35.609,2964.0,146.3333,199.0,87.3613,1.1076,1.0896
139.0,76.6045,529.7955,86.3713,5248.0,139.0,278.0,18.6815,0.0983,0.0883
219.0,138.0145,201.562,139.0081,4188.0,219.0,199.0,69.8713,0.205,0.117
99.0,40.7001,66.4831,52.5595,5132.0,99.0,179.0,147.3635,0.2938,0.0693
278.0,98.5203,444.0405,20.3039,8160.0,139.0,179.0,338.5292,0.2504,0.1139
179.0,88.0412,92.5419,82.453,1673.0,89.5,298.0,258.1182,0.2636,0.1371
219.0,27.7308,129.2478,8.86,656.0,219.0,159.0,403.1129,0.1676,0.0971
139.0,111.6288,217.6264,101.9865,9821.0,139.0,139.0,189.2749,0.1525,0.0465
179.0,39.0,285.0425,25.4804,7695.0,179.0,99.0,25.4951,0.4061,0.2521
179.0,45.6974,136.2066,63.4054,1529.0,179.0,80.0,92.7847,0.1926,0.1556
99.0,60.1664,391.1279,53.7587,6888.0,99.0,199.0,141.6757,-0.0596,-0.0596
219.0,28.4429,136.7708,73.0154,2591.0,149.5,219.0,503.2544,-1.206,-0.1365
139.0,101.6132,398.0028,95.0842,9121.0,139.0,159.0,166.0753,0.2052,0.0532
139.0,150.0966,182.5842,138.7921,6173.0,139.0,219.0,282.2145,0.0526,0.0231
378.0,99.1022,137.2443,114.1578,339.0,378.0,258.0,254.8038,0.2789,0.1769
119.0,128.4718,256.9012,115.1173,8844.0,119.0,119.0,801.768,0.1033,0.0193
398.0,90.5677,224.7454,47.0239,5774.0,199.0,199.0,123.0041,-0.007,0.0195
119.0,145.1766,226.1996,143.014,9456.0,119.0,80.0,230.176,0.2636,0.1271
338.0,79.2591,191.7062,62.8908,21.0,169.0,139.0,78.5175,0.186,0.1975
278.0,109.8954,753.9513,215.0285,4260.0,139.0,219.0,27.2029,0.409,0.254
199.0,48.8697,239.6064,51.5388,7892.0,199.0,159.0,320.0062,0.3348,0.0798
99.0,49.0153,684.8215,54.6008,10520.0,99.0,219.0,98.1275,-0.0343,0.0097
159.0,125.6861,156.0513,106.4061,2246.0,159.0,179.0,104.4031,-0.1566,-0.8116
279.0,113.8036,70.2638,109.276,7817.0,139.5,219.0,433.1836,0.1181,0.0361
80.0,27.7714,174.747,10.3078,7824.0,80.0,80.0,592.6154,-0.1074,-0.0204
159.0,94.1077,197.8061,109.4578,1939.0,159.0,179.0,12.8062,0.2874,0.2339
199.0,80.5621,81.6241,88.1618,5999.0,179.0,139.0,65.0077,0.2071,0.1931
359.0,20.3961,237.0258,44.4072,2894.0,359.0,259.0,164.0732,0.9162,0.6157
20.0,145.1637,187.9661,138.1892,2366.0,20.0,239.0,0.0,0.8192,-0.0653
219.0,936.8235,52.9009,11.1018,944.0,219.0,199.0,114.1271,0.2099,0.1394
298.0,34.6771,89.8012,30.8058,598.0,298.0,179.0,182.2142,0.1233,0.1378
338.0,17.5642,94.1833,39.6548,9858.0,169.0,179.0,450.16,0.1815,0.122
219.0,23.0489,163.3065,18.868,2524.0,219.0,399.0,165.0273,0.9915,0.9915
119.0,50.1523,949.8329,37.3363,5041.0,119.0,239.0,122.4949,0.5746,0.4191
219.0,89.3784,75.3426,102.0355,7844.0,219.0,159.0,120.2539,0.5383,0.2523
219.0,116.9626,131.3554,118.7697,52.0,219.0,576.0,104.561,0.101,0.0935
160.0,25.807,72.8371,35.2598,10238.0,80.0,99.0,150.7481,0.2152,0.0947
239.0,123.6982,388.6811,123.0498,2197.0,20.0,179.0,471.3438,1.8894,0.5974
238.0,40.1622,97.2895,29.7195,7199.0,119.0,80.0,586.6686,0.1831,0.1876
359.0,55.1294,64.2806,56.8001,3012.0,219.0,259.0,343.8037,1.7096,1.2646
179.0,62.6039,190.6233,41.7433,6286.0,179.0,80.0,547.2413,0.404,0.0615
139.0,28.8487,302.7974,28.5351,8942.0,139.0,179.0,0.0,0.1757,0.0557
80.0,118.3765,281.5284,134.5455,7420.0,80.0,100.0,97.2522,0.6053,0.0898
179.0,37.8451,149.5301,40.6602,6231.0,179.0,238.0,72.2357,0.3761,0.1256
179.0,54.4518,141.934,27.0416,3123.0,179.0,379.0,79.712,-0.2634,-0.0089
239.0,43.0116,135.0454,72.0295,2625.0,239.0,339.0,301.2308,1.1785,0.283
199.0,56.5796,218.0052,61.5995,6097.0,199.0,238.0,34.2345,0.1126,0.0341
339.0,75.8238,194.5829,89.8888,2572.0,199.0,179.0,169.071,1.127,1.7125
139.0,95.9401,202.4846,89.6507,4007.0,80.0,159.0,221.0543,0.3876,0.3596
139.0,53.584,211.029,54.5023,1342.0,129.0,179.0,211.9457,0.1267,0.0807
240.0,44.365,244.6002,57.1358,6800.0,99.0,99.0,617.0008,0.3379,0.1699
20.0,121.1249,163.233,119.3838,2973.0,20.0,299.0,624.4822,-0.3694,0.7661
139.0,119.4194,101.4359,133.9039,614.0,139.0,258.0,0.0,0.1676,0.0721
119.0,64.6375,103.7654,53.1154,1648.0,119.0,219.0,210.7748,0.1286,-0.0019
159.0,15.8114,499.0774,53.7587,2593.0,478.0,219.0,282.1436,-1.113,-0.429
139.0,68.5511,241.5186,56.4845,219.0,139.0,80.0,102.0686,0.8065,0.103
80.0,71.6886,89.8888,85.9724,403.0,80.0,99.0,765.0235,0.2978,0.2673
179.0,49.2392,518.5241,22.8528,5421.0,179.0,99.0,102.9563,0.1467,0.0162
398.0,31.241,215.8622,131.0506,10360.0,199.0,179.0,305.3686,0.3988,0.2303
318.0,37.8054,102.5695,13.5,14.0,318.0,219.0,181.0442,0.34,0.34
99.0,24.7487,210.4525,25.8312,9279.0,199.0,99.0,338.1479,0.2182,0.1292
259.0,117.7391,141.1072,81.8551,2484.0,259.0,179.0,0.0,0.3635,-0.575
238.0,67.0168,287.2686,74.6006,1659.0,119.0,99.0,0.0,0.1171,0.2751
100.0,25.2982,378.3784,26.9258,9826.0,100.0,139.0,134.0821,0.1525,0.128
179.0,105.9965,104.1933,126.4407,5246.0,179.0,179.0,188.2817,0.0983,-0.0122
99.0,66.8169,793.512,81.4985,6458.0,99.0,99.0,56.8859,0.1599,0.2259
99.0,41.9762,466.7574,44.1163,8419.0,99.0,139.0,123.1787,0.2142,0.0342
179.0,37.7922,103.2727,48.3865,9196.0,179.0,139.0,743.105,0.0742,0.1177
139.0,44.5253,485.218,45.3982,10720.0,139.0,338.0,198.2524,0.2015,0.0465
99.0,37.4767,111.3665,34.5254,7569.0,99.0,159.0,343.9084,0.3207,0.1737
298.0,137.2051,196.2301,130.3658,9888.0,100.0,199.0,128.2225,0.0915,0.0775
238.0,10.5948,163.0069,18.5809,533.0,238.0,139.0,288.1753,0.1968,0.1113
159.0,56.0357,294.9903,46.9521,302.0,159.0,119.0,63.3246,0.1644,0.2914
298.0,68.4726,183.5436,79.6304,247.0,298.0,159.0,359.7624,0.5104,0.2394
139.0,187.6706,196.7905,184.2715,4804.0,139.0,179.0,230.3389,0.3161,0.1951
199.0,81.3465,77.0876,82.0686,1273.0,199.0,159.0,221.9842,0.0487,0.1217
199.0,67.7422,345.6447,68.6331,8997.0,99.5,139.0,181.0442,0.1752,0.1462
537.0,68.0294,534.8724,259.3781,4392.0,179.0,258.0,95.0789,0.4992,0.3742
219.0,73.3161,122.6469,69.7298,2122.0,219.0,179.0,0.0,2.9684,1.2479
199.0,60.6012,149.7707,37.1652,940.0,219.0,179.0,471.4446,-0.0171,-0.0171
279.0,52.5024,170.8106,50.6952,3053.0,279.0,279.0,48.0104,0.7736,0.8061
179.0,29.1247,147.1436,34.0771,8556.0,179.0,179.0,118.3596,0.3122,0.1212
119.0,33.7083,117.1068,25.9422,10812.0,119.0,239.0,56.3205,0.124,0.082
278.0,81.1249,24.4591,98.0319,4966.0,80.0,239.0,508.1191,0.4046,0.2591
80.0,44.643,320.0664,33.0,7743.0,80.0,199.0,419.0966,0.0411,0.0091
239.0,44.8135,74.788,48.0104,2358.0,239.0,140.0,86.4928,0.9047,0.0737
319.0,26.6552,70.2887,53.6004,2701.0,319.0,179.0,611.2553,2.157,1.15
298.0,98.6027,88.3091,100.005,686.0,298.0,99.0,459.0044,0.1301,0.1466
159.0,38.7072,106.3602,27.5726,3625.0,159.0,238.0,521.6474,0.614,0.2715
179.0,12.7475,54.2033,2.2361,10676.0,179.0,119.0,136.0919,0.2647,0.0962
99.0,87.5914,110.7542,85.7103,719.0,179.0,99.0,478.1767,0.0271,0.0696
20.0,200.6053,341.9521,200.0225,2734.0,20.0,1036.0,262.0,0.4335,0.0805
179.0,93.8096,124.6044,89.836,4900.0,179.0,179.0,0.0,0.1186,-0.0314
219.0,139.5609,220.5091,145.5077,5413.0,159.0,159.0,52.7731,0.0162,0.0152
100.0,62.0081,382.8998,58.8218,1.0,100.0,99.0,0.0,0.145,0.0095
179.0,42.5265,231.0779,48.9923,5677.0,179.0,179.0,292.3354,0.098,0.076
378.0,33.3654,141.5221,153.1617,8252.0,189.0,179.0,152.5025,0.4109,0.0789
139.0,36.6879,80.7233,49.3077,4111.0,139.0,179.0,487.1653,0.263,0.263
179.0,30.6023,573.6055,47.8357,3685.0,179.0,80.0,324.4503,0.117,0.2485
219.0,71.6746,107.8761,67.3665,3303.0,219.0,179.0,76.3217,0.4355,-0.1215
119.0,5.7009,224.821,19.7294,10044.0,119.0,139.0,508.9489,0.1477,0.1492
239.0,48.0755,51.8773,71.218,8518.0,239.0,179.0,81.3941,0.0762,0.1532
80.0,51.923,173.5029,70.6576,5079.0,80.0,179.0,129.0271,0.3163,0.1933
1113.0,126.2785,185.632,149.7707,5636.0,222.6,179.0,839.3152,0.0675,0.0795
179.0,37.5766,97.582,46.0977,8417.0,179.0,99.0,190.3786,0.0642,0.0342
179.0,110.4095,134.0121,110.5045,3360.0,89.5,99.0,84.8764,0.237,-0.079
80.0,34.5254,502.5062,30.8423,5715.0,80.0,80.0,128.0156,0.033,0.0845
159.0,95.5052,160.2475,111.8626,3617.0,159.0,99.0,66.242,0.496,0.2495
338.0,56.1427,136.8,51.0612,885.0,338.0,159.0,61.0082,0.1054,0.1469
80.0,126.7212,240.4189,122.451,3329.0,99.0,139.0,52.345,0.278,0.152
239.0,35.6546,124.6796,59.0,3151.0,239.0,279.0,370.3633,1.6111,-0.3974
99.0,47.7127,330.8266,55.3173,7507.0,99.0,219.0,198.8165,0.1212,-0.0893
139.0,100.6591,75.0417,112.1216,8633.0,139.0,139.0,345.88,0.1063,0.1748
179.0,180.8183,244.8183,83.3802,10604.0,89.5,159.0,0.0,0.1852,0.2227
139.0,58.8069,185.6946,52.9741,5396.0,139.0,159.0,208.6145,0.1392,0.0802
199.0,71.1425,245.6649,65.3854,10849.0,199.0,139.0,194.5508,0.278,0.176
179.0,77.674,285.6418,68.1836,10681.0,179.0,219.0,184.9811,0.0692,0.2647
139.0,24.1299,320.8746,15.2069,8007.0,139.0,179.0,84.8528,0.2638,0.0498
219.0,70.7407,258.4918,84.5946,7647.0,219.0,159.0,124.4588,0.2616,0.1856
80.0,73.6495,0.0,66.772,6837.0,80.0,139.0,68.7677,0.4074,0.4074
139.0,112.8207,212.5376,45.6207,5773.0,159.0,219.0,787.3868,0.0195,0.0785
159.0,143.0918,332.733,17.7553,3537.0,149.5,80.0,388.2177,0.403,0.091
159.0,74.0034,429.5431,64.4127,9139.0,259.0,139.0,115.0695,0.1342,0.0882
139.0,38.8973,318.5769,19.1638,133.0,139.0,99.0,134.1827,0.556,0.28
159.0,69.4208,698.2585,72.2928,7751.0,159.0,139.0,247.0,0.0946,-0.0169
119.0,51.4198,172.0356,58.8239,4764.0,119.0,179.0,246.0772,0.4981,0.4831
477.0,118.9033,749.3659,225.3908,3703.0,159.0,139.0,164.5509,0.2776,0.3121
80.0,189.7637,181.2078,201.4553,6762.0,99.0,80.0,79.6116,0.0984,0.1124
99.0,69.5072,787.0815,76.1331,6710.0,99.0,99.0,231.9526,0.1341,0.0175
99.0,83.3847,293.5068,71.0862,295.0,99.0,99.0,124.3262,0.3034,0.2759
179.0,26.0768,355.4128,33.8009,6625.0,179.0,99.0,150.0033,0.2091,0.0881
139.0,59.6091,147.0459,59.5525,6094.0,139.0,258.0,114.0395,0.0441,0.0921
139.0,73.7835,140.4226,76.9367,1921.0,139.0,139.0,280.0875,0.1029,0.0284
159.0,38.5778,139.6612,52.5761,3014.0,159.0,379.0,40.4599,1.7096,1.5181
179.0,52.2805,341.6771,52.8607,5676.0,179.0,179.0,49.0408,0.098,0.076
159.0,131.5466,466.2502,104.1729,573.0,159.0,179.0,88.459,0.1688,0.1043
119.0,1121.7323,609.0993,61.9879,9978.0,119.0,219.0,114.2716,0.4915,0.3735
358.0,31.9453,105.6882,66.1381,2411.0,179.0,279.0,104.0048,-0.1653,0.8567
338.0,180.025,620.942,99.9525,153.0,169.0,80.0,46.6905,0.132,-0.0035
99.0,19.3132,119.3367,33.2415,5473.0,99.0,99.0,128.5613,0.3642,0.1437
179.0,91.2921,69.1809,99.077,9633.0,179.0,179.0,0.0,0.1271,0.1006
159.0,91.1002,122.5439,78.4761,4719.0,159.0,99.0,472.2171,0.0362,-0.0803
119.0,34.0037,90.8983,30.6472,880.0,119.0,179.0,66.0076,0.1469,0.1294
219.0,75.0417,192.5526,76.3823,5456.0,109.5,119.0,62.1691,0.0947,0.1457
536.0,143.3911,112.54,187.6499,8383.0,159.0,179.0,384.4268,0.2802,0.2802
119.0,1165.0718,150.1308,116.0269,9884.0,199.0,139.0,298.2633,0.0775,0.1435
318.0,61.0921,105.0536,60.0354,1224.0,139.0,219.0,120.0708,0.0328,0.0438
140.0,69.4874,1123.4996,57.7062,2859.0,140.0,399.0,64.5136,1.7037,1.5777
80.0,20.1122,713.472,25.4951,9690.0,80.0,119.0,488.3697,0.2651,0.2631
199.0,53.584,193.5568,48.2545,2746.0,159.0,159.0,72.3395,1.011,1.3035
120.0,77.5194,49.0408,76.4886,3096.0,20.0,399.0,154.9226,1.9801,1.6651
120.0,67.624,128.1405,66.9123,2311.0,120.0,100.0,29.9666,1.6042,1.7537
278.0,41.5271,219.0365,3.3541,5399.0,278.0,179.0,715.2014,0.1392,0.1047
80.0,119.5847,243.2057,111.8179,8198.0,80.0,159.0,47.3814,0.3554,0.1034
239.0,42.3615,168.5007,39.538,713.0,239.0,139.0,170.0265,0.0696,0.0751
179.0,137.329,200.3578,123.8275,60.0,179.0,179.0,34.7131,0.203,0.1745
239.0,47.3207,117.2359,47.0425,2065.0,119.5,100.0,321.014,0.3264,0.0119
239.0,103.5193,363.1463,95.5641,1474.0,239.0,139.0,30.0666,0.2366,0.1251
219.0,52.024,301.2682,59.9708,8023.0,119.0,139.0,248.582,0.2288,0.1643
159.0,66.6277,223.6347,63.675,7786.0,159.0,179.0,217.4419,0.1526,0.0326
179.0,67.7956,339.4013,38.0789,10291.0,179.0,99.0,210.5825,0.2853,0.3838
397.0,48.7083,112.661,58.5875,4038.0,132.3333,139.0,99.0202,0.2446,0.2166
278.0,65.2706,143.7611,38.3275,5766.0,139.0,139.0,103.0049,0.0785,0.018
199.0,42.2966,83.9315,35.4295,2433.0,199.0,20.0,237.0084,1.3177,1.2407
139.0,58.6366,133.9039,67.3238,5455.0,139.0,119.0,66.1287,0.0417,0.1457
139.0,60.879,135.1333,57.4913,7206.0,139.0,139.0,549.5343,0.5446,0.0561
139.0,44.5253,402.8613,40.7707,4929.0,139.0,199.0,62.5859,0.2301,0.1196
139.0,113.3986,1362.7092,1166.9538,5586.0,139.0,99.0,516.5123,0.162,0.269
99.0,49.0026,159.5306,48.0026,6623.0,99.0,159.0,293.8044,0.2091,0.0301
99.0,70.0071,617.5032,60.075,7324.0,99.0,119.0,52.1536,0.0723,0.0723
139.0,114.4225,445.1957,127.289,8911.0,139.0,139.0,270.0685,0.0672,0.0957
139.0,88.5508,194.4544,100.1062,519.0,99.0,239.0,310.4835,0.4488,0.1268
119.0,85.6461,240.8137,97.1558,7566.0,119.0,119.0,107.6894,0.1872,0.2697
179.0,34.3402,251.0403,45.0139,10883.0,179.0,119.0,205.779,0.1315,0.089
259.0,50.324,207.5795,117.0096,6155.0,129.5,119.0,355.8328,0.3716,0.2251
179.0,44.0454,117.8357,51.6841,6913.0,89.5,99.0,40.3113,0.3223,0.2713
199.0,41.9672,692.9203,30.2035,8907.0,199.0,139.0,370.2999,0.0957,0.1047
219.0,116.2422,252.5045,106.8562,4711.0,219.0,238.0,103.6002,0.2152,0.2152
80.0,63.4054,35.171,69.3776,3364.0,278.0,318.0,698.8634,0.237,0.1405
139.0,76.5506,199.2699,64.08,6159.0,139.0,179.0,47.8539,0.7781,0.3716
259.0,46.1979,279.732,49.023,2471.0,259.0,339.0,212.4618,0.9995,0.205
159.0,1148.3777,201.4907,72.9932,9943.0,159.0,99.0,110.1635,0.1175,0.325
418.0,97.0,66.1154,85.4751,5763.0,209.0,219.0,96.421,0.046,0.122
298.0,103.4372,85.92,107.912,9893.0,80.0,199.0,335.0134,0.0915,0.0415
338.0,46.0435,106.0189,53.106,4766.0,338.0,278.0,78.1089,0.4981,0.4881
179.0,37.3363,0.0,20.7966,7381.0,338.0,338.0,790.7591,0.9318,0.9318
199.0,99.1476,233.6204,89.0632,7354.0,199.0,139.0,168.8342,0.1033,-0.0092
139.0,13.2382,169.9448,13.1244,155.0,139.0,239.0,93.0054,0.132,0.0745
218.0,48.5644,591.0763,53.033,1024.0,139.0,258.0,210.6609,0.1254,0.0229
258.0,36.9628,119.877,53.24,6432.0,258.0,119.0,202.1584,0.5989,0.1989
120.0,91.9905,143.0079,90.649,2879.0,219.0,20.0,48.8365,1.5677,1.9487
238.0,56.8793,82.1523,55.8234,3973.0,238.0,259.0,310.0065,0.6741,0.0921
139.0,25.6125,119.877,34.7635,8953.0,139.0,179.0,445.9439,0.0847,0.1757
538.0,45.412,58.228,43.9602,2133.0,538.0,339.0,231.4649,1.3664,1.7524
278.0,75.1415,348.7614,69.1556,10562.0,139.0,99.0,118.7139,0.2847,0.1872
199.0,42.7229,166.3641,26.4433,10892.0,199.0,238.0,99.0404,-0.005,-0.005
239.0,19.6977,136.0588,8.3815,9360.0,239.0,99.0,104.7378,0.2407,0.1402
139.0,39.0512,120.6172,34.0037,8019.0,139.0,139.0,69.3542,0.1643,0.2813
99.0,46.8615,424.8088,29.5169,10022.0,99.0,80.0,441.255,0.2265,0.191
198.0,135.271,131.8797,123.0254,1734.0,238.0,80.0,113.1371,0.2813,0.1104
318.0,152.6385,202.6111,112.9436,9200.0,159.0,80.0,860.914,0.1737,0.0742
198.0,131.7507,110.0011,38.8104,630.0,99.0,219.0,239.6164,0.1611,0.0596
199.0,90.7579,756.6033,54.0093,4469.0,248.5,259.0,856.9726,0.1602,0.1272
219.0,71.8401,173.6555,84.7894,442.0,198.5,298.0,327.0061,0.2703,0.1968
139.0,86.5852,220.4291,102.0123,1973.0,99.0,179.0,226.3736,0.1289,0.0574
199.0,76.8798,121.1084,93.8416,5114.0,199.0,378.0,30.8058,0.1288,0.1288
179.0,58.0194,73.0924,37.2626,8541.0,179.0,99.0,297.2491,0.2232,0.1507
179.0,60.5392,807.1488,66.259,1781.0,179.0,80.0,46.4004,0.2379,0.0949
179.0,64.2748,471.7648,97.788,2803.0,179.0,20.0,30.0167,1.3232,1.2187
219.0,41.7433,117.0694,40.7063,1936.0,80.0,99.0,119.6035,0.2874,0.1439
100.0,46.5859,296.7849,45.8394,273.0,100.0,179.0,84.2912,0.3719,0.2539
80.0,17.5,307.033,13.6473,754.0,80.0,139.0,184.6104,1.4366,0.1671
99.0,12.4197,232.0005,14.1598,9775.0,99.0,139.0,691.8786,0.289,0.1755
318.0,23.4307,91.7878,93.1088,1866.0,159.0,80.0,184.7079,0.3453,0.4189
238.0,14.1598,107.3709,13.6473,3732.0,238.0,119.0,89.8944,0.3768,0.3093
119.0,48.6647,178.1011,60.1768,9836.0,119.0,179.0,251.8035,0.2635,0.135
199.0,65.416,111.4462,89.3001,2621.0,180.0,339.0,576.1736,2.0375,2.0375
80.0,46.7172,135.5701,47.3973,1456.0,80.0,99.0,102.2008,0.2966,0.3776
239.0,74.0068,142.4588,49.163,10675.0,239.0,179.0,213.0469,0.2647,0.1377
159.0,24.0104,113.2166,6.265,298.0,159.0,119.0,93.5575,0.2914,0.3034
139.0,45.2604,165.9827,51.0416,7076.0,139.0,80.0,215.5574,0.1708,0.1968
199.0,105.4147,310.3244,111.9565,3967.0,199.0,199.0,188.0957,0.7386,0.2551
279.0,44.2945,178.514,72.7496,3119.0,279.0,219.0,621.84,0.2006,0.4576
338.0,100.3195,374.7212,149.3067,10164.0,169.0,99.0,51.0392,0.4172,0.3097
139.0,25.5441,68.0827,23.4094,9967.0,139.0,199.0,238.2121,0.4,0.2
278.0,84.8528,69.029,71.9809,10924.0,139.0,139.0,111.3643,0.473,0.283
179.0,106.0424,127.5157,110.3925,4511.0,179.0,159.0,41.7253,0.2292,0.0392
258.0,34.1211,154.1752,35.9235,1108.0,258.0,80.0,152.9477,0.1819,0.1229
199.0,89.5126,58.8069,91.8178,7852.0,199.0,139.0,282.8462,0.1883,0.1838
139.0,54.0786,82.8387,62.6777,7030.0,139.0,278.0,191.8802,0.3253,-0.0847
338.0,41.0,228.2898,111.4002,6812.0,112.6667,80.0,298.6135,0.3464,0.2289
219.0,64.8845,130.3467,41.1461,4727.0,219.0,259.0,216.1227,0.1366,0.0606
159.0,131.5038,130.9599,122.8678,1007.0,159.0,238.0,98.4784,0.1274,0.0524
99.0,33.5596,233.0048,36.7764,1894.0,99.0,80.0,165.469,0.2229,0.1034
318.0,101.5591,297.0038,45.7739,5931.0,159.0,239.0,546.883,0.1726,0.0366
298.0,97.6281,103.9832,49.0026,440.0,149.0,99.0,632.6271,0.2703,0.0283
358.0,66.0019,187.8224,51.5873,5355.0,358.0,179.0,47.0106,0.1332,0.1332
159.0,57.8468,612.7424,60.803,4946.0,159.0,139.0,159.154,0.4681,0.3921
139.0,82.5969,220.096,80.0078,9384.0,139.0,179.0,459.4976,0.2497,0.2122
119.0,13.0863,229.7129,13.7295,1047.0,119.0,179.0,146.2395,0.1319,0.2389
258.0,97.4166,78.8432,92.3472,659.0,179.0,179.0,132.0189,0.2181,0.0971
80.0,102.8227,122.2804,102.2008,8458.0,80.0,139.0,413.8067,0.5202,0.2122
199.0,80.6861,45.1359,80.5621,901.0,199.0,179.0,96.8762,0.1294,0.0124
99.0,42.5441,130.124,59.2558,10059.0,99.0,99.0,46.5296,0.3547,0.1422
139.0,55.0818,513.6295,54.0231,5886.0,139.0,159.0,103.5809,0.1775,0.1955
219.0,59.2305,333.7911,60.1851,7816.0,219.0,179.0,95.8593,0.1181,-0.0044
99.0,243.237,111.4955,233.8568,9057.0,99.0,99.0,0.0,0.1372,0.1042
179.0,12.7769,40.1404,9.7082,5808.0,179.0,179.0,148.8624,0.132,0.199
80.0,80.3197,719.8272,79.3426,7396.0,80.0,179.0,86.2844,0.1388,-0.1032
120.0,22.4555,74.6073,19.2419,2315.0,319.0,100.0,167.1915,2.6022,1.4717
80.0,60.2764,265.6991,33.3804,3915.0,80.0,139.0,429.5137,0.3628,0.1533
80.0,45.1885,145.664,27.2947,3634.0,80.0,80.0,0.0,0.3645,0.281
179.0,34.7635,142.2744,26.7255,4648.0,179.0,239.0,465.0301,-0.0238,-0.1273
119.0,49.8623,210.2439,54.7289,6689.0,119.0,139.0,571.155,0.0645,0.0621
139.0,94.0479,285.0689,87.5357,8544.0,139.0,259.0,82.1523,0.2232,0.1787
139.0,104.8487,147.1343,107.8564,7251.0,139.0,179.0,369.8824,0.0818,-0.0362
179.0,79.8326,56.6591,79.4512,2045.0,179.0,100.0,129.1395,0.1194,0.2104
179.0,10.6888,49.023,34.1541,7625.0,179.0,159.0,579.0423,0.2431,0.2431
278.0,27.1017,82.0061,29.4151,10631.0,278.0,199.0,0.0,0.1887,0.1392
179.0,46.3816,480.6376,52.4452,5973.0,179.0,259.0,134.3466,0.0651,-0.0004
179.0,2.0616,172.0966,15.2069,2889.0,179.0,199.0,0.0,0.6157,-0.3803
298.0,7.2801,366.2871,17.9234,9273.0,298.0,298.0,280.863,0.1792,0.1792
199.0,32.5576,129.4314,51.4004,2876.0,438.0,120.0,99.7647,1.9487,1.4937
119.0,47.4684,627.1475,55.3263,4879.0,238.0,219.0,131.2402,0.2676,0.1621
139.0,67.0858,148.1022,45.9619,3894.0,100.0,119.0,652.0031,0.2953,0.2923
