eyemove/table9.P2stFixation,eyemove/table9.lastSaccLen,eyemove/table9.regressDur,eyemove/table9.regressLen,eyemove/table9.wordNo,prevFixDur
0,98.5013,159.0,0.0,2.0,358.0
1,222.0023,0.0,0.0,3.0,179.0
0,210.5718,159.0,0.0,1.0,159.0
0,170.0118,0.0,0.0,6.0,199.0
0,128.4883,0.0,0.0,1.0,179.0
1,239.0758,0.0,0.0,1.0,0.0
0,89.3588,200.0,0.0,2.0,259.0
1,568.156,0.0,0.0,2.0,159.0
0,148.054,0.0,0.0,1.0,219.0
1,173.6102,616.0,4871.0,4.0,259.0
0,26.6552,0.0,80.0,2.0,99.0
0,229.2477,0.0,0.0,2.0,199.0
1,69.5701,0.0,0.0,1.0,20.0
0,447.3176,0.0,0.0,4.0,279.0
1,347.1041,1654.0,896.0,5.0,219.0
1,99.193,832.0,3141.0,3.0,159.0
0,134.6124,819.0,0.0,3.0,20.0
0,202.4846,0.0,0.0,1.0,0.0
0,466.623,0.0,0.0,5.0,99.0
1,244.9908,99.0,0.0,2.0,99.0
1,119.5199,4343.0,17872.0,1.0,179.0
0,194.2453,0.0,0.0,2.0,139.0
0,188.7147,318.0,0.0,2.0,139.0
1,72.7805,1631.0,4075.0,1.0,119.0
0,128.1327,0.0,0.0,5.0,239.0
0,236.5005,0.0,199.0,3.0,0.0
0,158.0008,398.0,1492.0,2.0,179.0
1,147.2659,835.0,0.0,1.0,219.0
0,119.501,0.0,0.0,1.0,139.0
0,218.5006,0.0,0.0,1.0,0.0
0,192.0059,755.0,992.0,7.0,179.0
0,175.309,199.0,0.0,2.0,159.0
0,155.1362,0.0,0.0,3.0,219.0
1,66.7308,0.0,1412.0,1.0,179.0
0,339.4971,596.0,139.0,4.0,258.0
0,72.6722,377.0,0.0,2.0,119.0
0,433.9484,0.0,0.0,3.0,0.0
1,144.6695,0.0,0.0,2.0,139.0
1,25.0799,0.0,80.0,2.0,80.0
0,289.5155,676.0,0.0,1.0,0.0
0,87.3742,0.0,0.0,3.0,179.0
0,370.5955,0.0,0.0,3.0,139.0
1,73.5153,278.0,457.0,2.0,278.0
0,280.5303,0.0,0.0,4.0,139.0
1,86.7943,0.0,0.0,1.0,258.0
0,200.8893,0.0,0.0,3.0,457.0
0,173.1509,0.0,0.0,1.0,159.0
0,204.0098,0.0,0.0,1.0,219.0
0,151.7383,0.0,0.0,3.0,99.0
0,179.0112,0.0,0.0,3.0,238.0
0,550.8341,0.0,0.0,4.0,80.0
1,127.4402,0.0,0.0,3.0,199.0
0,100.7435,378.0,0.0,4.0,139.0
0,100.3195,0.0,0.0,1.0,119.0
1,198.7285,0.0,0.0,4.0,379.0
0,353.6909,0.0,0.0,1.0,0.0
0,490.7178,159.0,0.0,4.0,119.0
0,51.4782,0.0,0.0,2.0,120.0
0,272.9194,0.0,2665.0,3.0,298.0
1,367.7479,0.0,0.0,2.0,298.0
0,91.444,179.0,0.0,1.0,159.0
1,55.0114,1112.0,457.0,2.0,99.0
0,133.7395,0.0,0.0,1.0,139.0
0,213.1789,0.0,0.0,1.0,139.0
0,233.637,179.0,0.0,2.0,219.0
1,151.1861,1474.0,695.0,5.0,80.0
0,211.6182,0.0,0.0,3.0,139.0
0,394.0381,0.0,0.0,5.0,179.0
0,327.5336,179.0,0.0,1.0,139.0
1,304.0843,0.0,0.0,1.0,99.0
1,210.1773,219.0,0.0,2.0,139.0
1,353.5948,4861.0,11655.0,2.0,199.0
1,153.1617,99.0,0.0,2.0,139.0
0,132.1968,0.0,0.0,1.0,99.0
0,157.0796,99.0,0.0,1.0,80.0
0,0.0,318.0,0.0,7.0,119.0
0,96.7187,0.0,0.0,3.0,179.0
1,165.1552,457.0,0.0,1.0,139.0
0,167.8288,0.0,0.0,1.0,139.0
1,122.3162,0.0,0.0,1.0,179.0
0,115.434,0.0,0.0,2.0,179.0
1,0.0,678.0,0.0,1.0,638.0
0,243.837,794.0,0.0,2.0,179.0
0,123.9758,0.0,238.0,2.0,139.0
0,159.0637,80.0,0.0,1.0,219.0
0,89.0056,1012.0,0.0,5.0,99.0
1,156.5799,239.0,0.0,2.0,80.0
1,231.0779,0.0,258.0,6.0,298.0
1,57.9008,0.0,0.0,1.0,378.0
0,526.0271,179.0,0.0,5.0,239.0
1,116.1034,318.0,0.0,1.0,99.0
1,259.6137,398.0,0.0,3.0,219.0
0,270.2041,0.0,0.0,1.0,139.0
0,336.322,0.0,0.0,2.0,139.0
0,72.5603,0.0,0.0,1.0,0.0
0,279.3676,0.0,0.0,5.0,99.0
1,87.3284,0.0,0.0,2.0,179.0
1,148.3543,258.0,0.0,5.0,139.0
0,61.4003,139.0,0.0,2.0,179.0
1,80.0078,0.0,4792.0,1.0,179.0
1,159.8202,0.0,6001.0,2.0,139.0
1,483.5838,219.0,0.0,1.0,318.0
0,315.6759,0.0,0.0,1.0,99.0
0,162.7775,0.0,0.0,3.0,179.0
1,125.049,1989.0,0.0,1.0,119.0
0,91.2277,0.0,0.0,2.0,179.0
0,145.1043,219.0,0.0,5.0,119.0
0,100.6591,0.0,816.0,4.0,199.0
0,171.0117,0.0,0.0,6.0,139.0
1,0.0,1056.0,897.0,1.0,20.0
0,578.2173,337.0,417.0,6.0,99.0
0,120.0333,0.0,0.0,1.0,99.0
0,632.7598,199.0,0.0,1.0,159.0
1,577.0366,0.0,457.0,6.0,139.0
1,109.859,278.0,0.0,1.0,159.0
0,236.1086,0.0,0.0,3.0,239.0
0,251.7628,0.0,0.0,4.0,99.0
0,96.1067,0.0,0.0,1.0,119.0
0,88.5692,139.0,0.0,1.0,159.0
0,251.0841,259.0,299.0,4.0,239.0
0,170.4531,0.0,0.0,1.0,139.0
0,756.0572,0.0,0.0,6.0,219.0
0,462.4722,0.0,0.0,6.0,80.0
0,167.9472,0.0,0.0,6.0,179.0
1,283.5353,0.0,0.0,5.0,279.0
1,135.724,0.0,7516.0,4.0,338.0
0,142.0,0.0,0.0,1.0,239.0
0,200.6795,0.0,0.0,3.0,20.0
0,102.7035,0.0,0.0,4.0,199.0
0,208.5863,0.0,0.0,5.0,159.0
1,522.6502,179.0,0.0,1.0,99.0
0,196.8712,0.0,0.0,2.0,179.0
1,317.6212,0.0,0.0,1.0,0.0
0,155.046,0.0,0.0,5.0,139.0
0,72.1405,0.0,0.0,3.0,219.0
1,94.5331,0.0,0.0,5.0,179.0
0,324.2873,0.0,0.0,3.0,80.0
1,389.3922,1474.0,695.0,5.0,80.0
0,78.3661,0.0,796.0,1.0,179.0
0,70.8467,1752.0,139.0,2.0,0.0
0,121.7313,638.0,0.0,1.0,219.0
0,70.8978,0.0,0.0,1.0,339.0
0,179.5341,0.0,0.0,5.0,119.0
1,3.6056,0.0,0.0,6.0,119.0
0,725.6793,0.0,0.0,8.0,298.0
0,216.3059,298.0,536.0,2.0,159.0
0,212.0312,0.0,0.0,1.0,179.0
0,138.0906,0.0,0.0,1.0,99.0
0,117.618,179.0,0.0,1.0,199.0
1,381.5659,1095.0,2604.0,5.0,179.0
1,121.1652,0.0,0.0,2.0,0.0
0,550.2556,80.0,1014.0,7.0,80.0
0,726.654,0.0,0.0,6.0,99.0
1,73.4456,715.0,0.0,2.0,99.0
0,178.6708,0.0,0.0,2.0,0.0
0,211.5095,0.0,0.0,1.0,179.0
0,182.3904,0.0,0.0,2.0,239.0
0,257.7023,0.0,0.0,4.0,80.0
1,170.7469,0.0,337.0,1.0,139.0
0,173.572,0.0,0.0,4.0,180.0
0,264.0928,0.0,0.0,3.0,219.0
0,325.9149,0.0,0.0,4.0,159.0
0,467.285,476.0,3418.0,4.0,80.0
1,316.1914,0.0,0.0,2.0,179.0
1,179.0175,219.0,0.0,5.0,278.0
0,817.2033,0.0,0.0,6.0,139.0
1,566.62,0.0,0.0,1.0,99.0
0,142.0088,0.0,616.0,2.0,80.0
0,102.6365,0.0,0.0,1.0,179.0
0,237.4279,516.0,1233.0,3.0,219.0
1,91.1071,119.0,0.0,2.0,99.0
0,590.5294,0.0,0.0,5.0,139.0
1,382.5735,715.0,0.0,2.0,99.0
0,233.0193,0.0,0.0,4.0,139.0
1,159.38,876.0,239.0,3.0,139.0
0,329.5743,815.0,874.0,1.0,0.0
1,186.6936,11140.0,1434.0,1.0,139.0
1,129.3136,199.0,0.0,1.0,139.0
0,221.5141,0.0,1749.0,3.0,179.0
0,131.2345,0.0,0.0,3.0,119.0
0,76.6045,0.0,0.0,2.0,558.0
1,213.3928,0.0,0.0,2.0,99.0
0,411.2922,755.0,992.0,7.0,179.0
1,155.7731,795.0,1173.0,4.0,338.0
0,133.8889,0.0,0.0,3.0,139.0
0,304.8942,0.0,0.0,1.0,119.0
0,300.5204,0.0,0.0,3.0,298.0
1,624.1036,0.0,0.0,6.0,99.0
0,240.9502,0.0,0.0,4.0,0.0
0,587.5734,0.0,0.0,6.0,139.0
1,152.2104,80.0,0.0,6.0,119.0
0,349.6159,0.0,0.0,3.0,119.0
0,245.3166,657.0,0.0,1.0,239.0
0,142.4307,0.0,0.0,3.0,199.0
0,87.9233,0.0,0.0,1.0,139.0
0,238.4602,100.0,0.0,3.0,119.0
0,125.6831,0.0,0.0,3.0,80.0
0,163.8856,219.0,0.0,1.0,179.0
0,342.2663,0.0,0.0,3.0,179.0
0,606.7967,0.0,0.0,5.0,179.0
1,927.045,0.0,1670.0,6.0,80.0
1,83.1039,298.0,0.0,1.0,139.0
0,289.573,0.0,0.0,2.0,179.0
1,119.0851,0.0,0.0,3.0,319.0
1,59.7097,2622.0,278.0,2.0,99.0
0,398.9778,318.0,0.0,5.0,139.0
1,97.8621,0.0,0.0,2.0,239.0
1,244.2335,0.0,0.0,1.0,99.0
0,190.7367,0.0,0.0,3.0,278.0
0,168.3278,239.0,0.0,5.0,139.0
0,83.0241,0.0,0.0,2.0,159.0
0,98.6268,0.0,0.0,3.0,159.0
1,115.9741,238.0,1053.0,7.0,298.0
0,311.6637,0.0,0.0,4.0,199.0
1,74.783,1654.0,896.0,5.0,219.0
0,161.0093,992.0,0.0,1.0,239.0
1,427.3585,0.0,0.0,3.0,139.0
1,363.0158,139.0,0.0,4.0,139.0
0,489.5575,0.0,0.0,1.0,80.0
1,290.5275,2903.0,1490.0,1.0,80.0
0,144.105,1312.0,1094.0,2.0,199.0
0,503.0002,3248.0,9087.0,4.0,279.0
0,103.0886,0.0,0.0,1.0,99.0
0,197.851,0.0,438.0,5.0,20.0
0,529.7955,0.0,596.0,5.0,179.0
0,201.562,0.0,0.0,5.0,179.0
0,66.4831,0.0,398.0,3.0,219.0
1,444.0405,0.0,0.0,2.0,259.0
1,92.5419,318.0,3260.0,1.0,99.0
0,129.2478,0.0,437.0,6.0,139.0
0,217.6264,0.0,0.0,5.0,159.0
1,285.0425,0.0,0.0,3.0,99.0
0,136.2066,0.0,0.0,1.0,179.0
0,391.1279,0.0,0.0,3.0,139.0
0,136.7708,3248.0,9087.0,4.0,279.0
0,398.0028,0.0,0.0,4.0,80.0
0,182.5842,537.0,418.0,2.0,119.0
0,137.2443,0.0,0.0,1.0,99.0
0,256.9012,0.0,0.0,1.0,80.0
1,224.7454,0.0,0.0,2.0,99.0
1,226.1996,0.0,0.0,5.0,119.0
1,191.7062,0.0,0.0,2.0,219.0
0,753.9513,0.0,0.0,6.0,179.0
0,239.6064,0.0,0.0,4.0,179.0
1,684.8215,99.0,4612.0,2.0,119.0
0,156.0513,159.0,856.0,3.0,219.0
0,70.2638,916.0,715.0,1.0,219.0
1,174.747,80.0,0.0,2.0,99.0
1,197.8061,0.0,0.0,5.0,80.0
0,81.6241,339.0,675.0,3.0,99.0
1,237.0258,359.0,0.0,3.0,279.0
1,187.9661,0.0,0.0,2.0,0.0
0,52.9009,0.0,0.0,2.0,179.0
0,89.8012,298.0,0.0,1.0,99.0
0,94.1833,2132.0,537.0,2.0,99.0
0,163.3065,0.0,0.0,5.0,179.0
0,949.8329,0.0,0.0,8.0,179.0
0,75.3426,0.0,0.0,1.0,99.0
1,131.3554,0.0,1013.0,2.0,258.0
0,72.8371,0.0,99.0,5.0,219.0
1,388.6811,239.0,179.0,4.0,199.0
0,97.2895,238.0,179.0,4.0,179.0
1,64.2806,0.0,0.0,1.0,0.0
1,190.6233,0.0,0.0,1.0,159.0
0,302.7974,0.0,0.0,2.0,0.0
1,281.5284,80.0,339.0,2.0,179.0
0,149.5301,179.0,0.0,2.0,159.0
0,141.934,0.0,0.0,3.0,279.0
0,135.0454,0.0,0.0,1.0,20.0
0,218.0052,0.0,0.0,3.0,179.0
1,194.5829,1651.0,219.0,1.0,199.0
1,202.4846,0.0,6064.0,1.0,199.0
1,211.029,418.0,0.0,4.0,139.0
1,244.6002,298.0,1134.0,3.0,159.0
0,163.233,179.0,478.0,3.0,120.0
0,101.4359,0.0,0.0,1.0,0.0
0,103.7654,0.0,0.0,2.0,119.0
0,499.0774,2051.0,2152.0,3.0,140.0
0,241.5186,0.0,0.0,1.0,159.0
0,89.8888,80.0,0.0,1.0,139.0
0,518.5241,0.0,0.0,1.0,99.0
0,215.8622,0.0,0.0,2.0,239.0
0,102.5695,0.0,2246.0,3.0,179.0
1,210.4525,4116.0,6363.0,3.0,139.0
1,141.1072,2032.0,0.0,1.0,0.0
1,287.2686,497.0,0.0,1.0,0.0
0,378.3784,0.0,0.0,4.0,179.0
0,104.1933,119.0,199.0,3.0,199.0
1,793.512,0.0,0.0,8.0,119.0
0,466.7574,0.0,0.0,5.0,99.0
0,103.2727,0.0,139.0,2.0,99.0
0,485.218,0.0,0.0,5.0,80.0
0,111.3665,0.0,0.0,2.0,99.0
1,196.2301,1196.0,0.0,1.0,199.0
0,163.0069,0.0,0.0,2.0,99.0
0,294.9903,159.0,0.0,2.0,139.0
1,183.5436,0.0,0.0,1.0,199.0
1,196.7905,0.0,0.0,3.0,258.0
1,77.0876,0.0,0.0,1.0,99.0
0,345.6447,417.0,0.0,3.0,179.0
1,534.8724,0.0,0.0,4.0,179.0
0,122.6469,0.0,0.0,1.0,0.0
0,149.7707,219.0,0.0,8.0,338.0
1,170.8106,219.0,2091.0,4.0,160.0
0,147.1436,0.0,0.0,3.0,159.0
0,117.1068,0.0,239.0,5.0,179.0
0,24.4591,80.0,0.0,1.0,219.0
0,320.0664,80.0,0.0,4.0,99.0
0,74.788,0.0,0.0,5.0,219.0
0,70.2887,0.0,0.0,1.0,159.0
1,88.3091,1690.0,0.0,1.0,139.0
0,106.3602,0.0,238.0,2.0,99.0
0,54.2033,0.0,119.0,4.0,239.0
0,110.7542,1490.0,0.0,2.0,298.0
0,341.9521,40.0,0.0,3.0,140.0
1,124.6044,0.0,0.0,1.0,0.0
0,220.5091,159.0,756.0,6.0,159.0
0,382.8998,0.0,0.0,3.0,0.0
0,231.0779,0.0,0.0,4.0,179.0
0,141.5221,696.0,0.0,2.0,139.0
0,80.7233,179.0,358.0,2.0,199.0
1,573.6055,80.0,379.0,6.0,179.0
1,107.8761,0.0,0.0,2.0,298.0
0,224.821,0.0,0.0,2.0,80.0
0,51.8773,0.0,0.0,1.0,100.0
1,173.5029,0.0,0.0,5.0,99.0
0,185.632,0.0,0.0,1.0,179.0
0,97.582,0.0,0.0,3.0,159.0
0,134.0121,0.0,0.0,1.0,318.0
1,502.5062,0.0,836.0,5.0,99.0
0,160.2475,0.0,0.0,2.0,99.0
0,136.8,0.0,0.0,2.0,239.0
1,240.4189,99.0,0.0,2.0,0.0
0,124.6796,0.0,0.0,1.0,139.0
1,330.8266,0.0,0.0,4.0,199.0
0,75.0417,0.0,0.0,1.0,99.0
0,244.8183,0.0,0.0,1.0,0.0
0,185.6946,0.0,0.0,3.0,219.0
0,245.6649,0.0,0.0,1.0,119.0
0,285.6418,0.0,0.0,4.0,258.0
0,320.8746,0.0,0.0,4.0,179.0
1,258.4918,0.0,1193.0,1.0,99.0
0,0.0,80.0,0.0,1.0,80.0
1,212.5376,0.0,0.0,1.0,0.0
0,332.733,299.0,0.0,5.0,179.0
0,429.5431,259.0,398.0,6.0,99.0
0,318.5769,695.0,0.0,4.0,119.0
0,698.2585,0.0,3358.0,6.0,179.0
1,172.0356,119.0,675.0,1.0,298.0
0,749.3659,0.0,0.0,5.0,199.0
1,181.2078,0.0,0.0,1.0,139.0
1,787.0815,0.0,0.0,6.0,80.0
0,293.5068,0.0,0.0,2.0,99.0
0,355.4128,0.0,0.0,3.0,159.0
0,147.0459,0.0,0.0,3.0,219.0
0,140.4226,139.0,2566.0,2.0,159.0
1,139.6612,0.0,0.0,3.0,199.0
0,341.6771,0.0,0.0,2.0,219.0
0,466.2502,0.0,0.0,5.0,119.0
0,609.0993,119.0,0.0,1.0,139.0
0,105.6882,0.0,0.0,2.0,199.0
1,620.942,0.0,0.0,6.0,179.0
0,119.3367,0.0,0.0,2.0,159.0
0,69.1809,0.0,0.0,1.0,0.0
0,122.5439,0.0,0.0,5.0,298.0
0,90.8983,119.0,0.0,3.0,179.0
1,192.5526,0.0,0.0,5.0,139.0
1,112.54,0.0,0.0,1.0,119.0
1,150.1308,796.0,0.0,3.0,99.0
1,105.0536,139.0,696.0,1.0,219.0
0,1123.4996,0.0,399.0,3.0,179.0
0,713.472,0.0,0.0,8.0,80.0
1,193.5568,159.0,0.0,2.0,259.0
1,49.0408,0.0,0.0,1.0,20.0
0,128.1405,758.0,200.0,4.0,219.0
0,219.0365,0.0,0.0,2.0,139.0
0,243.2057,0.0,0.0,4.0,80.0
1,168.5007,1195.0,0.0,2.0,139.0
0,200.3578,0.0,0.0,2.0,239.0
1,117.2359,159.0,0.0,1.0,119.0
1,363.1463,956.0,0.0,3.0,139.0
1,301.2682,119.0,0.0,1.0,199.0
0,223.6347,159.0,0.0,4.0,139.0
1,339.4013,298.0,0.0,1.0,139.0
0,112.661,0.0,0.0,1.0,199.0
0,143.7611,0.0,0.0,6.0,179.0
0,83.9315,0.0,0.0,3.0,219.0
1,133.9039,0.0,0.0,4.0,139.0
1,135.1333,0.0,0.0,7.0,119.0
0,402.8613,0.0,0.0,5.0,119.0
0,1362.7092,0.0,0.0,1.0,80.0
0,159.5306,0.0,0.0,2.0,139.0
0,617.5032,99.0,0.0,5.0,219.0
0,445.1957,139.0,0.0,4.0,139.0
1,194.4544,0.0,855.0,1.0,239.0
0,240.8137,0.0,0.0,3.0,278.0
0,251.0403,1531.0,1372.0,4.0,139.0
0,207.5795,0.0,0.0,1.0,219.0
0,117.8357,0.0,0.0,3.0,139.0
0,692.9203,0.0,0.0,8.0,139.0
0,252.5045,438.0,238.0,2.0,139.0
1,35.171,80.0,0.0,1.0,318.0
0,199.2699,0.0,0.0,3.0,80.0
1,279.732,0.0,0.0,3.0,219.0
0,201.4907,0.0,0.0,3.0,119.0
0,66.1154,0.0,0.0,2.0,179.0
1,85.92,1196.0,0.0,1.0,199.0
0,106.0189,0.0,0.0,2.0,199.0
1,0.0,1014.0,0.0,1.0,159.0
0,233.6204,0.0,0.0,2.0,258.0
0,169.9448,0.0,0.0,2.0,139.0
1,591.0763,0.0,3620.0,1.0,119.0
0,119.877,258.0,0.0,1.0,99.0
0,143.0079,219.0,1334.0,4.0,199.0
0,82.1523,238.0,0.0,1.0,159.0
1,119.877,139.0,179.0,2.0,99.0
1,58.228,0.0,937.0,2.0,279.0
0,348.7614,0.0,0.0,1.0,119.0
0,166.3641,0.0,0.0,2.0,119.0
0,136.0588,0.0,99.0,3.0,119.0
0,120.6172,0.0,0.0,1.0,219.0
0,424.8088,792.0,0.0,5.0,99.0
1,131.8797,0.0,0.0,1.0,239.0
0,202.6111,179.0,0.0,1.0,99.0
1,110.0011,0.0,477.0,4.0,199.0
1,756.6033,696.0,0.0,1.0,278.0
1,173.6555,0.0,0.0,1.0,298.0
0,220.4291,377.0,0.0,1.0,139.0
0,121.1084,219.0,597.0,2.0,338.0
0,73.0924,0.0,0.0,1.0,159.0
0,807.1488,0.0,378.0,6.0,298.0
1,471.7648,0.0,0.0,6.0,159.0
1,117.0694,80.0,99.0,2.0,99.0
0,296.7849,0.0,1291.0,1.0,239.0
1,307.033,240.0,0.0,5.0,100.0
0,232.0005,0.0,0.0,2.0,139.0
0,91.7878,0.0,0.0,2.0,139.0
0,107.3709,0.0,0.0,2.0,199.0
1,178.1011,0.0,0.0,3.0,99.0
0,111.4462,180.0,0.0,2.0,139.0
0,135.5701,80.0,0.0,6.0,80.0
0,142.4588,0.0,0.0,2.0,99.0
0,113.2166,159.0,0.0,2.0,139.0
0,165.9827,139.0,0.0,5.0,99.0
0,310.3244,0.0,0.0,3.0,159.0
0,178.514,0.0,0.0,1.0,20.0
1,374.7212,0.0,0.0,7.0,99.0
0,68.0827,0.0,199.0,4.0,139.0
0,69.029,278.0,0.0,3.0,219.0
0,127.5157,358.0,0.0,5.0,179.0
1,154.1752,1032.0,597.0,6.0,159.0
0,58.8069,0.0,0.0,1.0,139.0
0,82.8387,0.0,0.0,1.0,99.0
1,228.2898,2349.0,0.0,1.0,99.0
0,130.3467,219.0,0.0,1.0,119.0
1,130.9599,119.0,0.0,4.0,159.0
0,233.0048,318.0,0.0,2.0,119.0
0,297.0038,0.0,0.0,1.0,139.0
0,103.9832,0.0,0.0,1.0,219.0
0,187.8224,0.0,0.0,2.0,139.0
0,612.7424,0.0,0.0,6.0,278.0
1,220.096,0.0,0.0,1.0,139.0
0,229.7129,0.0,0.0,2.0,139.0
1,78.8432,0.0,0.0,1.0,298.0
0,122.2804,0.0,0.0,1.0,179.0
0,45.1359,219.0,0.0,8.0,338.0
0,130.124,0.0,0.0,2.0,139.0
0,513.6295,0.0,0.0,5.0,139.0
0,333.7911,219.0,1193.0,4.0,99.0
1,111.4955,0.0,0.0,1.0,0.0
0,40.1404,0.0,179.0,3.0,239.0
1,719.8272,0.0,179.0,6.0,99.0
0,74.6073,758.0,200.0,4.0,219.0
1,265.6991,80.0,0.0,5.0,139.0
0,145.664,0.0,0.0,2.0,0.0
0,142.2744,179.0,2286.0,3.0,159.0
0,210.2439,0.0,0.0,1.0,159.0
0,285.0689,0.0,259.0,4.0,139.0
0,147.1343,0.0,0.0,1.0,100.0
0,56.6591,0.0,378.0,1.0,80.0
0,49.023,0.0,0.0,5.0,139.0
0,82.0061,0.0,0.0,2.0,0.0
0,480.6376,179.0,0.0,2.0,239.0
1,172.0966,0.0,0.0,2.0,0.0
0,366.2871,894.0,298.0,6.0,99.0
1,129.4314,0.0,2351.0,2.0,179.0
1,627.1475,873.0,4076.0,4.0,139.0
0,148.1022,339.0,0.0,2.0,139.0
0,155.9888,0.0,0.0,2.0,99.0
0,829.4607,0.0,0.0,6.0,20.0
1,128.2078,1213.0,0.0,2.0,119.0
0,200.6103,0.0,0.0,3.0,139.0
0,338.9207,0.0,0.0,1.0,199.0
0,431.6321,99.0,0.0,3.0,139.0
1,219.206,0.0,0.0,3.0,139.0
0,306.9405,0.0,0.0,4.0,179.0
1,215.6965,417.0,934.0,5.0,199.0
1,294.0021,0.0,0.0,5.0,99.0
1,59.0339,0.0,179.0,3.0,258.0
0,183.1338,0.0,0.0,2.0,318.0
1,95.4529,199.0,0.0,2.0,238.0
1,146.7762,557.0,0.0,5.0,199.0
0,105.8702,278.0,0.0,1.0,99.0
0,147.6558,20.0,0.0,2.0,438.0
0,55.3828,359.0,658.0,4.0,319.0
1,171.1586,0.0,279.0,5.0,139.0
1,152.942,338.0,100.0,2.0,80.0
0,258.774,0.0,0.0,1.0,258.0
0,0.0,0.0,0.0,1.0,99.0
0,0.0,159.0,0.0,2.0,99.0
0,98.6927,179.0,0.0,1.0,179.0
1,62.5,716.0,0.0,1.0,0.0
1,698.5517,0.0,616.0,2.0,119.0
1,742.8879,1689.0,119.0,2.0,199.0
1,568.4259,1654.0,896.0,5.0,219.0
1,147.7168,0.0,0.0,3.0,159.0
1,429.6283,0.0,0.0,1.0,179.0
1,141.0009,20.0,0.0,5.0,219.0
0,212.9941,0.0,0.0,4.0,80.0
0,234.5021,0.0,0.0,1.0,139.0
0,367.1597,0.0,796.0,1.0,179.0
0,628.9141,0.0,0.0,7.0,239.0
0,173.2404,0.0,0.0,4.0,119.0
0,134.0755,199.0,0.0,3.0,179.0
0,192.2531,0.0,0.0,4.0,80.0
0,164.5068,557.0,0.0,3.0,159.0
1,171.5488,0.0,0.0,1.0,139.0
1,220.5385,0.0,0.0,2.0,119.0
0,149.1107,0.0,0.0,2.0,99.0
0,106.4918,0.0,0.0,1.0,179.0
0,344.0124,0.0,0.0,6.0,199.0
0,337.7965,0.0,0.0,3.0,20.0
0,29.5169,0.0,0.0,1.0,139.0
0,420.4741,0.0,0.0,6.0,139.0
0,257.2105,0.0,0.0,4.0,139.0
0,113.6717,0.0,0.0,4.0,139.0
1,230.0804,0.0,0.0,2.0,140.0
0,54.1872,0.0,0.0,3.0,279.0
1,140.788,179.0,816.0,5.0,298.0
0,102.06,179.0,398.0,2.0,0.0
0,140.1517,0.0,0.0,7.0,219.0
1,274.0,696.0,0.0,1.0,278.0
0,139.4104,99.0,0.0,3.0,80.0
1,103.5978,0.0,0.0,3.0,179.0
1,95.8853,199.0,0.0,1.0,139.0
0,213.9024,99.0,0.0,1.0,80.0
1,185.7969,219.0,0.0,6.0,159.0
0,285.9204,0.0,0.0,1.0,179.0
1,189.5534,358.0,0.0,3.0,179.0
1,61.0512,0.0,0.0,2.0,0.0
0,122.001,0.0,0.0,3.0,238.0
0,470.5159,0.0,0.0,5.0,258.0
0,204.7877,0.0,0.0,1.0,418.0
1,355.777,0.0,558.0,2.0,99.0
1,82.3772,0.0,0.0,5.0,179.0
0,129.3223,0.0,0.0,2.0,139.0
0,156.7713,0.0,0.0,2.0,238.0
1,71.8923,0.0,99.0,2.0,199.0
1,113.1923,379.0,0.0,1.0,359.0
0,101.4938,179.0,0.0,2.0,139.0
1,181.0249,418.0,279.0,1.0,258.0
0,245.0,0.0,0.0,3.0,258.0
0,374.5013,0.0,0.0,2.0,119.0
0,184.34,139.0,0.0,2.0,159.0
0,580.7342,0.0,0.0,4.0,139.0
0,140.0652,0.0,0.0,1.0,299.0
0,271.5,0.0,0.0,2.0,298.0
0,222.3342,0.0,0.0,1.0,119.0
1,140.4315,0.0,219.0,2.0,139.0
0,75.5149,0.0,0.0,5.0,139.0
0,244.2048,0.0,0.0,2.0,139.0
1,454.0069,359.0,3363.0,6.0,239.0
1,433.5049,297.0,4690.0,3.0,298.0
0,273.5804,0.0,0.0,2.0,80.0
0,122.1024,0.0,0.0,2.0,119.0
0,168.2409,0.0,0.0,6.0,139.0
1,425.4894,3561.0,0.0,4.0,119.0
0,120.5259,0.0,238.0,3.0,99.0
1,98.256,0.0,0.0,1.0,139.0
1,107.8378,100.0,497.0,2.0,159.0
0,209.0215,0.0,0.0,3.0,99.0
0,100.7795,0.0,139.0,7.0,159.0
1,0.0,80.0,0.0,1.0,378.0
0,62.3939,0.0,0.0,4.0,239.0
0,110.0227,0.0,0.0,3.0,179.0
0,246.0046,0.0,0.0,2.0,179.0
0,232.9211,0.0,0.0,3.0,159.0
0,181.0249,0.0,0.0,5.0,99.0
1,81.2527,0.0,1132.0,1.0,139.0
0,538.5165,119.0,0.0,5.0,119.0
0,307.6967,0.0,0.0,1.0,99.0
1,141.726,278.0,0.0,1.0,0.0
0,92.0448,0.0,0.0,1.0,80.0
1,154.9298,0.0,0.0,6.0,219.0
0,159.5384,0.0,0.0,2.0,179.0
1,129.1395,1953.0,1928.0,1.0,298.0
1,262.3738,4116.0,6363.0,3.0,139.0
1,86.2047,258.0,417.0,5.0,219.0
0,198.0057,0.0,0.0,6.0,179.0
0,84.9779,0.0,119.0,5.0,199.0
1,138.1304,159.0,0.0,1.0,119.0
0,97.1249,0.0,0.0,1.0,20.0
0,172.9227,80.0,0.0,4.0,80.0
0,255.811,80.0,0.0,2.0,80.0
