eyemove/table2.firstPassFixDur,eyemove/table2.meanFixDur,eyemove/table2.pupilDiamLag,eyemove/table2.pupilDiamMax,eyemove/table2.timePrtctg
279.0,279.0,0.7122,0.9212,0.0424
80.0,80.0,0.101,0.004,0.0108
318.0,159.0,0.1656,0.1081,0.0293
517.0,517.0,0.2768,0.2768,0.0668
139.0,318.0,0.2992,0.1167,0.0338
119.0,99.0,0.2729,0.2184,0.0102
139.0,219.0,0.225,0.002,0.0196
179.0,139.0,0.4381,0.0276,0.0324
258.0,258.0,0.3121,0.5301,0.0637
99.0,99.0,0.522,0.089,0.0221
119.0,119.0,-0.005,-0.003,0.0101
258.0,179.0,0.6053,0.0613,0.0219
497.0,238.0,0.0989,0.1174,0.0244
179.0,318.0,0.0812,0.0382,0.0398
80.0,119.0,0.2544,0.0869,0.0516
139.0,139.0,0.1201,0.0631,0.0133
119.0,119.0,0.0482,-0.1403,0.0118
159.0,159.0,0.348,0.1625,0.0129
139.0,139.0,0.404,0.404,0.0206
278.0,278.0,0.1325,0.1325,0.0349
179.0,179.0,0.5086,0.1916,0.036
139.0,298.0,0.4033,0.1023,0.0297
99.0,99.0,0.1538,0.0958,0.0163
338.0,169.0,0.3185,0.267,0.0559
159.0,159.0,0.1602,0.0162,0.0152
219.0,219.0,0.2572,0.2037,0.0106
139.0,139.0,0.5974,-0.2316,0.0113
258.0,119.0,0.4978,0.4978,0.0177
159.0,159.0,0.2556,0.2201,0.0227
179.0,179.0,0.0845,0.1055,0.0225
80.0,179.0,0.4452,0.4497,0.0312
179.0,179.0,0.2394,0.2624,0.0272
199.0,199.0,1.5762,0.0387,0.0309
298.0,298.0,0.2606,0.1621,0.05
80.0,80.0,0.3603,0.3143,0.0222
99.0,99.0,0.2743,0.1129,0.011
159.0,159.0,0.1643,0.0498,0.0168
139.0,179.0,0.3507,0.1122,0.0252
139.0,139.0,0.1859,0.1729,0.0139
100.0,100.0,0.0748,0.1568,0.0135
218.0,109.0,0.2536,0.2046,0.0508
238.0,238.0,0.1787,0.1787,0.0203
378.0,189.0,0.2226,0.1136,0.05
318.0,318.0,0.2196,0.4406,0.0904
258.0,258.0,0.3303,0.0738,0.0579
159.0,159.0,0.3761,0.2516,0.0153
378.0,378.0,0.1994,0.1744,0.0485
99.0,119.0,0.3223,0.2303,0.0379
139.0,139.0,0.1411,0.1926,0.0357
239.0,80.0,0.0606,0.1111,0.0126
159.0,159.0,-0.1045,-0.005,0.0136
179.0,89.5,0.125,0.13,0.012
239.0,239.0,0.0681,0.0296,0.0264
199.0,199.0,1.3035,0.3645,0.0199
199.0,298.0,0.0173,0.1258,0.0397
99.0,99.0,0.1139,0.1319,0.0185
378.0,239.0,0.2486,0.1426,0.016
199.0,199.0,0.3241,0.2446,0.0183
239.0,239.0,0.147,0.2025,0.0229
159.0,179.0,0.0845,0.1055,0.0225
239.0,239.0,0.0954,0.0509,0.0256
80.0,219.0,0.033,0.0545,0.0275
179.0,179.0,0.1916,0.1621,0.0102
99.0,99.0,0.2327,0.0892,0.0082
219.0,219.0,0.9595,0.556,0.0234
219.0,219.0,0.1026,0.2646,0.0423
338.0,338.0,0.2866,0.1081,0.0311
139.0,139.0,0.1138,0.0628,0.0229
159.0,159.0,0.1711,0.1471,0.0248
219.0,219.0,0.7267,-0.3943,0.0245
139.0,139.0,0.3176,0.0811,0.0133
398.0,132.6667,0.1717,0.1487,0.0654
179.0,89.5,0.5288,0.2188,0.0492
139.0,139.0,0.209,0.0085,0.014
219.0,100.0,0.0736,-0.1939,0.007
119.0,119.0,0.5446,0.1831,0.0262
199.0,199.0,0.0989,0.2094,0.0204
258.0,179.0,0.1602,0.1602,0.0223
199.0,199.0,0.4355,-0.07,0.027
139.0,139.0,0.0708,0.0208,0.0173
120.0,120.0,1.9801,0.5371,0.0202
159.0,159.0,1.9287,1.2332,0.0144
378.0,20.0,0.2085,0.175,0.0005
119.0,99.0,0.1205,0.0415,0.008
199.0,199.0,1.8132,1.8132,0.0123
179.0,179.0,0.389,0.3805,0.0364
119.0,119.0,0.1602,0.1602,0.0113
99.0,99.0,0.3861,0.0721,0.0141
199.0,159.5,0.6525,1.525,0.008
179.0,179.0,0.1383,0.0328,0.019
139.0,139.0,0.1568,0.0413,0.0188
199.0,199.0,0.348,0.1625,0.0161
199.0,199.0,0.2312,0.2312,0.0231
119.0,119.0,0.1845,0.1095,0.0175
139.0,259.0,0.3161,0.3161,0.0148
438.0,146.0,0.0755,0.1015,0.0226
80.0,80.0,0.3311,0.1861,0.0205
119.0,119.0,0.0868,0.0868,0.0229
239.0,129.0,0.3344,0.3204,0.0221
199.0,199.0,-0.0044,0.0246,0.019
219.0,219.0,0.1315,0.185,0.021
139.0,179.0,0.2482,0.1567,0.0382
298.0,298.0,0.153,0.089,0.0184
80.0,99.0,0.1058,0.2208,0.0265
179.0,179.0,0.1946,-0.0449,0.0172
219.0,80.0,0.2337,0.0437,0.0058
318.0,318.0,-0.1885,0.068,0.0568
437.0,278.0,0.0983,0.0883,0.0203
80.0,80.0,0.3453,0.4189,0.0122
139.0,139.0,0.0957,0.1047,0.0165
179.0,259.0,0.2142,0.2037,0.0097
418.0,139.3333,0.0886,0.0901,0.0665
179.0,179.0,0.1391,0.1611,0.0166
199.0,199.0,0.3012,0.1997,0.025
119.0,119.0,0.2633,0.3998,0.0229
179.0,89.5,0.3651,0.0751,0.0149
198.0,99.0,0.1803,0.0908,0.0245
159.0,159.0,0.1008,0.0013,0.0164
160.0,80.0,0.1765,0.1335,0.0289
199.0,199.0,2.3504,0.5789,0.0469
298.0,189.0,0.0775,0.094,0.038
139.0,139.0,0.153,0.0625,0.0305
259.0,259.0,0.1626,-0.2199,0.0196
258.0,129.0,0.128,0.0465,0.0505
159.0,159.0,0.2302,0.1107,0.0228
399.0,399.0,1.9801,0.5371,0.0672
179.0,89.5,0.2379,0.1023,0.0269
119.0,119.0,0.2636,0.1271,0.0083
179.0,179.0,0.0828,0.0828,0.0259
99.0,99.0,0.1306,0.1446,0.0069
159.0,159.0,0.4009,0.2229,0.0488
338.0,338.0,0.2797,0.2237,0.0756
179.0,179.0,0.1729,0.1729,0.02
179.0,179.0,0.2227,0.1447,0.0086
179.0,179.0,0.2236,0.2236,0.0353
99.0,99.0,0.082,0.0395,0.0157
179.0,179.0,0.3302,0.0947,0.0317
80.0,80.0,0.248,0.545,0.0111
219.0,219.0,0.2337,0.2667,0.0082
279.0,199.0,0.319,-1.322,0.005
99.0,298.0,0.3622,0.1722,0.0384
397.0,132.3333,0.2646,0.2636,0.09
198.0,99.0,0.1191,0.1161,0.0372
159.0,159.0,0.3303,0.3303,0.0357
99.0,99.0,0.2895,0.0231,0.0225
99.0,99.0,0.211,0.212,0.01
219.0,219.0,0.1654,0.0894,0.041
278.0,165.6667,0.1986,0.2636,0.0436
558.0,558.0,2.0226,-0.2634,0.1015
678.0,678.0,2.9875,2.9875,0.1891
278.0,258.0,0.1455,0.089,0.0159
219.0,219.0,0.7158,0.3083,0.0395
278.0,278.0,0.3916,0.2431,0.0403
179.0,179.0,0.3344,0.2659,0.0153
239.0,119.5,0.0345,0.1215,0.0214
457.0,99.0,0.3161,0.2671,0.0056
139.0,99.0,0.196,0.236,0.0125
179.0,179.0,0.0246,-0.0629,0.0204
239.0,106.0,0.3761,0.0781,0.0741
199.0,199.0,0.1682,0.1682,0.0449
258.0,129.0,0.133,0.0825,0.0269
119.0,119.0,0.2982,0.1997,0.0167
119.0,119.0,0.2532,0.0457,0.0605
119.0,119.0,0.0128,0.1353,0.0257
219.0,219.0,0.1986,0.2636,0.0192
258.0,219.0,0.0487,0.2667,0.0082
139.0,139.0,0.1921,0.1446,0.0093
239.0,179.0,0.4488,0.1318,0.019
159.0,119.0,0.1356,0.1646,0.0105
259.0,219.0,0.4978,0.0713,0.0326
159.0,159.0,0.2081,0.3271,0.017
80.0,80.0,0.1296,-0.0269,0.0088
99.0,99.0,0.2137,0.0892,0.0048
179.0,179.0,0.0656,0.0441,0.0173
219.0,219.0,0.1649,0.1014,0.0219
379.0,379.0,0.2646,0.2646,0.0732
179.0,179.0,0.2638,0.0498,0.0322
379.0,558.0,4.4917,4.4917,0.0344
119.0,132.3333,0.3379,0.2489,0.0408
159.0,159.0,0.145,0.145,0.0354
199.0,199.0,0.1478,0.0068,0.0211
99.0,129.0,-0.0193,0.0437,0.0472
139.0,139.0,0.1378,0.3323,0.0312
159.0,159.0,0.2232,0.1507,0.0447
258.0,258.0,0.1159,0.0124,0.0276
119.0,119.0,0.2614,0.1859,0.0381
119.0,139.0,0.123,0.0955,0.0587
518.0,259.0,2.2779,2.0914,0.0383
80.0,80.0,0.3397,0.1872,0.0095
179.0,179.0,0.106,0.1315,0.0172
80.0,80.0,0.2135,0.1895,0.0163
179.0,179.0,0.2126,0.1651,0.0173
259.0,259.0,0.6412,0.8442,0.0394
437.0,218.5,0.0326,0.1411,0.0417
258.0,258.0,0.0975,0.237,0.0464
239.0,239.0,0.298,0.3655,0.0239
238.0,238.0,0.1126,0.0341,0.023
219.0,219.0,0.663,0.023,0.0522
80.0,99.0,0.2873,0.1058,0.0265
139.0,139.0,0.6357,0.1467,0.0151
99.0,99.0,0.4858,0.2028,0.0311
219.0,219.0,0.199,0.0355,0.0396
199.0,199.0,0.1325,0.1245,0.025
179.0,179.0,0.2931,1.1076,0.016
179.0,179.0,0.1296,0.0776,0.0276
179.0,80.0,0.1792,0.1217,0.0039
258.0,338.0,0.1174,0.0084,0.0347
80.0,80.0,0.1456,0.0751,0.0056
319.0,159.5,0.4109,0.4109,0.0764
279.0,279.0,2.3196,1.6111,0.0359
258.0,129.0,0.0723,0.1213,0.0288
139.0,139.0,0.2008,0.2543,0.0139
299.0,99.6667,0.4067,0.1492,0.0505
119.0,298.0,0.162,0.253,0.0437
99.0,99.0,0.1837,-0.0003,0.0118
179.0,179.0,0.2213,0.0843,0.0408
179.0,179.0,0.3306,0.0781,0.0285
219.0,219.0,0.0271,-0.0154,0.0131
119.0,119.0,0.0842,-0.0273,0.0266
199.0,80.0,0.2282,0.2427,0.0142
99.0,99.0,0.2085,0.108,0.0071
259.0,139.0,0.225,0.002,0.0124
159.0,159.0,0.1309,0.0904,0.0163
298.0,149.0,0.1034,0.1024,0.0903
259.0,259.0,-0.0108,-0.2753,0.0235
139.0,139.0,0.0951,0.1116,0.0314
119.0,119.0,0.2765,0.2735,0.017
279.0,279.0,1.4261,0.0771,0.0196
159.0,159.0,0.2908,0.2923,0.0479
80.0,80.0,0.3273,0.3218,0.0359
159.0,159.0,0.2636,0.1261,0.0111
99.0,99.0,0.2339,0.0644,0.008
159.0,219.0,0.2906,0.1721,0.022
139.0,139.0,0.2002,0.0132,0.0234
139.0,139.0,0.1847,0.0657,0.0165
99.0,139.0,0.1696,0.0766,0.0122
258.0,258.0,0.325,0.1935,0.0417
258.0,258.0,0.0781,0.1181,0.0246
357.0,119.0,-0.0083,-0.0343,0.0119
159.0,159.0,0.0769,0.0629,0.0128
259.0,298.0,0.149,0.0265,0.0266
139.0,139.0,0.1448,0.1533,0.0244
139.0,80.0,0.1391,0.0626,0.0048
99.0,99.0,0.1411,0.0441,0.0094
518.0,152.6667,0.748,0.3575,0.0115
119.0,119.0,0.0766,0.1986,0.0105
80.0,80.0,0.5094,0.2689,0.0097
80.0,99.0,0.2091,-0.0019,0.0186
478.0,478.0,1.8859,2.2479,0.0708
80.0,80.0,0.2544,0.0858,0.0132
239.0,239.0,0.3344,0.1224,0.0205
119.0,338.0,0.0971,0.0651,0.0313
139.0,139.0,0.4069,-0.0551,0.0469
159.0,159.0,0.7386,0.3086,0.0211
119.0,119.0,0.1305,0.203,0.0111
179.0,179.0,0.1951,0.1441,0.0306
139.0,139.0,0.0467,0.0187,0.0115
139.0,139.0,0.3627,0.0672,0.02
258.0,258.0,0.0623,0.1393,0.0188
278.0,139.0,0.1665,0.0265,0.0329
219.0,219.0,-0.924,-0.8475,0.0193
139.0,139.0,0.4224,0.1579,0.0864
298.0,298.0,0.2765,0.275,0.0425
100.0,100.0,0.2297,0.1987,0.0127
100.0,100.0,0.2407,0.2062,0.0145
219.0,219.0,0.0596,-0.0629,0.025
80.0,80.0,0.2586,0.1621,0.0046
159.0,159.0,0.1201,0.1051,0.0207
119.0,199.0,-0.0131,-0.0131,0.0405
159.0,159.0,0.1988,0.1678,0.0271
377.0,188.5,0.3363,0.1548,0.0502
20.0,518.0,0.9836,0.9836,0.0365
179.0,179.0,0.2,0.168,0.012
159.0,159.0,0.006,0.0095,0.0114
219.0,219.0,1.1076,1.1076,0.0196
139.0,99.0,0.2041,0.2906,0.0099
99.0,99.0,0.0681,0.0356,0.0109
239.0,239.0,0.3011,0.1886,0.0209
357.0,119.0,0.1515,0.089,0.0795
278.0,139.0,0.0921,0.2126,0.0269
397.0,238.0,0.114,0.018,0.016
239.0,239.0,-0.0299,-0.3184,0.0308
378.0,106.3333,0.8315,0.948,0.008
99.0,129.0,0.0126,0.0891,0.0192
119.0,119.0,0.0954,0.0819,0.0127
139.0,139.0,0.4074,0.1619,0.0288
99.0,99.0,0.343,0.4355,0.0134
159.0,159.0,0.2037,0.1952,0.0077
198.0,139.0,0.0761,0.2081,0.0172
219.0,139.0,0.7725,0.734,0.0035
139.0,139.0,0.3547,0.1422,0.027
439.0,146.3333,1.1076,1.0896,0.0392
139.0,139.0,0.0983,0.0883,0.0101
219.0,219.0,0.205,0.117,0.0157
99.0,99.0,0.2938,0.0693,0.0089
278.0,139.0,0.2504,0.1139,0.0338
179.0,89.5,0.2636,0.1371,0.0157
219.0,219.0,0.1676,0.0971,0.0203
139.0,139.0,0.1525,0.0465,0.0272
179.0,179.0,0.4061,0.2521,0.0919
179.0,179.0,0.1926,0.1556,0.046
99.0,99.0,-0.0596,-0.0596,0.0334
219.0,149.5,-1.206,-0.1365,0.0075
139.0,139.0,0.2052,0.0532,0.0154
139.0,139.0,0.0526,0.0231,0.0172
378.0,378.0,0.2789,0.1769,0.0647
119.0,119.0,0.1033,0.0193,0.0148
398.0,199.0,-0.007,0.0195,0.0401
119.0,119.0,0.2636,0.1271,0.0083
338.0,169.0,0.186,0.1975,0.0442
278.0,139.0,0.409,0.254,0.0144
199.0,199.0,0.3348,0.0798,0.0455
99.0,99.0,-0.0343,0.0097,0.0099
159.0,159.0,-0.1566,-0.8116,0.024
279.0,139.5,0.1181,0.0361,0.0266
80.0,80.0,-0.1074,-0.0204,0.0076
159.0,159.0,0.2874,0.2339,0.0128
199.0,179.0,0.2071,0.1931,0.0133
359.0,359.0,0.9162,0.6157,0.0558
20.0,20.0,0.8192,-0.0653,0.0021
219.0,219.0,0.2099,0.1394,0.0749
298.0,298.0,0.1233,0.1378,0.0669
338.0,169.0,0.1815,0.122,0.0273
219.0,219.0,0.9915,0.9915,0.0055
119.0,119.0,0.5746,0.4191,0.0099
219.0,219.0,0.5383,0.2523,0.1029
219.0,219.0,0.101,0.0935,0.0204
160.0,80.0,0.2152,0.0947,0.0201
239.0,20.0,1.8894,0.5974,0.0016
238.0,119.0,0.1831,0.1876,0.0523
359.0,219.0,1.7096,1.2646,0.0288
179.0,179.0,0.404,0.0615,0.0265
139.0,139.0,0.1757,0.0557,0.02
80.0,80.0,0.6053,0.0898,0.0098
179.0,179.0,0.3761,0.1256,0.0172
179.0,179.0,-0.2634,-0.0089,0.0326
239.0,239.0,1.1785,0.283,0.0253
199.0,199.0,0.1126,0.0341,0.0193
339.0,199.0,1.127,1.7125,0.005
139.0,80.0,0.3876,0.3596,0.007
139.0,129.0,0.1267,0.0807,0.0275
240.0,99.0,0.3379,0.1699,0.0102
20.0,20.0,-0.3694,0.7661,0.0018
139.0,139.0,0.1676,0.0721,0.0534
119.0,119.0,0.1286,-0.0019,0.0534
159.0,478.0,-1.113,-0.429,0.012
139.0,139.0,0.8065,0.103,0.0187
80.0,80.0,0.2978,0.2673,0.0144
179.0,179.0,0.1467,0.0162,0.0195
398.0,199.0,0.3988,0.2303,0.0739
318.0,318.0,0.34,0.34,0.0416
99.0,199.0,0.2182,0.1292,0.0096
259.0,259.0,0.3635,-0.575,0.0065
238.0,119.0,0.1171,0.2751,0.0209
100.0,100.0,0.1525,0.128,0.0196
179.0,179.0,0.0983,-0.0122,0.0131
99.0,99.0,0.1599,0.2259,0.0212
99.0,99.0,0.2142,0.0342,0.0208
179.0,179.0,0.0742,0.1177,0.0257
139.0,139.0,0.2015,0.0465,0.0245
99.0,99.0,0.3207,0.1737,0.0166
298.0,100.0,0.0915,0.0775,0.0081
238.0,238.0,0.1968,0.1113,0.0514
159.0,159.0,0.1644,0.2914,0.0204
298.0,298.0,0.5104,0.2394,0.0533
139.0,139.0,0.3161,0.1951,0.0079
199.0,199.0,0.0487,0.1217,0.0212
199.0,99.5,0.1752,0.1462,0.028
537.0,179.0,0.4992,0.3742,0.0201
219.0,219.0,2.9684,1.2479,0.0866
199.0,219.0,-0.0171,-0.0171,0.0234
279.0,279.0,0.7736,0.8061,0.0211
179.0,179.0,0.3122,0.1212,0.0317
119.0,119.0,0.124,0.082,0.0188
278.0,80.0,0.4046,0.2591,0.0116
80.0,80.0,0.0411,0.0091,0.0114
239.0,239.0,0.9047,0.0737,0.0203
319.0,319.0,2.157,1.15,0.0341
298.0,298.0,0.1301,0.1466,0.0179
159.0,159.0,0.614,0.2715,0.0491
179.0,179.0,0.2647,0.0962,0.0178
99.0,179.0,0.0271,0.0696,0.0107
20.0,20.0,0.4335,0.0805,0.002
179.0,179.0,0.1186,-0.0314,0.0161
219.0,159.0,0.0162,0.0152,0.0173
100.0,100.0,0.145,0.0095,0.0131
179.0,179.0,0.098,0.076,0.0172
378.0,189.0,0.4109,0.0789,0.0905
139.0,139.0,0.263,0.263,0.0164
179.0,179.0,0.117,0.2485,0.0364
219.0,219.0,0.4355,-0.1215,0.0297
119.0,119.0,0.1477,0.1492,0.0231
239.0,239.0,0.0762,0.1532,0.0534
80.0,80.0,0.3163,0.1933,0.0093
1113.0,222.6,0.0675,0.0795,0.0748
179.0,179.0,0.0642,0.0342,0.0375
179.0,89.5,0.237,-0.079,0.032
80.0,80.0,0.033,0.0845,0.01
159.0,159.0,0.496,0.2495,0.0491
338.0,338.0,0.1054,0.1469,0.0787
80.0,99.0,0.278,0.152,0.0255
239.0,239.0,1.6111,-0.3974,0.0308
99.0,99.0,0.1212,-0.0893,0.0142
139.0,139.0,0.1063,0.1748,0.0302
179.0,89.5,0.1852,0.2227,0.0653
139.0,139.0,0.1392,0.0802,0.0151
199.0,199.0,0.278,0.176,0.0329
179.0,179.0,0.0692,0.2647,0.0178
139.0,139.0,0.2638,0.0498,0.025
219.0,219.0,0.2616,0.1856,0.022
80.0,80.0,0.4074,0.4074,0.0166
139.0,159.0,0.0195,0.0785,0.0321
159.0,149.5,0.403,0.091,0.0748
159.0,259.0,0.1342,0.0882,0.0265
139.0,139.0,0.556,0.28,0.0175
159.0,159.0,0.0946,-0.0169,0.0227
119.0,119.0,0.4981,0.4831,0.027
477.0,159.0,0.2776,0.3121,0.1177
80.0,99.0,0.0984,0.1124,0.0102
99.0,99.0,0.1341,0.0175,0.0219
99.0,99.0,0.3034,0.2759,0.0127
179.0,179.0,0.2091,0.0881,0.0336
139.0,139.0,0.0441,0.0921,0.0134
139.0,139.0,0.1029,0.0284,0.0112
159.0,159.0,1.7096,1.5181,0.0209
179.0,179.0,0.098,0.076,0.0172
159.0,159.0,0.1688,0.1043,0.0262
119.0,119.0,0.4915,0.3735,0.008
358.0,179.0,-0.1653,0.8567,0.04
338.0,169.0,0.132,-0.0035,0.0302
99.0,99.0,0.3642,0.1437,0.0084
179.0,179.0,0.1271,0.1006,0.0348
159.0,159.0,0.0362,-0.0803,0.0192
119.0,119.0,0.1469,0.1294,0.0277
219.0,109.5,0.0947,0.1457,0.0186
536.0,159.0,0.2802,0.2802,0.1067
119.0,199.0,0.0775,0.1435,0.0161
318.0,139.0,0.0328,0.0438,0.0213
140.0,140.0,1.7037,1.5777,0.018
80.0,80.0,0.2651,0.2631,0.0118
199.0,159.0,1.011,1.3035,0.0159
120.0,20.0,1.9801,1.6651,0.0034
120.0,120.0,1.6042,1.7537,0.0074
278.0,278.0,0.1392,0.1047,0.0303
80.0,80.0,0.3554,0.1034,0.0068
239.0,239.0,0.0696,0.0751,0.0143
179.0,179.0,0.203,0.1745,0.0167
239.0,119.5,0.3264,0.0119,0.0239
239.0,239.0,0.2366,0.1251,0.016
219.0,119.0,0.2288,0.1643,0.0214
159.0,159.0,0.1526,0.0326,0.0152
179.0,179.0,0.2853,0.3838,0.0613
397.0,132.3333,0.2446,0.2166,0.0366
278.0,139.0,0.0785,0.018,0.028
199.0,199.0,1.3177,1.2407,0.0223
139.0,139.0,0.0417,0.1457,0.0118
139.0,139.0,0.5446,0.0561,0.0305
139.0,139.0,0.2301,0.1196,0.0125
139.0,139.0,0.162,0.269,0.0104
99.0,99.0,0.2091,0.0301,0.0186
99.0,99.0,0.0723,0.0723,0.0147
139.0,139.0,0.0672,0.0957,0.0165
139.0,99.0,0.4488,0.1268,0.0105
119.0,119.0,0.1872,0.2697,0.02
179.0,179.0,0.1315,0.089,0.0153
259.0,129.5,0.3716,0.2251,0.0304
179.0,89.5,0.3223,0.2713,0.0571
199.0,199.0,0.0957,0.1047,0.0237
219.0,219.0,0.2152,0.2152,0.0264
80.0,278.0,0.237,0.1405,0.0496
139.0,139.0,0.7781,0.3716,0.0163
259.0,259.0,0.9995,0.205,0.0228
159.0,159.0,0.1175,0.325,0.0257
418.0,209.0,0.046,0.122,0.0421
298.0,80.0,0.0915,0.0415,0.0065
338.0,338.0,0.4981,0.4881,0.0766
179.0,338.0,0.9318,0.9318,0.0337
199.0,199.0,0.1033,-0.0092,0.0199
139.0,139.0,0.132,0.0745,0.0124
218.0,139.0,0.1254,0.0229,0.0119
258.0,258.0,0.5989,0.1989,0.0526
120.0,219.0,1.5677,1.9487,0.0281
238.0,238.0,0.6741,0.0921,0.1185
139.0,139.0,0.0847,0.1757,0.02
538.0,538.0,1.3664,1.7524,0.1267
278.0,139.0,0.2847,0.1872,0.1296
199.0,199.0,-0.005,-0.005,0.017
239.0,239.0,0.2407,0.1402,0.0347
139.0,139.0,0.1643,0.2813,0.025
99.0,99.0,0.2265,0.191,0.0066
198.0,238.0,0.2813,0.1104,0.0393
318.0,159.0,0.1737,0.0742,0.0456
198.0,99.0,0.1611,0.0596,0.0183
199.0,248.5,0.1602,0.1272,0.062
219.0,198.5,0.2703,0.1968,0.0763
139.0,99.0,0.1289,0.0574,0.008
199.0,199.0,0.1288,0.1288,0.0179
179.0,179.0,0.2232,0.1507,0.0503
179.0,179.0,0.2379,0.0949,0.0269
179.0,179.0,1.3232,1.2187,0.0162
219.0,80.0,0.2874,0.1439,0.0064
100.0,100.0,0.3719,0.2539,0.02
80.0,80.0,1.4366,0.1671,0.0048
99.0,99.0,0.289,0.1755,0.0114
318.0,159.0,0.3453,0.4189,0.0483
238.0,238.0,0.3768,0.3093,0.074
119.0,119.0,0.2635,0.135,0.0233
199.0,180.0,2.0375,2.0375,0.0045
80.0,80.0,0.2966,0.3776,0.0054
239.0,239.0,0.2647,0.1377,0.0238
159.0,159.0,0.2914,0.3034,0.0204
139.0,139.0,0.1708,0.1968,0.0251
199.0,199.0,0.7386,0.2551,0.0263
279.0,279.0,0.2006,0.4576,0.0507
338.0,169.0,0.4172,0.3097,0.0435
139.0,139.0,0.4,0.2,0.0093
278.0,139.0,0.473,0.283,0.0237
179.0,179.0,0.2292,0.0392,0.0467
258.0,258.0,0.1819,0.1229,0.0338
199.0,199.0,0.1883,0.1838,0.0453
139.0,139.0,0.3253,-0.0847,0.0283
338.0,112.6667,0.3464,0.2289,0.07
219.0,219.0,0.1366,0.0606,0.025
159.0,159.0,0.1274,0.0524,0.0136
99.0,99.0,0.2229,0.1034,0.0304
318.0,159.0,0.1726,0.0366,0.0414
298.0,149.0,0.2703,0.0283,0.0572
358.0,358.0,0.1332,0.1332,0.0431
159.0,159.0,0.4681,0.3921,0.0143
139.0,139.0,0.2497,0.2122,0.0217
119.0,119.0,0.1319,0.2389,0.0102
258.0,179.0,0.2181,0.0971,0.0166
80.0,80.0,0.5202,0.2122,0.0146
199.0,199.0,0.1294,0.0124,0.0213
99.0,99.0,0.3547,0.1422,0.0192
139.0,139.0,0.1775,0.1955,0.023
219.0,219.0,0.1181,-0.0044,0.0209
99.0,99.0,0.1372,0.1042,0.0167
179.0,179.0,0.132,0.199,0.0393
80.0,80.0,0.1388,-0.1032,0.0098
120.0,319.0,2.6022,1.4717,0.0197
80.0,80.0,0.3628,0.1533,0.0125
80.0,80.0,0.3645,0.281,0.023
179.0,179.0,-0.0238,-0.1273,0.0196
119.0,119.0,0.0645,0.0621,0.0264
139.0,139.0,0.2232,0.1787,0.0391
139.0,139.0,0.0818,-0.0362,0.0176
179.0,179.0,0.1194,0.2104,0.0218
179.0,179.0,0.2431,0.2431,0.0359
278.0,278.0,0.1887,0.1392,0.0886
179.0,179.0,0.0651,-0.0004,0.0133
179.0,179.0,0.6157,-0.3803,0.0278
298.0,298.0,0.1792,0.1792,0.0144
199.0,438.0,1.9487,1.4937,0.0562
119.0,238.0,0.2676,0.1621,0.027
139.0,100.0,0.2953,0.2923,0.0157
119.0,119.0,0.1816,0.0721,0.0272
100.0,100.0,0.2482,-0.1378,0.0103
219.0,109.5,0.2776,0.1795,0.0411
139.0,139.0,0.1456,0.1916,0.0362
199.0,199.0,0.1978,0.1538,0.0328
159.0,99.0,0.1525,0.0785,0.0194
159.0,159.0,0.2094,0.1934,0.0163
119.0,119.0,0.3302,0.1832,0.0211
139.0,139.0,-0.0404,-0.1019,0.0133
99.0,99.0,0.1487,-0.0323,0.0163
179.0,179.0,0.5007,0.0222,0.0301
258.0,258.0,0.439,0.323,0.0398
199.0,199.0,0.0442,0.0487,0.0074
239.0,159.0,0.55,0.3335,0.0188
139.0,139.0,-0.0238,-0.0683,0.0152
20.0,20.0,0.5542,-0.3508,0.0018
120.0,120.0,2.1322,1.2322,0.0074
179.0,89.5,0.1138,0.0813,0.0295
239.0,99.0,0.3857,0.2737,0.0048
239.0,239.0,0.2712,0.2712,0.0296
80.0,80.0,0.356,0.356,0.0672
119.0,159.0,-0.0404,-0.0404,0.0152
179.0,179.0,0.3234,0.1649,0.0179
915.0,228.75,0.1315,0.0835,0.0615
179.0,179.0,0.1913,0.2133,0.0239
179.0,139.0,0.1819,0.1819,0.0182
378.0,249.0,1.49,1.525,0.0126
80.0,80.0,0.5514,0.0319,0.0338
179.0,179.0,0.1391,0.1051,0.0166
20.0,20.0,2.0074,1.5159,0.0016
139.0,139.0,0.3283,0.2263,0.019
99.0,99.0,0.1771,0.1286,0.0199
258.0,239.0,0.1174,0.0774,0.0245
80.0,80.0,0.2485,0.1135,0.0163
99.0,99.0,0.1767,0.0802,0.0124
199.0,199.0,0.1626,-0.1094,0.0151
80.0,80.0,0.0939,0.1479,0.0171
239.0,159.0,0.0085,0.0395,0.0114
239.0,239.0,0.3241,0.2346,0.022
159.0,159.0,0.3719,0.3719,0.0319
159.0,159.0,0.6371,0.2776,0.0392
80.0,80.0,0.2724,0.2239,0.0387
417.0,417.0,0.1457,0.1787,0.0355
120.0,120.0,1.2217,0.1707,0.0134
139.0,139.0,0.4406,0.3576,0.0395
179.0,179.0,0.5086,0.5086,0.036
139.0,139.0,0.4201,0.3581,0.0315
179.0,179.0,0.2847,0.2822,0.0834
558.0,186.0,0.9595,0.2295,0.0596
458.0,229.0,2.9684,2.9684,0.181
378.0,179.0,0.062,0.05,0.0187
99.0,179.0,0.2638,0.0498,0.0322
159.0,159.0,0.663,0.0945,0.0379
199.0,199.0,0.1617,0.1432,0.0248
