eyemove/table8.P1stFixation,eyemove/table8.nextWordRegress,eyemove/table8.prevFixPos,eyemove/table8.regressDur,eyemove/table8.wordNo,prevFixDur,label
1,1,94.1913,159.0,2.0,358.0,0
0,0,70.5762,0.0,3.0,179.0,1
1,0,895.9464,159.0,1.0,159.0,0
1,0,129.2594,0.0,6.0,199.0,0
1,0,130.384,0.0,1.0,179.0,1
1,0,0.0,0.0,1.0,0.0,1
1,0,17.0,200.0,2.0,259.0,0
0,0,493.6902,0.0,2.0,159.0,0
1,0,95.1315,0.0,1.0,219.0,1
1,1,396.4089,616.0,4.0,259.0,1
1,0,539.3042,0.0,2.0,99.0,1
1,0,248.7609,0.0,2.0,199.0,0
1,0,378.1336,0.0,1.0,20.0,0
1,0,94.541,0.0,4.0,279.0,1
1,1,291.2902,1654.0,5.0,219.0,0
1,1,123.3288,832.0,3.0,159.0,0
1,1,41.0,819.0,3.0,20.0,0
1,0,0.0,0.0,1.0,0.0,1
0,0,213.0258,0.0,5.0,99.0,1
0,0,57.1402,99.0,2.0,99.0,1
1,0,777.0302,4343.0,1.0,179.0,0
1,0,473.676,0.0,2.0,139.0,1
1,0,609.4498,318.0,2.0,139.0,1
1,0,245.204,1631.0,1.0,119.0,1
1,0,113.9517,0.0,5.0,239.0,1
1,0,0.0,0.0,3.0,0.0,1
1,1,842.0594,398.0,2.0,179.0,0
0,1,312.0016,835.0,1.0,219.0,0
1,0,681.1989,0.0,1.0,139.0,0
1,0,0.0,0.0,1.0,0.0,1
1,1,85.3288,755.0,7.0,179.0,0
0,0,542.1965,199.0,2.0,159.0,0
1,0,136.9379,0.0,3.0,219.0,1
1,0,144.0139,0.0,1.0,179.0,0
0,0,194.4351,596.0,4.0,258.0,0
1,1,109.5536,377.0,2.0,119.0,0
1,0,0.0,0.0,3.0,0.0,1
1,0,115.0043,0.0,2.0,139.0,0
0,0,431.3931,0.0,2.0,80.0,0
1,0,554.0442,676.0,1.0,0.0,1
1,0,22.1359,0.0,3.0,179.0,1
1,0,108.5035,0.0,3.0,139.0,0
1,0,971.2183,278.0,2.0,278.0,0
1,0,113.9517,0.0,4.0,139.0,0
1,0,97.7446,0.0,1.0,258.0,1
1,0,173.0116,0.0,3.0,457.0,1
1,0,878.4697,0.0,1.0,159.0,0
1,0,94.3398,0.0,1.0,219.0,1
1,0,131.0038,0.0,3.0,99.0,0
1,0,263.2869,0.0,3.0,238.0,1
1,0,210.238,0.0,4.0,80.0,1
0,0,49.0918,0.0,3.0,199.0,0
1,1,47.5395,378.0,4.0,139.0,0
1,0,595.1344,0.0,1.0,119.0,1
0,0,86.6083,0.0,4.0,379.0,1
1,0,0.0,0.0,1.0,0.0,1
1,1,268.1511,159.0,4.0,119.0,0
1,0,122.262,0.0,2.0,120.0,1
1,0,201.4051,0.0,3.0,298.0,1
0,0,165.0,0.0,2.0,298.0,1
1,0,397.0013,179.0,1.0,159.0,1
0,1,148.1654,1112.0,2.0,99.0,0
1,0,76.922,0.0,1.0,139.0,0
1,0,331.1691,0.0,1.0,139.0,1
1,0,55.9017,179.0,2.0,219.0,1
0,1,213.5275,1474.0,5.0,80.0,1
1,0,114.6298,0.0,3.0,139.0,0
1,0,107.2986,0.0,5.0,179.0,0
1,1,102.489,179.0,1.0,139.0,0
1,0,133.8432,0.0,1.0,99.0,1
0,1,147.3126,219.0,2.0,139.0,0
1,1,132.0,4861.0,2.0,199.0,0
0,1,583.5975,99.0,2.0,139.0,0
1,0,159.4553,0.0,1.0,99.0,1
1,1,811.6009,99.0,1.0,80.0,0
0,0,212.0094,318.0,7.0,119.0,0
1,0,250.2039,0.0,3.0,179.0,0
1,0,378.1323,457.0,1.0,139.0,0
1,0,76.3217,0.0,1.0,139.0,0
1,0,218.2773,0.0,1.0,179.0,1
1,0,292.7695,0.0,2.0,179.0,0
0,0,156.4161,678.0,1.0,638.0,1
1,1,90.0,794.0,2.0,179.0,0
1,0,147.0272,0.0,2.0,139.0,0
1,0,82.3286,80.0,1.0,219.0,0
1,1,37.6962,1012.0,5.0,99.0,0
0,0,455.1978,239.0,2.0,80.0,1
0,0,94.0479,0.0,6.0,298.0,0
1,0,182.1648,0.0,1.0,378.0,1
1,0,78.0897,179.0,5.0,239.0,0
1,0,310.0581,318.0,1.0,99.0,0
0,1,323.3481,398.0,3.0,219.0,0
1,0,291.9726,0.0,1.0,139.0,0
1,0,120.0,0.0,2.0,139.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,314.0398,0.0,5.0,99.0,0
0,0,51.1077,0.0,2.0,179.0,1
1,1,137.4809,258.0,5.0,139.0,0
1,0,91.2195,139.0,2.0,179.0,0
1,0,94.0691,0.0,1.0,179.0,1
0,0,105.7592,0.0,2.0,139.0,0
1,0,214.2825,219.0,1.0,318.0,1
1,0,289.4564,0.0,1.0,99.0,1
1,0,190.213,0.0,3.0,179.0,1
0,1,211.967,1989.0,1.0,119.0,1
1,0,34.6554,0.0,2.0,179.0,1
0,0,297.6071,219.0,5.0,119.0,0
0,0,108.2589,0.0,4.0,199.0,0
1,0,180.025,0.0,6.0,139.0,1
1,1,165.7739,1056.0,1.0,20.0,0
1,1,59.4138,337.0,6.0,99.0,0
1,0,355.373,0.0,1.0,99.0,0
1,1,163.7834,199.0,1.0,159.0,1
0,0,79.2465,0.0,6.0,139.0,0
1,0,361.7734,278.0,1.0,159.0,0
1,0,234.0085,0.0,3.0,239.0,1
1,0,284.176,0.0,4.0,99.0,1
1,0,101.1187,0.0,1.0,119.0,0
1,0,396.7266,139.0,1.0,159.0,0
1,1,352.9448,259.0,4.0,239.0,1
1,0,92.957,0.0,1.0,139.0,0
1,0,109.0183,0.0,6.0,219.0,1
1,0,281.0,0.0,6.0,80.0,0
1,0,137.0036,0.0,6.0,179.0,1
0,0,79.1202,0.0,5.0,279.0,0
0,0,246.4163,0.0,4.0,338.0,1
1,0,381.2742,0.0,1.0,239.0,1
1,0,57.3062,0.0,3.0,20.0,1
1,0,99.0051,0.0,4.0,199.0,1
1,0,6.7082,0.0,5.0,159.0,0
1,1,931.9426,179.0,1.0,99.0,1
1,0,18.9737,0.0,2.0,179.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,62.2896,0.0,5.0,139.0,1
1,0,134.6477,0.0,3.0,219.0,0
0,0,38.6005,0.0,5.0,179.0,0
1,0,82.0975,0.0,3.0,80.0,0
0,1,276.0888,1474.0,5.0,80.0,1
1,0,552.8408,0.0,1.0,179.0,0
1,0,0.0,1752.0,2.0,0.0,1
1,0,699.3461,638.0,1.0,219.0,1
1,0,100.7224,0.0,1.0,339.0,1
0,0,361.0125,0.0,5.0,119.0,1
0,0,96.2549,0.0,6.0,119.0,1
1,0,107.2007,0.0,8.0,298.0,0
1,0,74.8131,298.0,2.0,159.0,1
1,0,806.9919,0.0,1.0,179.0,1
1,0,136.18,0.0,1.0,99.0,1
1,0,591.1024,179.0,1.0,199.0,1
0,0,93.984,1095.0,5.0,179.0,1
1,0,0.0,0.0,2.0,0.0,0
1,0,86.5332,80.0,7.0,80.0,0
1,0,80.1561,0.0,6.0,99.0,1
1,1,141.1737,715.0,2.0,99.0,1
1,0,0.0,0.0,2.0,0.0,0
1,0,388.0322,0.0,1.0,179.0,1
1,0,99.2472,0.0,2.0,239.0,0
1,0,146.8128,0.0,4.0,80.0,1
1,0,149.4122,0.0,1.0,139.0,0
1,0,193.0414,0.0,4.0,180.0,0
1,0,112.272,0.0,3.0,219.0,0
1,0,91.5915,0.0,4.0,159.0,0
1,0,413.2723,476.0,4.0,80.0,1
1,0,43.0116,0.0,2.0,179.0,1
1,1,83.2947,219.0,5.0,278.0,0
1,0,267.0169,0.0,6.0,139.0,0
0,0,298.0,0.0,1.0,99.0,1
1,0,173.7613,0.0,2.0,80.0,1
1,0,608.8366,0.0,1.0,179.0,1
0,1,348.2083,516.0,3.0,219.0,1
1,1,57.9396,119.0,2.0,99.0,0
0,0,474.6114,0.0,5.0,139.0,0
1,1,410.5423,715.0,2.0,99.0,1
1,0,243.0082,0.0,4.0,139.0,1
0,1,131.746,876.0,3.0,139.0,1
1,0,0.0,815.0,1.0,0.0,1
1,1,796.1231,11140.0,1.0,139.0,0
1,0,101.3903,199.0,1.0,139.0,0
0,0,57.0088,0.0,3.0,179.0,0
1,1,123.8225,0.0,3.0,119.0,0
1,0,73.4302,0.0,2.0,558.0,1
1,0,109.3298,0.0,2.0,99.0,0
1,1,172.4906,755.0,7.0,179.0,0
0,1,113.0177,795.0,4.0,338.0,0
1,0,140.4635,0.0,3.0,139.0,1
1,0,211.5467,0.0,1.0,119.0,1
1,0,368.4698,0.0,3.0,298.0,1
0,0,137.0584,0.0,6.0,99.0,0
1,1,0.0,0.0,4.0,0.0,1
0,0,125.7657,0.0,6.0,139.0,0
0,1,258.366,80.0,6.0,119.0,1
1,0,45.5412,0.0,3.0,119.0,0
1,1,149.0839,657.0,1.0,239.0,0
1,0,149.4055,0.0,3.0,199.0,0
1,0,319.5951,0.0,1.0,139.0,0
1,1,202.0223,100.0,3.0,119.0,0
1,0,57.7235,0.0,3.0,80.0,1
1,0,699.3118,219.0,1.0,179.0,0
1,0,214.2825,0.0,3.0,179.0,1
1,0,66.9403,0.0,5.0,179.0,0
1,0,125.2557,0.0,6.0,80.0,0
1,0,377.0676,298.0,1.0,139.0,1
1,0,106.8878,0.0,2.0,179.0,0
1,1,131.5751,0.0,3.0,319.0,0
1,1,269.7647,2622.0,2.0,99.0,1
0,0,17.4929,318.0,5.0,139.0,0
0,0,142.0458,0.0,2.0,239.0,0
1,0,741.9677,0.0,1.0,99.0,0
1,1,128.0352,0.0,3.0,278.0,0
0,0,138.1774,239.0,5.0,139.0,0
1,0,40.1123,0.0,2.0,159.0,1
1,1,145.0552,0.0,3.0,159.0,0
1,1,383.2558,238.0,7.0,298.0,0
1,0,46.6905,0.0,4.0,199.0,0
1,1,76.9025,1654.0,5.0,219.0,0
1,1,469.3847,992.0,1.0,239.0,0
0,0,157.5373,0.0,3.0,139.0,0
0,0,111.7721,139.0,4.0,139.0,1
1,0,342.358,0.0,1.0,80.0,1
1,1,585.8063,2903.0,1.0,80.0,1
1,0,48.7955,1312.0,2.0,199.0,0
1,1,22.1359,3248.0,4.0,279.0,0
1,0,711.1807,0.0,1.0,99.0,0
1,0,87.3613,0.0,5.0,20.0,0
1,0,18.6815,0.0,5.0,179.0,1
1,0,69.8713,0.0,5.0,179.0,0
1,0,147.3635,0.0,3.0,219.0,0
1,0,338.5292,0.0,2.0,259.0,1
1,1,258.1182,318.0,1.0,99.0,1
0,0,403.1129,0.0,6.0,139.0,1
1,0,189.2749,0.0,5.0,159.0,1
0,0,25.4951,0.0,3.0,99.0,0
1,0,92.7847,0.0,1.0,179.0,1
1,0,141.6757,0.0,3.0,139.0,1
1,1,503.2544,3248.0,4.0,279.0,0
1,0,166.0753,0.0,4.0,80.0,0
1,0,282.2145,537.0,2.0,119.0,0
1,0,254.8038,0.0,1.0,99.0,1
1,0,801.768,0.0,1.0,80.0,1
0,0,123.0041,0.0,2.0,99.0,0
0,0,230.176,0.0,5.0,119.0,1
0,1,78.5175,0.0,2.0,219.0,1
1,0,27.2029,0.0,6.0,179.0,0
1,0,320.0062,0.0,4.0,179.0,1
0,1,98.1275,99.0,2.0,119.0,1
1,0,104.4031,159.0,3.0,219.0,1
0,1,433.1836,916.0,1.0,219.0,0
0,1,592.6154,80.0,2.0,99.0,1
0,0,12.8062,0.0,5.0,80.0,1
1,0,65.0077,339.0,3.0,99.0,0
0,0,164.0732,359.0,3.0,279.0,0
1,1,0.0,0.0,2.0,0.0,1
1,0,114.1271,0.0,2.0,179.0,0
1,0,182.2142,298.0,1.0,99.0,1
1,1,450.16,2132.0,2.0,99.0,0
1,0,165.0273,0.0,5.0,179.0,0
1,0,122.4949,0.0,8.0,179.0,1
1,0,120.2539,0.0,1.0,99.0,1
0,0,104.561,0.0,2.0,258.0,0
1,0,150.7481,0.0,5.0,219.0,1
1,0,471.3438,239.0,4.0,199.0,1
1,0,586.6686,238.0,4.0,179.0,0
1,0,343.8037,0.0,1.0,0.0,0
0,0,547.2413,0.0,1.0,159.0,1
1,0,0.0,0.0,2.0,0.0,1
0,0,97.2522,80.0,2.0,179.0,1
1,0,72.2357,179.0,2.0,159.0,0
1,0,79.712,0.0,3.0,279.0,0
1,0,301.2308,0.0,1.0,20.0,0
1,0,34.2345,0.0,3.0,179.0,1
1,1,169.071,1651.0,1.0,199.0,1
1,0,221.0543,0.0,1.0,199.0,0
0,0,211.9457,418.0,4.0,139.0,1
1,1,617.0008,298.0,3.0,159.0,0
1,0,624.4822,179.0,3.0,120.0,1
1,0,0.0,0.0,1.0,0.0,1
1,0,210.7748,0.0,2.0,119.0,1
1,1,282.1436,2051.0,3.0,140.0,0
1,0,102.0686,0.0,1.0,159.0,0
1,0,765.0235,80.0,1.0,139.0,0
1,0,102.9563,0.0,1.0,99.0,1
1,0,305.3686,0.0,2.0,239.0,1
1,0,181.0442,0.0,3.0,179.0,1
1,1,338.1479,4116.0,3.0,139.0,0
1,1,0.0,2032.0,1.0,0.0,1
1,1,0.0,497.0,1.0,0.0,0
1,0,134.0821,0.0,4.0,179.0,0
1,0,188.2817,119.0,3.0,199.0,1
0,0,56.8859,0.0,8.0,119.0,1
1,0,123.1787,0.0,5.0,99.0,1
1,0,743.105,0.0,2.0,99.0,1
1,0,198.2524,0.0,5.0,80.0,0
1,0,343.9084,0.0,2.0,99.0,0
1,0,128.2225,1196.0,1.0,199.0,1
1,0,288.1753,0.0,2.0,99.0,0
1,0,63.3246,159.0,2.0,139.0,0
0,1,359.7624,0.0,1.0,199.0,1
0,0,230.3389,0.0,3.0,258.0,1
1,0,221.9842,0.0,1.0,99.0,0
1,0,181.0442,417.0,3.0,179.0,0
0,0,95.0789,0.0,4.0,179.0,1
1,0,0.0,0.0,1.0,0.0,1
1,0,471.4446,219.0,8.0,338.0,1
1,0,48.0104,219.0,4.0,160.0,0
1,0,118.3596,0.0,3.0,159.0,0
1,0,56.3205,0.0,5.0,179.0,1
1,0,508.1191,80.0,1.0,219.0,0
1,0,419.0966,80.0,4.0,99.0,0
1,0,86.4928,0.0,5.0,219.0,1
1,0,611.2553,0.0,1.0,159.0,0
1,0,459.0044,1690.0,1.0,139.0,0
1,0,521.6474,0.0,2.0,99.0,0
1,0,136.0919,0.0,4.0,239.0,0
1,0,478.1767,1490.0,2.0,298.0,0
1,1,262.0,40.0,3.0,140.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,52.7731,159.0,6.0,159.0,0
1,0,0.0,0.0,3.0,0.0,1
1,0,292.3354,0.0,4.0,179.0,0
1,0,152.5025,696.0,2.0,139.0,1
1,0,487.1653,179.0,2.0,199.0,0
0,0,324.4503,80.0,6.0,179.0,0
0,0,76.3217,0.0,2.0,298.0,0
1,0,508.9489,0.0,2.0,80.0,1
1,0,81.3941,0.0,1.0,100.0,0
0,0,129.0271,0.0,5.0,99.0,1
1,0,839.3152,0.0,1.0,179.0,1
1,0,190.3786,0.0,3.0,159.0,1
1,0,84.8764,0.0,1.0,318.0,0
0,0,128.0156,0.0,5.0,99.0,0
1,0,66.242,0.0,2.0,99.0,1
1,0,61.0082,0.0,2.0,239.0,1
1,0,52.345,99.0,2.0,0.0,1
1,0,370.3633,0.0,1.0,139.0,1
1,1,198.8165,0.0,4.0,199.0,0
1,0,345.88,0.0,1.0,99.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,208.6145,0.0,3.0,219.0,1
1,0,194.5508,0.0,1.0,119.0,1
1,0,184.9811,0.0,4.0,258.0,1
1,0,84.8528,0.0,4.0,179.0,1
1,0,124.4588,0.0,1.0,99.0,0
1,0,68.7677,80.0,1.0,80.0,1
1,0,787.3868,0.0,1.0,0.0,0
1,0,388.2177,299.0,5.0,179.0,0
1,0,115.0695,259.0,6.0,99.0,0
1,0,134.1827,695.0,4.0,119.0,0
1,0,247.0,0.0,6.0,179.0,1
1,0,246.0772,119.0,1.0,298.0,1
1,0,164.5509,0.0,5.0,199.0,0
1,0,79.6116,0.0,1.0,139.0,1
0,0,231.9526,0.0,6.0,80.0,0
1,0,124.3262,0.0,2.0,99.0,1
1,0,150.0033,0.0,3.0,159.0,1
1,0,114.0395,0.0,3.0,219.0,0
1,0,280.0875,139.0,2.0,159.0,0
0,0,40.4599,0.0,3.0,199.0,0
1,0,49.0408,0.0,2.0,219.0,0
1,0,88.459,0.0,5.0,119.0,0
1,1,114.2716,119.0,1.0,139.0,1
0,0,104.0048,0.0,2.0,199.0,0
0,0,46.6905,0.0,6.0,179.0,0
1,0,128.5613,0.0,2.0,159.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,472.2171,0.0,5.0,298.0,1
1,0,66.0076,119.0,3.0,179.0,0
0,0,62.1691,0.0,5.0,139.0,1
1,1,384.4268,0.0,1.0,119.0,0
1,0,298.2633,796.0,3.0,99.0,0
0,1,120.0708,139.0,1.0,219.0,1
1,1,64.5136,0.0,3.0,179.0,0
1,0,488.3697,0.0,8.0,80.0,0
1,1,72.3395,159.0,2.0,259.0,0
1,0,154.9226,0.0,1.0,20.0,0
1,1,29.9666,758.0,4.0,219.0,0
1,0,715.2014,0.0,2.0,139.0,1
1,0,47.3814,0.0,4.0,80.0,0
0,1,170.0265,1195.0,2.0,139.0,1
1,0,34.7131,0.0,2.0,239.0,0
1,1,321.014,159.0,1.0,119.0,0
0,0,30.0666,956.0,3.0,139.0,1
1,0,248.582,119.0,1.0,199.0,0
1,1,217.4419,159.0,4.0,139.0,1
1,0,210.5825,298.0,1.0,139.0,0
1,0,99.0202,0.0,1.0,199.0,1
1,0,103.0049,0.0,6.0,179.0,1
1,0,237.0084,0.0,3.0,219.0,0
0,0,66.1287,0.0,4.0,139.0,1
0,0,549.5343,0.0,7.0,119.0,0
1,0,62.5859,0.0,5.0,119.0,0
1,0,516.5123,0.0,1.0,80.0,0
1,0,293.8044,0.0,2.0,139.0,1
1,0,52.1536,99.0,5.0,219.0,1
1,1,270.0685,139.0,4.0,139.0,0
0,1,310.4835,0.0,1.0,239.0,0
1,0,107.6894,0.0,3.0,278.0,1
1,0,205.779,1531.0,4.0,139.0,0
1,0,355.8328,0.0,1.0,219.0,1
1,0,40.3113,0.0,3.0,139.0,0
1,0,370.2999,0.0,8.0,139.0,1
1,0,103.6002,438.0,2.0,139.0,1
0,1,698.8634,80.0,1.0,318.0,0
1,0,47.8539,0.0,3.0,80.0,0
0,0,212.4618,0.0,3.0,219.0,1
1,0,110.1635,0.0,3.0,119.0,0
1,0,96.421,0.0,2.0,179.0,1
1,0,335.0134,1196.0,1.0,199.0,1
1,0,78.1089,0.0,2.0,199.0,1
1,0,790.7591,1014.0,1.0,159.0,0
1,0,168.8342,0.0,2.0,258.0,0
1,0,93.0054,0.0,2.0,139.0,1
1,0,210.6609,0.0,1.0,119.0,1
1,1,202.1584,258.0,1.0,99.0,1
0,1,48.8365,219.0,4.0,199.0,0
1,0,310.0065,238.0,1.0,159.0,1
0,0,445.9439,139.0,2.0,99.0,0
1,0,231.4649,0.0,2.0,279.0,0
1,0,118.7139,0.0,1.0,119.0,1
1,0,99.0404,0.0,2.0,119.0,1
1,0,104.7378,0.0,3.0,119.0,1
1,0,69.3542,0.0,1.0,219.0,1
0,0,441.255,792.0,5.0,99.0,1
1,0,113.1371,0.0,1.0,239.0,0
1,0,860.914,179.0,1.0,99.0,0
0,0,239.6164,0.0,4.0,199.0,0
1,0,856.9726,696.0,1.0,278.0,1
1,0,327.0061,0.0,1.0,298.0,1
1,1,226.3736,377.0,1.0,139.0,0
0,0,30.8058,219.0,2.0,338.0,0
1,0,297.2491,0.0,1.0,159.0,0
1,0,46.4004,0.0,6.0,298.0,0
0,1,30.0167,0.0,6.0,159.0,0
1,1,119.6035,80.0,2.0,99.0,1
1,0,84.2912,0.0,1.0,239.0,1
1,0,184.6104,240.0,5.0,100.0,0
1,0,691.8786,0.0,2.0,139.0,1
1,0,184.7079,0.0,2.0,139.0,1
1,0,89.8944,0.0,2.0,199.0,0
0,0,251.8035,0.0,3.0,99.0,0
1,1,576.1736,180.0,2.0,139.0,0
1,1,102.2008,80.0,6.0,80.0,0
1,0,213.0469,0.0,2.0,99.0,0
1,0,93.5575,159.0,2.0,139.0,0
1,0,215.5574,139.0,5.0,99.0,1
1,0,188.0957,0.0,3.0,159.0,1
1,0,621.84,0.0,1.0,20.0,0
0,0,51.0392,0.0,7.0,99.0,0
1,0,238.2121,0.0,4.0,139.0,1
1,1,111.3643,278.0,3.0,219.0,1
1,0,41.7253,358.0,5.0,179.0,0
0,0,152.9477,1032.0,6.0,159.0,0
1,0,282.8462,0.0,1.0,139.0,0
1,0,191.8802,0.0,1.0,99.0,1
1,1,298.6135,2349.0,1.0,99.0,0
1,0,216.1227,219.0,1.0,119.0,0
1,1,98.4784,119.0,4.0,159.0,0
1,0,165.469,318.0,2.0,119.0,0
1,0,546.883,0.0,1.0,139.0,0
1,0,632.6271,0.0,1.0,219.0,1
1,0,47.0106,0.0,2.0,139.0,1
1,0,159.154,0.0,6.0,278.0,1
0,0,459.4976,0.0,1.0,139.0,1
0,0,146.2395,0.0,2.0,139.0,1
1,0,132.0189,0.0,1.0,298.0,1
1,0,413.8067,0.0,1.0,179.0,1
1,0,96.8762,219.0,8.0,338.0,1
1,0,46.5296,0.0,2.0,139.0,0
1,0,103.5809,0.0,5.0,139.0,1
0,0,95.8593,219.0,4.0,99.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,148.8624,0.0,3.0,239.0,0
0,0,86.2844,0.0,6.0,99.0,1
1,1,167.1915,758.0,4.0,219.0,0
0,0,429.5137,80.0,5.0,139.0,0
1,0,0.0,0.0,2.0,0.0,1
1,0,465.0301,179.0,3.0,159.0,0
1,0,571.155,0.0,1.0,159.0,1
1,0,82.1523,0.0,4.0,139.0,0
1,0,369.8824,0.0,1.0,100.0,1
1,0,129.1395,0.0,1.0,80.0,0
1,0,579.0423,0.0,5.0,139.0,0
1,0,0.0,0.0,2.0,0.0,1
1,1,134.3466,179.0,2.0,239.0,1
1,0,0.0,0.0,2.0,0.0,0
0,1,280.863,894.0,6.0,99.0,1
1,1,99.7647,0.0,2.0,179.0,1
0,0,131.2402,873.0,4.0,139.0,0
1,0,652.0031,339.0,2.0,139.0,0
1,0,52.6972,0.0,2.0,99.0,0
0,0,49.0918,0.0,6.0,20.0,1
0,1,136.1947,1213.0,2.0,119.0,0
1,0,70.859,0.0,3.0,139.0,0
1,0,467.6067,0.0,1.0,199.0,1
1,0,538.4097,99.0,3.0,139.0,1
0,0,113.864,0.0,3.0,139.0,0
1,0,249.3391,0.0,4.0,179.0,0
0,0,171.4934,417.0,5.0,199.0,1
0,0,102.4207,0.0,5.0,99.0,0
0,0,145.0,0.0,3.0,258.0,0
1,0,102.3963,0.0,2.0,318.0,1
0,0,50.9215,199.0,2.0,238.0,1
1,1,62.514,557.0,5.0,199.0,0
1,0,408.0012,278.0,1.0,99.0,0
1,1,125.1599,20.0,2.0,438.0,1
0,0,71.5052,359.0,4.0,319.0,0
0,0,372.3882,0.0,5.0,139.0,0
1,1,142.436,338.0,2.0,80.0,1
1,0,109.9864,0.0,1.0,258.0,0
1,0,121.4907,0.0,1.0,99.0,1
1,1,140.6023,159.0,2.0,99.0,1
0,1,103.0776,179.0,1.0,179.0,0
1,1,0.0,716.0,1.0,0.0,0
1,0,544.6476,0.0,2.0,119.0,0
0,1,187.2165,1689.0,2.0,199.0,0
1,1,74.3303,1654.0,5.0,219.0,0
0,0,178.0028,0.0,3.0,159.0,1
1,0,96.8349,0.0,1.0,179.0,0
0,0,123.4058,20.0,5.0,219.0,1
1,0,340.0059,0.0,4.0,80.0,1
1,0,136.4881,0.0,1.0,139.0,1
1,0,87.0919,0.0,1.0,179.0,0
1,1,563.0142,0.0,7.0,239.0,1
1,0,124.4026,0.0,4.0,119.0,0
0,0,98.4886,199.0,3.0,179.0,0
1,0,133.0601,0.0,4.0,80.0,0
1,0,120.0042,557.0,3.0,159.0,0
1,0,674.1409,0.0,1.0,139.0,0
0,0,205.1975,0.0,2.0,119.0,1
1,0,115.7411,0.0,2.0,99.0,1
1,0,103.2376,0.0,1.0,179.0,0
1,0,112.641,0.0,6.0,199.0,1
1,0,15.5242,0.0,3.0,20.0,1
1,0,317.4161,0.0,1.0,139.0,0
1,0,120.9339,0.0,6.0,139.0,0
1,0,123.1016,0.0,4.0,139.0,1
1,0,53.1601,0.0,4.0,139.0,0
0,0,670.6489,0.0,2.0,140.0,1
1,0,183.5211,0.0,3.0,279.0,1
0,0,169.2395,179.0,5.0,298.0,1
1,0,26.4197,179.0,2.0,0.0,1
1,0,152.0,0.0,7.0,219.0,0
1,0,97.6524,696.0,1.0,278.0,1
1,0,142.2146,99.0,3.0,80.0,1
0,0,44.1022,0.0,3.0,179.0,0
1,0,297.6189,199.0,1.0,139.0,1
1,1,139.7784,99.0,1.0,80.0,1
1,0,191.7081,219.0,6.0,159.0,1
1,0,631.1521,0.0,1.0,179.0,0
0,0,261.0172,358.0,3.0,179.0,0
1,0,29.5296,0.0,2.0,0.0,0
1,0,29.0689,0.0,3.0,238.0,0
1,0,146.3728,0.0,5.0,258.0,0
1,0,108.9082,0.0,1.0,418.0,0
0,0,313.6399,0.0,2.0,99.0,0
1,0,74.108,0.0,5.0,179.0,0
1,0,21.1896,0.0,2.0,139.0,1
1,0,54.1202,0.0,2.0,238.0,1
1,0,786.482,0.0,2.0,199.0,0
1,0,108.462,379.0,1.0,359.0,0
1,1,25.4951,179.0,2.0,139.0,0
1,0,126.8227,418.0,1.0,258.0,1
0,0,92.6553,0.0,3.0,258.0,1
1,0,69.3758,0.0,2.0,119.0,1
1,0,67.082,139.0,2.0,159.0,1
1,0,58.4209,0.0,4.0,139.0,0
1,0,230.8354,0.0,1.0,299.0,1
1,0,149.7732,0.0,2.0,298.0,0
1,0,509.1738,0.0,1.0,119.0,0
0,0,174.0718,0.0,2.0,139.0,1
1,0,95.6347,0.0,5.0,139.0,1
1,0,169.1065,0.0,2.0,139.0,1
1,0,74.7329,359.0,6.0,239.0,0
1,0,124.5793,297.0,3.0,298.0,0
1,0,69.5845,0.0,2.0,80.0,1
1,0,182.5705,0.0,2.0,119.0,0
1,0,152.0822,0.0,6.0,139.0,0
1,1,69.8928,3561.0,4.0,119.0,0
1,0,95.901,0.0,3.0,99.0,0
1,0,180.4993,0.0,1.0,139.0,1
1,1,34.0147,100.0,2.0,159.0,0
1,0,192.2082,0.0,3.0,99.0,1
1,0,305.0,0.0,7.0,159.0,1
1,0,895.8929,80.0,1.0,378.0,1
1,0,175.0029,0.0,4.0,239.0,1
1,0,225.0089,0.0,3.0,179.0,0
1,0,114.1096,0.0,2.0,179.0,1
1,0,27.5136,0.0,3.0,159.0,1
1,0,221.4001,0.0,5.0,99.0,0
1,0,684.8073,0.0,1.0,139.0,0
1,0,316.0,119.0,5.0,119.0,0
1,0,242.6685,0.0,1.0,99.0,1
1,0,0.0,278.0,1.0,0.0,0
1,0,937.9259,0.0,1.0,80.0,1
0,1,86.122,0.0,6.0,219.0,1
1,0,57.0351,0.0,2.0,179.0,1
1,1,237.8571,1953.0,1.0,298.0,1
1,1,171.2367,4116.0,3.0,139.0,0
0,1,195.041,258.0,5.0,219.0,0
1,0,81.7863,0.0,6.0,179.0,0
1,0,488.8609,0.0,5.0,199.0,0
1,1,937.0048,159.0,1.0,119.0,0
1,0,74.3236,0.0,1.0,20.0,1
0,0,194.3656,80.0,4.0,80.0,0
1,0,482.0,80.0,2.0,80.0,1
0,0,281.016,179.0,4.0,139.0,1
1,0,786.9752,0.0,1.0,139.0,1
1,1,200.0225,478.0,1.0,179.0,1
