firstPassFixDur,landingPos,lastSaccLen,leavingPos,lineNo,meanFixDur,nextFixDur,prevFixPos,pupilDiamLag,pupilDiamMax
139.0,46.3276,314.5064,42.2641,1302.0,139.0,119.0,218.2292,0.2352,0.1372
179.0,27.8568,506.5385,16.8077,1303.0,119.0,139.0,335.5384,0.2352,0.0447
279.0,58.1743,113.1923,113.2751,1304.0,139.5,119.0,530.6647,0.2352,0.2352
119.0,119.4414,90.0056,141.4258,1305.0,119.0,199.0,31.305,0.2202,0.2352
199.0,45.0694,52.5405,44.1022,1306.0,199.0,219.0,58.3095,0.2202,0.2352
219.0,70.926,191.2126,72.9332,1307.0,219.0,159.0,125.873,0.2202,0.2352
159.0,91.214,440.1548,79.9156,1308.0,159.0,139.0,108.3374,0.2202,0.1837
139.0,98.9255,198.1338,100.4801,1320.0,139.0,179.0,173.6663,0.1102,0.0657
99.0,134.8824,211.254,113.8178,1325.0,99.0,139.0,353.085,0.0837,0.0727
139.0,64.9788,142.4649,43.0116,1326.0,139.0,159.0,266.7902,0.0837,0.0727
159.0,38.1215,24.4591,45.8394,1327.0,159.0,80.0,162.0987,0.0837,0.0727
80.0,80.9568,163.2766,54.8293,1328.0,80.0,219.0,94.578,0.0462,0.0727
139.0,23.8537,291.0348,50.589,1329.0,219.0,159.0,137.7679,0.0767,0.0837
179.0,79.237,99.5013,89.1572,1330.0,179.0,179.0,230.3758,0.0767,0.0837
179.0,138.638,221.009,151.0008,1331.0,179.0,80.0,54.7083,0.0767,0.0837
80.0,99.5301,751.6465,100.0012,1332.0,80.0,179.0,143.405,0.0767,0.0272
179.0,4.6098,31.504,15.5242,1333.0,179.0,239.0,752.0645,0.0767,0.0272
139.0,71.6415,172.529,77.579,1334.0,239.0,179.0,120.0042,0.0767,0.0272
358.0,18.2003,420.8622,69.5,1335.0,179.0,139.0,173.4878,0.0767,0.0462
139.0,38.3047,26.6177,46.1573,1336.0,139.0,99.0,470.9533,0.0957,0.0767
139.0,56.3405,49.0026,54.722,1338.0,119.5,99.0,126.9055,0.1267,0.0767
139.0,10.6888,208.8043,24.1661,1339.0,139.0,139.0,53.9351,0.1267,0.0632
139.0,70.1231,138.067,69.916,1340.0,139.0,179.0,143.1712,0.1267,0.0542
179.0,20.0562,162.2968,42.638,1341.0,179.0,139.0,115.6244,0.1267,0.0542
139.0,53.584,211.029,54.5023,1342.0,129.0,179.0,211.9457,0.1267,0.0807
179.0,79.6006,158.7278,24.965,1343.0,129.0,139.0,132.0,0.1567,0.0957
139.0,43.3503,229.9418,57.1948,1344.0,80.0,179.0,201.5589,0.1567,0.0957
179.0,68.593,110.2384,59.7181,1345.0,179.0,139.0,297.901,0.1567,0.1267
99.0,37.4066,199.29,21.095,1347.0,99.0,80.0,174.4162,0.1567,0.1267
99.0,69.6796,140.4315,76.6877,1349.0,139.0,80.0,174.0718,0.1567,0.1267
80.0,33.0151,267.8927,49.3407,1350.0,80.0,238.0,123.7942,0.1567,-0.0208
238.0,103.0776,177.5176,111.6109,1351.0,238.0,199.0,160.1,0.1567,0.0217
199.0,66.0946,68.9094,50.1224,1352.0,199.0,80.0,128.5652,0.1567,0.0527
239.0,6.0208,881.0817,79.511,1353.0,119.5,199.0,65.7343,0.1427,0.1567
179.0,108.0417,120.3007,117.517,1354.0,199.0,139.0,989.0005,0.1427,0.1567
99.0,44.0114,225.2521,67.4036,1356.0,99.0,80.0,89.4986,0.2482,0.0007
139.0,77.8091,240.9502,71.395,1370.0,139.0,139.0,0.0,0.0467,0.0187
139.0,50.8847,195.5019,43.4425,1371.0,139.0,119.0,276.5375,0.0467,0.0187
119.0,84.6832,66.5676,88.0568,1372.0,119.0,199.0,276.2607,0.0467,0.0187
119.0,110.1681,124.3262,76.6437,1374.0,179.0,199.0,141.8238,0.0467,0.0372
179.0,83.9598,112.9004,79.0728,1375.0,179.0,159.0,42.9535,0.0467,0.0372
159.0,19.2354,111.1002,29.6015,1376.0,159.0,139.0,104.3456,0.0467,0.0292
139.0,41.0488,92.9368,42.0595,1377.0,139.0,159.0,79.6994,0.0467,0.0292
159.0,42.0862,237.5132,39.702,1378.0,159.0,139.0,127.1417,0.0467,0.0467
179.0,139.6755,111.7229,134.1576,1379.0,179.0,258.0,362.0787,0.0467,0.0467
278.0,36.0624,54.5619,25.7002,1384.0,139.0,99.0,402.4984,0.0622,0.0362
278.0,214.9011,89.1866,217.9186,1386.0,139.0,99.0,76.0592,0.0622,-0.0098
119.0,86.1757,170.9218,86.2279,1387.0,119.0,219.0,26.0,0.0622,-0.0098
139.0,89.5349,79.1991,92.0272,1388.0,219.0,139.0,83.9524,0.0622,0.0262
99.0,52.2733,148.5034,69.3181,1389.0,99.0,238.0,38.833,0.1037,0.0262
238.0,77.5387,652.0276,58.228,1390.0,238.0,99.0,80.6536,0.1037,0.0387
258.0,79.1991,151.1101,61.0921,1396.0,258.0,239.0,617.1912,0.2587,0.1037
179.0,67.041,262.2251,56.4469,1398.0,179.0,99.0,127.063,0.2587,0.1802
218.0,79.8827,235.3853,65.8426,1399.0,109.0,259.0,181.0,0.2587,0.2512
258.0,74.108,98.256,81.0247,1409.0,119.5,239.0,180.4993,0.2327,0.1837
179.0,149.5502,248.7594,134.8008,1411.0,119.5,258.0,521.5985,0.2327,0.2322
338.0,152.8398,158.7931,99.4082,1412.0,169.0,139.0,97.1288,0.2327,0.2327
139.0,79.8827,139.0225,61.131,1413.0,139.0,99.0,106.5692,0.1332,0.2327
99.0,74.2378,240.6741,87.6156,1414.0,99.0,199.0,67.1193,0.1332,0.2327
199.0,62.6777,669.6501,66.7271,1415.0,199.0,80.0,187.4513,0.1332,0.2327
179.0,196.706,265.0005,91.7347,1416.0,89.5,258.0,864.4218,0.1332,0.1352
278.0,17.4642,123.0498,182.9986,1417.0,129.5,99.0,268.7936,0.1332,0.1002
119.0,83.2541,228.0197,91.0124,1418.0,119.0,219.0,44.9444,0.1332,0.0912
99.0,46.457,572.5055,101.5972,1419.0,169.0,238.0,200.9602,0.1332,0.1332
278.0,36.5034,90.5055,55.6529,1420.0,199.0,99.0,612.1176,0.1242,0.1332
139.0,15.2069,128.6944,21.4767,1429.0,139.0,139.0,0.0,0.1446,0.0431
139.0,53.033,135.4862,64.9173,1430.0,139.0,278.0,152.1611,0.1446,0.0431
278.0,46.3276,133.0883,45.9157,1431.0,278.0,179.0,148.0068,0.1446,0.0666
139.0,41.8629,111.0281,33.2415,1438.0,139.0,99.0,85.7555,0.2076,0.1476
99.0,41.512,114.1337,39.6232,1439.0,99.0,179.0,70.342,0.2496,0.1921
318.0,80.6505,87.0919,23.6907,1440.0,159.0,278.0,156.5886,0.2496,0.1921
258.0,79.0253,156.7586,49.5631,1462.0,129.0,239.0,295.3574,0.0161,0.0916
318.0,45.478,151.514,32.9848,1463.0,239.0,278.0,202.3561,0.0886,0.0161
278.0,58.4059,289.9418,60.1519,1465.0,278.0,179.0,80.2122,0.0956,0.0141
179.0,10.5119,57.8468,12.3794,1466.0,179.0,139.0,289.9948,0.1251,0.0141
139.0,32.0156,146.4283,15.2069,1467.0,139.0,100.0,52.8867,0.1251,0.0141
278.0,70.5301,52.0,63.8063,1470.0,139.0,179.0,85.9127,0.1681,0.0886
139.0,50.9828,156.5288,51.2104,1471.0,139.0,318.0,71.218,0.1681,0.0886
278.0,128.7799,80.05,242.6319,1472.0,232.0,179.0,99.4786,0.1681,0.1251
139.0,82.0015,131.6368,86.3713,1473.0,139.0,239.0,19.3132,0.2366,0.1251
239.0,103.5193,363.1463,95.5641,1474.0,239.0,139.0,30.0666,0.2366,0.1251
139.0,14.6373,59.5189,12.2984,1475.0,139.0,278.0,366.9796,0.2366,0.1681
139.0,47.0239,67.5,58.2344,1476.0,219.0,318.0,103.0776,0.2366,0.1681
278.0,53.8934,132.1855,60.075,1477.0,139.0,179.0,82.6801,0.2366,0.1681
139.0,73.1095,103.4517,71.5,1478.0,139.0,139.0,61.2944,0.2366,0.1681
139.0,20.2237,182.3904,16.225,1479.0,139.0,100.0,97.0464,0.2366,0.1681
99.0,104.6542,118.423,23.9426,1480.0,145.6667,179.0,255.7831,0.2366,0.2366
139.0,5.2202,108.9036,35.7946,1481.0,258.0,99.0,123.1787,0.2366,0.2366
99.0,37.6198,222.2639,160.9534,1482.0,179.0,179.0,78.3135,0.2031,0.2366
318.0,48.2105,124.8779,56.7186,1483.0,259.0,278.0,261.2929,0.1906,0.2366
258.0,39.6043,151.6394,156.205,1484.0,169.0,239.0,93.3435,0.1906,0.2031
139.0,146.5009,425.2473,152.9485,1485.0,139.0,159.0,30.3645,0.2486,0.1171
179.0,34.0147,106.0248,30.4138,1499.0,179.0,139.0,291.1632,0.1741,0.1571
139.0,54.9477,133.1841,39.4271,1500.0,139.0,179.0,91.7061,0.1741,0.1601
139.0,40.783,105.0536,51.3249,1512.0,139.0,219.0,179.8889,0.0686,0.0001
259.0,12.3693,69.9946,6.5192,1515.0,259.0,119.0,306.7197,0.0766,0.0606
119.0,49.6614,111.2531,64.0176,1516.0,119.0,139.0,113.4063,0.0766,0.0686
179.0,64.2067,219.8551,67.6794,1517.0,179.0,99.0,137.3062,0.0766,0.0686
139.0,91.7606,67.309,92.3864,1527.0,139.0,179.0,423.6272,0.1926,0.1356
179.0,45.6974,136.2066,63.4054,1529.0,179.0,80.0,92.7847,0.1926,0.1556
278.0,164.0831,92.5662,57.5022,1533.0,139.0,139.0,479.9021,0.1926,0.1926
139.0,61.5224,66.0984,67.4185,1534.0,139.0,139.0,106.6068,0.1411,0.1926
139.0,48.9004,453.7744,56.8595,1535.0,139.0,179.0,98.4124,0.1411,0.1926
139.0,79.1344,703.7565,87.5014,1536.0,139.0,80.0,441.3162,0.3311,0.1926
80.0,69.5845,497.0362,62.155,1540.0,80.0,219.0,415.5779,0.5936,0.1211
139.0,83.5374,848.7744,82.7421,1542.0,99.0,80.0,190.9791,0.5936,0.1411
139.0,1093.1255,32.1403,61.3942,1543.0,99.0,179.0,464.4276,0.5936,0.1411
219.0,424.7838,293.3812,31.1207,1551.0,109.5,99.0,0.0,0.2081,0.0791
258.0,19.6596,78.5828,29.7069,1571.0,258.0,119.0,532.3101,0.2206,0.0716
119.0,54.8293,113.3181,38.9423,1572.0,119.0,119.0,76.5572,0.2206,0.1426
119.0,83.0452,157.7862,87.4757,1573.0,119.0,139.0,96.6488,0.2206,0.1426
278.0,58.9788,181.1353,74.049,1574.0,139.0,179.0,114.5295,0.2206,0.2206
259.0,7.7621,830.0208,5.0,1575.0,129.5,139.0,167.0838,0.0651,0.2206
259.0,114.5011,682.6377,113.3192,1576.0,99.0,139.0,806.7478,0.0651,-0.0139
179.0,53.7587,128.8507,79.6053,1586.0,89.5,139.0,336.2648,0.2496,0.1556
139.0,61.5995,105.3862,49.0153,1587.0,139.0,139.0,157.9905,0.2496,0.1556
139.0,73.282,84.5237,86.764,1592.0,219.0,139.0,539.4238,0.2496,0.2496
199.0,85.1954,101.6772,62.7873,1593.0,199.0,159.0,89.4036,0.0376,0.2496
278.0,40.4042,137.7942,85.4283,1594.0,139.0,139.0,88.4081,0.0376,0.2496
139.0,34.7023,64.8267,44.5112,1595.0,139.0,99.0,102.8397,0.0376,0.2286
198.0,65.0865,98.9103,68.8077,1596.0,99.0,119.0,123.7619,0.0376,0.0176
139.0,78.9636,910.9391,76.4232,1597.0,119.0,99.0,46.0652,0.0376,0.0376
337.0,23.0489,89.0505,125.5637,1605.0,112.3333,99.0,167.4425,0.1176,0.1176
99.0,82.7602,193.1457,67.1956,1606.0,99.0,80.0,16.6433,0.1176,0.1176
398.0,144.6945,0.0,89.6172,1607.0,99.5,338.0,49.6588,0.1176,0.1176
278.0,156.0969,242.0294,59.7181,1609.0,139.0,119.0,0.0,0.0831,-0.0429
139.0,63.9316,186.784,59.203,1626.0,139.0,139.0,0.0,0.0591,0.0716
139.0,61.2883,75.738,43.2695,1627.0,139.0,179.0,238.4785,0.1031,0.0716
199.0,50.0,116.5011,47.6681,1629.0,199.0,159.0,125.3994,0.1031,0.0716
99.0,69.5593,100.4241,56.8001,1634.0,99.0,338.0,535.7257,0.2126,0.1031
119.0,27.2029,124.1219,60.6012,1636.0,119.0,80.0,134.2013,0.2126,0.0741
80.0,41.6203,109.5091,35.609,1637.0,80.0,119.0,118.0042,0.2126,0.1491
119.0,67.574,40.6602,68.9529,1638.0,119.0,80.0,65.7419,0.2126,0.1491
119.0,64.6375,103.7654,53.1154,1648.0,119.0,219.0,210.7748,0.1286,-0.0019
179.0,39.9061,90.0347,49.328,1660.0,89.5,199.0,297.7046,0.1171,0.2751
278.0,96.5984,120.501,100.7286,1662.0,278.0,159.0,414.4502,0.1171,0.1021
159.0,97.0013,263.257,94.2603,1663.0,159.0,179.0,164.195,0.1171,0.0886
139.0,61.5833,224.1082,73.5136,1667.0,139.0,219.0,74.027,0.1371,0.1171
99.0,129.0736,183.4973,128.7245,1672.0,99.0,80.0,809.3732,0.2636,0.0946
179.0,88.0412,92.5419,82.453,1673.0,89.5,298.0,258.1182,0.2636,0.1371
179.0,71.6415,99.4585,72.8097,1674.0,298.0,199.0,144.8068,0.2636,0.1371
179.0,57.6303,257.0146,61.1739,1675.0,139.0,298.0,102.5524,0.2636,0.1371
278.0,109.468,122.3162,104.1981,1676.0,165.6667,159.0,218.2773,0.1986,0.2636
219.0,75.5844,87.3284,71.2215,1677.0,219.0,100.0,51.1077,0.1986,0.2636
119.0,97.0696,105.1023,88.5508,1683.0,119.0,139.0,196.7435,0.0766,0.1986
199.0,76.1528,113.1923,77.1006,1686.0,199.0,139.0,151.6377,0.1696,0.0546
99.0,76.5506,142.0088,81.7435,1687.0,139.0,80.0,173.7613,0.1696,0.0766
179.0,88.806,236.244,81.7267,1688.0,179.0,199.0,228.7291,0.1696,0.0766
119.0,59.927,175.9638,41.7433,1697.0,139.0,139.0,192.5747,0.1206,0.1871
119.0,174.6833,82.3119,175.6844,1713.0,119.0,139.0,537.4095,0.4183,0.1829
139.0,29.7195,57.5196,13.0384,1714.0,139.0,159.0,64.3817,0.4183,0.1829
159.0,75.5414,158.1779,48.8697,1715.0,159.0,139.0,124.3101,0.1829,0.1829
258.0,58.2409,0.0,66.8001,1716.0,129.0,298.0,191.9505,0.1829,0.4183
298.0,52.5595,0.0,57.0022,1717.0,298.0,0.0,310.6541,0.4183,0.4183
179.0,106.1249,130.173,88.7722,1718.0,179.0,99.0,0.0,0.1653,0.1048
99.0,52.1967,359.0198,64.6239,1719.0,99.0,80.0,177.6288,0.1653,0.1618
80.0,96.9665,58.6963,85.6344,1720.0,80.0,139.0,349.3666,0.2758,0.1618
139.0,63.7887,203.2265,68.884,1721.0,139.0,139.0,117.3243,0.2758,0.1618
338.0,102.5195,170.0,101.5308,1730.0,169.0,99.0,716.1899,0.1538,0.2758
278.0,40.3113,150.7224,61.1003,1760.0,139.0,99.0,198.2372,0.2718,0.2718
99.0,102.4207,27.2029,114.3788,1761.0,99.0,179.0,204.4529,0.1023,0.2718
99.0,82.4394,55.5563,90.5,1763.0,99.0,179.0,113.1592,0.1079,0.2718
179.0,168.2156,272.9194,180.3032,1783.0,89.5,179.0,201.4051,0.2379,0.1023
617.0,141.0718,122.3622,70.6435,1786.0,308.5,238.0,144.423,0.2218,0.2379
159.0,127.001,146.3771,98.7244,1791.0,159.0,258.0,121.8031,0.0883,0.1484
100.0,54.7083,58.2001,39.2747,1810.0,100.0,119.0,423.5717,0.1739,0.2743
119.0,82.7118,96.6049,78.0897,1811.0,119.0,159.0,143.8402,0.1739,0.2743
159.0,76.8538,437.9235,100.449,1812.0,159.0,80.0,99.7647,0.1739,0.2743
80.0,51.8845,477.3306,48.3865,1813.0,80.0,99.0,409.2065,0.0259,0.1109
199.0,77.682,224.6091,72.6395,1819.0,199.0,99.0,762.8584,0.0259,0.0053
99.0,10.6888,43.2666,21.5,1820.0,99.0,99.0,226.3184,0.0259,0.0053
99.0,74.0422,131.9185,67.1063,1821.0,99.0,219.0,110.7655,0.0259,0.0259
438.0,67.9577,56.0803,75.5844,1822.0,219.0,139.0,108.706,0.0524,0.0259
219.0,84.3342,95.7627,84.8779,1834.0,219.0,179.0,360.8393,0.1729,0.1628
179.0,37.7525,233.637,63.3246,1835.0,179.0,99.0,55.9017,0.1729,0.1729
238.0,102.7533,33.2415,36.5034,1836.0,119.0,199.0,280.3177,0.1308,0.1729
438.0,90.8433,84.4423,79.939,1837.0,199.0,139.0,122.5765,0.1308,0.1729
99.0,54.3346,635.4725,65.3491,1838.0,159.0,219.0,108.2081,0.1308,0.1729
219.0,29.0904,556.4396,36.6674,1839.0,219.0,100.0,674.1454,0.1308,0.0949
238.0,14.9164,94.6678,14.5774,1840.0,100.0,199.0,560.3222,0.1213,0.1308
99.0,51.5606,70.7831,59.0085,1841.0,199.0,99.0,78.0,0.0969,0.1308
238.0,60.9036,94.5,56.0089,1842.0,119.0,199.0,112.1606,0.0838,0.1308
438.0,60.5083,384.5939,65.5305,1843.0,119.0,139.0,152.0,0.0838,0.1308
258.0,31.6741,179.5341,41.0122,1844.0,129.0,139.0,361.0125,0.0723,0.1213
139.0,58.5534,626.4761,60.6321,1845.0,139.0,259.0,117.8346,0.0723,0.0838
418.0,105.5237,129.4025,78.0577,1861.0,209.0,139.0,827.5458,0.4189,0.2228
139.0,84.5281,164.6853,89.5056,1862.0,139.0,159.0,56.5685,0.4189,0.2228
318.0,23.4307,91.7878,93.1088,1866.0,159.0,80.0,184.7079,0.3453,0.4189
80.0,72.3896,87.3742,84.0387,1867.0,80.0,80.0,22.1359,0.3453,0.4189
80.0,30.8585,94.5013,28.6356,1868.0,80.0,159.0,119.8541,0.3453,0.4189
159.0,101.0371,233.0649,107.1273,1869.0,159.0,179.0,195.829,0.3453,0.3629
179.0,69.2604,239.0612,74.1839,1870.0,179.0,80.0,164.3472,0.2394,0.2624
160.0,92.0054,454.7202,112.2553,1871.0,80.0,119.0,152.2104,0.2394,0.3453
139.0,99.6657,173.1416,108.5587,1872.0,119.0,159.0,532.203,0.2394,0.3453
418.0,58.1378,104.0,88.3883,1873.0,258.0,139.0,219.2761,0.2394,0.3453
139.0,69.6312,225.9657,70.0,1874.0,99.0,159.0,53.9351,0.2394,0.1893
99.0,97.5833,249.6643,90.5014,1875.0,99.0,139.0,126.0357,0.2394,0.1384
318.0,140.6076,109.7463,91.0014,1878.0,159.0,80.0,421.0143,0.2394,0.2394
199.0,44.2832,140.5436,59.3043,1879.0,99.5,278.0,68.1175,0.2173,0.2394
278.0,110.5283,83.2541,110.6131,1880.0,278.0,159.0,30.0,0.2173,0.2394
159.0,73.5153,151.0406,75.2014,1881.0,159.0,100.0,16.0312,0.2173,0.1588
100.0,89.0225,471.365,87.1163,1882.0,100.0,159.0,61.0737,0.2173,0.1419
258.0,125.9573,242.0186,85.0368,1883.0,129.0,80.0,601.3452,0.2173,0.1153
80.0,116.1303,145.4519,120.5041,1884.0,80.0,139.0,121.2642,0.2173,0.0934
80.0,144.7152,0.0,146.7055,1889.0,100.0,139.0,84.8764,0.2173,0.2173
99.0,50.1124,110.1635,50.0899,1891.0,99.0,258.0,879.9097,0.1404,0.0329
258.0,63.0635,66.9216,78.7433,1892.0,258.0,139.0,105.5509,0.1404,0.0404
179.0,62.2294,45.5439,53.2658,1902.0,179.0,99.0,64.195,0.4009,0.2229
99.0,44.1475,68.6477,35.2278,1903.0,99.0,159.0,66.5733,0.4009,0.2229
397.0,31.5317,121.2023,106.0,1909.0,198.5,179.0,0.0,0.2724,0.1824
278.0,52.8607,99.4409,79.5629,1912.0,139.0,80.0,180.3691,0.2724,0.2299
198.0,70.3793,75.6208,43.8463,1915.0,99.0,80.0,222.8654,0.2639,0.2724
179.0,79.5393,101.1781,90.3549,1929.0,179.0,99.0,988.7472,0.2339,0.0204
99.0,56.7539,316.1914,47.5395,1930.0,99.0,139.0,43.0116,0.2339,0.0644
219.0,42.5206,79.577,51.7035,1931.0,109.5,99.0,352.5635,0.2339,0.0759
80.0,33.1436,90.3562,17.5,1935.0,80.0,80.0,307.9383,0.2874,0.1389
219.0,41.7433,117.0694,40.7063,1936.0,80.0,99.0,119.6035,0.2874,0.1439
99.0,56.1894,395.5114,62.0987,1937.0,99.0,80.0,165.2211,0.2874,0.1439
80.0,87.6926,96.8814,91.5492,1938.0,80.0,159.0,309.2733,0.2874,0.2339
159.0,94.1077,197.8061,109.4578,1939.0,159.0,179.0,12.8062,0.2874,0.2339
318.0,117.3936,663.8392,99.1262,1940.0,159.0,119.0,82.7345,0.2874,0.2339
139.0,50.3612,58.1485,43.8634,1942.0,139.0,239.0,547.4824,0.2874,0.2584
239.0,52.2805,72.0347,59.0021,1943.0,239.0,139.0,75.452,0.2874,0.2584
119.0,2.6926,98.8243,9.5131,1949.0,119.0,99.0,496.1391,0.0969,0.1379
179.0,5.2202,202.021,29.6015,1950.0,89.5,179.0,99.0454,0.0969,0.1379
179.0,87.2425,168.087,79.5063,1951.0,179.0,239.0,122.0,0.0169,0.1319
239.0,53.7401,535.3001,47.8357,1952.0,239.0,119.0,124.004,0.0169,0.1319
218.0,183.183,154.7966,86.1757,1953.0,109.0,139.0,710.2591,0.1259,0.0969
179.0,98.2573,151.0075,71.5017,1956.0,129.0,99.0,247.4268,0.1259,0.0169
99.0,86.5058,187.7472,83.5733,1957.0,179.0,139.0,76.4199,0.0844,0.1259
80.0,66.9813,102.2008,52.4047,1984.0,80.0,99.0,0.0,0.0904,0.0634
99.0,71.5629,201.3864,75.0,1985.0,99.0,159.0,177.5641,0.0904,0.0704
179.0,89.68,35.9201,75.5811,1995.0,179.0,179.0,0.0,0.2334,0.0544
99.0,55.0205,324.6448,54.5092,1999.0,99.0,99.0,98.6154,0.2214,0.2214
258.0,124.7808,79.0142,87.3985,2005.0,129.0,119.0,414.7722,0.2449,0.1444
139.0,41.9762,125.073,46.7172,2015.0,139.0,159.0,402.2039,0.2454,0.2614
159.0,76.4281,72.5207,66.8169,2016.0,159.0,99.0,197.0913,0.3014,0.3014
99.0,53.3877,352.7694,56.029,2017.0,99.0,239.0,131.2288,0.3014,0.3014
139.0,32.8824,644.3456,28.7793,2021.0,139.0,119.0,499.7129,0.0969,0.0894
278.0,74.7412,167.5366,69.1394,2026.0,139.0,179.0,368.5132,0.0969,0.0969
278.0,68.3977,249.0848,47.5395,2027.0,139.0,119.0,108.1157,0.1139,0.0969
119.0,45.478,124.2578,42.3586,2028.0,119.0,179.0,200.639,0.1609,0.0969
179.0,28.1114,522.2511,36.0312,2029.0,179.0,338.0,104.0192,0.1609,0.0969
139.0,89.7399,41.14,92.8897,2031.0,139.0,99.0,120.9669,0.1814,0.0404
99.0,83.0963,103.5917,69.0959,2032.0,99.0,99.0,122.1475,0.2524,0.0404
139.0,67.897,75.6637,68.6477,2033.0,99.0,99.0,81.0247,0.2524,0.0959
139.0,89.5349,196.6037,98.5812,2037.0,129.0,99.0,328.0244,0.2524,0.1609
119.0,53.3971,172.9653,66.7083,2038.0,119.0,159.0,147.411,0.2524,0.1439
159.0,90.2718,109.4098,103.6967,2039.0,159.0,119.0,261.725,0.2524,0.1814
99.0,57.6064,312.4684,77.1897,2040.0,119.0,99.0,138.946,0.2524,0.2524
278.0,71.507,339.4971,65.5172,2042.0,179.0,179.0,129.9731,0.2104,0.2524
159.0,39.538,87.6727,55.4617,2043.0,139.0,119.0,348.1221,0.2104,0.2524
100.0,14.0089,142.3938,16.1245,2046.0,100.0,80.0,50.636,0.1194,0.1879
139.0,96.5194,169.8249,92.3918,2047.0,80.0,119.0,43.7379,0.1194,0.1879
99.0,94.5212,277.4968,106.1379,2048.0,99.0,99.0,74.3303,0.1054,0.1714
159.0,78.1313,46.2709,61.2066,2051.0,199.0,119.0,118.1905,0.0499,0.1194
99.0,54.5367,321.9231,45.0472,2052.0,99.0,99.0,87.1149,0.1709,0.1054
159.0,57.7862,223.4284,77.9567,2053.0,159.0,119.0,259.2778,0.1709,0.0674
119.0,41.6773,134.0196,57.0088,2054.0,119.0,139.0,263.7347,0.8089,-0.0326
139.0,74.0355,240.0271,74.8482,2055.0,139.0,99.0,199.2034,0.8089,-0.0551
139.0,169.4462,227.5659,192.8989,2063.0,139.0,119.0,0.0,0.3264,0.0729
119.0,96.8155,306.1066,91.2195,2064.0,119.0,159.0,287.9201,0.3264,0.0729
100.0,115.3917,587.1226,87.9616,2066.0,100.0,258.0,101.9657,0.3264,0.0119
258.0,75.9227,102.2314,79.7621,2067.0,258.0,99.0,595.7852,0.3264,0.0529
99.0,40.0031,181.0249,45.1054,2068.0,99.0,80.0,126.8227,0.3264,0.0564
119.0,60.1519,148.9841,46.8615,2070.0,119.0,99.0,131.3202,0.3264,0.0799
99.0,48.1274,158.2024,50.5693,2071.0,99.0,80.0,119.4362,0.3214,0.0799
258.0,87.6727,82.0015,86.8058,2074.0,139.0,99.0,293.6154,0.2954,0.3264
258.0,107.5941,306.8391,100.4241,2076.0,129.0,179.0,442.2454,0.2954,0.3214
199.0,64.6239,151.1895,75.9605,2080.0,99.5,80.0,195.3049,0.1729,0.1879
100.0,82.1842,586.3519,81.1865,2083.0,109.0,258.0,578.4203,0.1339,0.2954
258.0,64.6471,317.2873,66.4267,2094.0,179.0,179.0,188.1515,0.1494,0.1859
258.0,86.0886,106.48,61.2944,2095.0,109.5,99.0,364.9658,0.1314,0.1859
119.0,45.0,196.5204,56.573,2096.0,139.0,159.0,158.4961,0.1224,0.1859
258.0,45.9048,200.3378,57.4043,2098.0,80.0,99.0,95.4254,0.1649,0.1494
258.0,113.9846,97.3242,52.1177,2103.0,139.0,99.0,883.7901,0.1649,0.0934
99.0,35.7246,217.7918,35.9235,2104.0,159.0,80.0,108.4066,0.1649,0.0999
99.0,63.5689,80.2153,62.55,2106.0,129.5,80.0,235.2297,0.1819,0.1649
119.0,46.6905,121.1084,45.2217,2107.0,129.5,159.0,111.6065,0.3234,0.1649
258.0,61.5224,167.7982,75.0417,2109.0,139.0,179.0,75.9605,0.3404,0.1514
199.0,34.6699,202.5913,51.6164,2110.0,239.0,80.0,145.1241,0.3404,0.1514
258.0,139.4346,395.6959,69.0254,2111.0,129.0,139.0,63.3246,0.3404,0.1479
100.0,117.5681,56.3604,69.6078,2112.0,139.0,258.0,458.7821,0.3404,0.1819
219.0,73.3161,122.6469,69.7298,2122.0,219.0,179.0,0.0,2.9684,1.2479
179.0,97.9005,217.3045,95.3231,2123.0,179.0,160.0,34.7851,2.9684,1.3839
160.0,38.0296,209.457,39.1216,2124.0,160.0,179.0,191.6377,2.9684,1.6574
458.0,47.1832,54.1872,106.6255,2127.0,229.0,199.0,183.5211,2.9684,2.9684
199.0,42.4647,1246.5482,17.3277,2128.0,199.0,199.0,58.0517,2.9684,2.9684
658.0,81.6609,0.0,76.6975,2130.0,658.0,0.0,140.2177,2.9684,2.9684
219.0,88.132,209.1345,113.9923,2135.0,219.0,20.0,168.929,0.7454,1.0519
20.0,167.7573,71.3863,174.305,2136.0,20.0,120.0,65.0,0.6819,1.0519
439.0,13.4629,180.5028,36.3352,2141.0,439.0,20.0,124.4709,2.3504,0.5789
339.0,39.6232,97.1249,110.7079,2143.0,339.0,219.0,74.3236,2.3504,0.6819
219.0,124.4869,78.2768,177.4155,2144.0,219.0,120.0,55.8032,2.2879,2.2879
120.0,16.5529,429.7726,17.2699,2145.0,120.0,120.0,113.4372,2.3504,2.3504
259.0,81.2712,394.1427,83.4086,2148.0,259.0,259.0,0.0,0.6274,0.5794
259.0,43.2261,258.9947,54.8293,2149.0,259.0,120.0,362.2154,1.5359,0.5989
120.0,77.2528,441.5725,73.0839,2150.0,120.0,20.0,205.4483,1.5854,0.5989
20.0,37.6431,178.362,35.107,2151.0,20.0,279.0,473.6085,1.5854,0.5989
