assgNo,landingPos,pupilDiamLag
190.0,36.9628,0.5989
191.0,73.6699,0.3484
191.0,12.1758,0.3484
191.0,66.1287,0.3484
191.0,7.9057,0.3139
191.0,63.4547,0.1599
191.0,30.0167,0.1599
191.0,52.6118,0.1599
191.0,66.8169,0.1599
191.0,51.0906,0.6234
191.0,53.8354,0.6234
191.0,73.7987,0.6234
192.0,27.2259,0.0404
192.0,46.8108,0.0404
192.0,41.0122,0.0404
192.0,60.0333,0.0859
192.0,69.3271,0.2284
192.0,63.4133,0.2284
192.0,137.5545,0.2284
192.0,71.402,0.0859
192.0,71.1073,0.0859
192.0,88.132,0.0859
193.0,137.9275,0.1339
193.0,160.9301,0.1339
193.0,81.1249,0.1339
193.0,90.6973,0.2949
193.0,60.5,0.5264
193.0,91.4166,0.5514
193.0,73.5697,0.5514
193.0,67.7956,0.5514
193.0,59.7369,0.5514
193.0,18.4391,0.5514
193.0,60.21,0.5514
193.0,90.9189,0.5264
194.0,22.8473,0.179
194.0,48.2105,0.212
194.0,56.9232,0.212
194.0,78.6527,0.212
194.0,43.3503,0.212
194.0,37.4066,0.211
194.0,51.7421,0.211
195.0,49.679,0.2646
195.0,51.1297,0.2646
195.0,48.0937,0.2061
195.0,23.0489,0.2895
195.0,74.049,0.2895
195.0,31.0161,0.2895
195.0,215.2324,0.2341
195.0,59.0445,0.3931
195.0,20.6519,0.3931
196.0,73.3553,0.356
196.0,75.6257,0.356
197.0,25.632,0.1191
197.0,49.0026,0.2091
197.0,56.0022,0.2091
197.0,26.0768,0.2091
197.0,62.2615,0.2091
197.0,35.7841,0.2091
197.0,31.5793,0.2091
197.0,33.234,0.1795
197.0,103.2049,0.1795
197.0,69.3776,0.6825
198.0,356.806,0.1746
198.0,73.0154,0.066
198.0,29.1548,0.066
198.0,71.4703,0.066
198.0,28.7141,0.066
198.0,37.3263,0.066
198.0,62.8371,0.0396
198.0,85.4283,0.304
198.0,60.5516,0.304
198.0,133.3042,0.1016
200.0,49.8623,0.0645
200.0,78.0401,0.0645
200.0,40.5278,0.0645
200.0,6.1033,0.0165
200.0,113.0365,0.0165
200.0,47.8174,0.0165
200.0,44.0028,0.0165
200.0,88.2836,0.2751
200.0,88.3997,0.2751
200.0,58.1249,0.1006
200.0,40.611,0.1795
201.0,91.9239,0.4224
201.0,81.8413,0.4224
201.0,74.0017,0.4224
201.0,68.7786,0.4224
201.0,97.2754,0.0209
202.0,28.4693,0.0854
202.0,52.7376,0.0854
202.0,64.3273,0.1319
202.0,127.3892,0.4174
202.0,86.4653,0.4174
202.0,105.5888,0.4174
202.0,88.459,0.4174
202.0,65.4618,0.4174
202.0,39.5601,0.4174
202.0,44.5225,0.6429
202.0,139.0009,0.6429
202.0,80.7357,0.6429
203.0,54.0833,0.1124
203.0,62.5979,0.0984
203.0,74.0355,0.0984
203.0,189.7637,0.0984
203.0,40.3113,0.0984
203.0,32.6841,0.0179
203.0,41.5482,0.0499
203.0,54.037,0.0909
203.0,47.5421,0.0909
203.0,60.3013,0.1124
203.0,66.017,0.1749
203.0,77.2528,0.2174
203.0,40.5123,0.2184
203.0,27.7714,0.2184
203.0,63.9062,0.2184
203.0,72.5155,0.2184
203.0,87.135,0.2184
204.0,84.9264,0.3229
204.0,67.537,0.3229
204.0,70.1088,0.3229
204.0,39.016,0.4074
204.0,73.6495,0.4074
205.0,85.279,0.2479
205.0,68.3264,0.2479
205.0,166.6651,0.2144
206.0,91.4822,0.1279
206.0,81.4325,0.0869
206.0,63.8318,0.2544
206.0,24.4131,-0.1201
206.0,51.2957,-0.0711
207.0,92.2293,0.1069
207.0,88.0696,0.4069
207.0,192.0378,0.4069
207.0,60.1664,-0.0596
207.0,106.0047,0.0144
208.0,74.2378,0.6353
208.0,80.0141,0.6353
208.0,110.1556,0.6353
208.0,38.9647,0.1198
208.0,97.889,0.0153
209.0,96.1054,0.2713
209.0,71.5,0.2713
209.0,90.0028,0.3223
209.0,25.0799,0.5688
209.0,91.6624,0.6398
209.0,50.0625,0.6398
210.0,99.5201,0.3973
210.0,98.1644,0.3973
210.0,67.2012,0.3973
210.0,47.7127,0.3973
210.0,82.8523,0.3783
210.0,38.7105,0.2868
210.0,80.0156,0.2793
210.0,67.5518,0.1913
210.0,80.8223,0.2873
211.0,14.5774,0.1118
211.0,79.925,0.2988
211.0,63.5177,0.2988
211.0,27.5136,0.2988
211.0,57.413,-0.1002
211.0,41.839,0.0823
212.0,142.2085,0.3268
212.0,63.6965,0.3783
212.0,114.4771,0.3783
212.0,84.5946,0.4353
212.0,22.4722,0.4353
212.0,86.6631,0.4368
212.0,148.0709,0.4368
212.0,44.95,0.4718
212.0,53.1413,0.4718
212.0,13.7295,0.4718
212.0,71.5891,0.4718
212.0,78.2768,0.2788
212.0,40.0656,-0.0592
212.0,44.0454,0.0343
212.0,72.4655,0.2253
212.0,90.312,0.4548
212.0,157.0032,0.4548
212.0,73.9814,0.4548
212.0,56.2694,0.4548
212.0,66.2816,0.4548
212.0,4.5277,0.0218
212.0,55.0568,0.0828
212.0,69.1556,0.0828
213.0,49.0433,0.0703
213.0,65.0077,0.0703
213.0,56.932,0.3253
213.0,54.0786,0.3253
213.0,45.511,0.3253
214.0,45.3045,0.0763
214.0,80.8965,0.1663
214.0,48.1274,0.1698
214.0,28.5044,0.2243
214.0,66.1853,0.0398
215.0,78.3534,0.1978
215.0,49.023,0.1968
215.0,57.1402,0.1968
215.0,41.5482,0.1708
215.0,54.1479,0.1708
215.0,45.2604,0.1708
215.0,153.0294,0.1708
215.0,53.912,0.1708
215.0,41.0761,0.4063
215.0,75.9227,0.4063
215.0,45.5686,0.4063
215.0,48.1274,0.4063
216.0,114.1852,0.2536
216.0,79.8326,0.1151
216.0,55.4008,0.4381
216.0,48.7878,0.3681
216.0,125.1259,0.4381
217.0,85.2599,0.2151
217.0,35.9201,0.1211
217.0,60.6321,0.4871
217.0,97.0052,0.4871
217.0,87.2983,0.4871
217.0,32.5346,0.4871
217.0,8.2462,0.4871
217.0,46.6154,0.1296
218.0,140.2079,0.5076
218.0,56.0022,0.2611
218.0,69.5881,0.2611
219.0,108.9151,0.1586
219.0,132.0701,0.1586
219.0,95.9231,0.1586
219.0,100.0,0.0901
219.0,95.8449,0.0901
219.0,10.0623,0.2526
219.0,99.0063,0.2526
219.0,12.083,0.3306
219.0,22.4722,0.3306
219.0,59.4138,0.6561
219.0,81.5,0.7766
220.0,109.4897,0.3986
220.0,60.531,0.1876
220.0,85.5935,0.1876
220.0,63.2653,0.1876
221.0,154.4676,0.1916
221.0,120.2664,0.1451
221.0,84.4304,0.1451
221.0,137.6735,0.1076
221.0,87.2726,0.0951
221.0,77.9295,0.7011
221.0,47.5657,0.7051
221.0,119.19,0.7051
221.0,43.909,0.7051
222.0,86.6631,0.1353
222.0,54.6717,0.0778
222.0,72.111,0.0818
222.0,28.1514,0.0818
222.0,87.8208,0.0818
222.0,104.8487,0.0818
222.0,30.5041,0.0818
222.0,47.7546,0.0818
222.0,76.5849,0.0608
222.0,37.769,0.0928
222.0,62.7475,0.1563
222.0,53.4158,0.2813
222.0,30.7774,0.3028
222.0,33.1097,0.4498
223.0,32.3805,0.4398
223.0,44.6374,0.5098
223.0,27.7308,0.5463
223.0,52.0865,0.5463
223.0,24.5204,0.5463
223.0,18.5,0.5463
224.0,34.6446,0.1138
224.0,98.2064,0.1138
224.0,74.3388,0.1138
224.0,76.0428,0.1138
224.0,91.6911,0.1138
224.0,53.4883,0.1138
224.0,111.3643,0.1138
224.0,49.5631,0.1138
224.0,71.0106,0.0528
224.0,40.4011,0.0558
224.0,148.092,0.0753
224.0,98.5609,0.0753
224.0,59.5189,0.0753
224.0,70.7549,0.4978
224.0,53.9676,0.4978
224.0,93.7403,0.4978
224.0,89.0505,0.0723
224.0,70.0071,0.0723
225.0,72.0434,0.2543
225.0,75.228,0.2543
225.0,21.2426,0.2008
225.0,54.3783,0.2008
225.0,89.0084,0.2003
225.0,86.077,0.2003
225.0,77.1767,0.2003
225.0,24.2539,0.1033
225.0,41.3793,0.1033
225.0,118.4673,0.1033
225.0,139.0441,0.1033
225.0,136.7955,0.1033
225.0,102.1078,0.1033
225.0,74.3589,0.1033
225.0,104.1201,0.0513
225.0,87.7568,0.0513
225.0,57.5022,0.0513
225.0,27.7894,0.1023
225.0,72.6808,0.9318
225.0,77.719,0.9318
225.0,58.3888,0.4683
225.0,37.2324,0.4683
226.0,139.1483,0.0188
226.0,59.3633,-0.0292
226.0,34.5145,-0.0292
226.0,89.9514,-0.0562
226.0,51.5388,-0.0562
226.0,126.5306,-0.0562
226.0,91.8491,0.0143
226.0,64.08,0.1388
226.0,54.1225,0.1388
226.0,80.3197,0.1388
226.0,88.2525,0.1388
226.0,79.177,0.0073
226.0,75.0417,0.0293
226.0,89.8109,0.0293
226.0,99.0883,0.0613
226.0,100.7782,0.0613
226.0,31.0644,0.0613
226.0,170.7959,0.1438
226.0,21.9659,0.1933
226.0,421.0701,0.1933
226.0,47.5946,0.1933
226.0,138.8065,0.6053
226.0,118.3765,0.6053
226.0,84.5,0.6053
226.0,43.6835,0.6053
226.0,45.6207,0.6053
227.0,160.7809,0.2347
227.0,58.8919,0.2222
227.0,42.9942,0.1487
227.0,159.2836,0.0867
227.0,143.2655,0.1602
227.0,43.9118,0.1602
227.0,63.4133,0.1602
227.0,97.9707,0.1602
227.0,90.5387,0.1602
227.0,75.208,0.1602
227.0,15.8114,0.1602
227.0,93.7363,0.1602
227.0,77.6209,0.1602
227.0,72.0625,0.0592
227.0,109.1616,0.0417
227.0,43.8321,0.0417
227.0,59.1714,0.2442
227.0,63.8788,0.2442
227.0,53.0024,0.2442
228.0,121.4949,0.1417
228.0,100.8067,0.0647
228.0,77.0876,0.0582
228.0,59.7181,0.0582
228.0,175.0007,0.2522
229.0,86.5014,0.3012
229.0,99.1413,0.1847
229.0,102.2998,0.1212
229.0,99.077,0.1432
229.0,75.0417,0.3627
229.0,194.0522,0.0847
230.0,102.7716,0.2632
230.0,133.2788,0.1487
230.0,81.0586,0.1467
230.0,68.6167,0.5327
230.0,63.5708,0.5327
231.0,114.0044,0.2927
231.0,86.0262,0.2697
231.0,40.078,0.2697
231.0,19.6596,0.2697
231.0,85.6461,0.1872
231.0,58.6003,0.3207
231.0,80.3275,0.3207
231.0,61.0123,0.3207
231.0,30.7002,0.3207
231.0,92.4392,0.3207
231.0,66.4831,0.3127
233.0,79.0142,0.3232
233.0,80.5559,0.2702
233.0,56.5265,0.5112
234.0,167.3096,0.4056
234.0,147.2158,0.2011
234.0,54.555,0.2011
234.0,77.6032,0.1871
234.0,72.4655,0.1871
234.0,48.3141,0.1871
235.0,51.1957,0.3301
235.0,28.2843,0.3301
235.0,32.8672,0.3301
235.0,89.0084,0.2916
235.0,26.2393,0.2431
235.0,91.5669,0.2431
235.0,25.0,0.2431
235.0,121.5833,0.1766
235.0,92.1805,0.1766
235.0,104.3887,0.1766
235.0,71.6327,0.1766
236.0,61.1658,0.2616
236.0,85.3961,0.2616
236.0,90.0125,0.2616
236.0,31.753,0.2616
236.0,164.2209,0.2616
236.0,95.2956,0.2616
236.0,36.0035,0.2616
236.0,72.8097,0.2326
236.0,73.5391,0.2326
236.0,64.5155,0.2326
236.0,98.3933,0.2216
236.0,125.7547,0.2216
237.0,104.2713,0.4061
237.0,15.2315,0.4061
237.0,73.9138,0.4061
238.0,16.7108,0.1281
238.0,152.6385,0.1206
238.0,50.065,0.1206
238.0,55.0136,0.1206
238.0,17.8466,0.1816
238.0,64.3817,0.1816
238.0,187.2966,0.3266
238.0,63.7672,0.3266
238.0,117.5681,0.3266
239.0,90.2718,0.2556
239.0,46.2385,0.2556
239.0,48.5026,0.2556
239.0,140.5142,0.0411
239.0,49.7845,0.0311
239.0,128.5622,0.0946
239.0,47.8774,0.0946
239.0,69.4208,0.0946
239.0,61.4431,0.1806
239.0,46.543,0.1806
239.0,53.956,0.1806
239.0,60.3738,0.1806
239.0,35.4683,0.1236
239.0,101.5111,0.3861
239.0,103.0594,0.3861
239.0,107.2765,0.3861
239.0,74.1367,0.3861
239.0,79.0142,0.3861
239.0,47.0425,0.3861
239.0,41.9315,0.3861
240.0,73.2888,0.1411
240.0,187.4313,0.1411
240.0,25.5196,0.0326
240.0,79.5141,0.1526
240.0,100.9715,0.1526
240.0,160.7,0.1526
240.0,66.6277,0.1526
240.0,40.5216,0.1526
240.0,39.3573,0.1526
240.0,94.3663,0.1456
240.0,10.2956,0.1201
240.0,35.5879,0.1201
240.0,79.5063,0.1201
240.0,61.5406,0.1201
240.0,67.574,0.1201
240.0,26.3059,0.1201
240.0,90.5166,0.1201
240.0,81.5751,0.0246
240.0,33.1851,0.0781
240.0,27.7714,-0.1074
240.0,101.1595,-0.1074
240.0,46.0353,-0.0404
240.0,86.2337,-0.0404
240.0,88.896,0.3686
240.0,190.6476,0.3686
240.0,102.3096,0.3686
240.0,47.5105,0.3686
240.0,124.291,0.3686
240.0,23.2648,-0.0404
240.0,65.683,-0.0404
241.0,89.3784,0.5383
241.0,80.5559,0.5383
242.0,47.2705,0.1883
242.0,27.9508,0.1883
242.0,69.2694,0.2213
242.0,92.2835,0.2213
242.0,78.6543,0.2213
242.0,45.6317,0.2213
242.0,81.8123,0.5258
242.0,25.5049,0.5258
242.0,66.5977,0.5258
243.0,45.4533,0.1328
243.0,116.7872,0.1328
243.0,46.6744,0.1348
243.0,52.6901,0.2418
243.0,88.3233,0.3028
243.0,215.168,0.3348
243.0,20.3961,0.3348
243.0,48.8697,0.3348
243.0,140.0732,0.3348
244.0,50.6014,0.3273
244.0,86.419,0.3273
244.0,79.6947,0.3273
244.0,111.904,0.2868
244.0,9.9247,0.2868
246.0,97.3203,0.2198
246.0,140.1579,0.2198
246.0,111.7195,0.2198
246.0,70.1178,0.1678
246.0,56.3205,0.1678
246.0,76.1003,0.1988
246.0,66.6652,0.1988
246.0,63.0734,0.1988
246.0,77.4145,0.1988
246.0,117.7975,0.1988
246.0,122.043,0.4633
246.0,68.3977,0.4633
247.0,88.5353,0.2848
248.0,12.816,0.2298
248.0,84.5237,0.2298
248.0,79.2465,0.2298
248.0,45.6755,0.2298
248.0,42.003,0.2298
248.0,80.5761,0.2298
248.0,71.3109,0.3053
248.0,30.5164,0.3053
248.0,35.5985,0.3283
248.0,8.9022,0.3283
248.0,19.6023,0.3283
248.0,58.2409,0.3283
249.0,75.3011,0.2053
249.0,65.1959,0.2053
249.0,90.2552,0.2638
249.0,24.1299,0.2638
249.0,140.6565,0.2638
249.0,158.7844,0.2638
249.0,33.541,0.2813
249.0,30.8302,0.2813
249.0,30.6105,0.2813
249.0,39.0512,0.1643
250.0,81.0015,0.2823
250.0,48.0,0.2823
250.0,103.2049,0.2823
250.0,42.5265,0.2823
250.0,108.14,0.2823
250.0,49.5404,0.1718
250.0,79.2606,0.1718
250.0,37.9012,0.3408
250.0,79.6634,0.3408
250.0,54.7083,0.3408
250.0,101.5443,0.3408
250.0,19.0066,0.3408
251.0,55.0568,0.3358
251.0,49.0026,0.3358
251.0,52.7565,0.3358
251.0,56.6083,0.2118
251.0,47.9505,0.2033
251.0,41.8808,0.2033
252.0,59.1122,0.0558
252.0,94.4312,0.0558
252.0,73.8546,0.1413
252.0,23.5213,0.1418
252.0,15.3052,0.1418
252.0,22.8035,0.4663
252.0,46.4812,0.4663
253.0,3.3541,0.0734
253.0,40.5123,0.1289
253.0,49.8648,0.1289
253.0,16.7705,0.1834
253.0,31.5634,0.3684
254.0,93.5428,0.2284
254.0,76.1052,0.2284
254.0,14.2127,0.2284
254.0,77.9647,0.2284
254.0,83.4341,0.2284
254.0,43.3503,0.2469
254.0,47.3339,0.2469
254.0,47.0239,0.2469
254.0,67.9651,0.2469
254.0,13.0,0.2469
255.0,54.0231,0.2719
255.0,66.5019,0.2119
255.0,80.3508,0.1379
255.0,28.1603,0.1139
255.0,98.5203,0.2504
255.0,74.0422,0.2504
255.0,14.9164,0.2504
255.0,59.1037,0.2504
255.0,81.1326,0.2504
255.0,21.0297,0.2504
255.0,70.7549,0.2504
255.0,7.8102,0.2699
255.0,46.9068,0.2699
255.0,51.5606,0.3394
256.0,69.8892,0.3359
256.0,57.9159,0.3554
256.0,38.3438,0.3554
256.0,52.6617,0.3554
256.0,77.6209,0.3329
256.0,56.9956,0.2719
256.0,52.0096,0.2254
256.0,41.9076,0.2254
256.0,49.5101,0.2254
256.0,44.7689,0.2364
256.0,15.7877,0.2364
256.0,49.5908,0.2364
256.0,56.8727,0.2364
256.0,46.8722,0.2754
256.0,60.8276,0.2754
256.0,38.0789,0.3804
256.0,103.0303,0.3804
257.0,54.1225,0.4109
257.0,35.7806,0.4109
257.0,33.3654,0.4109
257.0,85.8836,0.4109
257.0,77.0146,0.4109
257.0,39.9531,0.4109
257.0,115.807,0.4109
257.0,14.5774,0.3964
257.0,57.4674,0.3964
258.0,43.546,0.2369
258.0,64.3991,0.2369
258.0,71.7722,0.2114
258.0,67.6849,0.0459
258.0,50.0025,0.0459
258.0,91.7306,0.0109
258.0,62.452,0.0109
258.0,1277.1807,0.0109
258.0,41.0,-0.0366
258.0,106.1249,0.0209
258.0,43.546,0.0629
258.0,74.6358,0.1074
258.0,99.7246,0.1074
258.0,1157.2019,0.1494
258.0,32.6841,0.1494
258.0,77.1314,0.4249
258.0,77.3256,0.4249
258.0,106.2544,0.4249
259.0,93.484,0.1319
259.0,80.128,0.1319
259.0,14.089,0.1319
259.0,29.6057,0.1319
259.0,116.0,0.1319
259.0,10.6301,0.1054
259.0,23.4094,0.1139
259.0,50.3612,0.1654
259.0,43.9005,0.2004
259.0,40.6356,0.0734
259.0,45.8394,0.0734
261.0,54.0393,0.3659
261.0,41.1005,0.3369
261.0,151.1969,0.2834
261.0,66.0984,0.2644
261.0,54.2033,0.2644
261.0,81.0062,0.3884
261.0,76.5278,0.3339
262.0,57.5543,0.5452
262.0,37.9638,0.5452
263.0,57.7603,0.2797
263.0,1.4142,0.2797
264.0,66.2193,0.1467
264.0,53.584,0.1682
264.0,65.5534,0.1682
264.0,59.7704,0.2292
265.0,107.6151,0.0642
265.0,37.5766,0.0642
265.0,28.8487,0.2142
265.0,41.9762,0.2142
265.0,85.213,0.2142
265.0,100.6591,0.2297
265.0,61.2046,0.2297
265.0,40.0562,0.4182
266.0,62.1691,0.0437
266.0,44.0596,0.0437
266.0,173.0,0.0437
266.0,25.9471,0.5202
266.0,96.5466,0.5202
266.0,102.8227,0.5202
267.0,65.2725,0.3002
267.0,58.6195,0.3002
267.0,70.0321,0.3002
267.0,23.585,0.2242
267.0,43.0116,0.5062
267.0,92.1792,0.5592
267.0,40.4042,0.5592
267.0,52.6165,0.5592
267.0,66.7776,0.5227
267.0,51.8773,0.5227
267.0,27.1708,0.5227
267.0,57.717,0.5227
268.0,54.0786,0.0772
268.0,57.9159,0.0927
268.0,86.4827,0.1077
268.0,47.1832,0.1077
268.0,79.5314,0.1077
268.0,51.0392,0.1077
268.0,52.4047,0.1077
269.0,20.6519,0.1937
269.0,50.6063,0.1937
269.0,64.7012,0.0052
269.0,33.6341,0.1132
269.0,65.025,0.4327
269.0,82.0747,0.4327
269.0,109.6586,0.4327
269.0,59.785,0.4327
269.0,15.6924,0.4327
270.0,59.3001,0.1167
270.0,46.0679,0.2232
270.0,2.5,0.2232
271.0,89.5056,0.2067
271.0,86.7078,0.3302
271.0,76.787,0.3302
271.0,70.3438,0.3302
271.0,48.9311,0.3302
271.0,50.7765,0.3017
271.0,52.5595,0.3717
272.0,61.5,0.1627
272.0,44.6346,0.3817
273.0,98.1644,0.2002
273.0,19.8116,0.2002
273.0,42.7142,0.2002
273.0,20.2608,0.1912
273.0,27.5545,0.1797
273.0,113.7475,0.0242
273.0,131.1964,0.0222
273.0,46.1979,0.0222
273.0,37.5533,0.0222
273.0,78.339,0.0222
273.0,36.6742,0.1972
273.0,29.4279,0.1972
273.0,44.3847,0.5007
273.0,23.7171,0.5007
273.0,39.016,0.4082
273.0,44.5112,0.4082
274.0,72.6103,0.2288
274.0,74.1232,0.2288
274.0,24.4387,0.2288
274.0,33.0946,0.2288
274.0,17.7553,0.1748
274.0,65.3644,0.1063
274.0,63.7377,0.1063
274.0,100.6591,0.1063
274.0,56.932,0.0663
274.0,33.1059,0.0663
275.0,112.6599,0.0838
275.0,25.9615,0.0918
275.0,59.7516,0.0918
275.0,52.1177,0.0918
275.0,73.2683,0.1568
275.0,86.6833,0.1568
275.0,66.8674,0.1568
275.0,36.1697,0.1568
275.0,54.1872,0.1568
275.0,76.0592,0.1568
275.0,2.5495,0.0748
275.0,9.0554,0.0583
275.0,116.0873,0.0258
275.0,128.501,0.0258
275.0,50.3115,0.0708
275.0,93.0013,0.0708
275.0,19.6087,0.0708
275.0,85.4751,0.0708
276.0,115.1835,0.1043
276.0,57.4543,0.1533
276.0,45.2134,0.1533
276.0,20.3531,0.1533
276.0,181.7058,0.1533
276.0,82.0549,0.1008
276.0,67.3647,0.1448
276.0,16.568,0.1448
276.0,7.0711,0.3343
276.0,101.5111,0.3343
277.0,71.8766,0.1478
277.0,70.6045,0.1478
277.0,64.765,0.1478
277.0,14.0357,0.1643
277.0,119.6547,0.1643
277.0,163.0276,0.1758
277.0,102.8944,0.1838
277.0,13.8293,0.1838
277.0,127.5627,0.1838
277.0,111.528,0.1838
277.0,10.8167,0.2678
277.0,31.4841,0.2678
277.0,114.632,0.2678
277.0,117.0096,0.1963
277.0,33.1097,0.1963
277.0,39.3859,0.1963
277.0,110.0727,0.1658
277.0,172.6854,0.1658
277.0,66.6202,0.1658
277.0,126.5356,0.1103
278.0,60.1041,0.1733
278.0,85.6519,0.1733
278.0,102.2411,0.1733
278.0,40.9176,0.1733
278.0,87.0919,0.1588
278.0,84.0,0.1588
278.0,83.182,0.1588
278.0,130.7765,0.2133
278.0,55.0114,0.2133
278.0,1103.2177,0.2133
278.0,173.2888,0.2133
278.0,140.7489,0.2133
278.0,21.5232,0.2133
278.0,8.5586,0.3583
279.0,108.5415,0.1288
279.0,153.4446,0.1628
279.0,108.0463,0.1708
279.0,71.1688,0.1708
279.0,96.0325,0.1708
279.0,2.6926,0.1708
279.0,144.78,0.1708
279.0,11.5434,0.1708
279.0,115.0532,0.1708
279.0,128.4718,0.1033
279.0,85.1778,0.1033
279.0,57.1074,0.1033
279.0,106.099,0.1188
279.0,116.5686,0.1188
279.0,79.5566,0.1308
279.0,76.5147,0.1308
279.0,97.1043,0.1308
279.0,77.026,0.1308
279.0,2.8284,0.1308
280.0,34.7635,0.1987
280.0,59.0339,0.2212
280.0,95.901,0.2297
280.0,15.3052,0.2297
280.0,131.123,0.2297
280.0,45.31,0.2297
280.0,71.2776,0.2297
280.0,65.0942,0.2297
280.0,56.2228,0.2262
281.0,25.8118,0.1047
281.0,32.0039,0.1047
281.0,41.9672,0.0957
281.0,110.0965,0.1982
281.0,172.5493,0.1982
281.0,126.2894,0.1837
281.0,136.5586,0.1837
281.0,141.6272,0.1737
281.0,50.5,0.1737
281.0,62.8371,0.1327
282.0,28.8487,0.1757
282.0,140.5507,0.1757
282.0,35.805,0.1757
282.0,112.7752,0.1757
282.0,45.6207,0.1757
282.0,120.9483,0.1757
282.0,28.7924,0.1757
282.0,192.1991,0.1167
282.0,44.2832,0.1927
282.0,148.42,0.1927
282.0,70.3598,0.1927
282.0,59.0,0.1307
282.0,49.2062,0.1307
283.0,25.4608,0.0927
283.0,81.9085,0.1052
283.0,207.3475,0.1052
283.0,17.4141,0.1052
283.0,20.025,0.1052
283.0,81.3895,0.1462
283.0,79.7261,0.1462
283.0,66.6108,0.1462
283.0,23.7592,0.3507
283.0,123.3207,0.3507
283.0,153.0694,0.3507
283.0,146.3728,0.3507
284.0,169.6209,0.1387
284.0,224.3931,0.1497
284.0,29.8203,0.2257
284.0,34.3984,0.2257
284.0,173.9864,0.2257
284.0,132.035,0.2257
284.0,193.5439,0.2257
284.0,10.2591,0.2477
284.0,60.7166,0.2487
284.0,76.6322,0.2487
284.0,16.9706,0.2487
284.0,101.0792,0.3797
284.0,122.083,0.3797
284.0,136.5147,0.3797
284.0,6.5,0.1617
284.0,52.5214,0.1617
285.0,243.237,0.1372
285.0,92.7631,0.2327
285.0,65.2763,0.3802
285.0,41.9076,0.3802
285.0,12.0934,0.3802
285.0,66.9216,0.3802
285.0,32.596,0.3802
285.0,66.0076,0.2822
285.0,64.002,0.2822
285.0,120.7528,0.2822
285.0,35.3306,0.2822
286.0,82.6378,0.3162
286.0,95.6831,0.3162
286.0,104.8725,0.3162
286.0,10.0499,0.3162
286.0,66.2288,0.3162
286.0,21.1896,0.3162
286.0,58.5769,0.3162
286.0,79.853,0.3162
286.0,23.817,0.2302
286.0,80.0062,0.0837
286.0,89.9514,0.0837
286.0,29.3981,0.2052
286.0,119.7299,0.2047
286.0,105.3008,0.2047
286.0,76.0592,0.1072
287.0,84.5059,0.1412
287.0,75.5414,0.1412
287.0,8.9022,0.1542
287.0,113.3986,0.2357
287.0,78.1937,0.2357
287.0,66.8169,0.2357
287.0,33.5336,0.3097
287.0,170.6649,0.2002
287.0,92.0122,0.2002
287.0,67.7827,0.2002
287.0,161.1932,0.1727
288.0,37.7922,0.0742
288.0,76.4003,0.1107
288.0,59.5084,0.1107
288.0,8.5147,0.1107
288.0,96.8736,0.2302
288.0,11.9269,0.2407
288.0,49.5707,0.2407
288.0,113.01,0.2482
288.0,4.4721,0.2482
288.0,73.0274,0.2482
288.0,148.4529,0.2482
289.0,90.068,0.2037
289.0,32.5,0.2572
289.0,15.0333,0.2692
289.0,29.2062,0.4197
289.0,59.7097,0.4197
289.0,8.3815,0.3817
289.0,95.8853,0.3417
289.0,150.5075,0.3152
289.0,113.853,0.3152
289.0,147.6906,0.3152
289.0,38.513,0.2227
289.0,92.6634,0.2227
289.0,93.094,0.2227
289.0,101.0606,0.2227
289.0,25.2438,0.2227
289.0,45.2134,0.2227
289.0,73.8241,0.2227
289.0,70.2887,0.1792
289.0,64.3817,0.1792
289.0,132.0019,0.1792
289.0,35.6721,0.1792
289.0,87.7568,0.1792
289.0,91.7074,0.1792
289.0,72.5017,0.1792
289.0,7.2801,0.1792
289.0,86.5592,0.2092
289.0,41.7433,0.2092
289.0,21.0,0.2182
289.0,18.6078,0.2182
289.0,57.1358,0.1557
289.0,61.8971,0.2137
289.0,93.7257,0.2137
289.0,83.7929,0.2842
289.0,50.5,0.2842
289.0,28.7837,0.2842
289.0,85.6344,0.2842
289.0,41.6773,0.3857
289.0,36.6674,0.3857
289.0,6.9462,0.3857
289.0,98.5089,0.1522
289.0,88.7764,0.1522
289.0,162.706,0.1522
289.0,22.8254,0.1522
289.0,25.7099,0.1172
289.0,25.894,0.1172
289.0,98.5,0.1172
289.0,46.9707,0.2587
289.0,33.3804,0.2587
289.0,43.5259,0.2587
289.0,101.2978,0.2587
289.0,68.3118,0.2587
289.0,70.2638,0.3212
289.0,78.3661,0.3212
290.0,60.7988,0.2407
290.0,123.415,0.2407
290.0,16.3478,0.2407
290.0,19.6977,0.2407
290.0,33.6341,0.2407
290.0,33.3054,0.2407
290.0,62.0081,0.2407
290.0,24.7487,0.1497
290.0,1185.847,0.1497
291.0,39.0032,0.2122
291.0,86.3481,0.2122
291.0,137.3772,0.2122
291.0,97.5461,0.2122
291.0,82.5969,0.2497
291.0,33.5932,0.2497
291.0,80.0281,0.2497
291.0,60.7824,0.2497
291.0,119.7675,0.2497
291.0,125.1958,0.2497
291.0,26.6271,0.2232
291.0,2.5495,0.2402
291.0,56.2072,0.1202
292.0,94.3663,0.1531
292.0,23.3452,0.1531
292.0,88.5113,0.1286
292.0,107.1273,0.1771
292.0,80.5388,0.1771
292.0,61.5833,0.1771
292.0,96.4909,0.1771
