jannis/table10.V20,jannis/table10.V21,jannis/table10.V23,jannis/table10.V24
0.598121,5.98606,2.50147,3.82881
-9.54892,10.1673,5.56501,6.78676
6.19118,30.6245,6.26535,13.93
-5.80869,-12.8323,0.593313,3.27002
1.9584,1.19539,3.20356,2.8863
-0.741296,-11.435,0.916697,2.21151
-10.0311,16.9885,1.3897,2.37837
0.443886,-1.71017,2.29097,2.68355
-14.3161,24.1156,4.9683,9.48375
-0.331329,1.19821,0.955851,2.61865
1.06291,-1.85339,0.949528,3.24614
0.642351,10.2185,3.78881,6.12136
-3.52711,12.1288,5.66243,13.9727
2.54566,-7.24831,1.48219,5.08142
0.454519,0.0955051,0.923586,1.13945
-0.817931,-3.33635,1.14377,2.16272
-6.05157,13.9676,4.48686,7.22515
-2.01221,0.975223,1.21324,2.00073
0.128731,-0.473368,0.448732,0.958881
-11.6534,28.5876,3.59543,6.97195
1.4808,7.71681,5.17235,8.43293
-0.362465,13.6334,1.78676,3.4841
-1.12459,10.9758,1.66334,7.80836
-2.29443,5.31652,3.05192,7.5232
-7.45754,7.0928,4.68715,5.66267
-2.68127,-3.53063,2.28343,4.13567
18.8193,59.1217,10.9303,11.1352
9.70939,3.35855,6.22988,5.00241
2.922,4.7989,1.76183,3.41876
3.84895,7.10626,6.23729,13.0218
-6.25287,21.5571,5.07941,9.66828
-1.1942,1.08398,2.32039,11.8219
2.19316,-0.391962,5.54023,9.05677
4.69296,2.27981,4.08671,5.13303
-13.05,25.2713,7.85645,14.2173
0.0403948,-7.81436,1.13424,5.66206
-3.61623,0.178923,1.97313,0.454053
-1.47269,1.28224,1.2858,2.44122
-8.06473,28.74,3.48907,10.1558
1.50772,1.83053,3.74159,2.8149
-0.914614,-1.50244,0.453291,1.38379
3.05141,-3.82615,4.98654,3.50856
0.289673,-0.0436362,0.200715,0.221508
1.2403,8.69837,2.13959,4.77375
-7.58978,13.8639,5.48821,9.99768
-0.870566,9.48139,2.08378,6.98961
-0.242208,-2.72826,0.874062,2.32341
-11.0415,1.37097,5.2243,6.1743
-15.1475,15.06,5.72844,10.3948
22.0641,2.33592,11.6315,2.35375
-0.502732,-2.30352,0.375299,0.426832
-6.16946,-16.9767,1.01268,4.59136
0.501822,0.414054,0.470946,1.71713
4.43488,9.14278,1.0352,1.37169
17.4705,3.03056,11.5507,8.01116
-0.635656,14.384,2.85426,15.5385
7.87633,8.41479,2.3273,3.58748
3.69111,16.7993,3.53318,6.15718
0.0985704,-0.0547389,0.507099,1.11289
-1.98781,10.2723,0.953278,6.61646
0.638231,-15.4826,1.0057,2.87395
0.0175115,-0.0418943,0.128674,0.296619
-2.73248,3.67073,3.12767,4.47562
-6.59459,29.7488,2.3231,8.64663
-3.57055,-8.6798,2.68391,5.03202
-4.16703,6.1296,4.78115,3.76123
-6.37878,16.4206,5.9453,9.99703
-4.13509,10.8348,4.0937,13.1234
3.8966,11.8648,1.74088,3.05104
-2.33217,17.9304,3.70037,11.0761
0.767712,2.60057,3.48694,4.06719
2.64827,4.45538,3.64651,3.95824
1.43454,11.1528,3.5606,7.78192
-8.58763,-0.474196,2.68453,1.53794
2.126,0.974621,2.79468,3.92593
1.86136,3.66432,2.8607,4.52859
-0.648747,-2.06103,1.01273,2.05044
6.88703,29.1492,9.38817,10.1503
-2.36678,3.3446,4.83752,8.51845
4.96576,3.42831,3.08433,5.34062
-5.62552,24.2423,4.84155,9.82514
1.51372,4.8442,0.784247,1.27601
0.493943,5.558,0.88431,1.68988
-4.19671,18.2016,3.99749,9.54677
-0.184433,0.0156551,0.706602,0.554139
3.81627,-8.56139,2.81587,3.42079
8.93631,-15.8105,11.8906,11.8691
-0.538182,11.0727,1.99652,4.99138
11.8649,18.5907,5.32984,3.56755
-6.76087,10.1367,4.95964,14.4402
3.61746,3.49042,4.42664,6.85737
1.42038,0.164197,0.980135,1.90893
1.55131,10.084,1.88016,8.80373
4.46109,13.7887,1.35252,5.15515
3.10163,4.17517,0.852303,1.6164
0.345538,-0.147857,0.125713,0.220618
11.8382,19.2836,4.20034,3.91725
1.30944,3.02515,1.84323,3.40809
-5.99836,6.71489,3.28039,7.7132
4.49518,-1.61151,3.97072,4.40298
10.1221,-2.27823,11.4971,5.62087
-3.73274,-1.38398,1.66593,1.52501
-18.2188,-21.304,1.68693,1.58298
3.82557,11.8866,2.25439,4.63288
-0.866956,-9.11723,0.799154,1.87421
-1.08121,3.28086,0.387278,1.17504
0.487772,7.50428,2.85783,5.50476
10.6701,18.0303,13.7614,9.45343
-7.38005,16.2916,0.978639,1.89223
0.672082,-2.1,0.275441,0.390564
-0.772094,0.979884,0.544443,1.22349
-0.156705,-14.4127,0.538027,1.93541
0.0420779,4.55278,2.20654,6.6324
0.516872,1.79883,1.40119,5.03818
2.74065,16.4298,7.59837,9.65777
-3.89064,-3.49498,4.96353,5.49516
12.422,10.8039,7.51263,6.69392
0.235671,4.53618,1.33847,3.88195
3.32339,14.8327,4.06855,9.32558
2.18426,2.10312,1.48254,2.22233
-2.2817,-8.14482,1.12492,2.84888
1.19994,-8.00427,5.62999,7.8464
3.25513,-2.06012,2.50962,3.34364
1.39701,2.32979,0.516889,1.15691
15.0637,22.7398,6.38339,10.7443
-1.22581,-1.26147,0.725911,2.36596
-3.08732,-20.5661,0.945799,5.88067
-1.78942,-7.64782,8.08429,15.7466
1.9277,5.85803,4.14454,8.0879
-1.70598,12.3331,2.33797,6.2333
0.975605,2.64979,1.423,2.59914
-3.01968,0.122295,2.87111,7.23017
1.13295,4.4759,3.31582,5.69887
-9.10603,18.7909,3.7194,9.84464
0.733469,-17.8663,0.511045,1.6757
-0.151239,-2.44182,0.413254,4.2411
-1.3061,27.5646,1.17069,5.60729
-5.00047,15.8433,5.84199,10.0299
-0.828374,17.6342,1.67005,5.72098
1.85274,14.5163,0.774027,1.50386
8.19495,2.17002,14.908,10.6824
2.67049,2.9133,1.93877,4.25561
-4.74143,-20.2243,0.996915,4.48162
3.00528,7.45335,5.27191,7.16263
1.63194,1.4453,8.14687,17.9347
35.893,6.26578,7.47807,2.56737
7.84594,8.69006,1.86141,0.85568
8.39717,6.68809,7.41047,12.8479
1.17246,17.9774,4.92448,7.69766
-4.86242,-17.1736,1.55928,1.27349
6.72965,7.14025,3.26542,2.3122
7.30905,-23.4077,2.25074,7.19331
-1.01163,7.20806,2.8491,3.32847
2.15034,10.0776,4.99179,8.2008
1.38594,-28.5616,1.51481,5.95729
0.367706,-0.897497,0.575051,0.993094
1.39848,7.84849,0.804022,1.07793
0.311405,7.51834,0.617352,1.9599
-1.76395,4.42977,2.45743,3.18922
0.60489,-8.91607,0.95968,2.80003
1.12594,3.70126,1.63024,2.91241
-12.3276,13.1053,2.46623,2.8621
-0.134199,-3.07721,2.18094,3.23721
1.22991,1.96395,2.64879,3.47877
-1.77648,33.5177,3.59999,16.7777
6.32563,23.3696,5.21978,9.5486
-4.86802,5.37052,4.74057,6.83307
1.77858,2.03674,3.61659,3.73083
8.10179,4.05831,4.7448,9.90068
-1.23564,-11.9166,0.486846,3.90701
-2.11114,3.70435,1.77503,2.67393
-5.36022,15.4525,4.79307,13.2141
-1.15574,6.82366,0.989921,1.95149
7.67326,23.9389,3.03272,7.27642
-16.4174,19.2044,8.45135,9.2232
-2.7958,-7.83822,2.49138,6.62341
-1.60526,-13.958,1.18426,3.48714
-1.0258,4.89748,1.45367,2.0877
-9.63862,-15.3228,3.23404,3.40559
5.00907,5.59614,3.28759,3.19844
-0.335742,7.82786,2.12858,2.26531
3.39985,2.79947,3.58741,3.06205
-3.11774,-4.99412,1.17162,0.840993
-0.0656881,0.857989,0.944057,1.90304
4.38722,5.31957,5.14998,6.34149
10.0952,34.3191,11.1379,16.4181
-6.00419,-18.5556,0.589006,1.94876
-0.321713,6.72334,0.524284,1.9221
0.506288,-8.26408,3.49944,7.66143
4.79028,8.24695,1.50111,1.83328
-12.4759,29.4329,6.33059,16.9892
1.74159,7.69527,2.47784,5.97121
-0.581646,-2.76526,1.33792,2.45724
-0.421788,13.2104,2.48852,4.26214
3.16949,3.09743,7.53175,6.84319
-2.70947,3.09356,3.72339,5.32236
-5.76136,-13.6667,0.77402,0.796352
0.315448,1.77195,5.58922,3.82748
2.2994,4.56056,1.17109,1.66416
-5.01623,12.7228,3.27014,8.79981
-0.844848,-0.519758,3.75847,4.41915
2.4753,2.13628,3.12663,4.02587
11.2039,-3.38819,1.93511,4.89923
2.15336,6.52932,2.70253,3.78629
-13.7549,27.2034,2.08059,4.89422
-1.64396,-2.35724,2.65014,3.9157
4.2372,4.07879,1.69908,1.36146
3.53418,3.92279,2.69497,4.25841
-6.65254,37.4738,2.36367,13.5619
-0.724643,-7.31283,1.64734,2.50283
4.01328,12.9525,4.3277,6.62886
6.45845,28.1498,3.01109,15.1509
6.88018,19.7923,1.0627,0.993178
4.32572,-0.355526,2.24365,2.62093
3.27825,1.7445,1.96981,3.20372
-4.5558,-15.9337,0.605922,2.82164
-0.649937,9.68625,0.606286,1.2978
2.48611,7.88296,0.980412,1.43142
-0.845464,-2.16073,1.05642,1.65645
-3.01945,-6.84011,1.72782,2.50059
-7.53246,17.8609,5.44246,8.99478
-9.88091,32.7885,6.17703,4.38116
0.125699,-0.703631,2.7473,2.93659
-0.818812,0.425726,1.28574,1.213
4.71904,1.12435,3.93377,6.14279
-14.0736,31.1738,4.36187,9.75674
-1.81557,-4.90357,1.79902,5.19634
-4.30592,-2.6037,1.32416,2.61492
-13.5854,26.5568,2.07948,4.0676
30.3388,10.9138,10.0276,3.46413
3.03674,8.99612,1.9257,5.48187
-0.0967306,-2.87932,1.03057,2.22295
3.65232,12.7672,2.5648,5.08045
-3.65833,12.0613,3.2171,5.5792
5.4347,6.79364,3.61918,2.608
-2.23911,14.8072,2.95681,8.06184
0.847595,10.0129,0.976666,1.91145
4.30327,6.47218,2.17004,2.78959
-0.0572128,-1.34001,0.397509,1.28893
6.36096,12.618,6.64574,8.0072
-1.40672,2.94457,0.89859,1.88057
-1.16475,1.51158,3.09428,8.83794
20.0691,20.3881,12.9118,5.61054
1.2756,1.47366,0.467793,0.75343
2.47319,0.876418,19.3272,13.0151
-6.57829,6.80607,5.02966,7.94788
-1.45907,-14.3746,0.503036,1.36996
14.617,1.72974,18.8875,4.28853
2.95004,5.88389,1.26252,1.82713
-0.157564,-15.6613,1.12072,5.75153
11.7188,18.5496,13.5253,10.3788
-2.63469,8.21842,1.22851,2.10233
-0.175758,11.6477,6.21615,4.58783
-1.18573,21.3598,2.46833,3.92686
-0.507177,-2.53554,2.52808,6.94976
3.01452,3.45736,2.93463,5.97547
-0.306727,-0.119831,0.616199,0.446153
-9.18362,-8.66709,1.54394,1.03437
-0.767199,-3.59001,0.536358,2.90334
3.51866,16.9228,1.2629,5.21209
12.4276,22.9617,13.0422,13.2766
2.88553,2.65062,6.51255,6.81079
4.04472,5.91176,1.83424,3.02646
7.29119,1.99976,7.16923,8.42873
0.956371,4.89755,2.60161,4.89774
-1.47695,2.30961,2.68056,4.71842
-2.06364,-6.46509,2.03636,2.61947
1.00747,-4.04555,8.63246,6.97498
7.19921,-4.05631,1.63616,0.830434
1.35623,15.8894,1.04355,3.16926
0.212652,0.602902,2.03925,1.99162
-2.50158,1.66209,2.51926,3.91132
1.73228,8.21153,3.29846,3.56491
0.185398,21.4318,1.2973,5.70585
-1.98702,-0.763696,2.8935,3.99784
-0.366181,-8.9931,0.632347,3.34715
-0.602812,-10.411,0.671573,4.23488
0.359593,-0.0865291,0.181277,0.271041
-2.29033,-11.4627,1.18101,3.55503
-1.38564,2.70613,1.35641,2.91563
4.9962,1.72428,8.84252,11.9225
4.25228,8.32181,7.72147,7.00592
2.67853,6.55262,1.42931,3.47646
2.75535,13.6927,2.52486,4.76702
13.1564,23.0598,5.26934,9.18144
1.03576,0.0150658,0.548318,0.559851
3.91281,8.85308,1.00828,1.75981
0.715918,5.81011,1.27693,3.53731
2.37107,3.03625,4.76405,7.72601
-1.52714,5.52476,6.78417,12.2068
6.40467,4.82918,2.21318,1.95933
-6.81132,11.2778,3.48381,4.93665
-6.03479,17.6748,1.64545,3.97066
0.377649,1.08231,0.186896,0.175177
-0.75374,-1.6825,0.741807,1.91096
1.83218,12.6189,0.956364,2.37941
8.22768,-3.20483,9.92379,8.45306
-0.374543,3.95445,0.939245,1.77507
-2.17239,-6.1972,0.439102,1.13751
-3.78511,12.5716,4.96745,9.99944
-1.55106,8.16735,1.54147,3.56229
0.568711,6.10157,7.31,9.61105
1.34391,5.34299,0.406248,1.42312
1.73606,-2.73927,1.99626,7.91395
3.86303,6.7456,1.22606,3.35291
9.0604,5.17326,10.3751,16.4952
-0.134483,5.9973,1.96222,9.0465
5.01995,4.83832,4.49376,4.14761
-0.858602,5.79084,2.37523,4.1463
0.270174,6.74169,0.569109,1.20969
-1.29868,2.08708,4.70984,10.4923
-1.66703,15.7837,2.50835,6.24635
-5.55769,-18.3783,0.885068,4.7076
2.03299,-10.1758,4.04617,10.0529
2.68296,-1.19684,1.81351,2.61654
0.599524,5.02632,1.05835,1.35034
0.508706,-0.518647,0.11782,0.1154
1.74277,14.1109,2.35365,6.89845
2.66181,1.01008,0.95033,2.1028
0.999977,-0.34761,1.04096,1.38404
-8.39225,21.4079,3.13604,6.27553
1.01474,11.8672,0.94704,4.12573
0.188021,4.59772,1.2801,3.94331
2.4662,12.2047,0.482925,0.870714
4.93317,5.8289,1.85417,1.80018
-0.0673799,-4.0118,2.63898,4.2215
-2.57811,2.9827,1.34152,1.38796
-3.55257,-10.3338,1.21567,2.7228
-1.50522,2.54962,1.0072,2.14263
4.83878,3.57921,5.8451,2.3536
2.77026,-0.980363,6.12784,6.41278
-15.1822,19.9137,7.59513,11.5455
-9.356,21.3675,2.1042,4.23412
3.69773,4.4452,5.31674,10.216
-11.1106,18.5773,6.16517,14.6571
0.366364,-0.107786,0.113313,0.148824
0.57696,0.835588,1.89194,3.66707
-1.55375,-1.88497,1.54383,1.71648
5.94911,-2.99339,7.42017,11.5736
-9.62787,17.9225,5.81252,13.797
-8.31873,-2.07504,3.23333,12.4799
-2.6485,-2.42973,5.24233,6.89761
0.327903,-0.864677,0.304704,0.358032
-4.68263,14.9561,6.28107,10.1598
-0.0310024,2.03252,5.21816,8.02364
0.295962,-24.1548,1.00931,3.36816
0.20315,6.09352,0.872359,1.81428
-3.07806,4.76799,4.32674,4.53679
-8.0194,18.5327,7.36878,14.7634
1.34628,8.7048,1.65559,5.7204
0.322578,-2.9825,1.00723,1.49401
6.03026,0.405692,10.0599,8.8391
3.57738,2.00132,9.65971,13.2554
0.132867,5.36745,2.03629,5.11
-1.80996,-23.0098,1.09995,3.25316
-1.30559,-3.8927,1.13275,3.8602
-0.499074,0.656177,1.23039,1.032
6.65216,6.04832,3.45364,5.08247
0.528408,7.62799,0.273017,0.596222
-0.893787,-3.3524,0.506356,2.15645
2.5342,0.779985,2.37407,5.53513
3.06821,3.62711,3.25833,4.01596
10.2751,58.0403,6.05424,7.25117
2.21594,-19.5881,2.65997,6.30025
15.7708,5.76541,17.8382,15.69
11.1949,0.0483685,8.73852,3.35729
8.92641,9.68746,4.98511,9.97192
5.66382,4.38381,4.30729,6.57616
4.53211,-3.55281,6.06375,5.58307
1.34263,17.7111,7.39408,8.10045
-1.00902,2.34823,0.883232,2.51797
2.77123,0.985227,0.681625,0.510147
-2.41124,4.56881,1.49394,3.2397
0.76409,0.79062,3.251,5.1302
0.139438,6.86804,0.738394,2.06883
0.174787,-2.43227,1.78835,1.4302
8.48751,12.7893,5.54247,9.16852
-5.35629,13.3138,4.7951,6.22604
-2.38594,25.6522,3.73171,10.1603
-5.55195,5.13839,6.72176,7.47903
2.70892,15.4164,2.36358,4.4386
-1.74985,-1.34685,2.91969,3.38148
-2.52742,4.56806,4.27042,6.49112
7.06961,28.3146,3.15316,8.21481
0.826536,8.25913,3.50352,3.33673
-1.14988,-9.11714,0.612397,1.53185
4.75537,24.2667,2.75351,5.6876
5.54593,23.5644,1.94989,4.5106
-1.09793,1.51444,1.42318,2.46957
2.53438,27.7671,9.19117,18.1295
0.959538,11.1332,2.41006,6.39808
6.60276,-4.47765,3.25554,3.83162
-2.0411,6.80335,4.63299,5.29355
-5.0808,37.4818,6.78311,25.1034
1.12711,9.68488,1.00625,4.87555
0.651527,18.0482,3.97719,9.34341
1.55398,2.60062,3.73543,4.031
0.358475,9.9187,1.54174,4.12806
-2.02741,6.56616,1.2503,4.66997
9.87121,-20.8738,10.5154,7.86927
2.1589,9.60351,1.82478,5.19733
-2.03325,1.79307,1.6905,2.74333
-0.12042,8.68417,0.769771,1.43906
2.89325,2.83821,6.29268,11.7659
-1.96165,-4.31879,1.57404,3.90566
-0.126295,-0.461812,0.411998,0.755138
3.49469,10.8033,3.54396,5.10278
0.355267,5.52673,2.04372,3.68278
-0.639724,5.83312,1.8382,4.07493
7.73101,-1.7027,5.27303,2.68168
5.16503,16.3891,7.25584,14.7234
-6.36299,-9.02211,1.7684,2.41985
0.973715,-0.0654028,3.29693,1.78013
15.3233,17.7599,4.73206,5.96465
-4.9749,-14.0733,1.0906,4.75297
2.99995,-0.0379908,1.05296,2.28616
-6.39686,15.5147,5.18407,10.1987
0.486489,16.8504,2.00394,5.24185
2.34978,-12.4097,3.14534,11.062
0.486446,2.41841,1.26057,5.11762
0.429151,-3.97794,0.55782,1.23492
0.117893,-2.82939,1.1561,5.05778
1.32739,8.13704,2.12799,4.04064
1.45022,9.30559,0.952907,4.69974
1.10328,-12.4703,1.17607,7.18902
9.46858,16.2205,4.21977,8.09231
-0.135509,-12.0946,1.21345,3.1492
1.17023,4.96397,0.582948,1.5089
8.49071,41.8414,4.31434,13.255
-0.0680722,4.14828,5.19562,18.4411
0.0653478,-1.70603,0.447845,0.873772
0.930961,1.02834,1.25259,3.84679
-5.55028,-3.64362,2.39902,1.73194
-9.06829,20.9594,4.10141,9.60126
2.50601,4.09693,1.06656,1.45859
-0.258176,-1.68736,0.562334,3.03752
0.87136,14.6776,2.11006,4.98129
0.0468284,-23.312,1.39611,4.78725
1.80457,-2.13317,3.0223,6.35223
2.83684,-1.55892,3.07564,4.67868
1.2174,6.97776,0.782822,1.6866
-0.243986,0.0782511,1.02662,1.21491
1.17169,5.38168,0.731867,1.17506
5.04793,9.12719,4.37317,3.69405
-0.136583,0.346907,4.4526,6.43526
1.14919,7.79341,0.683195,1.68452
9.98782,10.1607,5.58751,5.36993
2.72965,10.8779,5.33652,18.268
-16.4343,26.3434,6.93991,11.9444
3.69608,8.79801,8.46903,6.75876
4.32844,5.31987,2.85938,4.63507
-0.369676,1.66734,0.977026,1.74072
0.594509,5.55807,12.7596,15.7418
4.07731,27.1135,4.87209,11.6967
-0.764754,-1.95326,0.563268,1.67645
7.10065,3.30913,7.41269,6.26405
0.703082,4.81853,8.32628,8.23517
7.78509,9.67145,1.23406,1.8819
10.6611,16.7457,7.14848,12.277
-2.71117,7.50629,8.36257,12.2356
-1.62435,2.97341,0.247349,0.573937
6.21248,26.8493,3.95423,6.04442
0.451944,-0.263463,1.10366,0.898534
-5.38056,14.2519,3.07606,9.44622
-1.39915,-1.0444,1.75269,6.13535
-0.448862,1.64949,0.864591,1.96029
3.97408,11.0145,10.554,10.8256
1.37517,-1.99463,3.20956,4.01659
-0.171172,7.6566,4.98022,8.91234
0.559282,12.228,1.32435,4.54476
11.7589,17.4875,16.1026,14.9881
-0.358429,-2.09148,0.527737,0.84043
6.45499,-2.83457,7.27232,4.5017
0.326957,-1.97699,0.517651,0.874474
-0.250712,2.58231,0.868517,1.4661
-0.96923,4.36147,4.56521,6.44006
2.15108,14.895,7.12734,9.23854
0.000645598,-0.658649,0.599013,0.823147
3.77963,5.56937,2.36002,2.70579
-1.77749,7.05669,2.23039,7.39053
0.987977,-2.53325,1.79455,4.30001
0.210055,3.12515,1.87999,4.74441
5.93107,5.26526,4.19664,8.39715
-4.42739,-20.5948,0.636935,4.41441
0.573496,5.55955,0.787498,0.955231
-0.649365,12.566,1.30839,5.00384
6.63094,5.08909,8.97154,8.09718
0.77964,2.51266,1.6664,1.82531
5.03513,2.42336,1.51048,2.9351
-12.0397,27.8705,6.40361,8.71575
12.1231,5.41896,4.56369,5.82529
1.32392,4.32186,4.7253,8.44097
0.582795,8.55085,0.872541,1.68327
-0.499538,5.2374,1.54402,2.09991
-0.0207355,13.6174,2.44297,5.14217
-6.07623,14.4953,4.65243,8.17908
-4.16983,29.3123,1.89408,12.8536
4.14025,6.40998,7.05925,6.86617
-0.475262,4.53385,3.03493,6.20248
4.31286,-6.50076,2.51646,3.48504
-2.09989,5.50054,6.43543,9.2649
-1.37203,2.5436,0.904992,0.940663
-0.551382,-5.10411,0.450391,1.22281
-1.36276,5.05755,2.15585,4.7511
3.90051,11.9368,4.66367,6.80818
1.22517,6.32119,1.35266,2.92502
3.37941,-1.69958,4.02595,17.4033
-10.095,26.4638,2.62195,6.60381
1.04327,4.25805,4.26529,4.37186
0.0745493,2.31795,3.22832,4.47088
4.4377,2.55162,3.11143,3.60852
2.56181,14.3016,0.806055,1.8272
24.4993,44.7857,6.31977,15.7301
4.66549,14.1952,7.48469,11.3161
-10.5263,34.2672,7.44725,11.8714
-0.00383734,-0.0124301,0.175942,0.263768
-4.27388,-1.53457,1.23863,2.07154
0.954419,-2.47868,0.589572,1.36288
-5.01035,5.9117,4.76461,8.67192
-5.99359,17.5817,4.60126,13.5736
0.977848,1.11267,2.32544,3.41245
-1.70774,-2.46385,0.904783,2.496
0.751516,13.9669,1.36472,3.19741
-1.06966,5.60408,6.15695,6.29145
-0.0542844,-2.94223,1.72743,3.582
-3.32091,10.042,1.07723,3.47215
0.73928,8.44201,1.3605,4.13186
2.57709,14.0938,1.83093,4.63437
-1.89416,-9.99628,3.27301,9.62553
33.386,2.88512,6.67486,2.57588
4.84425,14.5321,2.87717,10.1075
10.5712,6.54575,13.7497,5.40857
1.85047,17.3598,4.96098,9.29999
7.03961,2.89653,3.62407,6.02679
1.05417,-8.94488,1.26692,1.44425
-1.09037,11.7402,1.67846,3.46241
3.9046,22.8421,1.86331,5.74543
2.49962,-11.6932,3.52146,4.47356
-2.33244,-9.14969,0.416142,1.84817
0.619592,3.86142,0.619115,1.17561
-1.1028,-2.14101,1.88474,6.68324
-4.39726,-0.522879,4.83244,1.56658
5.04548,18.5677,5.42478,9.81909
-1.74586,0.767634,4.87501,2.81692
-3.05882,-14.1719,1.42876,2.1767
0.197231,-0.943388,4.37057,4.47368
1.65577,6.44795,1.13095,1.48856
8.7303,-4.29012,13.8961,7.01731
4.88832,2.2528,9.85052,11.3499
0.211102,2.345,3.35283,6.54005
0.534836,-1.35924,0.878554,1.60397
-1.65216,-1.24734,0.975612,3.00672
0.573693,-0.435331,0.411459,0.302016
0.531708,5.35342,1.93818,4.13917
6.4189,2.72512,4.12542,4.83
-1.72343,-6.27164,1.30038,2.93701
2.59647,6.95388,4.67043,4.89401
1.11901,11.3063,2.48023,4.98731
-2.44009,-10.9181,0.46873,2.20039
2.84876,21.1504,5.85858,19.5065
-4.99629,1.88958,4.06004,9.10942
2.26906,18.2088,2.37354,8.20772
0.777321,4.46117,4.93849,6.10885
-2.96968,8.36375,1.96222,2.49699
5.75412,27.6822,12.2373,14.4486
7.2842,20.7622,3.66689,5.59071
-11.9141,34.136,4.86995,8.00224
-0.951388,1.82134,0.278757,0.639284
-2.00489,-5.81933,0.872044,2.60659
1.33763,12.5425,1.14856,2.66162
-0.127176,3.03445,0.480719,1.53843
3.66608,5.21039,3.82433,9.56189
0.134389,-12.3065,1.12125,3.49065
-6.76636,-9.6617,3.38392,4.23601
-1.80819,-7.24811,1.36353,2.98767
3.78362,3.53622,2.98922,4.3619
-0.800397,-0.370382,0.456469,0.639876
-7.01426,14.1618,7.41947,15.1007
0.0763476,-0.00650279,0.482436,0.146986
-1.88396,0.595432,1.95417,4.42315
5.80708,22.6201,2.45559,4.59126
7.14194,17.1968,2.6667,5.47347
-3.66204,-5.50083,2.83299,5.40508
2.90031,5.05943,3.44528,4.45351
-10.0638,-21.8879,1.58497,3.47887
0.465731,0.864289,0.582267,0.755212
2.94112,-10.3368,4.19173,1.85808
-3.74074,-5.70193,6.86109,3.75726
-1.42568,-1.36749,3.02607,6.20755
33.0926,-1.97393,6.59052,4.85154
-3.19835,13.0884,5.36684,10.3975
-7.72652,-22.5227,2.65982,2.59998
7.55465,22.7823,4.0935,10.5366
-11.4851,21.7637,2.51802,5.63415
-6.41844,-13.8631,1.67305,2.50192
1.4862,7.18342,3.7937,13.556
-1.97616,-1.82903,1.52571,3.65655
-0.634867,5.73479,5.42196,7.62988
0.0220475,-0.607025,0.589202,0.567469
-4.11946,-6.18876,1.31511,1.51908
3.3737,0.356732,5.72606,0.873457
-3.80273,4.53177,4.22036,5.82188
-1.291,-0.289388,1.77375,3.68497
-1.46655,-5.73109,0.708855,1.96794
-0.684164,-3.06699,0.699626,2.37017
6.38926,5.7888,13.1514,5.06956
-10.9695,10.2849,2.13368,2.88719
-1.42578,3.51994,0.391334,0.624254
6.73403,4.4499,6.63826,4.50524
-0.955964,10.7567,0.968462,4.37379
-0.581643,-1.17055,1.93681,3.13684
-0.707946,-5.95087,0.813443,3.04678
-5.8286,11.6234,2.19119,3.54624
-3.44533,-22.9066,1.98672,4.98977
-0.0668978,-0.0902824,0.206899,0.309223
2.15822,2.82491,0.871113,1.64109
-0.141752,-0.399418,0.741897,0.837538
-0.996069,3.80368,2.35945,5.86574
-0.230559,-2.22895,0.670669,2.11194
-0.258648,36.3137,0.670389,2.54174
3.16082,0.209879,3.63904,2.15912
4.74596,16.8878,1.7265,3.53722
2.43023,-1.00231,1.98146,4.64583
-11.3325,4.66233,6.45967,5.87022
6.32678,27.135,6.01824,11.7305
0.876732,2.91554,1.47042,5.79621
-0.675711,-19.9256,0.743047,2.18524
-2.04964,-10.4144,0.808992,2.60783
1.89876,9.08134,1.58489,2.11073
27.1186,2.41417,20.0114,3.76942
-0.321649,-0.623365,0.501202,1.20655
-4.03679,4.72561,2.96651,10.1344
-1.55592,0.171769,3.50814,6.39544
0.622677,1.74849,1.43051,1.86285
-0.402672,-1.8972,1.78943,0.797449
-0.666043,0.721584,1.38098,1.76307
7.8944,13.8259,3.06373,10.4689
3.07462,4.15711,2.17694,3.67086
-0.211322,2.36238,0.929033,0.92636
2.57406,-4.32213,4.91214,24.5404
4.15943,3.7425,2.51349,4.32876
-0.250406,0.41043,0.340433,0.508233
1.1748,5.88555,0.387898,1.25235
0.222178,10.3043,1.30047,6.8146
-0.995141,4.7354,2.18768,8.92481
0.466903,5.7631,2.1787,4.84233
-3.42204,3.51221,2.64354,2.60534
-9.65715,0.118561,4.34897,4.79353
15.2012,-13.3907,10.5204,24.2498
9.26858,9.57702,2.11649,4.90254
-4.66368,-10.1412,0.63211,0.909292
-1.7369,8.21268,3.2916,4.15847
0.0869794,4.60438,0.858278,4.31984
-26.0062,-13.28,18.1246,10.4656
0.397189,-1.38526,0.367724,0.963217
-2.21959,-5.57848,2.70549,6.06182
0.713144,-0.519681,1.02224,2.32715
-0.141215,2.57102,2.61818,3.61456
2.8101,-7.49352,5.37324,7.37609
-0.599476,5.76295,2.72907,7.09101
-15.7977,45.4224,4.15073,11.0429
13.647,20.1846,2.4445,5.04279
1.40973,6.22015,2.50115,3.3324
-9.02846,12.8999,4.98244,7.57939
-6.98018,17.5993,4.45736,11.1981
-0.0850002,0.255027,0.806097,0.590695
-13.48,25.3921,1.55082,2.833
-5.76415,-13.2836,3.22334,3.49272
6.29956,-3.96253,6.10688,10.8374
0.765336,8.90745,1.03331,2.1973
0.116862,0.738864,1.88748,2.53827
0.847135,2.11405,1.15046,2.57317
2.33818,0.0282248,0.974196,2.13552
