superconduct/table48.range_atomic_radius,superconduct/table48.range_fie,superconduct/table48.wtd_mean_fie
20.0,86.7,1077.03
122.0,341.5,782.485294117647
111.0,355.1,731.678947368421
205.0,810.6,1024.956
33.0,59.8,671.66
82.0,16.3,775.8125
4.0,210.3,710.375
205.0,810.6,647.68
140.0,521.9,778.863157894737
205.0,810.6,1004.16538461538
2.0,126.3,696.255
205.0,810.6,1004.75103766334
171.0,764.1,1026.29130434783
171.0,764.1,1013.91972171809
57.0,99.4,686.345
147.0,772.0,889.668
139.0,443.7,782.586
78.0,348.4,826.816666666667
205.0,810.6,725.604545454545
205.0,810.6,995.106319115324
171.0,772.0,1011.45607142857
78.0,348.4,783.230333333333
53.0,182.8,670.72
205.0,810.6,996.883606557377
178.0,764.1,990.61875
205.0,810.6,1002.31769230769
205.0,810.6,1010.76485714286
205.0,810.6,1003.62307692308
185.0,764.1,1006.87586666667
0.0,0.0,1085.7
171.0,764.1,996.769230769231
171.0,852.5,984.89
205.0,810.6,738.357142857143
205.0,810.6,733.845454545455
205.0,810.6,999.507284768212
205.0,810.6,997.980308880309
205.0,810.6,1004.05333333333
205.0,810.6,1000.20769230769
81.0,405.1,807.68925
171.0,764.1,1011.5778280543
23.0,275.3,695.65
171.0,772.0,1011.55942857143
61.0,85.3,693.82
205.0,894.6,737.757142857143
56.0,312.1,873.695
199.0,786.5,1007.42142857143
199.0,786.5,1027.06470588235
171.0,764.1,1024.55035714286
80.0,86.4,642.1875
83.0,208.8,664.786666666667
59.0,226.7,813.958333333333
135.0,287.2,709.725
104.0,181.9,635.153846153846
205.0,810.6,733.493857142857
171.0,781.6,1011.46
171.0,764.1,1048.01333333333
108.0,237.0,637.9
205.0,810.6,1002.64461538462
83.0,222.5,695.8
62.0,179.4,655.59
74.0,349.2,778.14
25.0,156.2,678.0765
33.0,59.8,674.052
171.0,817.5,1005.24133333333
171.0,764.1,1011.23924050633
144.0,452.1,848.556666666667
205.0,810.6,1002.76
171.0,764.1,1005.86666666667
117.0,399.3,786.62
114.0,306.7,790.182352941177
53.0,181.3,842.4
145.0,647.7,922.511038961039
205.0,894.6,1017.684
205.0,810.6,1011.71590909091
51.0,20.3,873.06
171.0,764.1,1007.38
171.0,772.0,709.435384615385
171.0,764.1,1006.82546296296
199.0,786.5,1012.21157142857
0.0,0.0,650.1
205.0,810.6,1005.84852459016
205.0,810.6,1001.44263565891
256.0,1304.5,1159.98095238095
2.0,126.3,688.348818897638
205.0,810.6,672.435890593729
171.0,773.0,1016.70680529301
147.0,772.0,1011.37142857143
164.0,1148.5,897.56475
177.0,1139.9,985.09
83.0,209.3,816.675
171.0,764.1,1005.86666666667
94.0,349.5,832.3
199.0,786.5,1005.55586666667
174.0,764.1,1011.27955439056
158.0,516.7,794.103333333333
72.0,290.5,707.05
205.0,810.6,1003.62307692308
57.0,124.0,865.879478827362
205.0,810.6,997.687916343919
205.0,810.6,1007.01333333333
205.0,810.6,990.352604166667
10.0,183.3,762.08
171.0,781.6,943.139444444444
128.0,793.2,901.096774193548
47.0,303.0,859.7
171.0,773.0,1024.04721052632
2.0,96.5,676.145
205.0,810.6,739.91125
140.0,521.9,777.610625
171.0,772.0,1011.50685714286
33.0,59.8,674.65
19.0,38.5999999999999,905.028
205.0,810.6,1029.56470588235
58.0,99.8000000000001,690.25
205.0,810.6,996.033753943218
190.0,773.0,1011.08571428571
5.0,309.2,570.368
199.0,786.5,978.803333333333
199.0,786.5,1009.89285714286
116.0,575.1,1034.77309782609
171.0,764.1,999.778947368421
177.0,1148.5,1035.81363636364
113.0,262.8,916.956578947368
0.0,0.0,657.8
0.0,0.0,663.6
84.0,327.0,731.733333333333
205.0,810.6,1001.22403100775
29.0,110.0,654.005
53.0,72.9,644.268
5.0,10.6,763.34
171.0,772.0,1011.49671428571
205.0,810.6,1007.81733333333
205.0,810.6,996.920472440945
116.0,507.8,1030.74751381215
13.0,214.6,660.433333333333
77.0,214.5,731.99
205.0,810.6,1003.52153846154
205.0,810.6,1003.558
64.0,246.1,823.766666666667
205.0,810.6,1003.84108461538
171.0,764.1,1008.17230769231
150.0,572.7,778.626817447496
205.0,810.6,738.770628571429
152.0,1090.6,993.1025
144.0,641.4,1009.28132201334
199.0,786.5,1009.76871428571
44.0,299.7,935.85
205.0,810.6,1003.83457692308
103.0,314.2,852.015789473684
205.0,810.6,1005.6
205.0,810.6,1003.62307692308
171.0,772.0,709.457948717949
199.0,786.5,1004.0664
205.0,810.6,740.3935
205.0,810.6,995.850769230769
171.0,781.6,990.544583333333
171.0,764.1,723.641
159.0,516.7,789.516666666667
177.0,764.1,1009.32357414449
205.0,810.6,985.0216
171.0,764.1,1005.84906666667
0.0,0.0,659.7
53.0,181.3,831.9
205.0,810.6,985.79918699187
82.0,349.5,806.32
171.0,764.1,751.55
205.0,810.6,1010.50568571429
205.0,810.6,716.073333333333
0.0,0.0,715.2
15.0,59.4000000000001,745.94
95.0,276.8,821.771428571428
205.0,810.6,1005.6
73.0,96.4,667.938
7.0,148.6,838.38
183.0,766.2,744.48125
171.0,772.0,759.803166666667
171.0,772.0,1011.56942857143
205.0,810.6,994.304437400951
95.0,276.8,848.133333333333
81.0,109.9,689.933333333333
155.0,508.7,787.82
171.0,764.1,1010.98461538462
29.0,86.8000000000001,673.266666666667
57.0,76.5,684.945
120.0,330.8,739.036363636364
205.0,810.6,1004.81310769231
83.0,208.8,650.866666666667
171.0,781.6,731.55
211.0,1177.5,1049.92307692308
2.0,96.5,721.5
205.0,810.6,1025.6
205.0,810.6,1000.73698630137
142.0,817.5,1198.37593360996
74.0,83.4000000000001,768.6475
75.0,205.4,800.533333333333
171.0,781.6,1011.23821428571
205.0,810.6,1002.48214285714
171.0,817.5,1010.56571428571
205.0,810.6,993.854365079365
53.0,256.1,685.2167
10.0,1.0,541.095
205.0,810.6,1001.57384615385
205.0,810.6,1000.95230769231
171.0,772.0,1011.29581818182
211.0,1177.5,788.287234042553
53.0,181.3,831.9
17.0,170.2,653.733333333333
121.0,462.2,799.72
205.0,810.6,995.621472392638
33.0,311.0,786.175
205.0,810.6,1006.25586419753
6.0,33.3000000000001,711.225
58.0,223.0,778.699666666667
19.0,4.29999999999995,716.633333333333
30.0,5.80000000000007,659.925
24.0,102.3,665.816161616162
67.0,129.6,680.2
205.0,817.5,799.575833333333
20.0,22.3,725.9285
171.0,764.1,1007.0992
171.0,773.0,1021.80976948408
205.0,810.6,1003.88292496172
205.0,810.6,1003.62307692308
97.0,180.3,880.3
171.0,764.1,737.0375
205.0,810.6,987.659870550162
174.0,764.1,1007.00846153846
142.0,283.5,732.4
164.0,1148.5,923.776
53.0,182.8,668.435
0.0,0.0,869.0
21.0,204.5,740.2875
8.0,3.89999999999998,662.352
35.0,9.60000000000002,652.98
180.0,764.1,738.671428571429
191.0,1085.8,939.071207430341
50.0,167.1,666.425
158.0,781.6,780.5975
171.0,764.1,986.208108108108
139.0,527.7,778.42
24.0,225.7,718.435
199.0,786.5,1004.192
117.0,399.3,791.473
171.0,764.1,1010.39479768786
205.0,810.6,770.555
171.0,764.1,1011.23924050633
43.0,218.0,584.05
46.0,195.1,589.875
170.0,1138.9,908.335
59.0,195.1,608.675
205.0,810.6,1012.04166666667
205.0,810.6,1010.57185714286
13.0,183.3,719.725
55.0,39.3,673.425
155.0,508.7,793.28
205.0,810.6,1003.78666666667
171.0,764.1,1012.22786885246
178.0,772.0,1011.72871428571
205.0,810.6,991.244
14.0,215.7,687.9905
177.0,1138.9,985.19
105.0,397.2,793.252
205.0,810.6,997.072283464567
123.0,949.5,1098.29589041096
205.0,810.6,815.364
205.0,810.6,997.573076923077
190.0,773.0,1011.08571428571
159.0,511.7,788.75
183.0,766.2,1025.0
199.0,786.5,743.665625
205.0,810.6,1002.41459459459
103.0,942.7,802.694666666667
0.0,0.0,760.0
146.0,817.5,1006.13085714286
205.0,810.6,997.07601532567
171.0,772.0,1011.69071428571
0.0,0.0,513.0
87.0,144.6,730.72
205.0,810.6,1000.34845201238
30.0,27.9,541.17254
205.0,810.6,737.767
80.0,182.8,661.0826
205.0,810.6,1027.82374100719
129.0,527.7,781.48
0.0,0.0,867.2
205.0,810.6,995.746153846154
92.0,399.3,769.271428571428
96.0,421.8,840.98
205.0,810.6,1006.716
205.0,810.6,996.092307692308
171.0,764.1,1008.67142857143
29.0,110.0,705.1
129.0,527.7,786.7
205.0,810.6,735.82
189.0,1133.1,985.56
185.0,773.0,1034.42588235294
54.0,99.4,692.666666666667
108.0,259.1,731.66
2.0,34.4,709.78
2.0,96.5,692.55
82.0,503.5,754.25
205.0,810.6,1003.08487654321
24.0,32.4,679.94
159.0,504.7,790.05025
147.0,772.0,1011.99242857143
123.0,400.9,886.525
135.0,396.0,846.92
205.0,810.6,997.169230769231
171.0,764.1,1007.06453333333
164.0,1148.5,897.2475
158.0,781.6,1008.81285714286
205.0,810.6,1005.90802511678
205.0,810.6,789.566
205.0,810.6,1004.40769230769
155.0,508.7,794.84
44.0,43.5,777.4
87.0,255.6,830.857142857143
20.0,108.0,860.0
5.0,7.69999999999993,651.64
2.0,5.30000000000007,705.02
205.0,810.6,1003.62272132913
60.0,208.8,652.359
183.0,1111.0,906.0225
205.0,810.6,1001.57384615385
205.0,810.6,1013.13492433062
0.0,0.0,1011.2
103.0,314.2,835.042857142857
205.0,810.6,1072.93782218361
139.0,443.7,782.40016
171.0,781.6,733.107142857143
147.0,817.5,935.466867469879
205.0,810.6,741.665714285714
205.0,810.6,738.357142857143
205.0,810.6,1006.92194408916
205.0,810.6,1003.62307692308
93.0,254.0,894.671428571428
97.0,237.5,864.6695599022
150.0,737.9,1030.8565
70.0,218.9,595.825
171.0,772.0,1020.13812636166
171.0,764.1,722.149484536082
161.0,518.7,788.166666666667
180.0,773.0,1021.52531578947
42.0,388.2,726.238
171.0,764.1,1009.90921052632
171.0,764.1,1010.90327868852
53.0,181.3,827.306896551724
205.0,810.6,1001.94764114462
205.0,810.6,738.825
161.0,518.7,787.583333333333
205.0,894.6,1023.9
183.0,766.2,1005.15833333333
146.0,735.9,970.346461538462
185.0,764.1,1028.41271428571
171.0,764.1,749.551428571429
76.0,450.6,733.633333333333
205.0,810.6,1000.43846153846
171.0,772.0,1014.81373626374
139.0,443.7,782.162
37.0,143.8,708.592
33.0,311.0,787.0453722334
171.0,764.1,983.265
171.0,764.1,1003.15777777778
145.0,647.7,922.183233532934
171.0,764.1,736.78
153.0,1138.9,903.63375
171.0,764.1,1024.49907407407
205.0,810.6,1007.16373333333
59.0,37.6,546.8775
161.0,572.7,780.635333333333
123.0,400.9,841.248780487805
205.0,810.6,1010.22933333333
199.0,786.5,1007.21544551605
205.0,810.6,984.466666666667
142.0,817.5,1196.43724137931
171.0,772.0,1009.97627840909
33.0,59.8,663.288
199.0,786.5,1007.51785714286
199.0,786.5,1019.53271088216
205.0,810.6,982.4
171.0,852.5,767.177362893816
205.0,810.6,1002.25158546017
171.0,772.0,1012.25787973782
130.0,287.2,705.925
133.0,464.3,796.96
205.0,810.6,995.018495297806
199.0,786.5,1026.42147058824
139.0,287.2,712.725
205.0,810.6,1001.066375
186.0,583.2,1049.25
28.0,50.5999999999999,693.433333333333
100.0,843.5,979.75
142.0,737.9,1017.17708333333
171.0,764.1,742.005555555555
205.0,810.6,988.12423263328
114.0,306.7,799.2
147.0,772.0,1013.93569405099
211.0,1177.5,760.041870202373
116.0,391.4,799.625
205.0,810.6,982.4
70.0,262.4,732.584
190.0,773.0,881.567532467532
171.0,764.1,1028.47527777778
39.0,104.1,702.15
205.0,817.5,799.345833333333
116.0,580.8,1017.02222222222
49.0,57.3000000000001,576.627
35.0,13.5,655.6683
205.0,894.6,1020.54
88.0,167.1,666.597575
80.0,356.8,809.261904761905
180.0,559.1,792.69
205.0,810.6,991.568823993686
146.0,735.9,916.397124600639
205.0,810.6,1007.01333333333
205.0,810.6,1008.08533333333
0.0,0.0,715.2
205.0,810.6,1002.38615384615
205.0,810.6,999.603744580213
57.0,76.5,675.0
205.0,810.6,733.294285714286
205.0,810.6,989.615384615385
11.0,150.2,595.55
205.0,810.6,1009.94685714286
53.0,426.3,741.733333333333
205.0,810.6,743.25
111.0,335.4,717.264
205.0,810.6,1006.22061538462
0.0,0.0,657.8
171.0,764.1,1007.72666666667
171.0,764.1,1011.58181818182
171.0,852.5,976.468666666667
62.0,84.9,642.375
95.0,126.3,721.733333333333
147.0,773.0,1011.35585714286
80.0,328.6,683.075
150.0,741.8,1065.86589785832
105.0,397.2,791.8976
171.0,764.1,1005.24725848564
180.0,559.1,791.95
2.0,157.2,702.624
205.0,810.6,739.807142857143
171.0,781.6,989.16375
153.0,1138.9,910.71125
205.0,810.6,997.22568735271
171.0,772.0,1011.65357142857
205.0,810.6,1003.62307692308
250.0,937.6,990.774603174603
80.0,182.8,667.5858
60.0,135.9,680.185
205.0,810.6,988.12423263328
171.0,772.0,1012.07914285714
33.0,311.0,787.784
53.0,51.6,675.0125
205.0,810.6,1001.01105769231
205.0,810.6,993.5447974583
129.0,527.7,778.87
37.0,143.8,681.27
83.0,236.5,731.44
139.0,443.7,782.4268
27.0,239.2,718.30375
171.0,817.5,1002.30657894737
171.0,764.1,1015.90465949821
205.0,810.6,999.329268292683
58.0,161.5,798.953333333333
80.0,86.4,642.24375
205.0,810.6,727.6
205.0,1153.4,898.6725
52.0,293.8,799.3
205.0,810.6,1002.54366332046
205.0,810.6,1011.74655172414
2.0,96.5,746.59
155.0,496.7,791.25
205.0,810.6,1012.1676077266
146.0,817.5,1006.76065714286
205.0,810.6,696.9125
47.0,170.2,655.493333333333
205.0,810.6,997.416666666667
141.0,721.9,901.4575
205.0,810.6,1003.46335642802
8.0,21.1999999999999,664.024
35.0,9.60000000000002,653.3
195.0,894.6,1049.11111111111
147.0,772.0,889.695
190.0,773.0,873.125974025974
73.0,96.4,677.2105
166.0,491.5,795.12
39.0,47.8,549.1875
205.0,810.6,1004.58905782078
33.0,311.0,758.56
80.0,356.8,810.434853658537
139.0,443.7,775.3
23.0,275.3,695.65
139.0,443.7,783.09952
205.0,810.6,1002.42818532819
205.0,810.6,738.357142857143
178.0,764.1,1006.03033333333
150.0,649.5,988.35
205.0,810.6,1007.10733333333
205.0,810.6,1003.78870967742
139.0,443.7,784.0096
205.0,810.6,1007.95910129474
146.0,817.5,1003.18285714286
29.0,179.4,569.427272727273
171.0,764.1,1042.36842105263
205.0,810.6,1005.6
69.0,62.9000000000001,779.276933333333
205.0,810.6,994.358498023715
66.0,136.9,848.677
171.0,764.1,1021.3
190.0,773.0,996.426923076923
0.0,0.0,702.9
205.0,810.6,995.6
171.0,781.6,688.864772727273
8.0,3.89999999999998,659.7195
80.0,192.5,645.97875
171.0,781.6,979.83125
199.0,786.5,698.429591836735
33.0,311.0,786.8134
199.0,786.5,778.928320802005
58.0,62.9000000000001,779.233333333333
205.0,810.6,1001.22430769231
139.0,527.7,775.9
158.0,781.6,1010.11571428571
205.0,810.6,993.338284352661
205.0,810.6,1003.9751914242
205.0,810.6,745.912222222222
139.0,527.7,779.6464
11.0,12.3000000000001,711.51
205.0,810.6,977.6585
171.0,817.5,1005.24133333333
78.0,348.4,795.792333333333
83.0,209.3,816.675
0.0,0.0,760.0
185.0,718.9,911.325
205.0,810.6,1002.66923076923
158.0,781.6,1009.08714285714
31.0,238.0,803.4
3.0,61.7,665.204
37.0,143.8,695.65
77.0,53.1,545.715285
205.0,810.6,1001.57384615385
84.0,150.1,756.98
0.0,0.0,588.9
205.0,810.6,1003.68198614319
205.0,810.6,997.817046347211
37.0,162.6,867.530769230769
60.0,135.9,678.875
205.0,810.6,996.810691823899
171.0,764.1,1006.01875
205.0,810.6,748.655555555555
205.0,810.6,740.014285714286
0.0,0.0,502.5
205.0,810.6,1002.46209553159
205.0,810.6,985.764
15.0,61.7,663.218
145.0,470.3,893.130434782609
205.0,810.6,731.275
119.0,140.5,789.392307692308
5.0,9.20000000000005,712.14
205.0,810.6,728.157142857143
133.0,515.6,796.222
72.0,245.1,691.6
141.0,510.5,877.03
53.0,181.3,834.993023255814
205.0,810.6,1003.60276923077
205.0,810.6,992.847434885556
82.0,283.6,706.734166666667
205.0,810.6,1002.46461538462
174.0,764.1,1006.58902691511
80.0,86.4,641.391
125.0,259.1,733.026
76.0,450.6,733.608333333333
54.0,106.1,599.92
205.0,810.6,1002.97769230769
205.0,810.6,990.077735670298
196.0,1139.9,947.61
50.0,167.1,599.31875
205.0,810.6,727.021428571428
205.0,810.6,1003.94637279791
131.0,422.1,874.65
139.0,443.7,774.08
205.0,810.6,1033.16239316239
205.0,810.6,683.285333333333
83.0,196.6,720.466666666667
150.0,572.7,778.583333333333
76.0,450.6,733.616666666667
205.0,810.6,980.509240924092
205.0,810.6,996.269230769231
177.0,1131.0,781.936150234742
205.0,810.6,1043.08
147.0,772.0,1004.31318181818
205.0,810.6,726.245714285714
171.0,764.1,1015.7817
18.0,109.6,584.516
205.0,810.6,1000.01050583658
37.0,74.9,625.133333333333
142.0,737.9,1032.55
171.0,764.1,1006.18125
205.0,810.6,1011.99937232525
205.0,810.6,1002.75461538462
205.0,810.6,998.7875
8.0,3.89999999999998,662.625
171.0,764.1,1029.22
95.0,276.8,848.133333333333
205.0,810.6,1006.22710566616
175.0,493.5,764.854545454545
171.0,764.1,1011.63482260184
57.0,76.5,678.06
143.0,1139.9,901.52375
53.0,181.3,831.9
205.0,810.6,997.016923076923
199.0,786.5,1008.02153846154
15.0,59.4000000000001,740.0
171.0,772.0,1011.56328571429
180.0,559.1,793.43
57.0,76.5,678.825
76.0,153.9,664.425
138.0,287.2,707.325
205.0,810.6,1008.66097560976
158.0,516.7,795.263333333333
199.0,786.5,1006.70442857143
205.0,810.6,998.585179407176
199.0,786.5,886.25
113.0,238.9,919.366666666667
205.0,810.6,1021.86714905933
171.0,773.0,1018.42805555556
205.0,810.6,981.19375
205.0,810.6,1004.73630769231
53.0,181.3,820.272413793103
166.0,496.5,869.78125
6.0,275.5,885.331
211.0,1177.5,791.907142857143
87.0,208.8,642.783
60.0,142.7,677.83125
55.0,170.2,654.107666666667
171.0,764.1,1001.57559055118
33.0,218.0,582.662857142857
152.0,905.9,1027.5512195122
60.0,135.9,684.075
147.0,772.0,1014.1474168436
53.0,75.1999999999999,640.7525
31.0,402.5,1200.25
108.0,351.5,793.733333333333
205.0,810.6,980.251614969348
150.0,881.6,1014.66056338028
32.0,159.9,788.15
199.0,786.5,1010.416
171.0,764.1,1006.08106666667
171.0,772.0,1014.90877855729
122.0,341.5,771.705882352941
205.0,810.6,1003.73893129771
5.0,2.29999999999995,650.13036
205.0,810.6,999.726656274357
178.0,764.1,735.069444444444
152.0,1090.6,975.24
84.0,244.9,710.42
205.0,810.6,1007.74230769231
29.0,328.0,599.742857142857
171.0,772.0,1011.57457142857
120.0,330.8,642.3
205.0,810.6,979.566166666667
171.0,772.0,701.3
158.0,781.6,1008.81285714286
61.0,48.5,677.8875
205.0,810.6,1005.5076499869
205.0,810.6,737.988571428571
82.0,283.6,703.369166666667
57.0,148.5,788.75
205.0,810.6,1005.47846153846
205.0,810.6,1001.22403100775
171.0,772.0,1011.78051428571
171.0,772.0,1011.61971428571
183.0,773.0,1027.82352941176
142.0,283.5,683.3
205.0,810.6,997.139076923077
35.0,71.4,627.966
217.0,910.3,992.700476568705
57.0,78.4000000000001,676.3818
1.0,71.4000000000001,678.4
22.0,160.8,788.6
2.0,157.2,699.48
153.0,1138.9,915.2975
83.0,208.8,672.711111111111
205.0,810.6,1002.66923076923
171.0,764.1,827.5
134.0,716.7,1043.15
80.0,356.8,809.521428571429
205.0,810.6,1003.90433101315
205.0,810.6,741.678571428571
155.0,496.7,791.101973684211
205.0,810.6,1015.37045454545
95.0,610.2,966.4875
62.0,157.5,649.77
33.0,59.8,684.218
205.0,810.6,1024.26266666667
55.0,210.0,870.812
13.0,98.4,794.3
205.0,810.6,735.307906976744
185.0,764.1,1028.34857142857
171.0,772.0,1011.54071428571
171.0,764.1,723.703
33.0,66.9,680.325
205.0,810.6,1007.72627462627
205.0,810.6,1015.46354197567
53.0,181.3,823.620202020202
205.0,810.6,1000.61565891473
69.0,239.9,842.783168316832
16.0,25.0999999999999,668.10545
199.0,786.5,1000.68370833333
11.0,150.2,595.55
58.0,161.5,789.093333333333
205.0,810.6,1002.42818532819
250.0,937.6,1099.3
205.0,810.6,692.479310344828
158.0,781.6,1010.12285714286
139.0,226.2,739.304222222222
205.0,810.6,982.4
205.0,810.6,738.357142857143
171.0,764.1,755.22125
171.0,764.1,1015.35757575758
205.0,810.6,1011.07651515152
171.0,772.0,760.470833333333
171.0,772.0,1000.07444444444
205.0,810.6,1000.20461538462
43.0,175.5,701.675
205.0,810.6,1001.66525096525
205.0,810.6,1010.80897142857
50.0,99.4,689.52
27.0,69.5,543.066666666667
171.0,764.1,769.505
190.0,773.0,723.3404
17.0,169.2,583.4
55.0,169.2,654.785
17.0,170.2,653.6
2.0,74.3000000000001,734.581
171.0,764.1,738.96125
137.0,773.0,889.59575
35.0,138.1,635.53164
125.0,252.7,803.753333333333
171.0,772.0,1010.52318181818
171.0,764.1,1012.98090909091
121.0,462.2,802.06
18.0,204.5,684.05
205.0,810.6,1000.75415384615
31.0,186.4,827.166666666667
171.0,852.5,764.335582094995
205.0,810.6,1000.70782808903
205.0,810.6,1011.34388888889
185.0,764.1,1005.96266666667
205.0,810.6,998.934615384615
128.0,257.5,710.161290322581
199.0,786.5,733.8975
147.0,772.0,1012.61342857143
83.0,278.7,763.1
2.0,96.5,755.275
205.0,894.6,1028.25294117647
211.0,1177.5,1056.60356472796
171.0,764.1,1006.04
142.0,283.5,622.4
205.0,810.6,998.906976744186
119.0,150.1,753.334666666667
142.0,737.9,985.18
205.0,810.6,996.810691823899
205.0,810.6,994.2734375
205.0,810.6,1002.42818532819
171.0,772.0,1011.30714285714
171.0,772.0,1011.77042857143
37.0,143.8,705.716
58.0,223.0,765.891666666667
0.0,0.0,558.0
171.0,772.0,1011.59714285714
205.0,810.6,1042.417
20.0,183.9,598.1875
73.0,96.4,687.7
205.0,810.6,919.816112830695
142.0,770.2,899.085
133.0,325.6,922.9
108.0,351.5,793.733333333333
205.0,810.6,1007.22773333333
205.0,810.6,1023.74266666667
164.0,1148.5,1024.35285714286
205.0,894.6,1021.4304
205.0,810.6,999.050769230769
73.0,96.4,687.7
123.0,400.9,856.614285714286
53.0,44.6,672.52
31.0,238.0,790.216243654822
196.0,1139.9,947.57
70.0,179.4,686.52
164.0,1148.5,1027.27777777778
23.0,108.0,792.5
91.0,89.9000000000001,737.27
147.0,772.0,1011.88892857143
205.0,810.6,1010.58685714286
205.0,810.6,996.312598425197
205.0,810.6,1007.1641221374
171.0,772.0,1016.58511576626
33.0,59.8,660.896
145.0,647.7,955.13908045977
147.0,772.0,1012.65903271693
55.0,110.0,692.125
205.0,810.6,738.598857142857
205.0,810.6,812.427272727273
153.0,1138.9,947.71
205.0,810.6,997.169230769231
2.0,74.3000000000001,714.52
46.0,65.5,834.690476190476
18.0,331.3,823.04
205.0,810.6,734.362857142857
171.0,764.1,1011.58461538462
147.0,772.0,1089.75
12.0,148.6,828.72
199.0,786.5,1009.68571428571
69.0,239.9,852.68
205.0,810.6,1001.83390224981
73.0,96.4,687.7
205.0,810.6,995.229644023006
205.0,810.6,735.227457990704
111.0,136.6,754.666666666667
205.0,810.6,972.766940011354
183.0,766.2,1019.53836828599
78.0,290.8,832.2475
139.0,443.7,776.9592
