all/school_crime.ID,all/school_crime.Building Code,all/school_crime.DBN,all/school_crime.Location Name,all/school_crime.Location Code,all/school_crime.Address,all/school_crime.Borough,all/school_crime.Geographical District Code,all/school_crime.Register,all/school_crime.Building Name,all/school_crime.# Schools,all/school_crime.Schools in Building,all/school_crime.Major N,all/school_crime.Oth N,all/school_crime.NoCrim N,all/school_crime.Prop N,all/school_crime.Vio N,all/school_crime.ENGroupA,all/school_crime.RangeA,all/school_crime.AvgOfMajor N,all/school_crime.AvgOfOth N,all/school_crime.AvgOfNoCrim N,all/school_crime.AvgOfProp N,all/school_crime.AvgOfVio N,all/school_crime.New Georeferenced Column,all/school_crime.Zip Codes,all/school_crime.Community Districts,all/school_crime.Borough Boundaries,all/school_crime.City Council Districts,all/school_crime.Police Precincts
388,K316,,750 CLASSON AVENUE CONSOLIDATED LOCATION,,750 CLASSON AVENUE,K,17,651,750 CLASSON AVENUE CONSOLIDATED LOCATION,2,P.S. 316 Elijah Stroud |  Elijah Stroud Middle School |  750 CLASSON AVENUE CONSOLIDATED LOCATION,0.0,2.0,1.0,0.0,1.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-73.960241 40.674438),13829,16.0,2.0,48.0,49.0
410,K335,16K335,P.S. 335 Granville T. Woods,K335,130 ROCHESTER AVENUE,K,16,238,,1,P.S. 335 Granville T. Woods,1.0,2.0,2.0,2.0,1.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.927793 40.67451),17615,16.0,2.0,49.0,49.0
102,K085,75K753,P753 SCHOOL FOR CAREER DEV.(BN),K753,510 CLERMONT AVENUE,K,13,206,,1,P753 SCHOOL FOR CAREER DEV.(BN),0.0,0.0,5.0,0.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.96874 40.682606),13829,68.0,2.0,48.0,55.0
171,K150,23K150,PS 150(BROOKLYN),K150,364 SACKMAN STREET,K,23,177,,1,PS 150(BROOKLYN),0.0,1.0,2.0,1.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.904606 40.668543),17614,55.0,2.0,17.0,46.0
484,K440,,883 CLASSON AVENUE CONSOLIDATED LOCATION,,883 CLASSON AVENUE,K,17,1026,883 CLASSON AVENUE CONSOLIDATED LOCATION,7,PROSPECT HEIGHTS HS(BS)| INTERNATIONAL HS@PROSPECT HEIGHTS(BS)| THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP(BROOKLYN)| BROOKLYN ACADEMY OF SCIENCE & THE ENVIRONMENT BASE(BS)| BROOKLYN SCHOOL FOR MUSIC & THEATRE(BS)|  PROSPECT HEIGHTS EVENING M/W(BS)| PROSPECT HEIGHTS EVENING T/R(BS),5.0,8.0,24.0,6.0,5.0,6C,1001-1250,0.61,2.55,6.1,1.29,1.48,POINT (-73.961805 40.67009),13509,17.0,2.0,48.0,44.0
212,K180,,5601 16 AVENUE CONSOLIDATED LOCATION,,5601 16 AVENUE,K,20,1458,5601 16 AVENUE CONSOLIDATED LOCATION,2,The SEEALL Academy |  P.S. K231 |  5601 16 AVENUE CONSOLIDATED LOCATION,0.0,0.0,2.0,0.0,0.0,7C,1251-1500,0.65,2.79,6.71,1.48,1.47,POINT (-85.168805 32.818497),2680,,,,
1451,R043,31R063,Marsh Avenue School for Expeditionary Learning,R063,100 Essex Drive,R,31,457,100 Essex Drive CONSOLIDATED LOCATION,3,Marsh Avenue School for Expeditionary Learning |  Gaynor McCown Expeditionary Learning School | CSI HS for International Studies | 100 ESSEX DRIVE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-81.909688 34.46469),221,,,,
168,K147,,325 BUSHWICK AVENUE CONSOLIDATED LOCATION,,325 BUSHWICK AVENUE,K,14,633,325 BUSHWICK AVENUE CONSOLIDATED LOCATION,2,P.S. 147 Isaac Remsen |  Young Women's Leadership School of Brooklyn |  325 BUSHWICK AVENUE CONSOLIDATED LOCATION,0.0,1.0,6.0,1.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-73.939232 40.704801),17213,36.0,2.0,30.0,56.0
292,K252,18K588,Middle School for Art and Philosophy,K588,1084 LENOX ROAD,K,18,188,1084 LENOX ROAD CONSOLIDATED LOCATION,2,Middle School for Art and Philosophy|  KINGS COLLEGIATE CHARTER SCHOOL(BS)|  1084 LENOX ROAD CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-73.920432 40.658108),17614,61.0,2.0,17.0,40.0
998,M645,02M655,LIFE SCIENCES SECONDARY SCHOOL(MN),M655,320 EAST 96TH STREET,M,2,449,,1,LIFE SCIENCES SECONDARY SCHOOL(MN),0.0,0.0,10.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-81.59463 27.914334),1310,,,,
169,K148,75K373,P373 BKYLN TRANSITION CTR(BN),K373,185 ELLERY STREET,K,14,386,,1,P373 BKYLN TRANSITION CTR(BN),0.0,1.0,1.0,0.0,1.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.945142 40.698856),17213,69.0,2.0,49.0,51.0
1460,R049,,101 WARREN STREET CONSOLIDATED LOCATION,,101 WARREN STREET,R,31,865,101 WARREN STREET CONSOLIDATED LOCATION,2,The Eagle Academy for Young Men of Staten Island |I.S. 49 Berta A. Dreyfus |101 WARREN STREET CONSOLIDATED LOCATION,0.0,4.0,10.0,1.0,3.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.99867 40.68837),16865,14.0,2.0,27.0,48.0
440,K396,23K396,PS 396(BROOKLYN),K396,110 CHESTER STREET,K,23,357,,1,PS 396(BROOKLYN),0.0,1.0,2.0,1.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-88.813596 36.565685),1073,,,,
1270,Q228,30Q228,PS 228(QUEENS),Q228,32-80 93 STREET,Q,30,273,,1,PS 228(QUEENS),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-74.038869 40.618763),17216,10.0,2.0,44.0,41.0
1401,Q774,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES @ YORK COLLEGE(QUEENS),Q687,45-10 94th St,Q,28,363,,1,QUEENS HIGH SCHOOL FOR THE SCIENCES @ YORK COLLEGE(QUEENS),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.870547 40.743357),14784,66.0,3.0,5.0,68.0
1935,X852,10X308,BRONX DANCE ACADEMY SCHOOL(XW),X308,3617 BAINBRIDGE AVENUE,X,10,259,,1,BRONX DANCE ACADEMY SCHOOL(XW),0.0,1.0,1.0,0.0,1.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-73.87765 40.885416),11608,29.0,5.0,40.0,30.0
489,K450,14K478,"The High School for Enterprise, Business and Techn",K478,850 GRAND STREET,K,14,688,850 GRAND STREET CONSOLIDATED LOCATION,3,"PROGRESS High School for Professional Careers |  School for Legal Studies |  The High School for Enterprise, Business and Techn |  850 GRAND STREET CONSOLIDATED LOCATION",,,,,,4C,501-750,,,,,,POINT (-73.939494 40.712241),17613,36.0,2.0,30.0,56.0
834,M171,04M171,PS 171(MANHATTAN),M171,19 EAST 103 STREET,M,4,685,,1,PS 171(MANHATTAN),0.0,4.0,5.0,2.0,1.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-76.486176 38.979269),28576,,,,
358,K297,14K297,PS 297(BROOKLYN),K297,700 PARK AVENUE,K,14,201,,1,PS 297(BROOKLYN),0.0,1.0,0.0,1.0,0.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-90.933986 44.96625),31379,,,,
78,K057,16K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,K688,125 STUYVESANT AVENUE,K,16,103,125 STUYVESANT AVENUE CONSOLIDATED LOCATION,2,MS 57  | The Brooklyn Academy of Global Finance |  125 STUYVESANT AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-74.137856 40.775804),26952,,,,
604,K865,32K556,BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE(BN),K556,797 Bushwick Ave,K,32,227,,1,BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE(BN),0.0,2.0,3.0,1.0,1.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.927855 40.694887),18181,42.0,2.0,30.0,53.0
1002,M751,75M751,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT P751(MS),M751,113 EAST 4 STREET,M,1,146,,1,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT P751(MS),0.0,1.0,0.0,0.0,1.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-77.407839 39.418905),14315,,,,
627,M006,02M006,PS 6(MANHATTAN),M006,45 EAST 81 STREET,M,2,607,,1,PS 6(MANHATTAN),0.0,0.0,0.0,0.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-85.794585 43.414159),24388,,,,
267,K228,21K228,IS 228(BS),K228,228 AVENUE S,K,21,1326,,1,IS 228(BS),0.0,1.0,4.0,1.0,0.0,7C,1251-1500,0.65,2.79,6.71,1.48,1.47,POINT (-73.976811 40.601323),18183,1.0,2.0,45.0,37.0
17,K013,19K013,P.S. 013 Roberto Clemente,K013,557 PENNSYLVANIA AVENUE,K,19,460,557 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,2,P.S. 013 Roberto Clemente| Achievement First East New York Charter School| 557 PENNSYLVANIA AVENUE CONDOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-80.282856 40.709545),9598,,,,
1949,X972,08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW & PUBLIC POLICY(XE),X519,1400 STORY AVENUE,X,8,108,1400 STORY AVENUE CONSOLIDATED LOCATION,2,Felisa Rincon de Gautier Institute for Law and Pub |  Bronx Arena High School |  1440 STORY AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-88.319847 36.600105),1062,,,,
598,K845,15K443,New Voices School of Academic & Creative Arts,K443,330 18 STREET,K,15,558,330 18 STREET CONSOLIDATED LOCATION,2,P.S. 295 |  New Voices School of Academic & Creative Arts |  330 18 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-95.811361 37.533427),21616,,,,
857,M195,05M514,NEW DESIGN MIDDLE SCHOOL(MN),M514,625 WEST 133 STREET,M,5,138,625 WEST 133 STREET CONSOLIDATED LOCATION,2,NEW DESIGN MIDDLE SCHOOL(MN)|KIPP INFINITY CHARTER SCHOOL(MN)| 625 WEST 133 STREET CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-83.931756 42.613798),914,,,,
1623,X095,,3961 HILLMAN AVENUE CONSOLIDATED LOCATION,,3961 HILLMAN AVENUE,X,10,1670,3961 HILLMAN AVENUE CONSOLIDATED LOCATION,3,PS 95(BRONX) & Annex| AMPARK NEIGHBORHOOD PROGRAM(XW)| P168 ANNEX(XW)| 3961 HILLMAN AVENUE CONSOLIDATED LOCATION,1.0,1.0,4.0,0.0,2.0,8C,1501-1750,0.45,2.95,7.14,1.48,1.6,POINT (-73.891249 40.882879),11272,48.0,5.0,40.0,33.0
399,K324,,800 GATES AVENUE CONSOLIDATED LOCATION,,800 GATES AVENUE,K,16,1194,800 GATES AVENUE CONSOLIDATED LOCATION,3,MS 267 MATH SCIENCE & TECHNOLOGY SCHOOL(BN)| BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL(BN)| LA CIMA CHARTER SCHOOL(BN)| 800 GATES AVENUE CONSOLIDATED LOCATION,1.0,4.0,6.0,1.0,3.0,6C,1001-1250,0.61,2.55,6.1,1.29,1.48,POINT (-83.575862 42.232857),14170,,,,
864,M199,03M199,PS 199(MANHATTAN),M199,270 WEST 70 STREET,M,3,849,,1,PS 199(MANHATTAN),0.0,1.0,1.0,1.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-85.561104 43.21842),26208,,,,
624,M003,02M003,PS 3 CHARRETTE SCHOOL (MANHATTAN),M003,490 HUDSON STREET,M,2,692,,1,PS 3 CHARRETTE SCHOOL (MANHATTAN),0.0,0.0,1.0,0.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-74.00646 40.732607),12077,57.0,4.0,10.0,3.0
858,M195,84M336,KIPP INFINITY CHARTER SCHOOL(MN),M336,625 WEST 133 STREET,M,5,1068,625 WEST 133 STREET CONSOLIDATED LOCATION,2,NEW DESIGN MIDDLE SCHOOL(MN)|KIPP INFINITY CHARTER SCHOOL(MN)| 625 WEST 133 STREET CONSOLIDATED LOCATION,,,,,,6C,1001-1250,,,,,,POINT (-83.931756 42.613798),914,,,,
1351,Q465,,821 BAY 25 STREET CONSOLIDATED LOCATION,,821 BAY 25 STREET,Q,27,1478,821 BAY 25 STREET CONSOLIDATED LOCATION,4,"FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL(QS)| KAPPA VI(QS)|QUEENS HS FOR INFORMATION,RESEARCH & TECHNOLOGY (QUEENS)|ACADEMY OF MEDICAL TECHNOLOGY(QS)|FAR ROCKAWAY HS(QS)| 821 BAY 25 STREET CONSOLIDATED LOCATION",3.0,9.0,26.0,4.0,7.0,7C,1251-1500,0.65,2.79,6.71,1.48,1.47,POINT (-73.762743 40.601827),20529,51.0,3.0,47.0,59.0
969,M520,02M282,URBAN ASSEMBLY MAKER ACADEMY(MS),M282,411 PEARL STREET,M,2,298,411 PEARL STREET CONSOLIDATED LOCATION,4,The Urban Assembly School for Emergency Management|Manhattan Early College School for Advertising|Urban Assembly Maker Academy|Murry Bergtraum High School for Business Careers|411 PEARL STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-85.52859 42.122853),23907,,,,
480,K440,17K547,BROOKLYN ACADEMY OF SCIENCE & THE ENVIRONMENT BASE(BS),K547,883 CLASSON AVENUE,K,17,323,883 CLASSON AVENUE CONSOLIDATED LOCATION,7,PROSPECT HEIGHTS HS(BS)| INTERNATIONAL HS@PROSPECT HEIGHTS(BS)| THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP(BROOKLYN)| BROOKLYN ACADEMY OF SCIENCE & THE ENVIRONMENT BASE(BS)| BROOKLYN SCHOOL FOR MUSIC & THEATRE(BS)|  PROSPECT HEIGHTS EVENING M/W(BS)| PROSPECT HEIGHTS EVENING T/R(BS),,,,,,3C,251-500,,,,,,POINT (-73.961805 40.67009),13509,17.0,2.0,48.0,44.0
1219,Q189,25Q189,JHS 189(QN),Q189,144-80 BARCLAY AVENUE,Q,25,774,144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,2,J.H.S. 189 Daniel Carter Beard |  Flushing International High School |  144-80 BARCLAY AVENUE CONSOLIDATED LOCATION,,,,,,5C,751-1000,,,,,,POINT (-96.09295 29.33024),10997,,,,
1010,M834,02M544,INDEPENDENCE HS(MS),M444,850 TENTH AVENUE,M,2,237,448 WEST 56 STREET CONSOLIDATED LOCATION,2,High School for Environmental Studies |  Independence High School |  444 WEST 56 STREET CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-87.862866 41.798384),6078,,,,
1877,X435,10X434,BELMONT PREPARATORY HS(XW),X434,500 EAST FORDHAM ROAD,X,10,305,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy International|  Belmont Preparatory High School|Fordham High School for the Arts|  Fordham Leadership Academy for Business and Technology|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.888197 40.859948),10936,35.0,5.0,22.0,31.0
1450,R043,31R047,CSI High School for International Studies,R047,100 Essex Drive,R,31,362,100 Essex Drive CONSOLIDATED LOCATION,3,Marsh Avenue School for Expeditionary Learning |  Gaynor McCown Expeditionary Learning School | CSI HS for International Studies | 100 ESSEX DRIVE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-81.909688 34.46469),221,,,,
477,K440,17K440,PROSPECT HEIGHTS HS(BS),K524,883 CLASSON AVENUE,K,17,SCHOOL CLOSED,883 CLASSON AVENUE CONSOLIDATED LOCATION,7,PROSPECT HEIGHTS HS(BS)| INTERNATIONAL HS@PROSPECT HEIGHTS(BS)| THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP(BROOKLYN)| BROOKLYN ACADEMY OF SCIENCE & THE ENVIRONMENT BASE(BS)| BROOKLYN SCHOOL FOR MUSIC & THEATRE(BS)|  PROSPECT HEIGHTS EVENING M/W(BS)| PROSPECT HEIGHTS EVENING T/R(BS),,,,,,,,,,,,,POINT (-73.961805 40.67009),13509,17.0,2.0,48.0,44.0
882,M276,,55 BATTERY PLACE CONSOLIDATED LOCATION,,55 BATTERY PLACE,M,2,1223,55 BATTERY PLACE CONSOLIDATED LOCATION,2,P.S. M094 |  BATTERY PARK CITY SCHOOL |  55 BATTERY PLACE CONSOLIDATED LOCATION,0.0,0.0,0.0,0.0,0.0,6C,1001-1250,0.61,2.55,6.1,1.29,1.48,POINT (-74.017796 40.70649),10367,56.0,4.0,32.0,1.0
140,K117,,300 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,,300 WILLOUGHBY AVENUE,K,13,869,300 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,3,Brooklyn Community High School of Communication Arts and Media |  JHS 117 |  Brooklyn High School for Leadership and Community |  300 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,3.0,3.0,3.0,2.0,4.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.958368 40.692701),17212,69.0,2.0,38.0,51.0
337,K284,23K284,PS 284(BROOKLYN),K284,220 WATKINS STREET,K,23,454,,1,PS 284(BROOKLYN),0.0,1.0,0.0,0.0,1.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-80.024667 39.333954),32286,,,,
1421,R008,31R008,PS 8(STATEN ISLAND),R008,100 LINDENWOOD ROAD,R,31,585,,1,PS 8(STATEN ISLAND),0.0,0.0,0.0,0.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-74.152146 40.548079),10695,15.0,1.0,9.0,76.0
164,K142,,610 HENRY STREET CONSOLIDATED LOCATION,,610 HENRY STREET,K,15,1211,610 HENRY STREET CONSOLIDATED LOCATION,3,P.S. 146 |  Brooklyn Secondary School for Collaborative Studie | IS 823|   610 HENRY STREET CONSOLIDATED LOCATION,0.0,2.0,3.0,0.0,2.0,6C,1001-1250,0.61,2.55,6.1,1.29,1.48,POINT (-74.196668 40.673383),17001,,,,
1007,M824,02M418,MILLENIUM HS(MS),M418,75 BROAD STREET,M,2,489,,1,MILLENIUM HS(MS),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-75.308456 40.751118),28472,,,,
522,K485,20K485,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS),K485,350 67TH STREET,K,20,959,,1,HS OF TELECOMMUNICATION ARTS & TECHNOLOGY(BS),0.0,2.0,3.0,1.0,1.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-74.023151 40.637014),18180,10.0,2.0,44.0,41.0
1084,Q053,27Q053,IS 53(QS),Q053,10-45 NAMEOKE STREET,Q,27,273,10-45 NAMEOKE STREET CONSOLIDATED LOCATION,2,M.S. 053 Brian Piccolo|  VILLAGE ACADEMY|  ALC - MS 53|  10-45 NAMEOKE STREET CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.749254 40.604063),20529,51.0,3.0,47.0,59.0
55,K038,15K038,PS 38(BROOKLYN),K038,450 PACIFIC STREET,K,15,472,,1,PS 38(BROOKLYN),0.0,0.0,0.0,0.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-88.191763 41.178093),4791,,,,
573,K660,,145 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,,145 PENNSYLVANIA AVENUE,K,19,732,145 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,2,EAST NEW YORK FAMILY ACADEMY(BN)  | WILLIAM H. MAXWELL CAREER & TECHNICAL EDUCATION HS(BROOKLYN) | 145 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,3.0,6.0,13.0,3.0,5.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-105.281046 38.811988),20415,,,,
1922,X660,,2474 CROTONA AVENUE CONSOLIDATED LOCATION,,2474 CROTONA AVENUE,X,10,963,2474 CROTONA AVENUE CONSOLIDATED LOCATION,3,Bronx Academy for Software Engineering (BASE) |  Crotona International High School |  High School for Energy and Technology |    2474 CROTONA AVENUE CONSOLIDATED LOCATION,0.0,3.0,8.0,1.0,2.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.882905 40.855356),10936,35.0,5.0,22.0,31.0
1335,Q451,30Q575,ACADEMY OF AMERICAN STUDIES(QN),Q575,28-04 41 AVENUE,Q,30,797,,1,ACADEMY OF AMERICAN STUDIES(QN),0.0,4.0,2.0,3.0,0.0,5C,751-1000,0.38,1.52,3.88,0.83,0.91,POINT (-73.437215 42.153137),12138,,,,
1586,X074,84X345,HYDE LEADERSHIP CHARTER SCHOOL BRONX(XE),X345,730 BRYANT AVENUE,X,8,956,730 BRYANT AVENUE CONSOLIDATED LOCATION,2,The Hunts Point School|Hyde Leadership Charter School|730 BRYANT AVENUE CONSOLIDATED LOCATION,,,,,,5C,751-1000,,,,,,POINT (-84.439351 42.256503),24263,,,,
1901,X475,10X397,ENGLISH LANGUAGE LEARNERS & INTERNATIONAL SUPPORT PREPARATORY ACADEMY(XW),X397,99 TERRACE VIEW AVENUE,X,10,284,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,7,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Support Prep Academy|JFK HS|Marble Hill High School for International Studies|Kennedy GED|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.912287 40.87705),11272,48.0,4.0,39.0,33.0
1887,X450,08X432,BRONX BRIDGES HS(XE),X432,1980 LAFAYETTE AVENUE,X,8,271,1980 LAFAYETTE AVE CONSOLIDATED LOCATION,6,Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Board School|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Gotham Collaborative HS|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-73.855917 40.822334),11611,58.0,5.0,31.0,26.0
1790,X193,12X318,MS 318(XW),X318,1919 PROSPECT AVENUE,X,12,261,1919 PROSPECT AVENUE CONSOLIDATED LOCATION,2,"P.S. 211| I.S. X318 Math, Science & Technology Through Arts| 1919 PROSPECT AVENUE CONSOLIDATED LOCATION",,,,,,3C,251-500,,,,,,POINT (-87.8328 41.986541),9012,,,,
690,M056,01M292,ORCHARD COLLEGIATE ACADEMY,M292,220 Henry Street,M,1,135,220 Henry Street CONSOLIDATED LOCATION,2,ORCHARD COLLEGIATE ACADEMY|UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL(MANHATTAN)|220 Henry Street CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-81.992124 34.958755),14050,,,,
993,M625,84M170,SUCCESS ACADEMY CHARTER SCHOOL - MANHATTAN 2- HELL'S KITCHEN(MS),M170,439 West 49 Street,M,2,410,439 West 49 Street CONSOLIDATED LOCATION,4,Stephen T. Mather Building Arts & Craftsmanship Hi|  BUSINESS OF SPORTS SCHOOL|  Urban Assembly Gateway School for Technology| Success Academy Hell's Kitchen|  439 West 49th Street CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,POINT (-84.94541 43.965067),1391,,,,
739,M099,04M224,M.S. 224 Manhattan East School for Arts & Academic,M224,410 EAST 100 STREET,M,4,167,410 EAST 100 STREET CONSOLIDATED LOCATION,3,M.S. 224 Manhattan East School for Arts & Academic |Success Academy Charter School - Harlem 3 |Renaissance Charter High School for Innovation |410 EAST 100 STREET CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-73.942065 40.785467),12426,7.0,4.0,35.0,14.0
229,K197,22K197,PS 197(BROOKLYN),K197,1599 EAST 22 STREET,K,22,591,,1,PS 197(BROOKLYN),0.0,0.0,0.0,0.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-81.676405 41.506625),9938,,,,
544,K520,15K423,BROOKLYN FRONTIERS HS(BN),K423,112 SCHERMERHORN STREET,K,15,148,,1,BROOKLYN FRONTIERS HS(BN),1.0,0.0,2.0,0.0,1.0,2C,1-250,0.25,0.88,1.69,0.57,0.45,POINT (-73.98924 40.690211),16865,68.0,2.0,38.0,54.0
804,M144,,134 WEST 122 STREET CONSOLIDATED LOCATION,,134 WEST 122 STREET,M,3,504,134 WEST 122 STREET CONSOLIDATED LOCATION,2,P.S. 242 - The Young Diplomats Magnet Academy |  Future Leaders Institute Charter School |  134 WEST 122 STREET CONSOLIDATED LOCATION,1.0,1.0,2.0,2.0,0.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-76.498723 38.977626),28576,,,,
1318,Q410,27Q324,ROCKAWAY PARK HS FOR ENVIRONMENTAL SUSTAINABILITY(QUEENS),Q324,100-00 BEACH CHANNEL DRIVE,Q,27,232,100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,3,Channel View School for Research| Rockaway Park High School for Environmental Sustai| Rockaway Collegiate High School| 100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,POINT (-73.823887 40.585741),20532,51.0,3.0,41.0,58.0
777,M128,06M128,PS 128 AUDUBON(MN),M128,560 WEST 169 STREET,M,6,531,560 WEST 169 STREET CONSOLIDATED LOCATION,2,P.S. 128 Audubon |  Castle Bridge School |  560 WEST 169 STREET CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,POINT (-84.74891 30.571365),27559,,,,
1212,Q183,27Q183,PS 183(QUEENS),Q183,245 BEACH 79 STREET,Q,27,500,,1,PS 183(QUEENS),1.0,1.0,4.0,2.0,0.0,3C,251-500,0.25,1.03,2.22,0.55,0.58,POINT (-102.413394 34.82923),29192,,,,
807,M145,,150 WEST 105 STREET CONSOLIDATED LOCATION,,150 WEST 105 STREET,M,3,542,150 WEST 105 STREET CONSOLIDATED LOCATION,2,"P.S. 145, The Bloomingdale School |  West Prep Academy |  150 WEST 105 STREET CONSOLIDATED LOCATION",0.0,5.0,8.0,3.0,2.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-85.025494 42.627459),23906,,,,
129,K111,,35 STARR STREET CONSOLIDATED LOCATION,,35 STARR STREET,K,32,630,35 STARR STREET CONSOLIDATED LOCATION,2,"I.S. 347 School of Humanities |  I.S. 349 Math, Science & Tech. |  35 STARR STREET CONSOLIDATED LOCATION",0.0,5.0,9.0,1.0,3.0,4C,501-750,0.26,1.13,2.41,0.66,0.57,POINT (-73.927965 40.700184),18181,42.0,2.0,30.0,53.0
