all/jannis_table_1_1.csv.V32,all/jannis_table_1_1.csv.V35,all/jannis_table_1_1.csv.V49,all/jannis_table_1_1.csv.V31,all/jannis_table_1_1.csv.Key_1_1,Key_0_0
0.483082,5.93489,143.405,7.78978,40546,22861
0.0772362,1.65807,247.465,45.6823,40641,50580
0.247961,-1.91193,190.771,37.6914,51843,32509
0.225798,-2.11124,105.387,30.9122,28027,23578
0.107402,-3.15674,109.5,35.4179,15146,32147
0.209173,-2.16988,131.78,30.3583,48596,10432
0.179683,-1.77166,86.731,76.8739,9555,1512
0.395021,7.87228,179.939,58.3228,486,2819
0.186396,-1.94492,87.4273,22.6716,15049,22712
0.184993,-0.592943,80.7682,66.6638,35141,18332
0.634459,8.18415,59.8027,37.9836,26215,3800
0.0665944,-2.67841,96.0853,18.8172,11214,25559
0.185328,1.58947,144.067,31.8297,41262,55504
0.149089,5.27864,100.444,41.862,36446,46638
0.407478,-2.03828,120.122,68.8569,42941,49581
1.1993,2.0718,138.152,22.9019,24144,8766
0.290002,9.74486,163.609,46.5131,52624,19255
0.085057,-0.87031,180.386,58.3517,1441,11721
0.663903,-4.30412,139.285,34.3034,19847,27936
0.587702,2.19533,76.0831,67.7174,41552,53368
0.219038,-0.365952,87.9739,73.0606,13011,27445
0.251363,10.1678,153.893,21.6428,39307,32132
0.388366,0.672865,57.2138,29.8757,46287,22147
0.322472,5.5515,59.8161,59.198,47406,43974
0.0629846,9.61478,148.954,4.11595,40461,49224
0.0768646,2.13399,129.823,52.1267,21483,37743
0.37831,6.07052,41.3713,78.7675,22895,37812
0.245264,1.04374,122.886,77.1119,9199,49257
0.562125,11.8257,160.145,28.0956,16945,38453
0.294657,5.27856,31.6337,26.8868,12786,53976
1.03947,-2.85876,235.788,30.7413,42784,33727
0.34238,-0.273997,176.785,53.3456,2534,28751
0.502939,3.68772,170.962,78.6003,51319,39583
0.136632,1.05417,119.16,15.4772,27988,54887
0.165705,0.979978,130.598,16.8818,46801,4123
0.278052,-3.6343,234.773,15.3952,51378,25923
0.236969,-1.18492,200.76,23.3851,9444,36471
0.932661,0.44121,198.269,51.4588,12661,26625
0.486246,1.26865,92.1791,46.8411,45799,8335
0.413981,4.93702,170.167,42.2059,53819,7435
0.366564,1.06955,201.842,16.0326,40275,36806
0.108097,4.61669,184.026,67.9215,39827,39549
0.269837,-2.05304,166.028,5.02416,1559,42813
0.787028,-0.885254,109.715,37.2943,7434,37702
0.117116,-2.37898,224.732,5.70871,20845,25493
0.473689,2.53021,68.7737,7.67509,29726,6425
0.473292,-1.28534,120.868,28.0688,12632,25156
0.335389,10.5157,34.6947,12.5468,23558,12908
0.0992267,1.55834,112.059,60.4485,11206,26077
0.158029,-1.88827,195.047,58.027,17312,54617
0.882872,-17.579,129.839,31.5657,50221,42860
0.477819,1.32458,180.795,35.901,37520,53086
0.349529,0.251329,30.8093,70.7297,20700,12539
0.507002,-5.28172,206.616,42.4202,38007,21850
0.0961872,-0.763302,162.024,25.3669,46853,51658
0.166562,-6.33241,81.1515,17.8464,48509,50617
0.261719,3.51866,179.675,7.1399,43130,42491
0.138973,5.28888,96.8024,19.555,5837,23163
0.502802,-0.195303,250.366,5.62091,15052,30363
0.478289,3.03764,40.9419,29.29,5767,5261
0.872329,0.137232,225.022,47.0266,52907,8479
0.119417,-4.08006,138.895,62.4147,26807,31617
0.593118,-6.76622,175.423,54.7044,18927,34389
0.385356,0.69694,67.8684,14.0677,1399,51882
0.0874392,-2.60505,212.545,16.5932,15542,50842
0.207388,2.47456,239.798,42.5795,38899,44494
0.489188,4.68766,128.655,45.0703,24310,54919
0.129432,-0.488293,109.258,34.6581,55317,5872
0.169357,-3.81753,147.734,49.004,32231,56803
0.202129,-16.2167,73.3164,11.4821,45138,35230
0.444039,0.155351,90.8948,33.9736,50746,39833
0.229226,31.3817,172.762,34.868,55284,2243
0.500086,-1.97621,163.831,39.7525,1130,20937
0.427046,-0.58493,151.029,6.69924,17950,34513
0.737668,1.54677,127.663,7.02186,23128,28278
0.858183,-4.21471,212.962,40.4402,46091,10503
0.581683,-0.663688,71.0936,33.5045,50795,12132
0.505281,-0.616719,73.4107,39.2437,31907,22164
0.24001,0.278903,133.79,39.6161,55169,33862
0.082299,-0.478613,126.765,21.1998,46097,1542
0.498198,1.59436,34.9901,26.8021,8982,9464
0.569355,-0.161899,116.734,21.9023,22386,36817
0.547069,6.51208,143.883,37.3361,43407,54473
0.151664,7.07835,65.9407,6.87999,21999,47933
0.400308,-0.376158,112.667,8.3636,44395,10938
0.588403,6.41256,72.998,27.8329,5001,21884
0.187618,1.08567,105.775,37.8497,55164,47227
0.414828,2.10862,136.463,6.15735,13253,21452
0.29278,4.84173,105.594,40.2214,44014,9201
0.559814,6.77323,184.711,45.8351,16388,50534
0.261398,-1.32322,125.938,43.1052,47196,13472
0.274544,-15.5491,72.6578,34.226,25421,29447
0.368763,1.92793,114.411,61.9,57419,49583
0.489248,3.69991,187.279,26.3846,30399,832
0.127674,14.4914,116.6,46.3555,24150,17266
0.237781,1.32346,73.6096,10.3267,29626,38583
0.102638,1.5582,184.354,6.95979,8919,10115
0.231653,-0.108505,74.2463,12.2765,52288,3660
0.670833,2.44303,38.6248,7.99591,23866,29992
0.377888,-1.51118,172.115,24.0209,55625,3573
0.624622,-0.97296,155.767,20.6686,55866,42656
0.346206,3.3024,74.9244,38.462,22827,53159
0.247859,0.90353,101.956,40.5311,39141,40614
0.803195,3.02167,172.857,21.6343,10652,41747
0.270178,-7.56775,45.2172,11.7509,53163,18254
0.0552073,2.98073,82.3074,61.4318,22638,43626
0.18426,-0.575486,254.552,19.1883,56488,29777
0.465679,-15.1946,154.812,3.31811,37669,43731
0.123926,7.64109,162.819,26.4127,4767,33220
0.320966,-0.22536,124.272,10.54,35306,2605
0.102973,4.04118,195.551,44.3512,47303,56348
0.518502,3.77868,72.4409,69.1888,1152,18836
0.226973,-4.25967,134.207,23.9724,34457,18835
0.167657,-3.98632,107.043,34.9812,51985,29610
0.585504,1.3476e-14,48.6422,38.7494,14601,25104
0.102082,5.98794,124.019,47.6948,27539,7126
0.585603,2.98779,15.2341,47.6795,25437,34631
0.0842251,5.66743,163.506,57.1431,14138,31125
0.310263,2.19634,81.128,51.5937,7787,56544
0.298172,-6.03752,70.3485,38.3688,22263,10957
0.670374,3.98379,121.63,53.8773,26484,30740
0.358067,2.52356,222.826,51.7229,52807,22851
0.0697026,4.60042,140.14,37.5506,18441,49603
0.185408,-5.96047,195.112,12.6388,13289,12958
0.270323,5.96169,182.537,10.7763,51379,50428
0.546029,-0.717862,79.3877,36.32,19559,16672
0.458094,25.3799,228.335,32.1552,34708,36962
0.267753,12.2739,141.035,59.6717,34484,52441
0.143696,-0.636376,137.094,64.6306,46275,4676
0.223786,-11.214,120.041,65.6249,44116,55719
0.22229,-17.8913,128.244,3.8437,47063,20805
0.520685,3.9004,94.6389,16.3318,41336,21787
0.46944,-2.54968,95.3311,52.5485,3020,51106
0.0603578,0.326789,140.335,69.2006,17491,19427
0.350305,1.89015,64.9804,23.3354,29877,25350
0.322245,2.06981,146.742,46.0092,9964,20355
0.289468,0.0574785,77.0187,23.0491,20173,4986
0.276296,0.39723,168.759,40.6318,23513,14157
0.368867,-0.617011,77.1868,4.49392,20793,30499
0.122164,7.30875,208.02,37.9151,3952,23372
0.340263,10.0262,137.405,35.9558,56048,49325
0.0549308,0.375288,55.7249,31.4482,49861,21261
0.471806,6.36205,37.4645,13.2355,22946,39782
0.371249,0.00412079,42.0908,45.1157,33798,16167
0.103968,0.214625,104.97,7.03485,15989,33237
0.18691,-5.28301,111.415,25.2434,30450,14424
0.614207,3.68697,83.9993,31.3012,40251,36828
0.259711,-5.80221,51.2357,25.0909,24820,3425
0.813074,11.244,29.4955,49.7656,41570,55176
0.15368,5.6948,124.137,43.4954,6638,38991
0.129831,1.23488,130.114,12.6053,49413,33832
0.2506,11.448,89.8175,5.71966,16127,18671
0.268432,-0.748085,77.106,29.8365,12493,41370
0.157732,-10.9637,108.332,55.2654,11305,55023
0.404701,-0.338342,82.2512,24.987,20515,49480
0.510186,4.44273,18.7099,26.5069,24148,52161
0.689611,4.06315,244.734,4.67705,22150,35506
0.242287,-0.689735,149.24,9.21819,32021,50572
0.292442,0.151065,122.217,35.9174,7959,45886
0.203785,7.34225,99.6518,44.9479,36158,4380
0.278442,-1.28168,203.514,65.2044,43438,13083
0.137876,17.2378,152.155,18.7703,32035,39723
0.288198,1.36082,71.6854,48.477,56942,13126
0.312212,-2.55816,224.846,11.8306,56489,38786
0.174944,-0.589102,105.825,30.6178,1062,43300
0.220946,-0.180908,100.382,69.805,35329,39059
0.211134,-0.693412,245.028,32.0605,2750,56858
0.253608,14.4909,166.857,1.55037,29780,29171
0.419603,0.487791,47.626,12.5131,46203,24787
0.47555,1.32159,117.343,11.8901,53357,29426
0.40708,2.22688,95.6481,6.23492,9022,19272
0.164224,0.120955,84.1306,39.3545,34394,29519
0.158014,-3.823,135.162,8.55109,38207,4058
0.221058,-12.423,72.5121,55.2985,24638,11843
0.111516,7.12986,142.845,31.7905,32892,48138
0.467294,-0.037643,83.1092,31.6959,44142,57259
0.313897,-0.696688,147.375,7.15209,9014,48613
0.311301,0.0628244,186.305,9.50326,3229,3626
0.293432,0.478625,105.529,54.7961,36342,28056
0.0490429,0.673539,110.734,44.4277,27951,19502
0.23478,6.94687,47.0534,37.1638,12449,27002
0.187838,-6.13878,43.1219,12.9995,52754,38678
0.399485,-21.4082,76.212,29.438,52978,53860
0.11756,3.9365,80.8573,45.7592,335,47220
0.243417,-1.01101,159.413,19.4527,2629,36431
0.47365,26.8169,90.0731,10.7314,18971,51769
0.172449,-2.11596,96.3201,10.3773,6504,46151
0.11574,17.7748,184.682,45.7737,16436,37143
0.495968,-3.63467,105.18,10.4437,36332,31306
0.745009,-1.18415,128.887,14.1602,26024,42034
0.189746,-0.721472,253.23,54.1012,8604,54583
0.0506725,2.7955,115.179,10.2643,30601,3491
0.908066,-0.139538,127.127,17.1729,37664,43838
0.116246,-0.793259,87.4822,44.3692,107,41554
0.351779,-0.646381,242.529,40.4899,38459,31169
0.101823,-2.10743,196.506,35.1491,29908,23672
0.111488,-0.818892,31.956,57.7206,10670,47733
0.346138,-0.215098,72.6373,14.3315,41380,8556
0.179547,2.79529,114.796,47.5413,44920,9374
0.451126,6.78618,61.8484,16.7369,20757,54136
0.165274,-0.992944,135.953,23.5022,45720,2673
0.510327,2.29468,88.9598,23.5766,18909,39228
0.151933,6.35917,243.63,2.73478,36254,10175
0.547673,23.5684,180.588,26.6452,33724,27364
0.0871285,3.21068,148.22,53.4461,18523,48671
0.38281,3.41811,127.2,61.5837,57107,32063
0.499361,0.563199,88.0278,78.2352,23291,2126
0.249741,-0.535557,140.607,10.6581,13671,49363
0.565767,4.17948,130.404,12.1536,55651,39613
0.270533,4.54653,150.634,37.1014,56692,56251
0.336718,1.89575,163.029,67.3818,41358,53307
0.2935,-2.29185,232.076,28.6324,21829,23449
0.123023,-0.0553534,61.3503,43.3251,38627,41543
0.239808,-4.71215,155.423,9.13922,28750,20987
0.17791,2.92691,160.78,13.248,4869,27801
0.336726,0.683195,118.324,11.923,17290,29507
0.370227,4.16648,136.32,33.8095,45547,38348
0.0995999,-6.31942,126.822,56.4773,51842,30840
0.328626,-5.32739,230.861,71.2239,25783,34033
0.17392,5.25934,107.487,23.1268,36773,44523
0.297849,-4.98489,37.9122,12.9694,51626,9122
0.302394,-9.5571,124.505,58.1502,42209,18931
0.359405,0.84741,92.6759,23.1586,14403,10469
0.601252,0.885433,188.567,14.3715,7255,20323
0.113721,5.90303,215.333,81.2432,41737,17484
0.335258,-0.555286,107.981,16.2255,46244,6176
0.299662,1.48253,191.046,51.4418,54090,28445
0.464731,2.99209,121.608,41.1519,47853,28045
0.292179,0.0500095,131.834,2.78404,2776,17820
0.801861,-1.76057,127.923,59.0448,29214,30945
0.155782,-4.79804,99.7339,16.8236,26997,18680
0.404671,0.156827,144.967,32.7152,55596,14675
0.344987,-0.28423,60.3567,85.7424,54969,40868
0.162738,-1.38874,66.9337,22.8354,38873,55189
0.0682751,0.262884,226.043,63.7381,6841,34496
0.274583,1.7278,118.21,28.7869,10013,55281
0.113352,-1.88794,73.6739,20.92,34191,31690
0.421249,1.0372,185.576,28.4782,24692,57329
0.164896,8.41504,135.121,34.571,44831,37141
0.263739,4.83715,161.899,2.78778,11733,57196
0.207842,-6.96763,131.428,4.56473,12393,51400
0.358069,0.0898866,189.253,35.911,5611,24347
0.386003,15.4002,112.561,45.7603,46117,35839
0.208117,6.50614,86.6379,54.0339,36128,37063
0.398139,-1.98091,161.552,31.8383,41926,27718
0.169743,0.519898,149.676,56.4034,12624,10419
0.468183,-2.80559,115.248,46.871,14496,19919
0.0527257,1.60465,90.9449,58.2849,13709,25271
0.108125,-1.98461,131.448,11.0221,425,38423
0.341913,-1.74354,71.4549,13.5471,15179,23099
0.116273,2.96345,209.366,60.5866,51161,51881
0.496519,3.96658,58.596,35.1667,35387,54772
0.162877,7.56913,210.382,28.7041,19172,3104
0.434226,0.992061,130.68,51.324,42875,28494
0.217162,-3.28549,140.532,12.4656,56886,28653
0.590565,-0.678559,153.204,45.2291,56487,29302
0.370856,1.68199,152.795,69.6083,49989,44041
0.874636,8.33401,132.651,54.2663,46665,28953
0.0649157,16.1819,139.75,33.322,15140,36486
0.350606,-7.4106,154.31,9.6355,28429,43061
0.365492,-3.81619,192.272,15.7327,2927,45920
0.29027,4.41031,137.924,29.0629,37713,43782
0.144433,-2.22959,98.1351,37.9244,11075,29599
0.212235,1.7342,120.229,15.7034,30416,38103
0.275783,-0.104263,88.2836,52.9107,52120,3948
0.0517975,0.793284,200.706,38.2711,13405,25909
0.536142,-0.308005,38.4299,40.8084,50266,40222
0.175527,3.60039,207.39,0.665666,9187,4138
0.0989922,7.33311,103.175,14.3718,14087,51780
0.590532,-3.6635,212.27,5.08197,36257,634
0.681563,2.77934,209.281,47.9133,3028,675
0.140255,1.99251,25.8917,35.4571,10735,21425
0.246948,5.37629,171.598,64.2455,26373,43944
0.260184,1.06335,170.125,18.0802,48440,9341
0.156055,-3.3809,84.2461,48.4603,32074,27409
0.529506,9.09972,120.171,35.6757,1935,12281
0.418395,-0.402469,160.744,1.50016,6776,43571
0.209978,3.99995,52.1207,17.6616,54436,56093
0.321809,0.735487,97.009,34.1844,19256,21959
0.196045,6.70559,141.278,23.9047,23571,1855
0.627049,5.65647,73.7138,11.2211,1266,2874
0.549622,2.11522,126.363,21.9012,46170,45913
0.500837,0.0201242,93.5704,22.5146,3759,12782
0.839205,-1.71912,80.9779,10.1472,12665,3350
0.271072,12.6081,120.85,76.2176,28317,43492
0.64707,-1.82855,139.183,24.3478,29242,54376
0.208614,-0.447378,92.9563,68.0757,21807,9131
0.872331,1.28664,187.803,27.5096,1351,32953
0.846566,5.43708,43.8479,52.6897,3889,56529
0.0488049,23.6055,49.8327,16.8202,10796,9845
0.296045,-13.213,116.344,60.9697,57078,26843
0.253262,-0.880711,71.1775,10.2013,8216,50770
0.519066,-0.897317,193.532,8.27127,46670,24115
0.114484,15.5345,131.549,44.9809,45283,46150
0.605233,11.1619,214.53,24.5598,19730,18862
0.994338,-1.1855,68.3707,9.46924,8441,9825
0.139733,10.6142,115.135,21.5522,25752,11485
0.401099,0.755284,121.226,5.1272,6303,36044
1.10917,6.29863,147.465,31.8418,30904,34769
0.155183,-0.456308,158.447,60.5387,21402,9977
0.151774,-4.72652,241.2,4.54722,13529,54042
0.0904437,0.755609,103.072,39.4979,32683,43652
0.676721,4.71879,154.988,55.8256,24788,45738
0.147548,-3.2039,142.469,10.2553,5804,23606
0.2974,9.51661,85.4871,3.31108,40041,32867
0.311736,-17.3334,93.2268,30.5242,20204,22661
0.134776,0.0645383,115.324,43.7268,37637,51515
0.143656,-3.09101,95.3836,20.6533,45332,37248
0.363876,0.51988,92.471,37.8755,32612,32309
0.449268,-7.36577,138.244,17.3651,57040,20103
0.518903,-3.38038,89.6812,1.97773,28076,20288
0.154609,-0.857481,96.9298,24.6094,41025,25895
0.45768,2.56481,127.627,13.2693,19993,32012
0.217857,-1.85427,207.712,8.30363,3725,5870
0.295796,2.00744,61.3698,40.4445,53951,56467
0.0591622,-0.522119,160.12,29.5881,50851,22365
0.34734,3.11365,94.4906,24.673,34472,56857
0.323894,2.45128,150.004,35.1832,50401,11599
0.494674,5.84048,124.947,66.4155,36423,55581
0.560271,-1.95743,102.647,41.5243,49346,26163
0.105083,-0.191515,187.344,61.3198,15622,24394
0.361638,-1.79071,135.824,34.4551,23815,41491
0.824583,4.51883,160.662,3.22382,52303,18646
0.425465,-3.0616,51.6113,57.9403,22544,9717
0.0719451,-7.32159,73.2716,6.67656,27761,46002
0.128629,5.67544,185.941,20.22,42156,15191
0.525093,-4.03633,101.915,56.4906,13519,51562
0.396887,-0.71323,132.253,24.1019,16160,27007
0.133552,2.64038,159.344,0.375622,43654,34342
0.445501,-3.81406,77.7593,54.1308,40606,29990
0.466371,0.964564,105.877,52.3019,2696,21139
0.862774,4.22052,178.713,27.4464,268,2178
0.720158,-9.29686,141.049,20.5097,46419,11209
0.223435,-0.787271,126.984,9.81788,41887,47608
0.550721,-0.417367,92.1087,81.462,8313,52336
0.287529,3.17778,184.563,12.0644,4305,19857
0.440284,1.84147,92.4429,23.7639,32467,40706
0.0881711,-7.12258,65.4144,56.7326,3947,34029
0.913268,21.8245,163.055,68.5923,41364,12025
0.37731,4.25572,28.2863,39.5289,33671,13332
0.524949,-7.3788,1.00573,7.92056,17520,25538
0.471725,12.9461,50.5573,62.323,9907,37507
0.436378,4.81644,50.5913,29.8535,12944,28937
0.266988,-0.636748,149.182,58.3911,54455,27085
0.290802,10.5437,79.2868,58.2852,24077,45812
0.0725326,4.76624,124.387,15.4631,39872,16376
0.176461,0.278071,191.818,32.8661,10409,53475
0.104284,-27.6837,223.88,26.6855,45093,29522
0.255438,-0.0250178,92.1424,25.0787,7874,27231
0.157605,-13.3733,151.971,7.29399,56473,25334
0.678976,11.1512,148.38,23.7574,56097,44529
0.242926,-0.783187,127.571,21.0577,57120,28776
0.0569533,-0.829036,120.23,38.1456,54669,3835
0.430715,0.372365,68.1956,19.0542,25470,53596
0.0789121,-0.541721,163.831,58.3479,18744,37418
0.550203,-0.173591,123.639,24.3085,15203,29575
0.235658,23.1748,113.097,49.3757,9995,54083
0.552393,2.41973,69.0104,42.8702,49743,24298
0.213187,19.7193,4.93868,23.3384,10225,42357
0.489772,-0.169504,180.494,52.0102,26336,34321
0.373501,-2.80373,91.4836,22.2323,33155,13268
0.287811,4.36807,82.2453,9.52526,56084,2839
0.509071,-4.71102,111.737,46.0165,23640,3255
0.557115,3.59659,203.814,62.4038,42815,29884
0.715886,-8.16802,207.674,19.7457,19552,7328
0.128692,-1.43639,166.352,48.1408,24262,14837
0.428284,2.31025,186.747,31.8016,54076,4091
0.0925724,0.435023,145.674,6.01821,31810,7409
0.447261,2.02461,117.448,30.816,5720,45369
0.195006,7.67769,166.244,47.6359,2101,53846
0.136434,3.19801,138.815,64.0085,45801,4321
0.273139,40.0956,82.4667,13.8634,8913,9
0.363943,0.997437,53.758,45.3696,9432,43878
0.296584,-5.48551,92.4753,10.9756,26284,48133
0.416313,2.53953,212.707,34.3004,5009,1340
0.559814,-0.0683141,142.33,4.26004,44258,9206
0.421329,-2.64214,208.146,41.2004,53598,30528
0.276789,-8.64453,47.692,28.9578,22063,57393
0.81669,-8.53385,150.876,4.04865,8821,30354
0.163619,8.59461,143.754,22.2631,40493,24695
0.0752862,3.30746,126.168,22.5092,7342,17710
0.230607,-6.64083,82.6245,36.3773,4373,52676
0.508347,2.37739,149.143,41.9073,31750,941
0.347849,3.95017,137.836,49.291,47006,43289
0.514787,-0.605197,60.7631,41.7539,55739,19476
0.14534,0.196141,102.448,0.948132,24606,47573
0.394796,-1.93187,45.2987,38.4433,19079,2571
0.156549,-2.08233,69.0501,32.8968,23534,41526
0.331329,2.45139,180.477,35.5925,37293,5794
0.468827,-0.0885556,100.069,45.7196,12372,12378
0.559499,-7.33326,116.62,70.0409,37570,34997
0.0645656,3.03889,160.793,11.3712,51505,46390
0.138937,0.0354984,169.797,59.2504,52883,15280
0.652051,-6.77273,120.18,18.8024,33127,5844
0.282731,2.99801,139.863,1.29423,19064,30309
0.276199,1.97968,35.7769,16.1022,1081,4738
0.376989,6.46911,129.428,34.9061,24856,10679
0.44618,2.69028,87.7904,15.2032,33470,23742
0.113095,-12.4426,113.844,4.9564,27533,20261
0.49179,7.25434,202.017,62.9664,7922,164
0.665772,-5.54169,218.299,19.3447,39563,26473
0.292143,1.89449,195.843,7.56305,12904,51344
0.113767,6.38486,132.718,13.4462,35978,10842
0.382615,0.645877,91.979,42.9127,40412,9946
0.0729449,-1.14423,186.185,32.125,3642,28724
0.14634,2.29323,92.0651,37.4982,51134,11320
0.0649176,-1.34645,254.316,52.0956,27186,1055
0.313816,0.504584,155.549,49.6787,28794,2065
0.49916,0.150736,121.477,36.0917,20135,13622
0.409645,4.07784,88.3132,46.5483,47228,5964
0.344372,10.6607,144.763,50.6389,548,24436
0.248581,-1.22161,152.409,28.9446,48607,42842
0.177927,7.46476,141.166,17.5759,53344,44904
0.696142,4.86941,112.077,60.4753,6244,43286
0.604374,-0.386981,81.1151,44.8318,4081,46037
0.634505,-5.31579,143.267,8.37271,36218,16679
0.487349,7.58878,102.692,37.4782,7430,13461
0.220932,-7.7735,54.2117,19.0361,49590,4975
0.371227,2.57787,140.439,37.6766,54434,18341
0.253522,2.89209,40.3414,24.777,33709,36275
0.544997,17.1703,79.1774,17.4553,43447,48914
0.323032,0.251532,52.0447,10.9563,46599,9722
0.298914,-0.0938057,114.341,50.3287,37931,11149
0.275262,1.77305,96.6817,34.4066,21389,6578
0.173723,31.6386,75.9388,17.6213,48502,13312
0.412576,0.843122,248.498,49.2829,6491,44155
0.356876,-0.473526,67.3782,18.5626,27406,9212
0.634593,-12.7365,82.0103,80.6646,19261,28091
0.363227,3.51321,179.882,23.3027,1074,28627
0.259903,7.24494,145.139,30.8317,21041,46525
0.220208,-3.82879,96.3777,38.8695,11864,20681
0.263364,22.1665,81.4137,24.7599,41362,16704
0.554872,11.0434,206.367,56.0216,27217,12992
0.419507,2.00947,120.579,36.3543,13399,47930
0.342309,0.511522,86.4034,26.2491,39520,36924
0.535756,0.551197,86.172,36.855,40176,26558
0.90464,18.6455,182.675,74.9598,55942,13288
0.125665,1.90936,69.2318,19.2221,44790,9033
0.114341,3.38725,171.058,29.1293,31751,2036
0.130478,2.89388,202.202,43.4131,1233,34765
0.388749,3.28066,151.507,47.5518,24043,31366
0.407354,4.7369,132.888,33.0539,20855,24968
0.294079,2.85277,138.513,42.0764,40024,26916
0.294536,0.883319,46.2733,26.3632,52204,12922
0.125272,-1.30136,98.8415,14.2018,56721,2664
0.0951415,0.281271,92.6759,57.9775,18463,3780
0.151553,4.69757,101.886,16.6837,36536,22108
0.503105,-6.3921,136.958,60.252,3397,33120
0.117984,-0.613175,79.0867,7.68103,15120,31534
0.161948,-27.903,109.61,47.2428,56112,25978
0.224049,5.33267,138.1,55.5874,56342,45236
0.514619,-0.381971,119.28,40.0874,25725,37469
0.311814,-2.33102,157.562,28.7766,31569,17159
0.559538,2.82577,168.762,9.70245,54609,43156
0.921255,-3.02927,164.45,6.63821,37283,57386
0.70961,0.366567,143.956,58.5928,12823,54222
0.160634,-0.37571,247.191,41.804,9312,53666
0.292269,-0.743363,113.151,61.1216,30067,27950
0.648198,-1.36134,114.029,51.0191,22037,31335
0.287109,8.92574,70.5878,20.2233,49287,49722
0.335787,-0.288314,75.8658,52.2263,48900,20168
0.49725,3.91571,88.5035,12.5399,1953,20662
