all/eyemove_table_1_1.totalFixDur,all/eyemove_table_1_1.prevFixDur,all/eyemove_table_1_1.nextFixDur,all/eyemove_table_1_1.Key_1_1,Key_0_0
239.0,239.0,119.0,6082,5593
80.0,139.0,159.0,5813,1844
99.0,139.0,199.0,4681,4504
99.0,139.0,139.0,1132,350
199.0,199.0,199.0,720,5088
139.0,219.0,199.0,7358,5985
139.0,139.0,179.0,4130,6945
119.0,0.0,119.0,4447,7057
298.0,139.0,239.0,384,349
139.0,99.0,199.0,6508,4229
139.0,159.0,80.0,4245,6616
258.0,139.0,179.0,1607,5440
199.0,99.0,179.0,1994,3578
199.0,239.0,338.0,6911,6410
199.0,119.0,139.0,1862,2430
80.0,99.0,119.0,3023,1770
259.0,219.0,219.0,4789,6360
278.0,258.0,258.0,7073,1027
219.0,20.0,259.0,414,3682
139.0,80.0,199.0,2852,857
159.0,298.0,179.0,5142,6294
139.0,99.0,100.0,1332,2866
279.0,140.0,199.0,2115,6373
199.0,259.0,20.0,1598,3483
99.0,119.0,199.0,5199,663
80.0,0.0,139.0,1915,1672
239.0,139.0,99.0,5095,3443
119.0,199.0,278.0,4285,1646
258.0,139.0,199.0,2184,4654
119.0,99.0,119.0,6414,1156
99.0,159.0,119.0,2292,916
119.0,179.0,139.0,2735,1475
319.0,199.0,299.0,122,4997
437.0,219.0,179.0,689,3484
179.0,199.0,139.0,5553,372
238.0,0.0,80.0,2103,2379
258.0,119.0,139.0,892,1049
80.0,199.0,179.0,4843,5322
199.0,159.0,179.0,4296,394
179.0,0.0,159.0,6177,825
199.0,179.0,99.0,145,5577
219.0,179.0,239.0,335,6254
100.0,99.0,179.0,360,3446
219.0,0.0,199.0,4009,5551
139.0,199.0,139.0,5167,1423
179.0,139.0,139.0,5869,6120
258.0,99.0,139.0,112,2441
80.0,99.0,139.0,6404,3634
80.0,179.0,199.0,6494,2377
278.0,179.0,219.0,3528,293
120.0,319.0,379.0,2114,439
198.0,139.0,99.0,5381,5971
239.0,298.0,119.0,7112,7192
159.0,139.0,99.0,522,5883
319.0,199.0,239.0,4954,3039
179.0,80.0,219.0,6261,1864
258.0,80.0,159.0,372,6325
857.0,179.0,60.0,2160,1405
139.0,119.0,119.0,3943,2879
179.0,199.0,338.0,937,6336
99.0,199.0,199.0,1618,4097
119.0,119.0,80.0,1806,5663
219.0,239.0,239.0,5461,2285
139.0,179.0,80.0,5447,7440
100.0,159.0,139.0,1030,5807
139.0,80.0,259.0,5715,6907
298.0,259.0,80.0,6763,4931
80.0,99.0,139.0,1921,7396
139.0,179.0,219.0,4986,6602
80.0,99.0,179.0,3574,5053
139.0,179.0,139.0,4522,2427
139.0,80.0,139.0,230,5991
159.0,119.0,239.0,5445,4575
278.0,0.0,199.0,4760,4196
338.0,139.0,80.0,5386,6292
159.0,0.0,179.0,4104,6112
239.0,199.0,80.0,2779,5982
179.0,99.0,139.0,2545,2279
239.0,159.0,278.0,1785,2504
100.0,99.0,139.0,3739,3163
80.0,238.0,238.0,2778,5853
139.0,219.0,179.0,6194,4510
179.0,179.0,179.0,6070,7529
139.0,139.0,179.0,1383,6393
80.0,99.0,139.0,1232,7
139.0,99.0,159.0,3128,1397
139.0,258.0,219.0,2577,5548
139.0,258.0,80.0,503,755
337.0,139.0,219.0,3606,1828
159.0,99.0,179.0,5534,7561
100.0,139.0,179.0,4810,65
99.0,358.0,139.0,7373,5995
239.0,159.0,159.0,730,2953
20.0,339.0,239.0,3110,6796
278.0,159.0,159.0,7171,4064
80.0,119.0,99.0,4723,1695
219.0,80.0,159.0,698,3865
219.0,0.0,199.0,4376,1324
99.0,99.0,139.0,2764,5990
298.0,80.0,99.0,5848,1343
179.0,80.0,99.0,6158,5941
119.0,139.0,119.0,1606,3321
199.0,80.0,159.0,2916,4429
298.0,179.0,159.0,2641,2957
119.0,80.0,80.0,7422,2237
219.0,99.0,318.0,1084,1194
179.0,119.0,119.0,6764,577
219.0,139.0,119.0,3362,5701
359.0,199.0,319.0,7537,5312
80.0,99.0,239.0,4079,4399
398.0,199.0,179.0,2531,2300
279.0,80.0,139.0,839,3246
99.0,139.0,139.0,2338,2226
159.0,179.0,139.0,3725,5824
199.0,80.0,119.0,4702,2376
80.0,179.0,139.0,3119,3164
259.0,179.0,199.0,91,5714
676.0,139.0,119.0,423,22
119.0,100.0,139.0,5423,2337
99.0,139.0,338.0,1787,1001
99.0,239.0,159.0,1126,1915
139.0,139.0,99.0,7462,7172
159.0,179.0,518.0,7517,1434
398.0,139.0,179.0,4406,3947
298.0,179.0,199.0,4927,5549
80.0,80.0,99.0,2618,2278
199.0,0.0,99.0,6025,5178
160.0,99.0,199.0,3815,708
139.0,139.0,99.0,447,3647
80.0,99.0,199.0,6804,6423
398.0,119.0,159.0,5830,3475
139.0,139.0,119.0,2459,5582
418.0,139.0,219.0,3636,6397
457.0,0.0,119.0,3387,1726
298.0,139.0,219.0,1642,5124
219.0,99.0,99.0,7100,31
139.0,298.0,119.0,619,4935
279.0,379.0,339.0,686,6221
238.0,179.0,219.0,1193,3964
199.0,80.0,119.0,714,4587
419.0,80.0,119.0,101,4532
278.0,179.0,159.0,890,5508
397.0,278.0,99.0,804,5455
199.0,238.0,179.0,7403,6742
199.0,139.0,139.0,6641,5755
218.0,159.0,219.0,1173,2013
179.0,80.0,199.0,2188,3585
437.0,358.0,80.0,6613,995
139.0,0.0,238.0,5531,6066
379.0,279.0,339.0,2193,1399
80.0,99.0,139.0,3812,5850
359.0,239.0,239.0,2197,7163
80.0,99.0,139.0,5459,5827
238.0,119.0,99.0,1242,3730
219.0,179.0,179.0,3742,2443
99.0,99.0,139.0,673,983
219.0,179.0,139.0,7380,6770
199.0,159.0,100.0,5033,7323
159.0,99.0,119.0,1604,735
99.0,80.0,139.0,4689,7215
319.0,0.0,199.0,292,5604
298.0,139.0,179.0,692,6740
358.0,179.0,139.0,6777,3461
219.0,359.0,199.0,569,6695
298.0,139.0,99.0,127,3701
139.0,119.0,80.0,5346,6539
378.0,219.0,179.0,5981,5553
219.0,99.0,298.0,4518,2816
100.0,80.0,139.0,4431,1756
99.0,100.0,99.0,5377,633
438.0,99.0,139.0,6713,6313
238.0,99.0,159.0,6857,2172
199.0,80.0,199.0,3314,7075
179.0,258.0,179.0,3970,1778
99.0,239.0,199.0,1311,7082
219.0,219.0,239.0,43,6441
179.0,99.0,99.0,2873,4515
199.0,99.0,219.0,3353,726
179.0,100.0,139.0,3525,4027
119.0,159.0,139.0,3519,3186
159.0,159.0,159.0,2702,1121
715.0,139.0,0.0,184,7482
238.0,139.0,139.0,400,2398
99.0,219.0,139.0,5498,920
119.0,119.0,119.0,7106,4758
99.0,179.0,139.0,2634,6929
80.0,80.0,80.0,155,2821
119.0,159.0,338.0,5914,6278
99.0,99.0,159.0,7120,4578
219.0,199.0,80.0,2997,7149
119.0,139.0,119.0,5528,73
139.0,99.0,179.0,6635,2317
179.0,119.0,258.0,3372,6544
100.0,159.0,80.0,1833,4720
99.0,239.0,159.0,6863,4463
139.0,159.0,239.0,912,7588
179.0,179.0,179.0,1911,4768
219.0,219.0,179.0,6040,1336
239.0,0.0,20.0,6471,4393
258.0,80.0,199.0,1078,687
219.0,139.0,99.0,2863,214
139.0,139.0,338.0,348,4659
139.0,159.0,139.0,5552,1062
219.0,139.0,318.0,6902,1806
179.0,179.0,179.0,556,5541
238.0,199.0,239.0,3746,4567
357.0,99.0,179.0,203,6701
338.0,139.0,99.0,6259,5919
379.0,199.0,299.0,3013,344
99.0,179.0,139.0,5767,4986
139.0,179.0,219.0,5785,647
199.0,359.0,219.0,5526,6084
119.0,139.0,119.0,5561,5653
139.0,80.0,139.0,3607,4345
20.0,339.0,239.0,4416,1791
239.0,139.0,179.0,1645,4876
259.0,139.0,358.0,6657,3853
159.0,0.0,100.0,2818,4259
159.0,0.0,99.0,7067,2768
159.0,199.0,219.0,181,3905
179.0,80.0,80.0,7287,7201
159.0,139.0,239.0,1268,1843
199.0,179.0,239.0,182,6935
139.0,100.0,179.0,1456,4294
159.0,159.0,219.0,4982,7207
99.0,139.0,239.0,2907,6086
199.0,238.0,80.0,6024,7383
159.0,219.0,99.0,1284,6691
318.0,239.0,258.0,71,2809
119.0,80.0,179.0,6294,3517
199.0,139.0,119.0,6310,2257
378.0,298.0,199.0,4585,5602
258.0,139.0,99.0,3621,223
139.0,239.0,199.0,803,6504
119.0,119.0,139.0,6854,4591
497.0,159.0,139.0,6108,6307
198.0,199.0,99.0,7599,7221
159.0,0.0,179.0,7507,6521
278.0,139.0,199.0,2544,1315
219.0,318.0,159.0,4036,7401
259.0,179.0,100.0,7440,5761
219.0,139.0,139.0,2086,4115
99.0,159.0,80.0,4128,1749
219.0,239.0,338.0,3591,4274
278.0,139.0,179.0,6410,2756
99.0,99.0,80.0,848,950
219.0,278.0,258.0,328,2647
99.0,119.0,199.0,5217,2365
99.0,0.0,119.0,23,1254
379.0,239.0,20.0,4012,3209
139.0,119.0,159.0,2177,4228
139.0,179.0,139.0,1076,2428
139.0,80.0,159.0,6202,4775
517.0,219.0,179.0,4805,1987
99.0,139.0,179.0,4991,1435
219.0,0.0,179.0,3915,5506
139.0,139.0,80.0,4217,3832
258.0,278.0,179.0,1656,7199
438.0,120.0,359.0,5330,616
99.0,199.0,80.0,2382,6041
119.0,99.0,99.0,878,7093
139.0,179.0,199.0,2685,7326
139.0,80.0,119.0,329,3604
99.0,179.0,80.0,2264,2362
398.0,258.0,219.0,1048,773
159.0,318.0,99.0,276,1880
199.0,99.0,159.0,288,3812
100.0,139.0,99.0,1478,4725
279.0,199.0,219.0,808,1856
199.0,119.0,100.0,3201,914
80.0,219.0,139.0,1801,4818
159.0,100.0,80.0,6124,3263
239.0,80.0,199.0,1881,2459
219.0,179.0,159.0,1849,6447
199.0,0.0,179.0,2053,6110
119.0,139.0,139.0,2928,3898
99.0,159.0,159.0,4308,673
99.0,139.0,258.0,2021,1690
259.0,179.0,279.0,3774,7110
99.0,119.0,159.0,6932,6822
259.0,199.0,179.0,571,4966
298.0,199.0,80.0,7238,6708
298.0,238.0,159.0,4905,1243
99.0,139.0,199.0,2962,5631
179.0,80.0,159.0,6869,2388
159.0,179.0,139.0,2835,6661
99.0,258.0,139.0,6874,5118
80.0,99.0,179.0,6232,6416
159.0,139.0,159.0,1327,1453
99.0,99.0,119.0,410,284
219.0,119.0,179.0,3141,265
119.0,80.0,80.0,3183,6985
99.0,139.0,139.0,2305,2789
379.0,20.0,199.0,2236,6624
219.0,278.0,99.0,1956,4899
100.0,99.0,119.0,2219,4435
219.0,159.0,179.0,4331,1214
139.0,119.0,298.0,7129,805
179.0,279.0,239.0,1753,3711
139.0,139.0,159.0,3384,6125
119.0,139.0,159.0,4464,6080
198.0,119.0,119.0,2897,1992
219.0,20.0,219.0,6924,4426
159.0,179.0,99.0,5248,7447
99.0,179.0,139.0,5472,2757
139.0,238.0,159.0,866,907
298.0,0.0,219.0,5861,7178
179.0,119.0,119.0,2678,2737
99.0,199.0,199.0,6299,3522
258.0,179.0,159.0,6775,5707
139.0,119.0,99.0,4636,1579
99.0,179.0,80.0,4948,3273
139.0,159.0,139.0,5927,6079
99.0,179.0,139.0,3997,1084
80.0,119.0,219.0,3763,6304
119.0,278.0,159.0,6547,3142
119.0,119.0,139.0,2998,7423
378.0,139.0,159.0,653,4736
40.0,179.0,20.0,4275,5042
199.0,239.0,239.0,3355,4252
159.0,0.0,119.0,3321,2543
199.0,159.0,159.0,1541,6368
179.0,139.0,139.0,5589,2639
199.0,239.0,239.0,4990,7098
80.0,258.0,99.0,3081,5996
239.0,359.0,140.0,275,1342
99.0,159.0,139.0,107,6743
119.0,199.0,159.0,5088,5033
218.0,358.0,139.0,3925,4799
159.0,139.0,239.0,307,7150
119.0,159.0,139.0,2632,3077
99.0,139.0,99.0,17,1543
179.0,0.0,259.0,3785,1901
199.0,199.0,179.0,2925,4892
219.0,159.0,139.0,2931,1903
99.0,199.0,199.0,3909,5716
99.0,99.0,139.0,4136,3636
238.0,179.0,199.0,5280,3894
199.0,139.0,99.0,4289,3421
258.0,139.0,219.0,5692,5518
179.0,80.0,179.0,342,3294
139.0,119.0,318.0,4341,4362
338.0,0.0,100.0,5535,4471
99.0,219.0,258.0,3209,1421
239.0,159.0,179.0,4568,5149
80.0,199.0,219.0,6048,2196
179.0,99.0,219.0,5148,6383
378.0,0.0,199.0,4543,5305
139.0,119.0,139.0,5267,1208
139.0,298.0,258.0,7434,7023
159.0,159.0,100.0,7451,6703
219.0,139.0,119.0,5974,1082
119.0,278.0,179.0,6443,1839
179.0,99.0,139.0,5693,6337
119.0,139.0,80.0,4655,2025
159.0,298.0,278.0,2317,5399
99.0,99.0,99.0,3806,427
139.0,139.0,119.0,1704,4370
198.0,378.0,139.0,7406,7242
338.0,278.0,100.0,1155,3797
80.0,119.0,179.0,315,115
219.0,20.0,239.0,4025,5578
80.0,99.0,99.0,2183,4075
80.0,199.0,179.0,5348,208
199.0,179.0,179.0,6243,1164
139.0,119.0,100.0,7468,3569
199.0,219.0,199.0,4424,1420
180.0,80.0,139.0,7266,3642
258.0,159.0,139.0,1636,876
259.0,139.0,99.0,6617,4184
139.0,139.0,119.0,1569,209
219.0,20.0,20.0,5023,3078
179.0,139.0,179.0,1829,4958
139.0,99.0,99.0,1591,3507
219.0,99.0,99.0,6176,619
179.0,259.0,139.0,1358,7071
199.0,139.0,278.0,639,3127
298.0,80.0,119.0,7216,6138
318.0,119.0,139.0,6103,7301
358.0,80.0,238.0,2158,814
159.0,119.0,139.0,7246,1078
99.0,119.0,199.0,1234,3182
80.0,80.0,119.0,4037,753
80.0,139.0,139.0,7001,3111
279.0,179.0,418.0,1592,225
139.0,119.0,139.0,4778,1167
199.0,99.0,318.0,1958,636
497.0,139.0,298.0,3634,6290
199.0,239.0,119.0,6341,5037
99.0,139.0,139.0,5623,3869
159.0,179.0,139.0,6104,7047
159.0,358.0,139.0,2855,4260
80.0,80.0,99.0,431,1022
139.0,139.0,179.0,2824,1532
675.0,258.0,119.0,5362,3009
179.0,139.0,119.0,625,6312
119.0,80.0,139.0,3460,2303
99.0,179.0,139.0,1019,3226
100.0,0.0,99.0,2181,3114
139.0,298.0,199.0,7385,7574
99.0,80.0,258.0,2861,2293
219.0,139.0,159.0,2720,4035
219.0,179.0,139.0,6688,4974
558.0,0.0,219.0,7364,5998
159.0,139.0,119.0,2701,4960
278.0,199.0,179.0,392,2294
159.0,199.0,99.0,5532,7158
179.0,259.0,179.0,967,2080
558.0,179.0,179.0,2109,3315
119.0,159.0,139.0,766,1361
179.0,179.0,139.0,1196,5960
199.0,119.0,219.0,5894,5660
258.0,99.0,99.0,1380,6775
198.0,239.0,80.0,5373,1763
179.0,179.0,139.0,1995,2213
160.0,179.0,179.0,2168,6741
139.0,119.0,199.0,200,1496
279.0,379.0,419.0,6826,5419
457.0,199.0,179.0,2810,3696
179.0,219.0,219.0,2600,4022
99.0,139.0,179.0,1950,2516
119.0,0.0,199.0,962,1853
139.0,139.0,159.0,5060,3044
318.0,99.0,239.0,4547,2053
179.0,219.0,179.0,582,2900
239.0,179.0,139.0,2288,5217
339.0,239.0,239.0,7396,543
219.0,159.0,139.0,6234,3124
80.0,80.0,80.0,3951,1668
99.0,119.0,278.0,7026,4856
299.0,259.0,199.0,4244,4534
159.0,219.0,179.0,4166,141
159.0,238.0,80.0,1440,1310
239.0,20.0,20.0,2895,3748
258.0,258.0,179.0,138,424
179.0,0.0,258.0,5047,266
179.0,0.0,99.0,7005,144
99.0,139.0,99.0,6356,347
199.0,99.0,557.0,4330,2162
99.0,99.0,179.0,7362,1575
219.0,298.0,298.0,6470,1235
139.0,159.0,100.0,7020,603
238.0,179.0,139.0,2402,1865
159.0,258.0,80.0,3938,1766
676.0,259.0,199.0,4957,2599
80.0,80.0,199.0,1996,5442
199.0,199.0,99.0,7146,3431
278.0,239.0,119.0,4809,4485
358.0,80.0,99.0,2216,6789
238.0,159.0,139.0,7347,2276
179.0,239.0,179.0,5491,3144
119.0,80.0,80.0,4120,136
80.0,99.0,239.0,3100,3290
139.0,99.0,179.0,7315,5120
199.0,219.0,199.0,4686,4251
179.0,80.0,139.0,3482,5347
99.0,139.0,139.0,7060,4385
477.0,159.0,179.0,3950,6202
139.0,179.0,119.0,1116,6685
616.0,437.0,258.0,7172,6774
159.0,139.0,139.0,6623,87
179.0,239.0,199.0,4374,429
139.0,139.0,258.0,437,4708
219.0,119.0,258.0,4712,6665
279.0,239.0,438.0,5644,6800
258.0,119.0,119.0,1189,2040
119.0,219.0,159.0,3464,6380
139.0,180.0,20.0,7047,6829
179.0,219.0,159.0,3065,4263
140.0,80.0,120.0,6093,2102
119.0,139.0,139.0,1521,4432
318.0,99.0,219.0,3492,2207
179.0,239.0,120.0,3828,1677
239.0,20.0,239.0,1296,5794
99.0,119.0,99.0,4503,4710
99.0,278.0,199.0,6011,1034
139.0,139.0,139.0,3418,3168
80.0,199.0,199.0,6099,7338
80.0,0.0,80.0,997,289
179.0,437.0,100.0,3823,3985
159.0,99.0,99.0,233,5648
20.0,239.0,239.0,7064,4819
278.0,338.0,358.0,152,1029
179.0,139.0,179.0,2626,4638
99.0,0.0,179.0,5729,6669
238.0,338.0,99.0,1575,106
398.0,358.0,179.0,1764,3438
159.0,80.0,100.0,3643,1479
139.0,0.0,239.0,1762,1198
259.0,120.0,180.0,6335,2047
259.0,139.0,219.0,6965,2416
179.0,199.0,159.0,3494,5603
179.0,119.0,99.0,5258,3065
159.0,0.0,279.0,5680,826
139.0,139.0,99.0,6581,4290
139.0,219.0,278.0,5090,7135
139.0,80.0,139.0,2010,2251
219.0,139.0,179.0,3230,3955
179.0,139.0,139.0,630,5785
99.0,239.0,99.0,5829,2980
99.0,0.0,219.0,3108,3459
219.0,139.0,99.0,113,4594
199.0,139.0,99.0,3504,6903
199.0,259.0,179.0,5056,156
198.0,139.0,159.0,578,118
179.0,139.0,139.0,1370,5036
516.0,119.0,99.0,6654,3256
179.0,0.0,80.0,4019,4279
99.0,0.0,179.0,6671,2656
239.0,239.0,119.0,6352,3534
119.0,258.0,258.0,6098,6464
179.0,0.0,159.0,1219,6310
338.0,199.0,199.0,3844,41
99.0,139.0,80.0,1135,5470
119.0,80.0,99.0,3852,2886
418.0,139.0,99.0,2238,1610
259.0,99.0,278.0,690,2938
99.0,298.0,298.0,3229,2292
359.0,199.0,219.0,4214,7522
159.0,179.0,120.0,4269,2235
80.0,119.0,80.0,6107,4722
180.0,99.0,159.0,4962,109
339.0,159.0,159.0,3988,2832
358.0,139.0,179.0,506,679
299.0,179.0,199.0,4078,1452
517.0,179.0,139.0,5684,1732
139.0,159.0,119.0,762,3328
437.0,219.0,139.0,2923,865
119.0,258.0,258.0,4999,6155
80.0,159.0,199.0,6972,4788
198.0,99.0,80.0,1574,4555
199.0,119.0,298.0,217,3456
99.0,99.0,80.0,3890,872
119.0,80.0,99.0,2647,4151
239.0,199.0,139.0,5820,1251
318.0,139.0,258.0,7603,7157
278.0,139.0,219.0,2472,2679
20.0,120.0,179.0,5094,5526
119.0,139.0,139.0,4831,945
179.0,239.0,119.0,7093,6762
139.0,258.0,159.0,2476,3348
99.0,0.0,139.0,6286,7282
139.0,80.0,99.0,6885,4028
319.0,119.0,139.0,819,5901
139.0,199.0,119.0,4298,3626
100.0,159.0,179.0,2842,7452
219.0,258.0,219.0,4614,2521
80.0,119.0,99.0,2772,6280
119.0,159.0,99.0,4449,6012
80.0,99.0,119.0,859,6237
198.0,139.0,199.0,1739,911
259.0,139.0,219.0,2592,342
139.0,179.0,298.0,1937,6358
238.0,179.0,219.0,487,5438
99.0,80.0,179.0,6530,4288
199.0,219.0,100.0,2595,1679
179.0,199.0,80.0,4589,5222
80.0,99.0,219.0,4444,5351
159.0,179.0,139.0,4326,4000
278.0,0.0,119.0,2208,3880
279.0,0.0,239.0,1472,3227
139.0,99.0,159.0,1181,1780
179.0,139.0,179.0,7516,4133
199.0,20.0,379.0,3115,6910
139.0,179.0,258.0,4826,5012
139.0,139.0,139.0,1751,3940
139.0,119.0,298.0,6402,3925
99.0,99.0,179.0,5156,346
258.0,159.0,99.0,2232,2850
80.0,139.0,119.0,4073,2435
119.0,99.0,99.0,4878,6646
179.0,199.0,119.0,2253,1897
80.0,219.0,159.0,1665,2176
159.0,199.0,298.0,4405,5679
159.0,199.0,179.0,5751,6959
179.0,179.0,199.0,1736,4214
219.0,219.0,179.0,346,2233
159.0,99.0,219.0,4857,7364
99.0,139.0,80.0,4018,3147
179.0,219.0,159.0,1183,5583
99.0,99.0,99.0,2665,3540
199.0,139.0,179.0,6618,3335
159.0,258.0,139.0,1221,3389
219.0,159.0,199.0,1895,1142
258.0,258.0,219.0,5744,4459
80.0,119.0,119.0,6071,3621
279.0,179.0,179.0,6111,2807
100.0,319.0,339.0,3868,2592
139.0,80.0,258.0,5536,2469
219.0,99.0,139.0,1699,3326
219.0,80.0,219.0,1231,6576
139.0,199.0,119.0,3296,3962
298.0,219.0,139.0,3748,5418
219.0,279.0,179.0,6917,6055
199.0,239.0,379.0,4396,3233
80.0,159.0,219.0,6290,3193
99.0,159.0,119.0,6173,7511
159.0,199.0,119.0,6231,1017
179.0,99.0,99.0,7295,2753
139.0,159.0,159.0,3567,450
459.0,100.0,419.0,895,6402
99.0,119.0,99.0,82,5564
338.0,99.0,139.0,576,846
199.0,179.0,179.0,915,5826
139.0,179.0,219.0,3105,2577
99.0,99.0,80.0,3098,3587
218.0,99.0,179.0,534,1852
199.0,359.0,239.0,6880,3225
139.0,139.0,139.0,3390,2027
20.0,140.0,139.0,6749,4778
179.0,139.0,318.0,4227,6971
99.0,159.0,159.0,5566,6364
239.0,159.0,258.0,6945,1374
139.0,179.0,80.0,390,6766
80.0,139.0,80.0,1414,7322
99.0,99.0,139.0,641,7025
139.0,199.0,199.0,1275,1204
219.0,0.0,139.0,419,6024
298.0,139.0,219.0,5300,4300
80.0,80.0,99.0,4310,5691
318.0,159.0,139.0,7257,1051
179.0,159.0,199.0,5312,89
179.0,219.0,179.0,316,5428
139.0,159.0,119.0,3966,5389
80.0,139.0,80.0,3986,5234
298.0,239.0,159.0,6205,1541
119.0,99.0,80.0,6545,4487
179.0,179.0,238.0,308,1070
119.0,139.0,119.0,704,17
219.0,239.0,219.0,5479,6412
119.0,99.0,99.0,3756,4976
139.0,139.0,119.0,5967,5754
596.0,338.0,199.0,5719,2904
99.0,119.0,139.0,4035,7270
80.0,80.0,80.0,2480,2649
179.0,99.0,159.0,1226,1019
99.0,100.0,80.0,7488,3317
139.0,99.0,199.0,5633,946
139.0,179.0,298.0,1257,6693
238.0,99.0,199.0,7138,195
498.0,0.0,219.0,3096,3393
159.0,278.0,119.0,2744,1597
278.0,179.0,179.0,5811,6595
119.0,139.0,179.0,5372,1812
258.0,99.0,159.0,54,1321
119.0,259.0,199.0,4974,5760
139.0,159.0,298.0,2462,4216
458.0,139.0,80.0,5277,5656
139.0,179.0,139.0,4112,6331
179.0,99.0,179.0,6466,6477
159.0,99.0,99.0,4286,3943
139.0,139.0,199.0,361,4921
278.0,119.0,80.0,6812,791
258.0,179.0,199.0,2889,7277
139.0,258.0,179.0,3072,5675
99.0,80.0,99.0,5519,3211
159.0,80.0,99.0,7188,4793
239.0,80.0,238.0,583,4102
159.0,0.0,239.0,3104,4605
139.0,99.0,219.0,6238,2880
258.0,139.0,119.0,1153,2442
438.0,279.0,339.0,1023,5852
139.0,139.0,139.0,4119,3555
278.0,139.0,99.0,6221,6259
119.0,139.0,119.0,6820,7153
139.0,139.0,258.0,2056,6335
179.0,219.0,119.0,3022,1586
119.0,99.0,179.0,6752,1988
219.0,179.0,199.0,1075,4355
278.0,99.0,179.0,388,4910
139.0,99.0,139.0,7021,5170
139.0,139.0,80.0,6753,3871
99.0,119.0,239.0,175,6574
99.0,179.0,179.0,1145,3828
238.0,159.0,139.0,4581,4029
278.0,139.0,259.0,3403,7375
159.0,99.0,100.0,5901,5476
357.0,119.0,99.0,6870,2720
139.0,219.0,159.0,2233,3644
159.0,160.0,179.0,6628,3302
139.0,0.0,139.0,6833,3018
139.0,139.0,119.0,5168,3096
278.0,159.0,179.0,2413,5241
199.0,99.0,80.0,2465,5821
239.0,119.0,239.0,6522,4957
179.0,219.0,139.0,6783,6744
80.0,80.0,80.0,1524,5228
179.0,80.0,99.0,5121,1387
218.0,199.0,119.0,7191,7428
119.0,179.0,99.0,7280,5895
159.0,99.0,239.0,832,7236
99.0,258.0,80.0,4651,2457
139.0,119.0,99.0,4325,6889
139.0,99.0,179.0,2509,6505
199.0,139.0,199.0,923,2154
179.0,0.0,219.0,1470,6482
80.0,99.0,199.0,6537,2855
139.0,259.0,99.0,2370,5776
239.0,379.0,379.0,868,1815
159.0,80.0,219.0,1816,5624
139.0,80.0,179.0,3920,3176
80.0,119.0,99.0,6910,5370
219.0,99.0,99.0,2059,5251
239.0,199.0,139.0,6832,313
358.0,238.0,199.0,5930,3742
278.0,159.0,139.0,4692,165
298.0,219.0,99.0,6426,1537
80.0,179.0,239.0,4412,4508
219.0,199.0,179.0,6971,3821
119.0,80.0,100.0,5239,5377
219.0,99.0,179.0,3546,6688
139.0,80.0,139.0,4865,5269
119.0,139.0,139.0,3610,2134
99.0,80.0,139.0,5862,5800
139.0,338.0,159.0,6427,3549
80.0,139.0,179.0,5521,5609
80.0,119.0,80.0,1220,4657
159.0,139.0,139.0,4956,3929
258.0,99.0,119.0,3894,4541
99.0,278.0,99.0,2540,6215
219.0,298.0,119.0,940,5693
119.0,99.0,139.0,1971,4308
120.0,179.0,20.0,1700,37
179.0,258.0,238.0,4021,2929
80.0,139.0,99.0,6650,736
139.0,80.0,179.0,3061,2733
239.0,239.0,100.0,2837,5485
159.0,119.0,179.0,6362,674
119.0,239.0,99.0,7135,3817
139.0,119.0,119.0,1013,1367
119.0,139.0,179.0,6155,7451
80.0,159.0,199.0,249,6379
218.0,258.0,139.0,300,57
139.0,80.0,80.0,448,6957
298.0,139.0,656.0,5794,6362
119.0,99.0,159.0,3628,5918
199.0,139.0,298.0,6840,641
299.0,119.0,139.0,6675,1879
239.0,0.0,80.0,4495,6183
99.0,99.0,80.0,6041,7317
80.0,238.0,139.0,2579,3608
219.0,99.0,139.0,2845,5139
398.0,119.0,139.0,2134,3677
119.0,119.0,99.0,1750,5024
218.0,179.0,99.0,5203,1857
259.0,278.0,179.0,5116,962
239.0,139.0,159.0,5041,244
258.0,119.0,199.0,3406,4835
119.0,139.0,239.0,3985,2174
378.0,199.0,80.0,6168,5617
159.0,139.0,99.0,1870,138
179.0,139.0,80.0,4514,5264
99.0,318.0,119.0,6867,4924
99.0,219.0,139.0,4969,1803
219.0,80.0,99.0,1081,545
139.0,119.0,80.0,6183,3877
139.0,139.0,80.0,1362,3663
180.0,199.0,139.0,1761,1357
179.0,139.0,139.0,564,11
139.0,119.0,80.0,2432,2366
279.0,159.0,20.0,3632,1666
100.0,99.0,119.0,6697,7568
338.0,199.0,99.0,4850,2946
219.0,199.0,179.0,6544,5458
179.0,239.0,179.0,2884,2761
139.0,259.0,139.0,4393,6977
279.0,518.0,279.0,6485,3194
139.0,239.0,159.0,4327,5942
159.0,119.0,80.0,3168,7550
199.0,179.0,199.0,6057,126
80.0,119.0,99.0,5407,721
219.0,199.0,179.0,2557,90
139.0,179.0,199.0,7244,3850
99.0,99.0,139.0,4047,7597
457.0,219.0,278.0,5255,7081
218.0,219.0,139.0,6067,5236
199.0,199.0,139.0,4582,4896
238.0,119.0,119.0,1097,6451
99.0,159.0,139.0,6696,3870
139.0,99.0,139.0,5321,4169
99.0,179.0,159.0,3788,5678
179.0,99.0,179.0,2169,4425
179.0,179.0,119.0,6884,6349
99.0,99.0,99.0,7319,302
