Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
4805,1.4382,0,83.4521,3932
4603,1.4382,0,35.5844,48
3194,0.9767,1,67.8251,1986
6796,0.1097,0,59.2558,1385
5794,0.0982,0,67.3573,3562
3492,-0.2448,0,90.667,876
75,-0.4198,0,24.6221,6134
2590,-0.4198,1,23.6326,3220
4209,-0.4958,1,62.7873,1272
5779,-0.3453,0,55.0023,2905
6996,-0.3453,0,34.3402,6972
6261,-0.3453,0,1031.8326,6539
5042,-0.3453,0,73.1642,3616
4608,-0.3453,0,23.1948,6640
6040,-0.3453,1,122.043,4335
7563,-0.3948,1,62.2435,1805
4364,1.4897,1,1137.5448,6735
5699,1.8012,1,45.5412,7248
1791,2.0367,0,60.6486,5804
62,0.1672,1,35.7106,2292
3878,0.3987,0,71.8001,6566
1620,0.5532,0,36.0069,6485
377,0.5577,1,112.8051,5877
6624,0.5577,0,94.8855,2763
1511,0.1742,1,105.0452,6959
4203,0.1557,0,89.6228,4535
2411,0.0672,0,39.8121,1964
6239,-0.0783,0,32.28,4068
3315,0.6042,1,63.8905,4521
7125,0.6117,1,48.2701,6685
3523,0.6117,1,71.5891,2431
4553,-0.2613,1,86.8936,4136
4994,0.0597,1,31.293,4030
4930,0.0737,1,78.6924,6723
7340,0.0737,1,67.1956,4519
56,0.0737,1,48.0104,7475
4525,0.0177,1,36.5548,6867
3116,-0.0398,1,81.6854,5467
5724,0.2517,1,35.5,2694
4026,-0.0653,1,138.1892,4478
6253,-0.0348,1,143.0472,2245
1468,0.6112,1,79.3426,1804
6797,0.6112,1,184.8351,6694
64,0.8192,0,204.4028,563
6376,0.8787,1,110.92,2384
6084,0.9107,0,64.7341,624
2644,0.9107,0,86.7078,4405
4273,0.9107,0,35.0036,612
2508,0.6407,0,76.8001,7162
1849,0.4302,1,979.7302,294
3076,-0.0498,0,125.8014,37
7342,-0.2753,0,118.0138,4716
299,-0.5668,1,167.5858,4624
6360,-0.9888,0,179.4714,2146
3240,-1.2853,0,112.5044,2605
7432,-0.4638,0,127.5353,6764
870,-0.1378,0,15.8824,4585
2155,1.4162,1,55.6529,4788
7077,0.4057,1,174.2871,1813
1389,0.4057,1,106.1002,2990
2310,0.4057,0,78.9335,3262
6397,0.4662,1,115.9526,4436
1485,0.8567,1,66.592,1828
2385,0.3057,1,177.3866,4621
2900,-0.4653,0,23.0326,2577
1472,-0.7568,0,26.8561,2414
5313,-0.3943,1,152.3959,2578
431,-0.3943,0,83.0376,2032
1040,-0.0218,0,32.0156,6711
6715,0.0977,0,8.2462,2107
6936,0.2682,1,99.9512,5836
5258,0.1467,1,131.0467,1589
3474,0.1707,1,84.0015,6573
5495,0.6497,1,50.5,2477
3561,1.196,1,74.0017,1253
7108,1.196,1,79.9078,1753
919,1.196,1,98.8661,979
4218,1.094,0,122.602,2347
1455,0.795,1,126.4852,4214
3229,0.6915,0,41.7163,2412
2734,0.6815,0,59.1122,3244
3596,0.6815,0,435.2807,3211
382,0.6205,0,45.2134,2126
1147,0.6205,1,189.0106,6451
1933,0.6205,0,65.9109,1153
2240,0.4105,0,55.0727,4041
3048,-0.244,0,62.3097,6203
2461,-1.132,1,79.6304,4546
2849,-1.226,1,1081.5611,4111
7566,-1.226,1,183.9599,3218
5578,-0.924,0,64.5949,5727
4634,-0.2355,1,74.2041,7072
6498,-0.157,0,103.5857,2503
5955,0.205,0,49.023,2562
222,-0.575,1,81.8551,1160
4417,-0.528,1,220.6949,1390
3017,-0.006,1,73.6817,1051
2932,0.3635,1,238.0005,2713
1477,0.3635,1,77.1379,1401
1631,0.205,1,135.5083,2330
3264,-0.2745,1,27.9866,4183
3329,1.0685,1,28.7141,3122
6221,1.0915,1,16.4469,4946
3234,1.0915,1,89.0351,1924
33,0.9915,0,100.4502,7538
2842,0.5045,0,53.7238,1718
131,-0.061,0,13.8654,3374
4302,-0.0635,1,74.1485,7319
7332,1.7275,1,69.4208,3299
7110,1.9765,1,40.2616,4343
4534,1.9765,0,116.1034,4052
4892,1.9765,0,79.8279,3245
4511,0.8305,1,64.7012,6404
2794,0.8305,1,133.5337,7451
4390,1.4375,1,188.9577,5368
3031,1.4375,1,41.5843,1734
639,1.4375,1,200.5299,1158
6392,1.4375,0,37.2055,4256
6015,1.192,1,135.595,39
2675,1.7875,1,110.6933,1731
3161,1.7875,1,60.8769,4918
6869,1.63,0,68.6531,886
5601,1.764,1,175.7228,5404
7127,1.7125,1,89.8888,5050
7362,0.776,0,90.1679,7428
456,0.5345,0,380.1079,2912
6997,1.127,0,25.2834,1159
2687,1.1285,1,106.1249,521
7116,1.4325,0,45.763,4368
5812,1.4325,1,80.3648,2816
5433,0.319,1,95.1223,6009
1825,0.319,1,74.4043,1300
3363,0.3335,1,163.0161,4669
1533,0.728,1,93.9149,7029
498,1.016,1,885.357,7270
7488,0.9425,0,53.2565,4943
7431,0.904,1,55.3399,4934
2928,1.2395,1,68.0165,3091
7552,0.687,1,122.9085,3008
3233,0.762,1,101.1336,112
344,0.8685,1,92.8036,4297
7059,1.511,1,123.9002,4653
4100,1.5165,1,60.7454,3392
7083,-0.601,1,166.8907,1102
1848,-0.7115,1,55.581,1747
4522,-0.4115,1,112.1116,6975
4545,-0.292,1,72.2721,2482
975,1.7995,1,33.6043,5073
4147,1.7995,1,985.5112,5765
1617,1.7475,1,29.0043,7422
3369,2.9875,1,26.0864,6501
6309,2.9875,0,81.1804,4485
1743,0.422,1,69.6024,4908
1577,0.4335,0,109.492,4254
6213,0.2805,1,85.3815,4034
4858,0.2995,0,32.0039,914
5515,0.2995,0,56.7649,2946
6496,0.556,1,50.3835,1106
1525,0.556,0,71.5891,2299
242,0.556,0,56.626,5749
1794,0.556,0,62.996,243
6017,0.2295,0,218.5824,2061
7184,0.6945,1,84.7718,5133
1887,0.2635,1,93.5548,254
1484,0.272,1,43.8549,6438
6567,0.4215,1,86.885,4140
2659,0.4215,1,71.437,192
4604,0.6315,1,136.2654,1479
6031,0.682,1,86.2931,7219
4080,2.336,1,11.7686,685
763,2.733,1,85.0015,2350
1548,0.3655,1,53.3104,3536
7299,0.3655,1,162.0378,1974
2755,0.3655,1,120.7901,446
404,0.3655,1,39.6548,6432
4819,0.3655,0,70.2638,949
4393,0.3655,1,122.6968,1786
5244,0.298,0,89.7845,1558
1350,0.298,1,85.5468,6476
1811,0.19,1,38.2753,2620
6094,0.19,1,49.0408,6370
5921,0.0805,1,200.0225,7014
7521,0.4335,1,40.3268,6669
2099,0.972,1,89.3099,3376
3889,1.1075,0,103.1213,7470
5035,1.4252,1,22.8035,7310
5225,1.1967,1,197.624,7238
1388,0.0197,0,108.6244,7243
4894,-0.2433,1,78.1089,3464
5742,0.3527,0,32.73,2772
5596,-1.1753,1,76.0345,608
335,-1.0913,1,127.0797,5776
2844,-0.5688,1,171.9978,197
3654,-0.4938,1,36.6742,5151
4371,-0.2753,1,79.9828,2165
156,-0.1333,1,86.1931,6028
1141,-0.0108,1,89.0351,5090
6794,-0.0108,1,73.6156,4898
2285,-0.0108,1,46.8882,7567
5464,-0.0108,1,47.2705,5091
6800,-0.0108,1,100.7137,3909
816,-0.3773,1,83.8153,5929
5898,-0.3508,1,87.7268,3214
5137,1.2187,1,54.0786,2511
860,1.2187,1,126.5701,7325
1765,1.1912,1,82.1736,315
2561,1.2332,1,25.8118,2458
2877,0.6462,1,87.5571,4552
6845,1.5577,1,80.6923,493
91,1.5692,1,159.7537,4045
5623,1.5692,1,87.9801,5705
7163,1.5692,1,80.4767,7215
1342,-0.1013,1,116.7604,2784
444,-0.8648,1,104.9774,5603
5372,-0.7918,1,53.5374,7286
3203,-0.7018,1,96.6863,1247
5185,-0.7018,1,89.3155,1365
3092,-0.5818,1,39.5885,1615
7389,-0.5818,1,44.5112,4275
5174,1.7037,1,87.6427,2988
1230,1.2502,0,186.0168,5443
4934,1.2502,1,49.6009,5771
3831,1.2112,0,56.3072,2948
6268,1.5457,0,81.4325,6352
5489,1.4937,1,51.4004,3926
3419,1.0762,0,162.39,3561
2235,0.7047,1,70.7743,7247
3383,0.6557,0,93.4679,5597
6852,-0.0258,1,199.1394,3282
1463,-0.1188,1,72.562,6857
1721,0.0387,1,77.4661,4630
2667,0.0692,1,257.3582,4757
6001,0.4637,1,60.0521,3792
5373,0.9212,1,119.3995,4204
6146,0.9212,0,95.2064,3625
6366,0.1892,1,131.7014,1983
4334,0.4262,1,65.025,5
3393,-0.4403,1,71.6415,7260
5134,0.0637,1,33.989,1557
1494,0.0637,1,91.7606,3812
6055,0.0637,1,55.599,9
3843,0.7661,1,119.3838,6359
7016,0.7661,1,34.3984,7431
5155,0.2931,1,81.4632,4336
6067,0.0316,1,105.7095,5423
2080,-0.3694,1,33.0038,3871
6748,-0.6259,1,53.4158,5040
1067,-0.6289,0,40.5,1822
4873,0.3796,1,195.5026,7227
3748,0.4496,1,65.3758,6559
6735,1.2751,1,22.8254,1926
819,1.2821,1,79.2275,198
1097,1.4196,1,57.4217,5410
7546,1.6806,1,25.318,3807
5421,0.8401,1,43.523,7539
4049,0.8401,1,21.006,6613
6954,1.7096,1,75.3127,6813
3339,0.7296,1,47.5395,3270
5364,0.7876,1,53.3526,882
2948,0.9126,1,35.3553,4904
6028,1.1966,1,34.6482,7563
909,1.5841,1,33.0038,7148
491,2.3686,1,14.5086,5147
1372,2.8676,1,63.0079,3115
6908,-0.1774,1,70.9119,2028
6071,0.5216,1,82.0,3112
5840,0.5216,1,87.1622,7392
4282,0.5216,1,128.6546,6633
3984,0.5216,1,126.7517,7484
965,0.5216,1,38.2688,7142
703,-0.1259,1,65.622,4957
592,-0.1504,1,68.7841,892
82,-0.1094,1,104.9405,4759
1439,-0.2199,0,16.1941,3259
6846,0.1626,0,89.0421,4504
4787,0.5371,1,12.9035,3540
6356,0.9811,1,34.7311,590
469,1.9801,1,118.442,3856
838,1.5631,1,54.811,5723
2418,0.2201,1,89.3658,707
2338,0.9971,1,24.6982,255
181,1.1616,1,54.555,2701
3923,1.9266,1,29.5677,3063
5998,0.6921,1,195.1852,3604
7245,0.6921,1,69.7155,868
510,0.5921,1,33.0151,6957
7004,0.4866,1,67.1956,6177
3396,-0.0924,1,104.9011,1464
1066,-0.5169,1,110.5,6116
7028,-0.5169,1,70.5018,6969
6533,0.7161,1,51.9711,3347
305,1.1741,0,99.5314,1661
1220,1.1741,1,93.484,2331
5837,1.1741,0,34.0147,5515
3157,0.8831,0,49.6488,134
2129,-0.3974,1,59.0,104
385,-0.0299,1,58.86,7418
2375,0.3751,1,53.5023,6524
4255,0.7396,1,42.0476,6974
3704,1.1346,1,41.0122,2222
3575,1.6111,1,41.4035,193
6910,0.2201,1,151.7976,6945
6411,-0.3409,0,100.8588,2880
6085,-0.7339,1,118.2582,1724
3241,-0.1684,0,89.0688,561
1925,0.3171,0,126.0258,4976
5963,0.4221,1,141.5221,6654
1434,0.9836,1,129.0446,4814
6958,0.7796,0,123.504,891
6039,0.7796,0,73.4932,2493
311,0.3036,0,60.1041,2290
4917,0.3036,1,83.8824,7015
915,0.3036,0,61.8466,3703
2674,0.3036,0,30.1081,591
7538,-0.3204,1,17.9513,6180
2807,-0.8059,1,127.9385,366
7128,-1.1764,1,93.9415,6375
6123,-1.1764,1,24.0104,7550
5640,-1.4284,1,6.7268,3000
5924,-1.6134,1,54.8657,2075
6919,-0.8904,1,260.0173,1168
5052,-0.8904,1,102.461,7009
6938,-0.4489,1,22.6385,3174
4571,-0.1324,1,125.504,7296
3787,-0.1324,1,85.3756,1590
3470,0.8376,1,50.7986,1488
4122,1.2396,1,84.7894,4545
4388,0.3595,1,115.2964,6523
2873,0.326,1,3.6401,4005
6186,0.3155,1,77.5403,4192
3285,0.2235,1,86.0712,202
2806,0.2765,0,23.0054,1938
2289,0.2765,1,6.0208,3382
2250,0.2725,1,77.3838,4958
7553,0.2055,0,72.0139,4132
3215,0.2535,0,96.1587,5052
6035,0.273,1,39.9406,2214
1586,0.273,1,131.0439,4422
1991,-4.3255,1,39.1216,6595
106,0.675,0,74.0169,3933
1772,0.675,0,44.9055,2352
4453,0.098,1,58.1808,5528
3707,0.098,1,177.1384,3478
1840,0.098,1,32.8824,4059
2321,-0.1215,1,52.1177,5707
6000,-0.07,1,19.2094,2686
960,-0.07,1,71.7809,5213
1299,-0.0755,1,49.1172,376
1045,0.4355,1,76.8847,5048
6370,0.114,1,115.3354,160
5940,0.1625,1,47.2652,2179
754,0.245,1,57.8014,7052
3401,0.3625,1,87.7411,6548
5569,0.3805,1,62.55,2737
6440,0.5545,1,54.3622,4010
109,0.5545,1,117.72,3049
3505,0.3425,0,82.2253,6092
4136,0.282,0,31.0161,4014
7540,0.282,0,36.6742,3759
1387,0.282,0,109.6688,1244
6955,0.152,1,122.451,7102
851,0.278,1,58.0452,1049
213,0.278,1,21.5523,7160
2251,0.0375,1,226.6991,3062
4278,0.085,1,13.0863,1881
3497,0.1125,1,101.6231,463
4245,0.1125,1,82.5742,2998
7500,0.114,1,4.9244,1797
5654,0.19,1,40.6079,1432
7423,0.3265,1,12.51,5407
5913,0.3265,1,11.2805,4720
3555,0.3265,1,8.2765,7188
5397,-0.1645,1,85.8735,4827
458,-0.1885,1,65.6144,7264
5173,-0.0835,1,87.3284,1521
2547,-0.0835,1,85.6417,6878
7003,0.3835,1,70.0179,4672
7177,0.545,1,42.6878,1355
7021,0.4895,1,124.2508,1046
5482,0.025,1,162.2876,4000
4705,0.1335,1,85.6169,761
6760,0.3965,1,85.0368,5442
334,0.3965,1,74.9533,583
1431,0.3965,0,39.702,5832
5612,0.3965,0,91.7824,393
4494,0.35,0,39.3224,2702
7402,0.35,1,71.2969,5772
6637,0.361,0,47.8566,3671
3379,0.0843,1,27.2809,2173
3269,0.0843,1,37.716,2593
3661,0.1578,1,90.7772,1402
4303,-0.0602,1,71.1354,2310
5520,-0.0327,1,131.4962,7251
6388,-0.0257,1,119.8509,2427
6815,0.3303,1,63.9727,4656
894,0.2183,0,110.3959,2696
4368,0.1348,1,17.9513,6625
3617,0.1348,1,40.3268,2401
3892,0.4253,1,81.2481,2801
7269,0.5933,1,75.3077,5728
5978,0.3528,1,63.6573,196
3639,0.2188,1,55.0,3432
1068,0.4268,1,7.5664,507
3655,0.4268,1,100.5112,285
3392,0.3513,0,51.0025,7558
2265,0.3423,0,40.8044,1406
5230,0.3423,0,54.7083,3744
4192,0.1743,1,285.2337,5551
4076,0.0883,1,96.9961,6670
6905,0.0443,0,102.0306,5137
5867,0.3018,1,105.9056,4278
4809,0.3018,1,182.2231,7273
6893,0.3018,1,84.9294,5631
1267,0.3018,1,145.5378,6853
7596,0.2118,1,83.0,3360
2886,0.4043,1,58.8154,1099
397,0.2753,1,72.1006,110
5201,0.3198,1,53.612,5556
6471,0.2743,1,99.1413,6322
3244,0.2633,1,132.8768,475
1897,0.2548,1,51.2957,1490
5135,0.2248,0,40.6971,5691
1770,0.1363,0,88.4265,2428
7057,0.1538,1,22.0511,6139
3759,0.0583,1,6.8007,5736
1418,0.0143,1,13.7931,7382
6806,0.0383,0,81.4125,3078
1003,0.1548,1,44.7353,1064
4301,0.1493,1,72.2721,3351
3799,0.1623,0,55.4617,456
1005,0.399,1,59.0635,304
1081,0.3255,1,92.7699,4944
7437,0.1495,1,29.6522,4670
2809,0.2245,1,61.0123,4523
1731,0.323,1,86.0233,4311
5091,0.38,1,44.0596,7174
2086,0.38,1,135.7663,5437
2662,0.38,1,51.0221,1703
3674,0.3765,1,76.9172,4316
1635,0.142,1,21.7083,5236
4521,0.142,1,84.4038,1192
4331,-0.0245,1,75.2629,5717
201,0.003,0,144.0391,3934
2174,0.003,0,34.7131,1501
3827,-0.001,1,91.2921,632
964,0.152,1,79.7057,2448
5004,0.8115,1,33.8895,1193
3627,0.8115,1,134.5706,1679
1942,0.4255,1,113.554,2006
6359,0.222,1,77.0876,3058
3025,0.1395,1,59.3633,5422
3391,0.1325,1,70.1231,6827
376,0.1325,1,64.5155,3200
3367,0.2685,1,107.1972,4085
1251,0.0925,0,99.2283,6947
5411,0.3665,1,411.5984,2152
3680,0.3245,1,80.5062,472
2448,0.2495,1,111.8626,4505
5846,-0.0595,1,51.923,2991
5294,-0.0275,1,44.8693,2491
724,0.281,1,27.2947,1867
3565,0.3645,1,24.3311,5074
6457,0.09,1,19.2419,6031
1176,0.1465,1,24.0052,5725
3176,0.1265,1,50.7568,6743
6702,0.1925,1,68.6385,6496
5851,0.2535,1,23.2002,6687
6344,0.2535,1,64.6239,503
4651,0.29,1,83.3142,1249
4786,0.29,1,53.9189,1366
2902,0.3805,1,90.068,6537
5113,0.389,1,96.3379,1273
6969,0.389,1,82.2572,6065
1886,0.389,1,84.8999,1151
2524,0.1895,1,113.2486,1048
598,0.1135,1,56.029,3549
4614,0.0815,1,100.7782,6155
30,0.3095,1,129.717,6466
1170,0.3095,0,145.6022,5993
3526,0.3121,1,122.4918,4224
7141,0.2776,1,94.0213,832
6081,0.2776,1,120.2206,5523
3558,0.2071,1,27.2259,7032
2120,0.0561,1,84.4349,5084
3087,0.4406,1,53.5934,1083
2494,0.4406,1,76.2512,2654
561,0.3768,1,54.7403,5775
5003,0.3768,1,72.8011,7379
3397,0.2053,1,79.0728,4584
3323,0.2188,1,143.5078,6786
6459,0.2188,1,71.5,2162
331,0.3113,1,104.1693,1517
4422,0.3143,1,85.8662,938
7274,0.1603,1,38.4513,7569
6975,0.3238,1,77.1038,1773
3864,0.3263,1,62.5859,4572
191,0.2028,1,100.5012,6597
3533,0.2093,1,65.3165,6030
2408,0.2883,1,65.7305,2542
6105,0.4828,1,99.6807,1639
2379,0.1438,1,55.509,4028
4172,0.1228,1,72.5,7276
2275,0.1228,1,62.0081,5493
1745,0.2893,1,57.1183,1567
1038,0.2663,1,23.4094,445
1425,0.2923,1,50.6211,2996
1361,0.2908,1,36.9121,286
4017,0.2908,1,211.0024,1082
4162,0.2468,1,77.8412,6657
6692,0.2878,0,76.0805,6815
1286,0.2878,1,52.5024,2003
584,0.2943,1,37.0844,5740
2095,0.3003,1,63.8847,4967
6304,0.0893,1,53.782,4375
6875,0.1433,1,44.5112,4784
7135,0.1523,1,25.0799,7164
130,0.2108,1,34.2381,6105
3142,0.3958,1,55.0091,500
4788,-0.0077,0,44.5028,5169
3529,0.2143,1,56.5796,5864
570,0.2428,1,84.0773,209
78,0.2428,1,107.4349,2266
945,0.1218,0,105.7462,937
2223,0.4563,1,104.8821,6772
2478,0.3633,1,74.8131,4148
416,0.1698,1,97.6281,785
5539,0.2128,0,103.5302,2150
5922,0.2128,1,92.2849,3978
566,0.1693,0,93.5655,7413
152,0.1693,0,67.0466,7010
172,0.1693,0,80.6381,6455
1411,0.1793,1,107.2905,7376
1476,0.1793,1,65.1498,6489
1726,0.1263,1,162.9801,2258
1513,0.2073,1,76.1988,6611
4105,0.2073,1,36.0174,7316
3636,0.1338,1,42.0268,5761
186,0.4138,1,43.6578,5301
2058,-0.0367,1,73.42,3184
6502,-0.0072,1,107.379,5927
1392,-0.0072,0,134.5158,5591
3242,0.1143,0,131.3202,6758
6841,0.1143,1,44.5,373
5968,0.0933,0,59.298,1269
1964,0.1563,1,82.4924,4580
3445,0.2798,1,73.0616,60
4205,0.2953,1,51.0098,2807
4488,0.2953,1,80.4254,2809
4208,0.2953,1,98.2573,1201
6227,0.2953,1,57.5543,4955
3337,0.2953,1,61.5183,1430
5738,0.1313,1,123.7437,7152
4921,0.1223,1,112.7918,5769
3882,0.1223,1,72.5431,497
4468,0.1563,1,89.5391,2914
1482,0.1563,1,32.3805,5230
2800,0.1753,0,86.8692,5971
3810,0.1356,1,36.3662,6221
6672,0.3946,1,76.4739,4471
5465,0.1886,1,56.8595,1716
3081,0.1781,1,44.8693,130
6952,0.2141,1,61.711,963
7230,0.4466,1,20.7966,5610
6378,0.4466,0,46.7787,1667
932,0.4466,0,55.0818,2480
692,0.4466,0,85.5716,438
1421,0.4466,0,144.5424,2818
4943,0.3086,0,94.5053,6364
609,0.3086,1,33.5149,6159
6725,0.3086,1,70.1445,425
1370,0.2551,1,111.9565,4367
3466,0.1916,0,101.8332,1161
3468,0.1916,0,9.7082,4861
7354,0.0921,1,59.1354,4811
5753,0.0921,1,55.8234,2722
6319,0.0681,1,63.0971,1183
2332,0.0941,1,44.5112,2055
4761,0.0941,1,45.0139,6718
6400,0.1101,1,153.8059,2949
2422,0.1591,0,52.3689,965
4145,0.1591,0,36.9121,658
5576,0.3011,1,49.4292,7564
941,0.3416,0,36.6674,5718
2193,0.3416,0,76.2529,7323
1760,0.3416,0,49.3077,2930
3980,0.3416,1,47.6917,7372
5058,0.3596,1,23.1193,4432
4586,0.3191,1,14.089,7201
1082,0.3191,1,87.0919,3710
4620,0.3196,1,78.1937,6928
4650,0.3426,1,69.5072,5553
7147,0.1081,1,38.7621,2053
5387,0.1081,1,80.3275,1333
3083,0.1081,1,55.563,4985
712,0.1656,1,54.722,5317
4114,0.2166,1,32.8938,7442
4135,0.2166,1,58.5875,253
1257,0.1576,1,67.8178,1456
76,0.1456,1,69.9732,3336
5076,0.2346,1,155.1403,3212
3305,0.1741,1,75.0,6939
3941,0.1646,0,56.4845,945
112,0.1916,1,102.9393,828
3936,0.1916,1,94.9763,4836
317,0.1916,1,20.5973,4339
2960,0.2041,1,71.3442,1451
4583,0.2041,1,76.5261,6720
5765,0.0265,1,79.8326,7038
888,0.276,1,64.0312,5268
618,0.276,0,62.9682,4732
6500,0.2395,0,30.8869,6173
7350,0.2595,1,124.5361,2723
216,0.2595,1,39.3573,5751
6276,0.017,1,36.0139,3930
2291,-0.005,1,76.6045,2826
6515,0.1385,1,55.4437,1629
4505,0.1385,0,84.0967,1184
4451,0.1385,0,64.4224,3391
35,0.0165,0,50.589,2974
1621,0.0165,1,83.0437,3629
7296,0.0165,0,83.1655,1749
4914,0.019,0,5.2202,6078
1075,0.044,0,85.2877,5752
187,0.044,0,79.267,4860
4859,0.044,1,43.1567,5269
4848,0.044,1,65.0481,2001
4347,0.0015,1,51.0025,3271
6646,0.108,1,69.5845,4600
5290,0.108,1,65.0077,123
3501,0.108,1,45.2769,1062
3672,0.1475,1,187.9794,5111
6383,0.2085,1,99.985,3848
6141,0.2085,1,99.5013,6500
1510,0.2085,1,122.8302,4352
5025,0.117,0,49.5,1819
1360,0.1275,1,27.0185,5300
6207,0.0705,1,75.0417,5468
6542,0.0405,0,64.8556,1107
2029,0.069,0,44.6794,7589
5456,0.0755,1,64.8556,6497
6525,0.074,0,93.9415,6417
2204,0.046,0,46.4812,2286
884,0.1755,0,23.0705,2036
5643,0.1935,0,109.3995,2089
4448,0.1935,0,20.0998,1907
5820,0.1935,1,10.5475,1914
7241,0.168,1,109.7474,6962
5553,0.2075,1,193.9826,5424
2434,0.2075,0,80.0656,6882
4443,0.2075,0,73.3348,2953
148,0.2075,0,94.5013,7322
6853,0.133,0,59.7599,6344
7079,0.1135,0,73.4456,3287
2521,-0.0385,0,34.0588,4219
2137,-0.0385,0,28.7141,964
4708,0.03,0,32.573,6712
5538,0.0435,0,32.6535,411
7603,0.0435,1,67.7956,6884
2901,0.0435,1,146.113,2740
4133,0.0315,1,162.0008,4179
1219,0.015,1,166.512,4082
7363,0.0295,1,62.5859,4578
5501,0.0295,1,169.5361,3580
2691,0.0295,1,142.5079,4240
6554,0.02,1,151.0075,5196
581,-0.0025,1,157.0199,6649
2920,-0.0625,1,82.8734,5331
387,-0.041,1,89.5056,5148
1271,0.2625,1,120.5985,3680
2785,-0.0635,1,63.7201,6789
977,0.021,1,17.6777,3526
3532,0.2775,1,105.0,232
4543,0.2775,0,87.4757,5871
3057,0.214,0,154.8362,1799
6781,0.1015,0,123.415,3139
5474,0.186,1,69.4622,4620
1985,0.211,1,103.6207,5217
7248,0.211,0,150.03,3973
3677,0.2655,1,81.0015,3675
374,0.2655,1,65.5305,1967
1929,0.2655,1,58.6195,4713
6719,0.27,1,24.4591,7048
7512,0.27,1,113.2486,4872
6119,0.27,1,61.0942,4083
7270,0.01,1,91.0055,3409
6837,0.01,0,70.6417,1807
3319,-0.0,0,12.083,1015
519,-0.0285,0,46.8108,2217
323,-0.0285,0,45.722,4303
1874,0.0335,1,60.2764,6379
525,0.0335,0,13.4629,3593
1951,0.0335,0,45.1774,1588
5826,-0.0385,0,53.0024,703
2696,0.034,1,18.868,2543
3399,0.0655,0,94.5846,1055
5516,0.091,1,32.9848,1737
3943,0.091,1,53.3667,2411
2918,0.091,1,178.0253,146
3049,0.091,0,60.3925,1232
3334,0.065,0,161.3722,4564
1215,0.0735,0,68.6331,7156
1410,0.089,1,83.4341,447
957,-0.1263,1,183.301,5567
110,-0.0378,1,176.5113,3105
4052,-0.0378,1,55.8055,362
5188,-0.0378,1,94.2828,5440
523,-0.0493,1,113.6101,4062
828,0.0182,1,67.5296,6986
2000,0.0287,1,74.8766,6769
368,0.0942,1,99.1426,1482
979,0.4907,1,44.139,3098
1610,0.4907,0,78.6018,6943
117,0.4907,0,49.5631,394
2695,0.4907,0,33.7231,1234
393,0.4627,1,37.1012,3216
3153,0.3587,0,37.9111,3940
1793,0.3452,0,44.9361,1092
6937,0.3742,0,259.3781,5900
2286,0.4992,1,230.7054,4460
2066,0.4992,1,22.6991,5291
6453,0.4992,1,26.5754,3335
3708,0.5142,1,72.7496,2153
2106,0.5272,1,32.5038,2850
4807,0.5272,1,124.6405,910
5142,0.5697,1,46.669,4496
3196,0.5697,1,232.0183,1039
6652,0.5697,1,137.9311,2890
4638,0.5092,1,61.8466,6237
4037,0.5092,1,84.0669,6321
6172,0.4552,1,57.6238,222
5634,0.1977,1,181.4084,1189
1855,0.1762,0,51.2372,1616
5674,0.1567,0,68.2001,1096
4115,0.1567,0,67.2031,6131
5945,0.0502,1,131.577,6698
6163,0.0487,1,88.0014,7145
820,0.0487,1,199.0659,7466
550,0.0487,0,50.2842,6848
3544,0.0487,1,85.92,2576
5222,0.0237,0,60.9016,6325
2568,0.0157,1,88.2057,2467
1214,0.0157,1,83.5135,6163
4241,0.0442,1,88.2638,2374
4972,0.1432,1,55.6529,873
637,0.1432,1,66.0303,59
6614,0.0802,1,194.4287,6181
7346,0.1272,1,54.0093,1594
798,0.1272,0,143.014,6870
1644,0.1602,1,236.952,272
1198,0.0687,1,82.3772,4862
3612,0.1287,1,38.461,5477
3879,0.1542,1,53.8516,3954
1340,0.1542,0,91.8069,6068
672,0.1202,1,18.527,1262
7283,-0.0908,1,104.1597,5596
6156,-0.0393,1,34.1248,7482
7144,-0.0393,1,35.6721,5358
5697,0.1942,1,149.7005,1027
4343,0.1942,1,88.7764,1706
2077,0.1052,1,27.0416,5540
3921,0.1052,1,66.5169,3367
4409,0.1052,1,49.5404,2328
3547,0.0457,1,49.1757,179
1409,0.1637,1,65.9242,3503
1324,-0.0293,1,76.3692,1213
2616,-0.0293,1,57.1074,3221
5298,-0.0453,1,211.7859,7245
5716,-0.0453,1,59.7013,6775
7067,0.1347,1,6.5192,4610
5295,0.1347,1,52.8867,5684
1994,0.0997,1,68.7314,6756
3893,0.0932,1,73.9003,2773
6659,0.0167,1,204.0245,3578
5203,-0.0303,1,23.5053,3196
3277,-0.0403,1,44.7465,1250
6987,-0.0403,0,68.1487,7490
2202,-0.0758,0,43.9118,302
2238,-0.1108,0,65.6906,308
1857,-0.0998,0,40.5771,3120
6014,-0.0998,1,20.2299,3706
4951,-0.0998,0,39.1184,6234
6483,-0.0998,1,64.8787,2719
2748,0.0422,1,93.6056,3850
6744,0.0487,1,91.4945,5446
3961,0.3377,1,63.0496,293
2830,0.3362,1,29.904,2129
176,0.3402,1,48.0521,5390
4992,0.3402,1,67.3146,6381
3594,0.2667,1,50.4505,1259
6499,0.2777,1,67.1007,5853
4697,0.2777,1,31.504,6307
