all/jannis_table_0_0.class,all/jannis_table_0_0.V4,all/jannis_table_0_0.V46,all/jannis_table_0_0.V54,all/jannis_table_0_0.V42,Key_0_0
1,0.34961,0.900257,1.01164,9.96835,3046
0,0.92067,0.526804,0.201489,17.8096,23156
1,0.448004,0.291711,0.0543894,44.1048,47605
1,0.568847,0.543391,0.129683,18.5181,30862
0,0.410867,0.343577,0.386717,18.5609,17798
1,0.458902,0.459261,0.477769,54.7037,42229
0,0.382752,0.482368,1.01202,39.3888,56524
0,0.502117,0.583864,0.343981,53.1997,47561
1,0.439778,0.539131,0.402698,67.3515,43130
0,0.703726,0.162945,0.476776,25.6718,16396
1,0.446682,0.594112,1.02073,9.12141,17147
0,0.200705,0.868162,0.12299,31.9433,3391
0,0.484122,0.085537,0.145299,5.99143,22573
1,0.349725,0.287365,0.970388,55.518,26717
0,0.526374,0.516154,0.0698862,65.592,32617
0,0.785143,0.11421,0.908094,11.7833,9069
1,0.0442295,0.781206,0.177654,10.6722,22805
1,0.958609,0.569427,0.0582758,72.4253,54215
1,0.495503,0.243527,0.0769845,42.6091,39381
1,0.321558,0.554728,0.315854,25.3338,39104
1,0.897749,0.524967,0.088942,85.8318,8831
1,0.196357,0.475656,0.996963,35.9939,7324
1,0.445642,0.593669,0.0842702,44.0681,57408
0,0.298286,0.481058,0.092232,60.5415,45364
1,0.143111,0.154677,0.916556,68.3396,12678
0,0.569246,0.571474,0.0365201,56.2207,51139
1,0.778563,0.48466,0.0524976,30.9989,46618
0,0.261688,0.707477,0.121645,26.9768,13246
1,0.219827,0.598972,0.998525,59.1768,22049
0,0.619103,0.771177,0.740219,66.1767,28162
1,0.284826,0.958613,1.02218,24.9414,7269
1,0.757219,0.913605,0.816332,22.2953,24860
0,0.501608,0.458535,1.01038,71.6191,8539
0,0.37406,0.581161,0.0702199,7.81304,47346
1,0.371654,0.373134,0.227002,15.8737,1440
1,0.907229,0.451498,1.01758,25.6654,37446
0,0.0913193,0.493586,0.0607371,8.19665,7215
1,0.253462,0.507384,0.153069,54.1266,56624
0,0.0535255,0.811861,0.369898,10.8807,45408
1,0.494015,0.512001,0.788169,19.2086,54562
1,0.386186,0.253773,0.616351,21.3605,18290
1,0.411428,0.90255,0.362267,42.586,27391
0,0.132574,0.306956,0.925385,20.3386,20175
0,0.49527,0.385193,0.7788,36.4312,16750
1,0.102915,0.745444,0.0669014,7.21246,33990
0,0.431615,0.33538,1.00875,23.7324,46477
1,0.786456,0.456707,0.131486,19.3424,53917
1,0.559782,0.162375,0.100358,42.8467,6009
0,0.618019,0.488249,0.289216,22.4676,28569
0,0.595542,0.803342,0.959898,27.138,21642
0,0.143196,0.60258,0.0357981,33.8656,4002
1,0.413858,0.509032,0.0657808,50.4961,6386
0,0.629906,0.645507,0.273457,8.32486,48785
1,0.544954,0.591974,0.112817,31.5492,32250
1,0.92724,0.516464,0.069166,1.1454,31281
1,0.852394,0.776764,0.997213,32.8875,49610
0,0.949484,0.685635,0.141881,49.2002,33723
0,0.498843,0.512526,0.17417,28.7909,38161
0,0.281913,0.153626,0.139913,13.2579,51761
1,0.310344,0.249266,0.995392,61.5495,26229
0,0.611454,0.439585,0.0955068,46.9533,35646
0,0.568894,0.462606,0.397236,36.2656,8885
1,0.772812,0.505478,0.08374,12.3309,48730
1,0.484911,0.680632,0.218125,61.0488,47032
1,0.753223,0.565439,0.972822,6.17278,12548
1,0.598544,0.493384,0.896574,30.3484,49773
0,0.270417,0.464199,1.09702,10.3978,57456
1,0.577752,0.593442,0.963334,12.3278,11394
1,0.645917,0.768515,0.213509,23.4132,13199
0,0.251474,0.338355,1.00515,13.8401,23896
0,0.492202,0.651273,0.736676,41.8792,4472
1,0.163975,0.480105,0.181137,0.902128,2576
1,0.428751,0.541176,0.037398,19.5133,44509
0,0.511058,0.170933,0.0946718,35.1603,23377
0,0.848225,0.408076,0.135828,7.23877,3332
1,0.496523,0.443102,0.255619,21.5277,13068
1,0.529556,0.95541,0.488534,5.22826,44145
0,0.714371,0.404309,0.0768515,37.7916,48971
0,0.148744,0.299866,0.159264,6.39786,39189
1,0.40676,0.462555,1.01737,40.9509,51754
0,0.0934307,0.419626,0.258591,33.1203,33366
0,0.477413,0.589998,0.107691,49.6179,8408
0,0.6282,0.956682,0.911736,21.4305,43195
1,0.314565,0.960397,0.148959,44.7986,33506
1,0.457127,0.715464,0.100734,32.817,35059
0,0.942117,0.904498,1.00014,62.4134,50213
0,0.901216,0.167954,0.275322,50.8075,8380
0,0.513501,0.491855,0.837615,40.5602,4363
0,0.0348649,0.0622621,0.993567,55.1397,50661
1,0.576157,0.762461,0.295577,51.2054,4341
1,0.891713,0.498741,0.345817,20.4181,14874
0,0.465975,0.206654,0.138881,14.4279,1206
1,0.146238,0.473052,1.11731,53.8344,38595
1,0.675997,0.529153,0.975773,34.1703,34082
1,0.153967,0.890572,1.09566,39.0719,21077
1,0.766201,0.863948,1.00918,34.8422,19940
1,0.543134,0.777355,0.635687,14.4448,41259
0,0.232879,0.47414,0.333913,58.2201,3903
0,0.426251,0.477901,0.213114,27.5769,53466
0,0.525682,0.407906,0.528647,43.0455,49536
0,0.895603,0.496645,0.88074,4.20365,15274
1,0.284191,0.323576,0.365859,25.1273,21394
0,0.143103,0.75686,0.169603,31.2826,11110
0,0.493549,0.455439,0.178669,50.1352,18152
0,0.625182,0.171881,0.448448,29.4714,27030
1,0.740985,0.0908325,0.941835,35.1811,48902
1,0.619361,0.491014,0.582012,40.6554,29491
0,0.856806,0.166188,1.09447,18.5126,12492
1,0.404822,0.352866,0.938616,32.6005,40237
0,0.493698,0.179758,0.597543,75.2367,45263
1,0.394067,0.588705,0.397768,8.88148,6534
0,0.463185,0.515043,0.109004,28.6056,7479
0,0.519347,0.488068,0.169192,26.6384,27266
0,0.456103,0.890975,0.302206,80.7128,10242
0,0.975364,0.372477,1.02941,29.841,41393
0,0.824504,0.307517,0.395632,49.7039,30482
0,0.117049,0.483957,0.12232,56.3651,53485
0,0.26853,0.615338,0.360173,48.1116,37844
0,0.445277,0.37554,0.113833,53.4211,18430
1,0.354404,0.564192,1.1304,63.7902,56142
0,0.547524,0.540755,0.918135,24.6649,29267
0,0.495663,0.367886,0.108145,8.50996,8143
1,0.317838,0.0390955,0.986806,44.5823,27095
1,0.782657,0.712166,0.0906291,66.5257,44986
1,0.0549074,0.637249,0.178549,36.9186,20166
1,0.483864,0.393256,0.101767,9.87005,12663
0,0.865218,0.450285,0.0693181,27.8772,35576
0,0.540553,0.775447,1.126,9.37726,25388
1,0.487934,0.544921,0.827434,62.1123,20203
1,0.788332,0.555719,0.315976,34.0049,9648
0,0.37012,0.262561,0.810457,13.8117,19680
1,0.80195,0.580036,0.390102,29.8032,23293
1,0.493994,0.491121,0.888387,8.5605,50587
1,0.971393,0.515492,0.241268,29.171,57370
0,0.514256,0.435809,0.0749917,21.5308,9623
0,0.63463,0.327165,0.175653,26.4617,38386
0,0.444144,0.463031,0.174559,47.354,52159
1,0.395671,0.572363,0.606393,8.4031,37060
0,0.80758,0.492986,1.12439,29.1232,42436
1,0.845721,0.671296,0.285102,36.804,35125
0,0.500291,0.43655,0.0733097,14.8675,27018
1,0.423176,0.213629,0.33323,6.8083,2384
1,0.488087,0.460535,0.115136,52.8545,48817
1,0.270505,0.43333,1.08191,13.7635,26502
0,0.590708,0.927073,0.882097,36.3668,24752
1,0.722168,0.297823,0.992186,60.0419,34005
0,0.207146,0.900786,0.303483,23.4102,3690
1,0.352444,0.593217,0.967763,25.9627,47687
1,0.451929,0.966093,0.0979142,34.1127,37157
0,0.450715,0.537116,1.09974,33.1643,28317
1,0.633641,0.856929,0.965048,29.9735,28849
0,0.0314794,0.561089,0.170431,22.8156,49760
1,0.172017,0.793051,0.260002,36.4757,44798
0,0.142493,0.490507,0.198546,5.03168,42851
0,0.845151,0.553173,0.95208,43.8498,17638
1,0.940833,0.707251,0.343766,46.2223,8534
1,0.590786,0.260776,0.399664,45.8331,19647
1,0.433923,0.163385,0.158475,27.9107,45221
1,0.956289,0.833715,0.995656,15.681,20336
1,0.423466,0.507723,0.311035,17.6207,27244
1,0.264002,0.156521,0.367843,13.0656,4343
1,0.299606,0.730132,0.260688,28.5869,35557
1,0.416317,0.793018,1.1208,34.344,185
0,0.321392,0.358086,0.816711,34.6171,57328
1,0.727464,0.492601,0.470802,58.5266,45358
1,0.674766,0.496134,0.156021,82.8094,41712
1,0.968154,0.464443,0.262929,49.5985,4087
0,0.516218,0.701627,0.439112,33.8596,55010
1,0.169215,0.513151,0.49598,20.8198,25338
0,0.504197,0.114033,1.14487,19.0908,29531
1,0.530135,0.829017,0.360202,23.6266,53153
0,0.547996,0.513174,0.373541,12.2394,27241
1,0.518786,0.727859,0.387452,28.3397,12162
0,0.456032,0.439134,1.10412,15.8151,39643
0,0.563967,0.248294,0.205262,33.3177,28488
0,0.587523,0.520293,1.19165,26.2196,35620
1,0.503145,0.469208,1.24162,66.5598,43364
0,0.503291,0.698013,0.548406,21.6761,45262
1,0.671427,0.562177,0.214259,25.6379,37318
0,0.109014,0.912782,0.634102,29.9925,17498
0,0.469849,0.0623691,0.0673601,0.769129,7078
0,0.544793,0.487668,0.558964,63.2658,35680
1,0.536328,0.474674,0.9997,19.1074,20561
1,0.333291,0.541623,0.31945,17.1497,1263
0,0.799464,0.57957,0.500274,46.9062,48454
1,0.602213,0.525489,1.00595,33.2585,1069
1,0.203801,0.82679,0.282643,22.6486,14895
1,0.887939,0.912732,0.946412,47.415,26132
0,0.219231,0.597153,0.175125,18.1031,50451
0,0.438563,0.471841,0.134742,49.278,39784
1,0.345866,0.329658,1.04964,23.7038,1771
0,0.482703,0.695994,0.337067,29.4032,6254
0,0.924274,0.43427,0.33003,35.0604,1734
1,0.962628,0.50845,0.981083,42.7665,17975
1,0.361809,0.259421,0.496832,29.4277,46479
1,0.909547,0.28727,0.247607,30.6432,470
0,0.508788,0.795728,0.25413,88.6119,18940
1,0.952586,0.586628,0.109714,26.1684,25585
0,0.471678,0.281785,0.0736633,66.8942,19231
1,0.0596563,0.489557,0.0494723,15.9378,51648
0,0.369242,0.414516,0.250098,62.129,43489
1,0.226276,0.577783,0.140946,13.1144,26407
1,0.113531,0.0704509,0.557951,14.7539,44002
1,0.516891,0.814453,0.11204,24.9824,29480
1,0.205049,0.147406,0.972875,32.8432,22406
0,0.579494,0.506255,0.979211,48.2823,10824
1,0.68002,0.366049,0.409031,33.2563,52348
1,0.45098,0.460724,0.603001,46.4218,45261
1,0.564303,0.483521,0.607683,37.3038,21569
0,0.111221,0.436486,0.984832,28.7766,32976
1,0.957372,0.221076,0.434317,31.708,11140
0,0.608012,0.845523,1.0,56.1983,30293
1,0.589589,0.518521,0.112868,46.9123,11647
1,0.517822,0.206244,0.207418,9.88656,55772
0,0.555401,0.465233,0.0672719,13.2963,44639
0,0.7358,0.4617,0.326815,31.2302,43069
0,0.54182,0.623313,0.152241,29.9729,42601
0,0.406707,0.745088,1.40108,37.7759,32101
0,0.116865,0.507727,0.950075,39.8104,29330
1,0.304879,0.469599,0.255987,60.4919,34524
1,0.261394,0.111509,0.90878,72.67,55972
0,0.420013,0.202213,0.423916,20.3946,57477
0,0.600555,0.517501,1.02228,55.7503,26035
1,0.467342,0.671204,0.970467,19.3747,34452
0,0.0763835,0.576022,0.242232,36.2108,30408
0,0.0837436,0.465788,0.844815,26.5115,5022
1,0.44203,0.670228,0.291365,40.9527,16275
0,0.945321,0.414083,0.133189,41.7782,16048
1,0.710041,0.399576,0.0919266,32.7951,42180
0,0.657734,0.870819,0.14364,15.7772,45470
0,0.383295,0.516037,0.310386,39.1933,46839
1,0.839897,0.306488,0.984042,26.9975,16093
1,0.378698,0.828819,0.303546,7.58833,49361
0,0.250608,0.477579,1.06876,36.5909,30406
1,0.391827,0.475022,1.08932,20.1926,22338
1,0.695015,0.295297,0.3135,55.6001,6691
0,0.623134,0.311791,0.493535,42.453,56612
1,0.46753,0.476289,0.0705414,55.9011,14756
1,0.618662,0.45341,0.112167,30.4439,23677
0,0.431946,0.417585,0.303614,26.7262,37291
1,0.514164,0.537853,0.250062,59.3599,10614
0,0.837268,0.647914,0.955238,25.2418,20708
0,0.774024,0.530041,0.113665,42.2328,22700
0,0.501645,0.878436,0.69912,40.2803,15029
1,0.314812,0.519476,0.204842,37.6602,31490
1,0.882458,0.478772,0.517741,8.57443,38542
1,0.0393065,0.462502,0.0994051,26.4944,30665
1,0.521042,0.495963,0.673291,34.3638,42639
1,0.207545,0.860318,0.999188,36.0429,4789
1,0.723643,0.555075,0.440758,24.8071,21147
1,0.227913,0.530439,0.127317,19.9781,30202
1,0.0741671,0.964956,0.218558,20.713,13057
0,0.581827,0.345474,0.403362,32.5554,54895
0,0.444117,0.594095,1.0199,45.3343,41871
1,0.279566,0.473133,0.265233,21.7817,46496
1,0.238399,0.432033,0.980266,49.9758,1641
1,0.350356,0.159075,0.998573,40.7493,14936
0,0.0886668,0.339709,0.0527633,33.5587,13165
0,0.503785,0.460444,0.592984,54.9382,13752
0,0.802118,0.491209,0.278823,58.4993,42391
1,0.523391,0.222429,1.033,75.8799,22470
1,0.696609,0.489761,0.812974,67.7316,24998
1,0.641995,0.242512,0.741879,6.9555,7549
0,0.506413,0.110056,0.29158,47.7632,44431
1,0.504595,0.347481,0.0928462,22.187,23771
1,0.199083,0.957096,0.456602,55.1922,1097
0,0.489257,0.365821,0.374059,45.3527,40604
0,0.0231779,0.149082,0.585522,12.7789,4410
1,0.157201,0.700906,0.0889404,49.4232,21455
1,0.302515,0.0836405,0.469917,67.0073,53474
0,0.240488,0.510171,0.309046,18.7693,40667
0,0.976252,0.550701,0.797354,46.1474,34735
0,0.499402,0.834778,0.99901,16.9631,49633
1,0.795112,0.528553,0.255492,43.2616,21368
0,0.0683542,0.0708286,0.618567,25.4161,55816
0,0.301511,0.633461,0.120598,55.5437,15821
0,0.618076,0.180329,0.164021,36.0327,28855
0,0.477843,0.674293,1.08602,31.7919,51027
1,0.432639,0.424937,0.0759699,6.98409,28147
0,0.201069,0.497723,0.320075,15.2095,35163
1,0.766296,0.0652905,0.222478,38.3416,41360
0,0.483205,0.598348,0.262273,30.9439,53573
1,0.273399,0.265436,0.361942,75.8986,41670
1,0.282519,0.38498,0.281901,38.0684,49566
1,0.478996,0.545313,1.09647,59.3278,26188
0,0.376454,0.624374,0.106973,48.479,55101
0,0.116203,0.208173,0.489207,28.6967,18377
0,0.582253,0.798673,0.0459191,4.91472,3117
0,0.353006,0.453224,0.17035,22.1834,33545
1,0.180486,0.468414,0.0792841,19.4887,13862
0,0.439003,0.177741,0.420739,26.2522,27301
1,0.054034,0.328318,0.0886011,5.35489,6777
0,0.155171,0.7589,0.525948,10.8859,47382
0,0.125737,0.370534,0.229664,49.1962,23216
1,0.364428,0.182118,0.201865,52.1624,38282
0,0.900912,0.565884,0.81328,26.8635,45488
0,0.599236,0.524725,0.106445,43.1901,19260
1,0.793891,0.478527,0.082846,56.1825,44366
0,0.860334,0.397834,0.711721,23.8307,26285
1,0.844859,0.510375,0.628692,9.87955,21174
1,0.667742,0.515743,0.196529,45.8847,8259
0,0.370925,0.785426,0.127603,36.2141,11078
0,0.536305,0.574027,0.24665,10.5696,53336
1,0.301363,0.593851,0.160416,8.9791,48057
1,0.773089,0.479189,0.173686,17.3215,26853
0,0.276955,0.456511,0.0737719,17.2553,30540
0,0.7006,0.801098,0.366605,44.8987,34742
0,0.615855,0.502532,0.57448,43.1679,35704
0,0.604318,0.806902,0.251075,25.6925,36410
0,0.525343,0.307181,0.122257,48.8967,23365
1,0.280718,0.771216,0.0845999,74.3521,16746
0,0.502578,0.55484,0.520311,10.2392,23398
1,0.746987,0.542739,0.112033,10.7229,25798
1,0.131057,0.745845,0.135933,22.1814,14621
0,0.13819,0.577273,0.332345,51.9875,38045
1,0.15807,0.80758,1.00108,35.7425,34861
0,0.56511,0.359192,0.415856,12.6069,51518
1,0.774563,0.288887,0.0651842,31.7831,35296
0,0.78318,0.493081,0.65762,20.7924,23188
1,0.594893,0.222701,0.348745,17.4256,38406
0,0.953213,0.923011,0.980589,48.9211,49005
0,0.846786,0.170423,0.270932,19.4214,32146
1,0.0438858,0.893981,0.119798,32.5212,34949
1,0.196431,0.788332,0.211824,12.0103,20596
0,0.512442,0.49655,0.0979199,47.7579,2891
1,0.493814,0.42176,0.337632,49.9416,18443
1,0.233597,0.938775,0.822428,20.5506,57062
0,0.184569,0.50792,0.0897743,45.2778,10839
0,0.66698,0.500848,0.170148,36.586,5265
0,0.451633,0.717025,1.05932,51.0635,29344
1,0.43401,0.936018,0.9864,58.6274,5191
1,0.573323,0.254778,0.883727,16.9979,29693
1,0.707703,0.47294,0.308757,52.5865,38576
1,0.969126,0.903145,0.269344,59.8008,26081
1,0.700165,0.507546,0.650014,33.6737,16401
1,0.445515,0.477104,0.32726,30.9224,13442
1,0.359628,0.33633,0.249757,35.7163,16333
0,0.0854982,0.565064,0.514307,29.4676,57177
1,0.609297,0.478791,1.01335,42.1383,18319
0,0.466976,0.478697,0.779507,9.8333,40647
1,0.536358,0.503101,0.29661,22.7659,36309
1,0.55206,0.57809,0.173744,51.4043,46429
0,0.517571,0.290867,0.039673,54.0673,52817
1,0.667775,0.743629,0.511142,21.9095,44733
0,0.0992475,0.451121,0.0581613,18.5677,33630
1,0.147909,0.767904,0.0508265,20.3542,25709
1,0.88684,0.961547,0.995229,76.1988,23244
0,0.53984,0.858849,0.211775,31.1404,55004
0,0.461727,0.385355,1.22091,66.411,3526
0,0.408595,0.708178,0.544668,78.2688,17151
1,0.419512,0.622652,0.10884,46.4533,1722
1,0.824486,0.250874,0.391713,47.396,4342
1,0.750885,0.63944,0.986993,42.7262,56984
0,0.49947,0.516223,0.111316,47.1739,374
1,0.712628,0.618935,0.443778,4.5446,33953
1,0.0437791,0.668868,0.677071,15.4865,23366
0,0.394973,0.482582,0.363072,4.77081,9562
1,0.872256,0.169875,0.453279,44.6002,47056
0,0.273877,0.70743,0.483837,27.4229,21639
0,0.469243,0.510659,1.21517,9.41856,25996
1,0.86442,0.747962,0.438436,13.4436,57540
1,0.610518,0.307187,0.408744,43.5829,13566
1,0.48572,0.672862,0.152017,18.5227,17754
1,0.938131,0.472909,0.41299,66.751,10505
1,0.912613,0.353504,0.0519408,53.0699,24074
1,0.531931,0.332251,0.798995,17.8009,4081
1,0.526004,0.483783,0.502092,51.0483,40498
1,0.542322,0.500807,0.561624,61.0292,28099
0,0.486685,0.037101,0.126204,37.5947,12669
0,0.674545,0.957414,0.771378,75.9129,27723
0,0.473024,0.520609,0.237148,20.0208,46559
0,0.735717,0.393835,0.500054,26.5494,17861
1,0.831634,0.528375,0.290483,20.9363,24646
1,0.459129,0.479654,0.0608499,16.019,2434
1,0.601856,0.526988,0.207534,52.6408,18318
1,0.517902,0.706056,0.653942,43.721,41070
0,0.562664,0.622709,0.0609822,24.9224,13625
0,0.936476,0.633193,0.269135,21.544,42653
0,0.569094,0.678126,1.07144,8.23164,24333
0,0.647462,0.392293,0.0331417,42.607,41888
0,0.714224,0.906921,1.03368,54.3766,56124
0,0.954502,0.508718,0.29409,48.9227,38197
0,0.515417,0.821518,0.12908,55.7565,45110
1,0.464061,0.348058,0.0933634,11.6917,36372
0,0.526284,0.463759,0.216952,54.2372,17124
0,0.504364,0.0899068,0.351435,35.1247,39400
1,0.378906,0.436632,0.157695,21.0471,48158
0,0.49655,0.307523,0.528527,60.2226,50064
0,0.167829,0.635247,0.151787,19.0814,43648
0,0.306356,0.597057,0.39381,29.3869,17734
1,0.288558,0.730363,0.756951,30.7892,249
1,0.275542,0.329106,0.651108,50.2272,17502
0,0.581362,0.158609,1.05847,14.0229,54997
1,0.729271,0.351538,0.0888732,43.4731,29119
0,0.649792,0.478646,0.0428272,17.219,46749
1,0.542903,0.456233,0.766596,51.6171,23561
0,0.539939,0.0795874,0.473803,21.5628,15141
0,0.521875,0.585889,1.02649,25.713,20531
1,0.528002,0.51352,0.0839551,30.5322,15109
0,0.551057,0.0352063,0.772443,23.3785,76
0,0.519869,0.493171,0.127772,37.2459,16005
1,0.339713,0.321725,0.918949,25.0139,19321
0,0.603833,0.113192,0.383693,53.8668,10308
0,0.481541,0.23795,0.432863,9.99398,29463
1,0.531015,0.257331,0.461192,35.4266,55419
1,0.30681,0.604155,1.18728,33.6942,27063
0,0.499317,0.490459,0.803067,30.9437,39215
1,0.715958,0.817303,0.750291,52.6298,17333
1,0.308704,0.360825,0.0556523,21.998,6382
0,0.537917,0.428964,0.945555,52.4831,44827
0,0.544267,0.534586,0.999666,25.1921,12482
0,0.727679,0.484208,0.152029,60.5868,40654
1,0.802424,0.453719,1.09765,20.83,22069
0,0.0280704,0.262413,1.16253,19.4372,53921
0,0.486657,0.89298,0.212108,57.4265,10596
1,0.131147,0.36824,0.201244,39.5139,22213
0,0.808452,0.799402,0.433843,0.708466,50502
0,0.52339,0.890794,0.781912,26.0267,22405
0,0.744302,0.496922,0.975633,35.5776,29465
0,0.100042,0.825578,0.161305,47.3278,21622
0,0.51682,0.402083,0.215099,30.3092,37521
1,0.287316,0.211861,0.800303,30.9236,50866
1,0.721931,0.80875,0.280755,11.1391,37537
0,0.819106,0.461748,0.234137,30.4875,29854
1,0.928291,0.653026,0.147359,67.5045,57236
0,0.713208,0.368205,0.357676,53.0402,28641
1,0.419393,0.27024,0.10331,50.6168,38768
0,0.227269,0.146533,0.561562,36.5874,4490
1,0.479145,0.619402,0.258658,7.13215,8158
0,0.183137,0.535083,0.125888,35.2251,42752
1,0.632252,0.525917,0.990148,32.9407,37129
1,0.906239,0.879308,0.498733,52.9324,20889
0,0.781081,0.118143,0.287094,57.053,48930
0,0.504244,0.285817,0.795492,48.3675,57260
0,0.572379,0.434525,0.21457,17.9997,56360
1,0.11073,0.394636,0.075332,18.5874,21313
1,0.477553,0.51527,0.170944,34.4892,44687
1,0.0613793,0.317416,0.455645,26.31,38669
1,0.784421,0.538765,0.0925878,47.947,48677
1,0.517506,0.0886785,0.936138,47.7061,14691
1,0.0571431,0.440093,0.463421,12.2216,43621
0,0.574801,0.516779,0.111836,26.992,51591
0,0.78278,0.543098,1.02311,20.617,29699
1,0.582997,0.465737,0.437063,54.5331,53341
1,0.739643,0.781435,0.973292,26.3615,52624
1,0.306617,0.761804,0.190271,70.3794,49774
0,0.240761,0.764958,0.3247,31.0102,10947
0,0.513942,0.57332,0.141787,49.2163,29069
1,0.396805,0.91849,0.90246,34.6287,253
0,0.311284,0.380503,1.08221,24.8656,44848
1,0.509465,0.484457,0.163569,13.2851,4983
1,0.494706,0.480516,0.8818,13.3238,54957
0,0.437781,0.398571,0.208812,52.1336,17891
1,0.20248,0.464037,0.308778,55.4792,40452
1,0.225756,0.804125,0.60824,28.6749,24225
1,0.724513,0.175393,0.101163,62.0163,42575
0,0.0724742,0.545323,0.364666,36.6885,16680
1,0.164729,0.743026,0.612647,40.2836,49959
1,0.50181,0.519287,1.19165,47.1986,39362
1,0.282226,0.200317,1.01928,16.7733,186
1,0.437659,0.0285213,0.464799,34.385,56076
1,0.370993,0.188557,1.08612,27.9078,1626
0,0.206185,0.313468,0.12803,50.2809,5636
1,0.294564,0.101458,0.304333,19.1397,2797
0,0.540919,0.482232,0.533766,8.05908,47083
0,0.523705,0.678038,0.0942881,41.8854,33805
1,0.351332,0.635904,0.0901504,25.1503,13207
1,0.403233,0.897508,0.157434,11.3006,56867
0,0.602506,0.30188,1.00297,38.7797,22833
0,0.151181,0.0745636,0.13516,26.8108,12009
0,0.737464,0.688738,0.0387447,14.229,44908
0,0.511905,0.683838,0.224654,40.7571,54053
0,0.501481,0.517781,0.105866,65.1876,41951
1,0.384618,0.182048,0.86279,29.7737,46432
1,0.362572,0.847174,0.325629,52.2903,20124
1,0.191235,0.532004,0.782589,42.8929,18909
0,0.643168,0.479699,1.0488,20.766,37562
1,0.792107,0.63813,0.152464,26.8536,3011
1,0.180523,0.478579,0.165804,33.5252,21325
0,0.313183,0.607412,0.0975573,9.69875,43466
1,0.359007,0.23243,1.03272,25.8497,35902
1,0.291985,0.30646,0.386192,25.7715,29172
0,0.120394,0.588483,0.187155,19.763,13101
0,0.894391,0.118519,0.334011,23.7911,4003
0,0.719974,0.191477,0.221891,48.641,14980
0,0.589735,0.494019,0.1472,34.9586,9414
0,0.524554,0.0558072,0.278851,8.33877,31082
0,0.67259,0.40549,0.838253,73.6162,45436
0,0.494127,0.498192,1.17143,3.97974,42290
1,0.755822,0.432704,1.10631,12.6519,25375
1,0.647376,0.800823,1.03376,30.5509,2350
0,0.340514,0.532085,0.158595,41.7852,338
1,0.216614,0.524132,0.975273,29.1889,52456
0,0.587992,0.562516,0.315818,48.3213,1568
0,0.506787,0.794688,1.12022,8.86036,29310
1,0.403569,0.21211,0.535358,13.3268,41462
0,0.838221,0.52007,0.915945,36.326,51151
0,0.269636,0.26202,1.11375,14.3704,34845
0,0.447894,0.386738,0.928026,9.91483,19724
0,0.352736,0.954558,0.72201,23.2325,30750
0,0.182294,0.972443,0.369488,17.0388,53033
0,0.876656,0.214074,0.208032,58.7728,56576
0,0.0703324,0.299868,0.245235,3.74253,3534
1,0.0697641,0.087083,1.00853,62.9236,9327
1,0.927935,0.369052,0.0453977,61.5455,43752
