all/eyemove_table_1_2.firstPassFixDur,all/eyemove_table_1_2.lineNo,all/eyemove_table_1_2.assgNo,all/eyemove_table_1_2.lineNo.1,Key_0_0
259.0,3075.0,93.0,3075.0,1439
258.0,9819.0,303.0,9819.0,3746
159.0,9207.0,288.0,9207.0,1827
399.0,3094.0,94.0,3094.0,4787
179.0,1783.0,56.0,1783.0,3899
119.0,9455.0,293.0,9455.0,1253
179.0,7011.0,212.0,7011.0,7203
99.0,9488.0,293.0,9488.0,4099
159.0,1901.0,59.0,1901.0,6594
338.0,8385.0,263.0,8385.0,5355
179.0,1835.0,57.0,1835.0,2884
179.0,9257.0,289.0,9257.0,4565
179.0,9562.0,295.0,9562.0,3868
99.0,10806.0,333.0,10806.0,1784
179.0,8559.0,271.0,8559.0,6005
80.0,3367.0,103.0,3367.0,7177
219.0,4426.0,136.0,4426.0,5706
279.0,2595.0,78.0,2595.0,2150
99.0,10197.0,310.0,10197.0,2683
397.0,6580.0,195.0,6580.0,1413
198.0,6617.0,197.0,6617.0,174
159.0,612.0,19.0,612.0,7480
99.0,6591.0,195.0,6591.0,2116
99.0,6537.0,194.0,6537.0,5240
219.0,8310.0,259.0,8310.0,1515
278.0,1676.0,52.0,1676.0,380
558.0,3127.0,95.0,3127.0,6596
678.0,2669.0,80.0,2669.0,6309
278.0,4341.0,135.0,4341.0,1638
219.0,419.0,12.0,419.0,5672
278.0,4962.0,151.0,4962.0,1565
179.0,8237.0,256.0,8237.0,1819
239.0,173.0,5.0,173.0,3333
457.0,4806.0,148.0,4806.0,3595
139.0,105.0,4.0,105.0,1331
179.0,4734.0,146.0,4734.0,5513
239.0,7109.0,216.0,7109.0,247
199.0,8399.0,264.0,8399.0,1869
258.0,5500.0,165.0,5500.0,7361
119.0,9010.0,283.0,9010.0,4790
119.0,4543.0,141.0,4543.0,3547
119.0,549.0,17.0,549.0,4189
219.0,1677.0,52.0,1677.0,3960
258.0,4428.0,136.0,4428.0,2917
139.0,1432.0,44.0,1432.0,6251
239.0,516.0,15.0,516.0,243
159.0,1698.0,52.0,1698.0,5274
259.0,7319.0,224.0,7319.0,1884
159.0,6077.0,179.0,6077.0,7341
80.0,818.0,24.0,818.0,1720
99.0,9287.0,289.0,9287.0,6343
179.0,6096.0,180.0,6096.0,3806
219.0,2101.0,66.0,2101.0,5871
379.0,3176.0,97.0,3176.0,1285
179.0,8008.0,249.0,8008.0,540
379.0,2325.0,73.0,2325.0,6850
119.0,6799.0,203.0,6799.0,4079
159.0,10795.0,332.0,10795.0,3926
199.0,8723.0,277.0,8723.0,4719
99.0,8447.0,266.0,8447.0,2676
139.0,593.0,19.0,593.0,2802
159.0,8540.0,270.0,8540.0,842
258.0,899.0,28.0,899.0,5081
119.0,2006.0,64.0,2006.0,6586
119.0,10869.0,335.0,10869.0,5780
518.0,2226.0,71.0,2226.0,499
80.0,10144.0,309.0,10144.0,5125
179.0,5668.0,168.0,5668.0,448
80.0,3676.0,115.0,3676.0,4148
179.0,6086.0,180.0,6086.0,1725
259.0,2919.0,89.0,2919.0,447
437.0,7780.0,240.0,7780.0,954
258.0,5834.0,173.0,5834.0,5854
239.0,2722.0,83.0,2722.0,404
238.0,6098.0,180.0,6098.0,4285
219.0,6379.0,188.0,6379.0,255
80.0,6947.0,210.0,6947.0,7284
139.0,5427.0,163.0,5427.0,5395
99.0,3763.0,120.0,3763.0,191
219.0,6409.0,189.0,6409.0,2483
199.0,5702.0,169.0,5702.0,5256
179.0,2971.0,91.0,2971.0,79
179.0,765.0,23.0,765.0,1768
179.0,9270.0,289.0,9270.0,2214
258.0,984.0,30.0,984.0,5791
80.0,9443.0,293.0,9443.0,2002
319.0,8256.0,257.0,8256.0,3911
279.0,3156.0,96.0,3156.0,3575
258.0,1844.0,57.0,1844.0,1457
139.0,7331.0,225.0,7331.0,1708
299.0,9086.0,285.0,9086.0,3278
119.0,6357.0,187.0,6357.0,4087
99.0,8922.0,281.0,8922.0,5193
179.0,7858.0,242.0,7858.0,4473
179.0,7173.0,219.0,7173.0,939
219.0,723.0,22.0,723.0,2847
119.0,8375.0,263.0,8375.0,5205
199.0,10449.0,319.0,10449.0,514
99.0,4177.0,133.0,4177.0,3501
259.0,188.0,5.0,188.0,5300
159.0,959.0,30.0,959.0,596
298.0,1065.0,32.0,1065.0,7074
259.0,2778.0,85.0,2778.0,263
139.0,7214.0,221.0,7214.0,2985
119.0,3265.0,99.0,3265.0,1201
279.0,3235.0,98.0,3235.0,625
159.0,3788.0,121.0,3788.0,1273
80.0,7900.0,244.0,7900.0,3852
159.0,9461.0,293.0,9461.0,3514
99.0,1930.0,61.0,1930.0,2612
159.0,7674.0,236.0,7674.0,4383
139.0,8597.0,273.0,8597.0,3426
139.0,10154.0,309.0,10154.0,5415
99.0,1687.0,52.0,1687.0,4660
258.0,9939.0,305.0,9939.0,2049
258.0,7819.0,240.0,7819.0,163
357.0,10526.0,321.0,10526.0,5306
159.0,1968.0,61.0,1968.0,2845
259.0,183.0,5.0,183.0,3482
139.0,8701.0,276.0,8701.0,5238
139.0,741.0,22.0,741.0,7120
99.0,7775.0,240.0,7775.0,2112
518.0,2511.0,78.0,2511.0,2701
119.0,1681.0,52.0,1681.0,4405
80.0,8182.0,255.0,8182.0,5457
80.0,6629.0,197.0,6629.0,4861
478.0,2222.0,71.0,2222.0,5673
80.0,1732.0,54.0,1732.0,4060
239.0,8234.0,256.0,8234.0,4341
119.0,654.0,21.0,654.0,3079
139.0,6887.0,207.0,6887.0,3687
159.0,3966.0,127.0,3966.0,6725
119.0,69.0,2.0,69.0,5013
179.0,849.0,25.0,849.0,5284
139.0,1370.0,43.0,1370.0,3848
139.0,7525.0,229.0,7525.0,5473
258.0,5301.0,159.0,5301.0,1937
278.0,4096.0,132.0,4096.0,2950
219.0,2459.0,77.0,2459.0,4975
139.0,6725.0,201.0,6725.0,4666
298.0,3263.0,99.0,3263.0,2528
100.0,8879.0,280.0,8879.0,1
100.0,9363.0,290.0,9363.0,1236
219.0,4735.0,146.0,4735.0,5802
80.0,4814.0,148.0,4814.0,3512
159.0,5913.0,176.0,5913.0,3732
119.0,6443.0,190.0,6443.0,4201
159.0,7940.0,246.0,7940.0,4204
377.0,10336.0,315.0,10336.0,5759
20.0,3199.0,98.0,3199.0,7123
179.0,9961.0,306.0,9961.0,908
159.0,4153.0,133.0,4153.0,3061
219.0,2968.0,91.0,2968.0,3274
139.0,7682.0,236.0,7682.0,46
99.0,794.0,24.0,794.0,6514
239.0,3995.0,129.0,3995.0,1028
357.0,10786.0,332.0,10786.0,2181
278.0,6090.0,180.0,6090.0,2217
397.0,5615.0,167.0,5615.0,2889
239.0,3147.0,96.0,3147.0,7294
378.0,2542.0,78.0,2542.0,4661
99.0,6004.0,178.0,6004.0,392
119.0,924.0,28.0,924.0,1769
139.0,6830.0,204.0,6830.0,784
99.0,3310.0,100.0,3310.0,1045
159.0,9225.0,289.0,9225.0,1347
198.0,1557.0,47.0,1557.0,864
219.0,2549.0,78.0,2549.0,4053
139.0,10058.0,307.0,10058.0,3433
439.0,2964.0,91.0,2964.0,3094
139.0,5248.0,159.0,5248.0,2702
219.0,4188.0,133.0,4188.0,1998
99.0,5132.0,155.0,5132.0,436
278.0,8160.0,255.0,8160.0,1626
179.0,1673.0,52.0,1673.0,2369
219.0,656.0,21.0,656.0,5993
139.0,9821.0,303.0,9821.0,6573
179.0,7695.0,237.0,7695.0,7070
179.0,1529.0,46.0,1529.0,322
99.0,6888.0,207.0,6888.0,5321
219.0,2591.0,78.0,2591.0,6995
139.0,9121.0,286.0,9121.0,4349
139.0,6173.0,182.0,6173.0,4745
378.0,339.0,10.0,339.0,3953
119.0,8844.0,279.0,8844.0,1136
398.0,5774.0,171.0,5774.0,5084
119.0,9456.0,293.0,9456.0,1160
338.0,21.0,1.0,21.0,7193
278.0,4260.0,134.0,4260.0,5847
199.0,7892.0,243.0,7892.0,5546
99.0,10520.0,321.0,10520.0,6986
159.0,2246.0,72.0,2246.0,452
279.0,7817.0,240.0,7817.0,1704
80.0,7824.0,240.0,7824.0,369
159.0,1939.0,61.0,1939.0,1983
199.0,5999.0,178.0,5999.0,5266
359.0,2894.0,88.0,2894.0,5095
20.0,2366.0,75.0,2366.0,4026
219.0,944.0,29.0,944.0,1244
298.0,598.0,19.0,598.0,3359
338.0,9858.0,304.0,9858.0,1424
219.0,2524.0,78.0,2524.0,5616
119.0,5041.0,153.0,5041.0,6409
219.0,7844.0,241.0,7844.0,5745
219.0,52.0,2.0,52.0,4823
160.0,10238.0,311.0,10238.0,6132
239.0,2197.0,70.0,2197.0,785
238.0,7199.0,220.0,7199.0,2705
359.0,3012.0,92.0,3012.0,4239
179.0,6286.0,185.0,6286.0,7012
139.0,8942.0,282.0,8942.0,288
80.0,7420.0,226.0,7420.0,7595
179.0,6231.0,183.0,6231.0,3403
179.0,3123.0,95.0,3123.0,7406
239.0,2625.0,79.0,2625.0,7103
199.0,6097.0,180.0,6097.0,2101
339.0,2572.0,78.0,2572.0,7127
139.0,4007.0,129.0,4007.0,2370
139.0,1342.0,42.0,1342.0,4701
240.0,6800.0,203.0,6800.0,6266
20.0,2973.0,91.0,2973.0,3843
139.0,614.0,20.0,614.0,2330
119.0,1648.0,51.0,1648.0,4589
159.0,2593.0,78.0,2593.0,2425
139.0,219.0,6.0,219.0,7549
80.0,403.0,12.0,403.0,3858
179.0,5421.0,163.0,5421.0,7493
398.0,10360.0,316.0,10360.0,261
318.0,14.0,1.0,14.0,4862
99.0,9279.0,289.0,9279.0,768
259.0,2484.0,78.0,2484.0,222
238.0,1659.0,52.0,1659.0,3763
100.0,9826.0,303.0,9826.0,3733
179.0,5246.0,159.0,5246.0,843
99.0,6458.0,191.0,6458.0,6333
99.0,8419.0,265.0,8419.0,2078
179.0,9196.0,288.0,9196.0,7304
139.0,10720.0,329.0,10720.0,6479
99.0,7569.0,231.0,7569.0,4457
298.0,9888.0,304.0,9888.0,6287
238.0,533.0,17.0,533.0,304
159.0,302.0,9.0,302.0,1943
298.0,247.0,7.0,247.0,5211
139.0,4804.0,148.0,4804.0,6885
199.0,1273.0,41.0,1273.0,3773
199.0,8997.0,283.0,8997.0,5766
537.0,4392.0,136.0,4392.0,6937
219.0,2122.0,67.0,2122.0,95
199.0,940.0,28.0,940.0,631
279.0,3053.0,93.0,3053.0,6764
179.0,8556.0,271.0,8556.0,2188
119.0,10812.0,333.0,10812.0,2922
278.0,4966.0,151.0,4966.0,6560
80.0,7743.0,239.0,7743.0,686
239.0,2358.0,74.0,2358.0,56
319.0,2701.0,81.0,2701.0,1717
298.0,686.0,22.0,686.0,958
159.0,3625.0,112.0,3625.0,2386
179.0,10676.0,328.0,10676.0,2164
99.0,719.0,22.0,719.0,7384
20.0,2734.0,83.0,2734.0,5921
179.0,4900.0,150.0,4900.0,3381
219.0,5413.0,163.0,5413.0,3253
100.0,1.0,1.0,1.0,887
179.0,5677.0,168.0,5677.0,1277
378.0,8252.0,257.0,8252.0,3602
139.0,4111.0,132.0,4111.0,6377
179.0,3685.0,115.0,3685.0,5798
219.0,3303.0,100.0,3303.0,7427
119.0,10044.0,307.0,10044.0,5067
239.0,8518.0,269.0,8518.0,1175
80.0,5079.0,154.0,5079.0,5632
1113.0,5636.0,167.0,5636.0,4618
179.0,8417.0,265.0,8417.0,4127
179.0,3360.0,102.0,3360.0,2582
80.0,5715.0,169.0,5715.0,6606
159.0,3617.0,112.0,3617.0,2448
338.0,885.0,27.0,885.0,559
80.0,3329.0,101.0,3329.0,6955
239.0,3151.0,96.0,3151.0,2129
99.0,7507.0,229.0,7507.0,3978
139.0,8633.0,274.0,8633.0,4101
179.0,10604.0,325.0,10604.0,2468
139.0,5396.0,163.0,5396.0,3909
199.0,10849.0,334.0,10849.0,5611
179.0,10681.0,328.0,10681.0,4714
139.0,8007.0,249.0,8007.0,1192
219.0,7647.0,236.0,7647.0,1686
80.0,6837.0,204.0,6837.0,2994
139.0,5773.0,171.0,5773.0,5315
159.0,3537.0,109.0,3537.0,1714
159.0,9139.0,287.0,9139.0,3027
139.0,133.0,4.0,133.0,5877
159.0,7751.0,239.0,7751.0,3948
119.0,4764.0,147.0,4764.0,5328
477.0,3703.0,116.0,3703.0,1337
80.0,6762.0,203.0,6762.0,2018
99.0,6710.0,200.0,6710.0,4206
99.0,295.0,9.0,295.0,3491
179.0,6625.0,197.0,6625.0,3440
139.0,6094.0,180.0,6094.0,4908
139.0,1921.0,61.0,1921.0,7183
159.0,3014.0,92.0,3014.0,6979
179.0,5676.0,168.0,5676.0,4742
159.0,573.0,18.0,573.0,2857
119.0,9978.0,306.0,9978.0,4595
358.0,2411.0,76.0,2411.0,2716
338.0,153.0,5.0,153.0,4046
99.0,5473.0,164.0,5473.0,4878
179.0,9633.0,297.0,9633.0,5212
159.0,4719.0,145.0,4719.0,6716
119.0,880.0,27.0,880.0,2438
219.0,5456.0,164.0,5456.0,6243
536.0,8383.0,263.0,8383.0,5162
119.0,9884.0,304.0,9884.0,3365
318.0,1224.0,38.0,1224.0,430
140.0,2859.0,87.0,2859.0,3000
80.0,9690.0,298.0,9690.0,4968
199.0,2746.0,83.0,2746.0,1162
120.0,3096.0,94.0,3096.0,4728
120.0,2311.0,73.0,2311.0,1611
278.0,5399.0,163.0,5399.0,4249
80.0,8198.0,256.0,8198.0,4130
239.0,713.0,22.0,713.0,2206
179.0,60.0,2.0,60.0,6151
239.0,2065.0,66.0,2065.0,7162
239.0,1474.0,44.0,1474.0,6142
219.0,8023.0,249.0,8023.0,878
159.0,7786.0,240.0,7786.0,298
179.0,10291.0,314.0,10291.0,7577
397.0,4038.0,130.0,4038.0,4135
278.0,5766.0,171.0,5766.0,3912
199.0,2433.0,76.0,2433.0,2968
139.0,5455.0,164.0,5455.0,6588
139.0,7206.0,220.0,7206.0,4057
139.0,4929.0,150.0,4929.0,5689
139.0,5586.0,166.0,5586.0,7351
99.0,6623.0,197.0,6623.0,2004
99.0,7324.0,224.0,7324.0,3798
139.0,8911.0,281.0,8911.0,1932
139.0,519.0,15.0,519.0,3073
119.0,7566.0,231.0,7566.0,2305
179.0,10883.0,336.0,10883.0,4923
259.0,6155.0,181.0,6155.0,829
179.0,6913.0,209.0,6913.0,4442
199.0,8907.0,281.0,8907.0,7231
219.0,4711.0,145.0,4711.0,4475
80.0,3364.0,102.0,3364.0,6277
139.0,6159.0,181.0,6159.0,5859
259.0,2471.0,77.0,2471.0,5955
159.0,9943.0,305.0,9943.0,7526
418.0,5763.0,171.0,5763.0,6679
298.0,9893.0,304.0,9893.0,2096
338.0,4766.0,147.0,4766.0,5935
179.0,7381.0,225.0,7381.0,4358
199.0,7354.0,225.0,7354.0,6282
139.0,155.0,5.0,155.0,2012
218.0,1024.0,31.0,1024.0,6755
258.0,6432.0,190.0,6432.0,2585
120.0,2879.0,87.0,2879.0,4221
238.0,3973.0,128.0,3973.0,5753
139.0,8953.0,282.0,8953.0,6974
538.0,2133.0,68.0,2133.0,3034
278.0,10562.0,323.0,10562.0,1808
199.0,10892.0,336.0,10892.0,3900
239.0,9360.0,290.0,9360.0,1064
139.0,8019.0,249.0,8019.0,254
99.0,10022.0,306.0,10022.0,6297
198.0,1734.0,54.0,1734.0,4261
318.0,9200.0,288.0,9200.0,5661
198.0,630.0,21.0,630.0,5148
199.0,4469.0,137.0,4469.0,7346
219.0,442.0,13.0,442.0,6773
139.0,1973.0,61.0,1973.0,2815
199.0,5114.0,155.0,5114.0,991
179.0,8541.0,270.0,8541.0,2158
179.0,1781.0,56.0,1781.0,5547
179.0,2803.0,85.0,2803.0,6970
219.0,1936.0,61.0,1936.0,273
100.0,273.0,8.0,273.0,2579
80.0,754.0,22.0,754.0,1858
99.0,9775.0,301.0,9775.0,7045
318.0,1866.0,58.0,1866.0,3715
238.0,3732.0,118.0,3732.0,7426
119.0,9836.0,303.0,9836.0,548
199.0,2621.0,78.0,2621.0,2115
80.0,1456.0,44.0,1456.0,4215
239.0,10675.0,328.0,10675.0,3833
159.0,298.0,9.0,298.0,6435
139.0,7076.0,215.0,7076.0,1289
199.0,3967.0,127.0,3967.0,1370
279.0,3119.0,95.0,3119.0,640
338.0,10164.0,310.0,10164.0,7266
139.0,9967.0,306.0,9967.0,5034
278.0,10924.0,336.0,10924.0,6671
179.0,4511.0,139.0,4511.0,1365
258.0,1108.0,33.0,1108.0,2273
199.0,7852.0,242.0,7852.0,4071
139.0,7030.0,213.0,7030.0,2045
338.0,6812.0,204.0,6812.0,3405
219.0,4727.0,146.0,4727.0,1683
159.0,1007.0,31.0,1007.0,29
99.0,1894.0,59.0,1894.0,5059
318.0,5931.0,176.0,5931.0,667
298.0,440.0,13.0,440.0,6968
358.0,5355.0,161.0,5355.0,6681
159.0,4946.0,150.0,4946.0,1694
139.0,9384.0,291.0,9384.0,4546
119.0,1047.0,31.0,1047.0,2344
258.0,659.0,21.0,659.0,4177
80.0,8458.0,266.0,8458.0,5102
199.0,901.0,28.0,901.0,4342
99.0,10059.0,307.0,10059.0,2750
139.0,5886.0,175.0,5886.0,6634
219.0,7816.0,240.0,7816.0,5435
99.0,9057.0,285.0,9057.0,3886
179.0,5808.0,172.0,5808.0,1642
80.0,7396.0,226.0,7396.0,2685
120.0,2315.0,73.0,2315.0,3994
80.0,3915.0,125.0,3915.0,2148
80.0,3634.0,113.0,3634.0,724
179.0,4648.0,144.0,4648.0,6413
119.0,6689.0,200.0,6689.0,996
139.0,8544.0,270.0,8544.0,6834
139.0,7251.0,222.0,7251.0,4814
179.0,2045.0,65.0,2045.0,2107
179.0,7625.0,235.0,7625.0,3125
278.0,10631.0,327.0,10631.0,6825
179.0,5973.0,178.0,5973.0,1718
179.0,2889.0,88.0,2889.0,2743
298.0,9273.0,289.0,9273.0,7585
199.0,2876.0,87.0,2876.0,5489
119.0,4879.0,149.0,4879.0,4280
139.0,3894.0,125.0,3894.0,4246
119.0,7715.0,238.0,7715.0,4098
100.0,2388.0,75.0,2388.0,870
219.0,6642.0,197.0,6642.0,684
139.0,7127.0,217.0,7127.0,7525
199.0,577.0,18.0,577.0,1507
159.0,9823.0,303.0,9823.0,6406
159.0,968.0,30.0,968.0,4932
119.0,8560.0,271.0,8560.0,3020
139.0,7826.0,240.0,7826.0,5544
99.0,10386.0,317.0,10386.0,4320
179.0,8610.0,273.0,8610.0,2222
258.0,3550.0,110.0,3550.0,1731
199.0,4433.0,136.0,4433.0,550
239.0,4125.0,132.0,4125.0,1140
139.0,4655.0,144.0,4655.0,4193
20.0,2790.0,85.0,2790.0,5898
120.0,2275.0,73.0,2275.0,5703
179.0,561.0,18.0,561.0,2790
239.0,9298.0,289.0,9298.0,4777
239.0,4478.0,138.0,4478.0,274
80.0,6614.0,196.0,6614.0,3486
119.0,7835.0,240.0,7835.0,5486
179.0,2108.0,66.0,2108.0,3032
915.0,5601.0,167.0,5601.0,4316
179.0,8797.0,278.0,8797.0,682
179.0,1111.0,33.0,1111.0,5114
378.0,2584.0,78.0,2584.0,3106
80.0,6510.0,193.0,6510.0,4568
179.0,635.0,21.0,635.0,1999
20.0,2215.0,70.0,2215.0,5731
139.0,7984.0,248.0,7984.0,1393
99.0,9432.0,292.0,9432.0,4109
258.0,981.0,30.0,981.0,4766
80.0,3678.0,115.0,3678.0,598
99.0,10228.0,311.0,10228.0,7392
199.0,3073.0,93.0,3073.0,5001
80.0,6461.0,191.0,6461.0,2372
239.0,4151.0,133.0,4151.0,2891
239.0,4042.0,130.0,4042.0,5818
159.0,279.0,8.0,279.0,1430
159.0,3705.0,116.0,3705.0,7141
80.0,1913.0,60.0,1913.0,1449
417.0,5452.0,164.0,5452.0,4713
120.0,2426.0,76.0,2426.0,3474
139.0,3716.0,117.0,3716.0,7061
179.0,4091.0,131.0,4091.0,5863
139.0,4775.0,147.0,4775.0,1697
179.0,10559.0,323.0,10559.0,4754
558.0,2683.0,81.0,2683.0,6017
458.0,2127.0,67.0,2127.0,2036
378.0,5510.0,165.0,5510.0,2618
99.0,8006.0,249.0,8006.0,4831
159.0,6380.0,188.0,6380.0,2113
199.0,4452.0,137.0,4452.0,4972
99.0,6255.0,184.0,6255.0,1934
179.0,4304.0,135.0,4304.0,6395
219.0,7933.0,246.0,7933.0,2032
99.0,10457.0,319.0,10457.0,1899
219.0,4430.0,136.0,4430.0,5945
239.0,4186.0,133.0,4186.0,122
179.0,750.0,22.0,750.0,2491
100.0,2780.0,85.0,2780.0,4512
179.0,4257.0,134.0,4257.0,2069
119.0,8300.0,259.0,8300.0,4490
99.0,7312.0,224.0,7312.0,744
159.0,8662.0,275.0,8662.0,1352
139.0,4355.0,136.0,4355.0,1311
139.0,569.0,18.0,569.0,5260
119.0,8211.0,256.0,8211.0,1180
80.0,4309.0,135.0,4309.0,6102
259.0,2738.0,83.0,2738.0,4909
179.0,4926.0,150.0,4926.0,315
99.0,2068.0,66.0,2068.0,4478
199.0,3876.0,124.0,3876.0,3242
139.0,9007.0,283.0,9007.0,3205
139.0,9027.0,284.0,9027.0,3934
139.0,7356.0,225.0,7356.0,5905
379.0,2762.0,84.0,2762.0,5225
159.0,7404.0,226.0,7404.0,2723
139.0,275.0,8.0,275.0,6302
99.0,1349.0,42.0,1349.0,3957
218.0,10910.0,336.0,10910.0,3753
238.0,4298.0,135.0,4298.0,1929
139.0,4121.0,132.0,4121.0,5771
139.0,9463.0,293.0,9463.0,5757
139.0,7091.0,215.0,7091.0,3228
99.0,6399.0,189.0,6399.0,1354
80.0,64.0,2.0,64.0,4704
219.0,9852.0,304.0,9852.0,4296
119.0,7330.0,225.0,7330.0,1076
258.0,1409.0,43.0,1409.0,7465
119.0,667.0,21.0,667.0,6537
199.0,7697.0,237.0,7697.0,7051
99.0,9394.0,291.0,9394.0,282
258.0,347.0,10.0,347.0,6101
159.0,5554.0,166.0,5554.0,4045
258.0,1063.0,32.0,1063.0,1000
179.0,9634.0,297.0,9634.0,4528
219.0,8466.0,267.0,8466.0,5391
139.0,7227.0,221.0,7227.0,2905
139.0,1297.0,41.0,1297.0,1490
119.0,8796.0,278.0,8796.0,3251
139.0,8700.0,276.0,8700.0,6434
139.0,10158.0,310.0,10158.0,2146
179.0,4172.0,133.0,4172.0,4859
99.0,6456.0,191.0,6456.0,5128
258.0,10311.0,315.0,10311.0,2208
477.0,683.0,22.0,683.0,6756
99.0,9229.0,289.0,9229.0,6501
258.0,4803.0,148.0,4803.0,7397
179.0,4685.0,144.0,4685.0,3366
179.0,9705.0,299.0,9705.0,4323
239.0,2087.0,66.0,2087.0,5829
339.0,2143.0,68.0,2143.0,3718
80.0,9310.0,289.0,9310.0,6217
80.0,5484.0,164.0,5484.0,1358
179.0,4319.0,135.0,4319.0,3319
298.0,467.0,14.0,467.0,611
239.0,4528.0,140.0,4528.0,4409
199.0,945.0,29.0,945.0,4652
159.0,9786.0,301.0,9786.0,981
259.0,7153.0,219.0,7153.0,3571
179.0,6919.0,209.0,6919.0,6355
239.0,7107.0,216.0,7107.0,2517
239.0,4364.0,136.0,4364.0,1783
119.0,947.0,29.0,947.0,5722
159.0,5142.0,155.0,5142.0,2793
319.0,6411.0,189.0,6411.0,4755
99.0,1325.0,42.0,1325.0,2512
239.0,5833.0,173.0,5833.0,973
80.0,9543.0,294.0,9543.0,930
119.0,9840.0,303.0,9840.0,7345
80.0,10093.0,308.0,10093.0,1975
238.0,412.0,12.0,412.0,1556
219.0,3554.0,110.0,3554.0,3674
99.0,10366.0,316.0,10366.0,7412
219.0,10092.0,308.0,10092.0,4747
198.0,7300.0,224.0,7300.0,1095
179.0,10147.0,309.0,10147.0,7020
179.0,7065.0,215.0,7065.0,1729
498.0,2415.0,76.0,2415.0,5313
179.0,7427.0,227.0,7427.0,2778
378.0,10834.0,334.0,10834.0,5751
179.0,10081.0,308.0,10081.0,2480
199.0,2187.0,70.0,2187.0,357
219.0,3040.0,93.0,3040.0,4282
199.0,768.0,23.0,768.0,4600
298.0,1288.0,41.0,1288.0,5830
357.0,1969.0,61.0,1969.0,5920
159.0,2843.0,86.0,2843.0,5537
298.0,9450.0,293.0,9450.0,6285
258.0,1263.0,40.0,1263.0,2532
239.0,3570.0,110.0,3570.0,2167
139.0,4932.0,150.0,4932.0,6059
238.0,8298.0,259.0,8298.0,6052
100.0,2712.0,82.0,2712.0,270
100.0,3847.0,123.0,3847.0,172
80.0,9692.0,298.0,9692.0,4538
179.0,5254.0,159.0,5254.0,3005
318.0,500.0,15.0,500.0,4470
99.0,10229.0,311.0,10229.0,85
179.0,9451.0,293.0,9451.0,1738
99.0,9128.0,286.0,9128.0,3710
378.0,101.0,4.0,101.0,5453
139.0,3982.0,129.0,3982.0,804
438.0,2271.0,73.0,2271.0,5383
119.0,3516.0,108.0,3516.0,5396
80.0,7086.0,215.0,7086.0,6808
99.0,665.0,21.0,665.0,1573
278.0,1420.0,43.0,1420.0,4434
80.0,6030.0,178.0,6030.0,6009
139.0,10821.0,333.0,10821.0,6699
179.0,2922.0,89.0,2922.0,2959
338.0,1402.0,43.0,1402.0,3998
179.0,4744.0,146.0,4744.0,6442
179.0,5450.0,164.0,5450.0,6922
179.0,5423.0,163.0,5423.0,5558
339.0,3023.0,92.0,3023.0,5364
99.0,9548.0,294.0,9548.0,6686
139.0,3969.0,127.0,3969.0,3468
915.0,5613.0,167.0,5613.0,3252
278.0,8180.0,255.0,8180.0,310
238.0,4712.0,145.0,4712.0,6816
238.0,9809.0,302.0,9809.0,4542
219.0,7652.0,236.0,7652.0,1053
179.0,6899.0,208.0,6899.0,7475
238.0,6203.0,183.0,6203.0,5926
199.0,762.0,23.0,762.0,7409
179.0,2902.0,88.0,2902.0,646
99.0,7484.0,228.0,7484.0,3543
139.0,10724.0,329.0,10724.0,2502
179.0,6283.0,185.0,6283.0,7386
139.0,7137.0,217.0,7137.0,1612
99.0,2017.0,64.0,2017.0,1325
438.0,3171.0,97.0,3171.0,7309
119.0,3857.0,124.0,3857.0,4414
99.0,815.0,24.0,815.0,3739
80.0,1637.0,50.0,1637.0,4267
239.0,2105.0,66.0,2105.0,3382
278.0,8895.0,280.0,8895.0,4395
99.0,7397.0,226.0,7397.0,1810
239.0,10802.0,333.0,10802.0,4706
80.0,10625.0,326.0,10625.0,567
298.0,7721.0,238.0,7721.0,1517
179.0,2792.0,85.0,2792.0,938
219.0,4057.0,130.0,4057.0,3973
218.0,1953.0,61.0,1953.0,2010
219.0,1839.0,57.0,1839.0,2423
258.0,6406.0,189.0,6406.0,4871
218.0,6660.0,198.0,6660.0,5938
80.0,1540.0,46.0,1540.0,4317
159.0,2744.0,83.0,2744.0,4982
199.0,3691.0,115.0,3691.0,4564
80.0,3379.0,103.0,3379.0,3266
119.0,10376.0,316.0,10376.0,6517
179.0,6197.0,183.0,6197.0,5732
359.0,2741.0,83.0,2741.0,2099
219.0,10838.0,334.0,10838.0,787
139.0,9009.0,283.0,9009.0,562
139.0,10290.0,314.0,10290.0,5150
120.0,2196.0,70.0,2196.0,7408
99.0,6783.0,203.0,6783.0,2100
159.0,9260.0,289.0,9260.0,5361
99.0,6284.0,185.0,6284.0,507
159.0,4964.0,151.0,4964.0,3131
179.0,13.0,1.0,13.0,3346
219.0,10262.0,312.0,10262.0,4703
139.0,10739.0,330.0,10739.0,3638
80.0,6770.0,203.0,6770.0,5063
279.0,2538.0,78.0,2538.0,2712
338.0,7632.0,235.0,7632.0,2507
318.0,1483.0,44.0,1483.0,2943
239.0,4687.0,144.0,4687.0,511
139.0,1141.0,34.0,1141.0,6804
139.0,4250.0,134.0,4250.0,2933
80.0,8994.0,283.0,8994.0,1730
179.0,6528.0,194.0,6528.0,2767
199.0,5925.0,176.0,5925.0,1723
278.0,1782.0,56.0,1782.0,4173
298.0,5050.0,154.0,5050.0,6793
